# seed=20260723020 wall_start=2026-07-25 05:16:12 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,4.236,7.833,0.933,-8.081,-5.809,0.523
0.167,-0.000,-0.000,0.0,4.169,7.759,0.838,-8.103,-5.768,0.430
0.267,0.006,0.000,0.2,4.102,7.685,0.744,-8.125,-5.726,0.337
0.367,0.039,0.003,1.4,4.034,7.611,0.649,-8.147,-5.684,0.244
0.467,0.076,0.008,3.3,3.967,7.538,0.555,-8.169,-5.643,0.151
0.567,0.113,0.014,5.1,3.899,7.464,0.460,-8.191,-5.601,0.058
0.667,0.149,0.021,6.9,3.832,7.390,0.366,-8.212,-5.559,-0.035
0.767,0.185,0.029,8.7,3.765,7.316,0.271,-8.234,-5.518,-0.128
0.867,0.218,0.037,10.2,3.697,7.242,0.177,-8.256,-5.476,-0.221
0.967,0.253,0.048,12.0,3.630,7.168,0.082,-8.278,-5.434,-0.315
1.067,0.286,0.058,13.8,3.562,7.094,-0.012,-8.300,-5.393,-0.408
1.167,0.316,0.068,14.8,3.495,7.020,-0.107,-8.322,-5.351,-0.501
1.267,0.341,0.076,15.4,3.428,6.946,-0.201,-8.344,-5.309,-0.594
1.367,0.368,0.081,14.5,3.360,6.873,-0.296,-8.366,-5.268,-0.687
1.467,0.398,0.087,13.4,3.293,6.799,-0.390,-8.388,-5.226,-0.780
1.567,0.429,0.091,12.1,3.226,6.725,-0.485,-8.410,-5.185,-0.873
1.667,0.460,0.096,10.9,3.158,6.651,-0.579,-8.432,-5.143,-0.966
1.767,0.490,0.099,9.8,3.091,6.577,-0.674,-8.454,-5.101,-1.059
1.867,0.520,0.102,8.8,3.023,6.503,-0.768,-8.475,-5.060,-1.153
1.967,0.549,0.105,8.2,2.956,6.429,-0.863,-8.497,-5.018,-1.246
2.067,0.577,0.108,7.5,2.889,6.355,-0.957,-8.519,-4.976,-1.339
2.167,0.606,0.106,4.6,2.821,6.281,-1.052,-8.541,-4.935,-1.432
