# seed=20260723013 wall_start=2026-07-24 18:28:48 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,-7.352,-7.451,-7.686,8.431,-3.291,-1.601
0.133,-0.000,-0.000,0.0,-7.306,-7.395,-7.603,8.378,-3.176,-1.608
0.233,-0.000,-0.000,0.0,-7.261,-7.340,-7.519,8.325,-3.061,-1.614
0.333,0.009,-0.001,-0.8,-7.215,-7.284,-7.436,8.272,-2.946,-1.621
0.433,0.029,-0.006,-3.1,-7.169,-7.229,-7.352,8.218,-2.832,-1.627
0.533,0.049,-0.012,-5.4,-7.123,-7.173,-7.269,8.165,-2.717,-1.634
0.633,0.070,-0.018,-7.4,-7.077,-7.118,-7.185,8.112,-2.602,-1.640
0.733,0.100,-0.025,-8.9,-7.031,-7.062,-7.102,8.059,-2.487,-1.647
0.833,0.131,-0.032,-10.2,-6.985,-7.007,-7.018,8.006,-2.372,-1.653
0.933,0.157,-0.041,-11.9,-6.939,-6.951,-6.935,7.952,-2.258,-1.660
1.033,0.191,-0.050,-12.9,-6.894,-6.896,-6.851,7.899,-2.143,-1.666
1.133,0.226,-0.059,-13.5,-6.848,-6.840,-6.768,7.846,-2.028,-1.673
1.233,0.263,-0.069,-14.1,-6.802,-6.785,-6.684,7.793,-1.913,-1.679
1.333,0.289,-0.079,-15.4,-6.756,-6.729,-6.601,7.740,-1.798,-1.686
1.433,0.315,-0.089,-16.9,-6.710,-6.674,-6.517,7.687,-1.683,-1.692
1.533,0.339,-0.099,-18.3,-6.664,-6.618,-6.434,7.633,-1.569,-1.699
1.633,0.364,-0.110,-19.6,-6.618,-6.563,-6.350,7.580,-1.454,-1.705
1.733,0.395,-0.121,-19.5,-6.572,-6.508,-6.267,7.527,-1.339,-1.712
1.833,0.418,-0.132,-20.8,-6.526,-6.452,-6.183,7.474,-1.224,-1.718
1.933,0.443,-0.145,-22.4,-6.481,-6.397,-6.100,7.421,-1.109,-1.725
2.033,0.470,-0.161,-24.5,-6.435,-6.341,-6.016,7.367,-0.995,-1.731
2.133,0.498,-0.178,-26.6,-6.389,-6.286,-5.933,7.314,-0.880,-1.738
2.233,0.521,-0.194,-28.2,-6.343,-6.230,-5.849,7.261,-0.765,-1.744
2.333,0.543,-0.209,-29.5,-6.297,-6.175,-5.766,7.208,-0.650,-1.751
2.433,0.563,-0.223,-31.1,-6.251,-6.119,-5.682,7.155,-0.535,-1.757
