# seed=20260723024 wall_start=2026-07-30 16:55:57 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.100,-0.000,-0.000,0.0,-0.999,-0.471,3.130,0.226,8.117,-0.974
0.200,-0.000,-0.000,0.0,-0.999,-0.471,3.070,0.150,8.018,-0.943
0.300,-0.000,-0.000,0.0,-0.999,-0.471,3.010,0.074,7.919,-0.912
0.400,-0.000,-0.000,0.0,-0.999,-0.471,2.950,-0.002,7.819,-0.882
0.500,-0.000,-0.000,0.0,-0.999,-0.471,2.890,-0.079,7.720,-0.851
0.600,-0.000,-0.000,0.0,-0.999,-0.471,2.831,-0.155,7.621,-0.820
0.700,-0.000,-0.000,0.0,-0.999,-0.471,2.771,-0.231,7.521,-0.789
0.800,-0.000,-0.000,0.0,-0.999,-0.471,2.711,-0.308,7.422,-0.758
0.900,-0.000,-0.000,0.0,-0.999,-0.471,2.651,-0.384,7.323,-0.727
1.000,-0.000,-0.000,0.0,-0.999,-0.471,2.591,-0.460,7.224,-0.696
1.100,-0.000,-0.000,0.0,-0.999,-0.471,2.531,-0.537,7.124,-0.665
1.200,-0.000,-0.000,0.0,-0.999,-0.471,2.471,-0.613,7.025,-0.634
1.300,-0.000,-0.000,0.0,-0.999,-0.471,2.411,-0.689,6.926,-0.603
1.400,-0.000,-0.000,0.0,-0.999,-0.471,2.351,-0.765,6.826,-0.573
1.500,-0.000,-0.000,0.0,-0.999,-0.471,2.291,-0.842,6.727,-0.542
1.600,-0.000,-0.000,0.0,-0.999,-0.471,2.232,-0.918,6.628,-0.511
1.700,-0.000,-0.000,0.0,-0.999,-0.471,2.172,-0.994,6.528,-0.480
1.800,-0.000,-0.000,0.0,-0.999,-0.471,2.112,-1.071,6.429,-0.449
1.900,-0.000,-0.000,0.0,-0.999,-0.471,2.052,-1.147,6.330,-0.418
2.000,-0.000,-0.000,0.0,-0.999,-0.471,1.992,-1.223,6.230,-0.387
2.100,-0.000,-0.000,0.0,-0.999,-0.471,1.932,-1.299,6.131,-0.356
2.200,-0.000,-0.000,0.0,-0.999,-0.471,1.872,-1.376,6.032,-0.325
2.300,-0.000,-0.000,0.0,-0.999,-0.471,1.812,-1.452,5.933,-0.294
2.400,-0.000,-0.000,0.0,-0.999,-0.471,1.752,-1.528,5.833,-0.264
2.500,-0.000,-0.000,0.0,-0.999,-0.471,1.692,-1.605,5.734,-0.233
2.600,-0.000,-0.000,0.0,-0.999,-0.471,1.632,-1.681,5.635,-0.202
2.700,-0.000,-0.000,0.0,-0.999,-0.471,1.573,-1.757,5.535,-0.171
2.800,-0.000,-0.000,0.0,-0.999,-0.471,1.513,-1.833,5.436,-0.140
2.900,-0.000,-0.000,0.0,-0.999,-0.471,1.453,-1.910,5.403,-0.130
3.000,-0.000,-0.000,0.0,-0.999,-0.471,1.393,-1.986,5.403,-0.130
3.100,-0.000,-0.000,0.0,-0.999,-0.471,1.333,-2.062,5.403,-0.130
3.200,-0.000,-0.000,0.0,-0.999,-0.471,1.273,-2.139,5.403,-0.130
3.300,-0.000,-0.000,0.0,-0.999,-0.471,1.213,-2.215,5.403,-0.130
3.400,-0.000,-0.000,0.0,-0.999,-0.471,1.153,-2.291,5.403,-0.130
3.500,-0.000,-0.000,0.0,-0.999,-0.471,1.103,-2.355,5.403,-0.130
3.600,-0.000,-0.000,0.0,-0.999,-0.471,1.101,-2.452,5.403,-0.130
3.700,-0.000,-0.000,0.0,-0.999,-0.471,1.099,-2.549,5.403,-0.130
3.800,-0.000,-0.000,0.0,-0.999,-0.471,1.097,-2.646,5.403,-0.130
3.900,-0.000,-0.000,0.0,-0.999,-0.471,1.094,-2.743,5.403,-0.130
4.000,-0.000,-0.000,0.0,-0.999,-0.471,1.092,-2.840,5.403,-0.130
4.100,-0.000,-0.000,0.0,-0.999,-0.471,1.090,-2.937,5.403,-0.130
4.200,-0.000,-0.000,0.0,-0.999,-0.471,1.087,-3.034,5.403,-0.130
4.300,-0.000,-0.000,0.0,-0.999,-0.471,1.085,-3.131,5.403,-0.130
4.400,-0.000,-0.000,0.0,-0.999,-0.471,1.083,-3.228,5.403,-0.130
4.500,-0.000,-0.000,0.0,-0.999,-0.471,1.081,-3.325,5.403,-0.130
4.600,-0.000,-0.000,0.0,-0.999,-0.471,1.078,-3.422,5.403,-0.130
4.700,-0.000,-0.000,0.0,-0.999,-0.471,1.076,-3.518,5.403,-0.130
4.800,-0.000,-0.000,0.0,-0.999,-0.471,1.074,-3.615,5.403,-0.130
4.900,-0.000,-0.000,0.0,-0.999,-0.471,1.072,-3.712,5.403,-0.130
5.000,-0.000,-0.000,0.0,-0.999,-0.471,1.069,-3.809,5.403,-0.130
5.100,-0.000,-0.000,0.0,-0.999,-0.471,1.067,-3.906,5.403,-0.130
5.200,-0.000,-0.000,0.0,-0.999,-0.471,1.065,-4.003,5.403,-0.130
5.300,-0.000,-0.000,0.0,-0.999,-0.471,1.063,-4.100,5.403,-0.130
5.400,-0.000,-0.000,0.0,-0.999,-0.471,1.109,-4.142,5.403,-0.130
5.500,-0.000,-0.000,0.0,-0.999,-0.471,1.204,-4.162,5.403,-0.130
5.600,-0.000,-0.000,0.0,-0.999,-0.471,1.299,-4.181,5.403,-0.130
5.700,-0.000,-0.000,0.0,-0.999,-0.471,1.394,-4.201,5.403,-0.130
5.800,-0.000,-0.000,0.0,-0.999,-0.471,1.489,-4.220,5.403,-0.130
5.900,-0.000,-0.000,0.0,-0.999,-0.471,1.585,-4.239,5.453,-0.145
6.000,-0.000,-0.000,0.0,-0.999,-0.471,1.680,-4.259,5.552,-0.176
6.100,-0.000,-0.000,0.0,-0.999,-0.471,1.775,-4.278,5.651,-0.207
6.200,-0.000,-0.000,0.0,-0.999,-0.471,1.870,-4.298,5.751,-0.238
6.300,-0.000,-0.000,0.0,-0.999,-0.471,1.965,-4.317,5.850,-0.269
6.400,-0.000,-0.000,0.0,-0.999,-0.471,2.060,-4.336,5.949,-0.300
6.500,-0.000,-0.000,0.0,-0.999,-0.471,2.155,-4.356,6.048,-0.330
6.600,-0.000,-0.000,0.0,-0.999,-0.471,2.250,-4.375,6.148,-0.361
6.700,-0.000,-0.000,0.0,-0.999,-0.471,2.345,-4.395,6.247,-0.392
6.800,-0.000,-0.000,0.0,-0.999,-0.471,2.440,-4.414,6.346,-0.423
6.900,-0.000,-0.000,0.0,-0.999,-0.471,2.535,-4.433,6.446,-0.454
7.000,-0.000,-0.000,0.0,-0.999,-0.471,2.630,-4.453,6.545,-0.485
7.100,-0.000,-0.000,0.0,-0.999,-0.471,2.725,-4.472,6.644,-0.516
7.200,-0.000,-0.000,0.0,-0.999,-0.471,2.820,-4.492,6.744,-0.547
7.300,-0.000,-0.000,0.0,-0.999,-0.471,2.915,-4.511,6.843,-0.578
7.400,-0.000,-0.000,0.0,-0.999,-0.471,3.010,-4.530,6.942,-0.609
7.500,-0.000,-0.000,0.0,-0.999,-0.471,3.105,-4.550,7.041,-0.639
7.600,-0.000,-0.000,0.0,-0.999,-0.471,3.200,-4.569,7.141,-0.670
7.700,-0.000,-0.000,0.0,-0.999,-0.471,3.295,-4.589,7.240,-0.701
7.800,-0.000,-0.000,0.0,-0.999,-0.471,3.390,-4.608,7.339,-0.732
7.900,-0.000,-0.000,0.0,-0.999,-0.471,3.485,-4.627,7.439,-0.763
8.000,-0.000,-0.000,0.0,-0.999,-0.471,3.580,-4.647,7.538,-0.794
8.100,-0.000,-0.000,0.0,-0.999,-0.471,3.675,-4.666,7.637,-0.825
8.200,-0.000,-0.000,0.0,-0.999,-0.471,3.770,-4.686,7.737,-0.856
8.300,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,7.836,-0.887
8.400,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,7.935,-0.918
8.500,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.034,-0.948
8.600,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
8.700,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
8.800,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
8.900,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.000,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.100,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.200,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.300,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.400,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.500,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.600,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.700,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.800,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
9.900,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
10.000,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
10.100,-0.000,-0.000,0.0,-0.999,-0.471,3.818,-4.695,8.134,-0.979
