# seed=20260723020 wall_start=2026-07-31 14:59:07 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.011,0.015,6.5,4.276,7.822,1.023,-8.059,-5.785,0.558
0.167,-0.011,0.015,6.5,4.289,7.726,1.109,-8.036,-5.694,0.534
0.267,-0.011,0.015,6.5,4.302,7.630,1.195,-8.013,-5.603,0.510
0.367,-0.011,0.015,6.5,4.315,7.533,1.281,-7.990,-5.512,0.486
0.467,-0.011,0.015,6.5,4.328,7.437,1.367,-7.967,-5.421,0.462
0.567,-0.011,0.015,6.5,4.341,7.341,1.453,-7.944,-5.330,0.438
0.667,-0.011,0.015,6.5,4.354,7.245,1.539,-7.921,-5.239,0.413
0.767,-0.011,0.015,6.5,4.366,7.149,1.625,-7.898,-5.149,0.389
0.867,-0.011,0.015,6.5,4.379,7.053,1.711,-7.875,-5.058,0.365
0.967,-0.011,0.015,6.5,4.392,6.957,1.797,-7.852,-4.967,0.341
1.067,-0.011,0.015,6.5,4.405,6.860,1.883,-7.830,-4.876,0.317
1.167,-0.011,0.015,6.5,4.418,6.764,1.969,-7.807,-4.785,0.293
1.267,-0.011,0.015,6.5,4.431,6.668,2.055,-7.784,-4.694,0.269
1.367,-0.011,0.015,6.5,4.444,6.572,2.141,-7.761,-4.603,0.245
1.467,-0.011,0.015,6.5,4.457,6.476,2.227,-7.738,-4.512,0.221
1.567,-0.011,0.015,6.5,4.469,6.380,2.313,-7.715,-4.422,0.197
1.667,-0.011,0.015,6.5,4.482,6.284,2.399,-7.692,-4.331,0.173
1.767,-0.011,0.015,6.5,4.495,6.187,2.485,-7.669,-4.240,0.149
1.867,-0.011,0.015,6.5,4.508,6.091,2.571,-7.646,-4.149,0.124
1.967,-0.011,0.015,6.5,4.521,5.995,2.657,-7.624,-4.058,0.100
2.067,-0.011,0.015,6.5,4.534,5.899,2.743,-7.601,-3.967,0.076
2.167,-0.011,0.015,6.5,4.547,5.803,2.829,-7.578,-3.876,0.052
2.267,-0.011,0.015,6.5,4.559,5.707,2.915,-7.555,-3.786,0.028
2.367,-0.011,0.015,6.5,4.572,5.611,3.001,-7.532,-3.695,0.004
2.467,-0.011,0.015,6.5,4.585,5.514,3.087,-7.509,-3.604,-0.020
2.567,-0.011,0.015,6.5,4.598,5.418,3.173,-7.486,-3.513,-0.044
2.667,-0.011,0.015,6.5,4.611,5.322,3.259,-7.463,-3.422,-0.068
2.767,-0.011,0.015,6.5,4.624,5.226,3.345,-7.440,-3.344,-0.073
2.867,-0.011,0.015,6.5,4.637,5.130,3.431,-7.417,-3.250,-0.074
2.967,-0.011,0.015,6.5,4.641,5.098,3.517,-7.395,-3.156,-0.075
3.067,-0.011,0.015,6.5,4.641,5.098,3.603,-7.372,-3.062,-0.076
3.167,-0.011,0.015,6.5,4.641,5.098,3.689,-7.349,-2.968,-0.076
3.267,-0.011,0.015,6.5,4.641,5.098,3.775,-7.326,-2.874,-0.077
3.367,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-2.780,-0.078
3.467,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-2.686,-0.079
3.567,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-2.592,-0.080
3.667,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-2.498,-0.081
3.767,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-2.404,-0.082
3.867,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-2.310,-0.083
3.967,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-2.216,-0.084
4.067,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-2.122,-0.084
4.167,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-2.028,-0.085
4.267,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.934,-0.086
4.367,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.840,-0.087
4.467,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.746,-0.088
4.567,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.652,-0.089
4.667,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.574,-0.089
4.767,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.480,-0.087
4.867,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.386,-0.086
4.967,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.292,-0.084
5.067,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.198,-0.082
5.167,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.104,-0.081
5.267,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-1.010,-0.079
5.367,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-0.916,-0.078
5.467,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-0.822,-0.076
5.567,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-0.728,-0.074
5.667,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-0.634,-0.073
5.767,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-0.540,-0.071
5.867,-0.011,0.015,6.5,4.641,5.098,3.847,-7.307,-0.446,-0.070
5.967,-0.011,0.015,6.5,4.625,5.144,3.847,-7.307,-0.352,-0.068
6.067,-0.011,0.015,6.5,4.595,5.236,3.847,-7.307,-0.258,-0.066
6.167,-0.011,0.015,6.5,4.564,5.328,3.847,-7.307,-0.164,-0.065
6.267,-0.011,0.015,6.5,4.533,5.420,3.847,-7.307,-0.070,-0.063
6.367,-0.011,0.015,6.5,4.502,5.512,3.847,-7.307,0.024,-0.061
6.467,-0.011,0.015,6.5,4.471,5.604,3.759,-7.319,0.118,-0.060
6.567,-0.011,0.015,6.5,4.440,5.696,3.671,-7.332,0.212,-0.058
6.667,-0.011,0.015,6.5,4.409,5.787,3.583,-7.345,0.306,-0.057
6.767,-0.050,0.224,-62.6,4.378,5.879,3.494,-7.358,0.400,-0.055
6.867,0.000,0.522,-129.2,4.347,5.971,3.406,-7.370,0.494,-0.053
6.967,0.041,0.782,172.7,4.316,6.063,3.318,-7.383,0.588,-0.052
7.067,0.074,0.999,125.0,4.286,6.155,3.230,-7.396,0.682,-0.050
7.167,0.101,1.170,83.4,4.255,6.247,3.142,-7.408,0.776,-0.049
7.267,0.130,1.296,53.0,4.224,6.339,3.054,-7.421,0.870,-0.047
7.367,0.152,1.377,36.4,4.193,6.431,2.966,-7.434,0.964,-0.045
7.467,0.164,1.412,32.3,4.162,6.523,2.878,-7.446,1.058,-0.044
7.567,0.165,1.414,32.5,4.131,6.615,2.790,-7.459,1.152,-0.042
7.667,0.165,1.414,32.5,4.100,6.707,2.702,-7.472,1.214,-0.041
7.767,0.165,1.414,32.5,4.069,6.799,2.614,-7.484,1.214,-0.041
7.867,0.165,1.414,32.5,4.038,6.891,2.525,-7.497,1.214,-0.041
7.967,0.165,1.414,32.5,4.007,6.983,2.437,-7.510,1.214,-0.041
8.067,0.165,1.414,32.5,3.976,7.075,2.349,-7.522,1.214,-0.041
8.167,0.165,1.414,32.5,3.946,7.167,2.261,-7.535,1.214,-0.041
8.267,0.165,1.414,32.5,3.915,7.259,2.173,-7.548,1.214,-0.041
8.367,0.165,1.414,32.5,3.884,7.351,2.085,-7.560,1.214,-0.041
8.467,0.165,1.414,32.5,3.853,7.442,1.997,-7.573,1.214,-0.041
8.567,0.165,1.414,32.5,3.822,7.534,1.909,-7.586,1.214,-0.041
8.667,0.165,1.414,32.5,3.791,7.626,1.821,-7.598,1.214,-0.041
8.767,0.165,1.414,32.5,3.760,7.718,1.733,-7.611,1.214,-0.041
8.867,0.165,1.414,32.5,3.729,7.810,1.644,-7.624,1.214,-0.041
8.967,0.165,1.414,32.5,3.698,7.902,1.556,-7.636,1.214,-0.041
9.067,0.165,1.414,32.5,3.667,7.994,1.468,-7.649,1.214,-0.041
9.167,0.165,1.414,32.5,3.637,8.086,1.380,-7.662,1.214,-0.041
9.267,0.165,1.414,32.5,3.606,8.178,1.292,-7.674,1.214,-0.041
9.367,0.165,1.414,32.5,3.575,8.270,1.204,-7.687,1.214,-0.041
9.467,0.165,1.414,32.5,3.544,8.362,1.116,-7.700,1.214,-0.041
9.567,0.165,1.414,32.5,3.513,8.454,1.028,-7.712,1.214,-0.041
9.667,0.165,1.414,32.5,3.482,8.546,0.940,-7.725,1.214,-0.041
9.767,0.165,1.414,32.5,3.451,8.638,0.852,-7.738,1.214,-0.041
9.867,0.165,1.414,32.5,3.430,8.699,0.764,-7.750,1.214,-0.041
9.967,0.165,1.414,32.5,3.430,8.699,0.675,-7.763,1.214,-0.041
10.067,0.165,1.414,32.5,3.430,8.699,0.587,-7.776,1.214,-0.041
10.167,0.165,1.414,32.5,3.430,8.699,0.499,-7.788,1.214,-0.041
10.267,0.165,1.414,32.5,3.430,8.699,0.411,-7.801,1.214,-0.041
10.367,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,1.214,-0.041
10.467,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,1.214,-0.041
10.567,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,1.214,-0.041
10.667,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,1.199,-0.041
10.767,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,1.105,-0.043
10.867,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,1.011,-0.045
10.967,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.917,-0.046
11.067,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.823,-0.048
11.167,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.729,-0.050
11.267,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.635,-0.051
11.367,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.541,-0.053
11.467,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.447,-0.055
11.567,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.353,-0.056
11.667,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.259,-0.058
11.767,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.165,-0.060
11.867,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,0.071,-0.061
11.967,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,-0.023,-0.063
12.067,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,-0.117,-0.065
12.167,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,-0.211,-0.066
12.267,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,-0.305,-0.068
12.367,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,-0.399,-0.070
12.467,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,-0.493,-0.071
12.567,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,-0.587,-0.073
12.667,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,-0.681,-0.075
12.767,0.165,1.414,32.5,3.430,8.699,0.352,-7.810,-0.775,-0.076
12.867,0.165,1.414,32.5,3.442,8.688,0.352,-7.810,-0.869,-0.078
12.967,0.165,1.414,32.5,3.511,8.620,0.352,-7.810,-0.963,-0.080
13.067,0.165,1.414,32.5,3.580,8.551,0.352,-7.810,-1.057,-0.081
13.167,0.165,1.414,32.5,3.649,8.483,0.352,-7.810,-1.151,-0.083
13.267,0.165,1.414,32.5,3.718,8.415,0.352,-7.810,-1.245,-0.085
13.367,0.165,1.414,32.5,3.787,8.347,0.367,-7.814,-1.339,-0.086
13.467,0.165,1.414,32.5,3.856,8.279,0.451,-7.841,-1.433,-0.088
13.567,0.165,1.414,32.5,3.925,8.211,0.536,-7.868,-1.511,-0.089
13.667,0.165,1.414,32.5,3.994,8.142,0.621,-7.895,-1.605,-0.089
13.767,0.165,1.414,32.5,4.063,8.074,0.706,-7.922,-1.699,-0.089
13.867,0.165,1.414,32.5,4.132,8.006,0.791,-7.949,-1.793,-0.089
13.967,0.165,1.414,32.5,4.201,7.938,0.875,-7.976,-1.887,-0.089
14.067,0.165,1.414,32.5,4.224,7.915,0.960,-8.003,-1.981,-0.089
14.167,0.165,1.414,32.5,4.224,7.915,1.045,-8.030,-2.075,-0.089
14.267,0.165,1.414,32.5,4.224,7.915,1.130,-8.057,-2.169,-0.089
14.367,0.165,1.414,32.5,4.224,7.915,1.215,-8.084,-2.263,-0.089
14.467,0.165,1.414,32.5,4.224,7.915,1.300,-8.111,-2.357,-0.089
14.567,0.165,1.414,32.5,4.224,7.915,1.384,-8.138,-2.451,-0.089
14.667,0.165,1.414,32.5,4.224,7.915,1.469,-8.165,-2.545,-0.089
14.767,0.165,1.414,32.5,4.224,7.915,1.554,-8.192,-2.639,-0.089
14.867,0.165,1.414,32.5,4.224,7.915,1.639,-8.219,-2.733,-0.090
14.967,0.165,1.414,32.5,4.224,7.915,1.724,-8.246,-2.827,-0.090
15.067,0.165,1.414,32.5,4.224,7.915,1.808,-8.273,-2.921,-0.090
15.167,0.165,1.414,32.5,4.224,7.915,1.893,-8.300,-3.015,-0.090
15.267,0.165,1.414,32.5,4.224,7.915,1.978,-8.327,-3.109,-0.090
