# seed=20260723014 wall_start=2026-07-28 18:30:03 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,-1.597,2.482,-7.502,2.731,-1.393,-4.511
0.133,-0.000,-0.000,0.0,-1.521,2.432,-7.396,2.735,-1.414,-4.579
0.233,0.004,-0.000,-0.1,-1.445,2.382,-7.291,2.740,-1.435,-4.647
0.333,0.034,-0.003,-1.4,-1.369,2.333,-7.185,2.745,-1.456,-4.715
0.433,0.068,-0.007,-2.9,-1.292,2.283,-7.079,2.750,-1.477,-4.783
0.533,0.102,-0.012,-4.4,-1.216,2.233,-6.973,2.754,-1.498,-4.851
0.633,0.135,-0.017,-5.8,-1.140,2.184,-6.867,2.759,-1.519,-4.919
0.733,0.168,-0.024,-7.4,-1.064,2.134,-6.761,2.764,-1.539,-4.986
0.833,0.198,-0.030,-8.5,-0.987,2.084,-6.655,2.768,-1.560,-5.054
0.933,0.228,-0.037,-9.7,-0.911,2.035,-6.549,2.773,-1.581,-5.122
1.033,0.260,-0.041,-8.8,-0.835,1.985,-6.443,2.778,-1.602,-5.190
1.133,0.293,-0.044,-7.7,-0.759,1.935,-6.338,2.783,-1.623,-5.258
1.233,0.327,-0.045,-6.4,-0.682,1.886,-6.232,2.787,-1.644,-5.326
1.333,0.361,-0.046,-5.1,-0.606,1.836,-6.126,2.792,-1.665,-5.394
1.433,0.396,-0.046,-3.6,-0.530,1.786,-6.020,2.797,-1.685,-5.461
1.533,0.429,-0.046,-2.4,-0.454,1.736,-5.914,2.801,-1.706,-5.529
1.633,0.459,-0.047,-2.4,-0.377,1.687,-5.808,2.806,-1.727,-5.597
1.733,0.491,-0.047,-1.6,-0.301,1.637,-5.702,2.811,-1.748,-5.665
1.833,0.522,-0.050,-2.5,-0.225,1.587,-5.596,2.816,-1.769,-5.733
1.933,0.553,-0.054,-3.8,-0.149,1.538,-5.490,2.820,-1.790,-5.801
2.033,0.584,-0.059,-5.2,-0.072,1.488,-5.384,2.825,-1.811,-5.869
2.133,0.615,-0.064,-6.7,0.004,1.438,-5.279,2.830,-1.831,-5.937
2.233,0.646,-0.071,-8.0,0.080,1.389,-5.173,2.834,-1.852,-6.004
