# seed=20260723017 wall_start=2026-07-25 04:15:59 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,-8.443,-0.728,6.256,-1.930,-6.882,-8.152
0.167,-0.000,-0.000,0.0,-8.410,-0.843,6.188,-1.949,-6.826,-8.097
0.267,0.012,-0.000,-0.2,-8.377,-0.958,6.119,-1.969,-6.769,-8.042
0.367,0.047,0.003,1.3,-8.344,-1.074,6.051,-1.989,-6.713,-7.986
0.467,0.083,0.008,3.3,-8.311,-1.189,5.983,-2.008,-6.657,-7.931
0.567,0.116,0.012,4.4,-8.278,-1.304,5.915,-2.028,-6.600,-7.875
0.667,0.145,0.015,4.9,-8.245,-1.420,5.846,-2.047,-6.544,-7.820
0.767,0.180,0.021,6.5,-8.212,-1.535,5.778,-2.067,-6.488,-7.765
0.867,0.213,0.029,8.1,-8.178,-1.650,5.710,-2.087,-6.431,-7.709
0.967,0.244,0.035,9.2,-8.145,-1.766,5.642,-2.106,-6.375,-7.654
1.067,0.274,0.043,10.3,-8.112,-1.881,5.573,-2.126,-6.319,-7.598
1.167,0.293,0.045,9.9,-8.079,-1.996,5.505,-2.145,-6.262,-7.543
1.267,0.319,0.049,9.7,-8.046,-2.112,5.437,-2.165,-6.206,-7.488
1.367,0.345,0.053,9.4,-8.013,-2.227,5.369,-2.185,-6.150,-7.432
1.467,0.373,0.057,9.1,-7.980,-2.342,5.301,-2.204,-6.093,-7.377
1.567,0.400,0.061,8.8,-7.947,-2.458,5.232,-2.224,-6.037,-7.321
1.667,0.427,0.065,8.5,-7.913,-2.573,5.164,-2.243,-5.981,-7.266
1.767,0.454,0.068,8.3,-7.880,-2.688,5.096,-2.263,-5.924,-7.211
1.867,0.480,0.072,8.1,-7.847,-2.804,5.028,-2.283,-5.868,-7.155
1.967,0.506,0.075,8.0,-7.814,-2.919,4.959,-2.302,-5.812,-7.100
2.067,0.532,0.078,7.9,-7.781,-3.034,4.891,-2.322,-5.755,-7.045
2.167,0.557,0.082,7.7,-7.748,-3.150,4.823,-2.341,-5.699,-6.989
2.267,0.583,0.085,7.6,-7.715,-3.265,4.755,-2.361,-5.643,-6.934
2.367,0.608,0.088,7.6,-7.682,-3.380,4.686,-2.381,-5.586,-6.878
2.467,0.632,0.092,7.6,-7.648,-3.496,4.618,-2.400,-5.530,-6.823
2.567,0.657,0.095,7.6,-7.648,-3.496,4.550,-2.420,-5.474,-6.768
2.667,0.682,0.098,7.5,-7.648,-3.496,4.482,-2.439,-5.417,-6.712
2.767,0.707,0.101,7.5,-7.648,-3.496,4.413,-2.459,-5.361,-6.657
2.867,0.732,0.104,7.5,-7.648,-3.496,4.345,-2.479,-5.305,-6.601
2.967,0.756,0.108,7.6,-7.648,-3.496,4.277,-2.498,-5.248,-6.546
3.067,0.780,0.111,7.6,-7.648,-3.496,4.209,-2.518,-5.192,-6.491
3.167,0.803,0.114,7.7,-7.648,-3.496,4.140,-2.538,-5.136,-6.435
3.267,0.829,0.122,9.9,-7.648,-3.496,4.072,-2.557,-5.079,-6.380
3.367,0.854,0.133,12.9,-7.648,-3.496,4.004,-2.577,-5.023,-6.324
3.467,0.878,0.145,16.0,-7.648,-3.496,3.936,-2.596,-4.967,-6.269
3.567,0.902,0.158,19.0,-7.648,-3.496,3.867,-2.616,-4.910,-6.214
3.667,0.927,0.173,21.9,-7.648,-3.496,3.799,-2.636,-4.854,-6.158
3.767,0.953,0.189,24.5,-7.648,-3.496,3.731,-2.655,-4.798,-6.103
3.867,0.980,0.207,26.9,-7.648,-3.496,3.663,-2.675,-4.741,-6.047
3.967,1.010,0.227,28.8,-7.648,-3.496,3.595,-2.694,-4.685,-5.992
4.067,1.042,0.248,30.3,-7.648,-3.496,3.526,-2.714,-4.629,-5.937
4.167,1.072,0.268,31.6,-7.648,-3.496,3.458,-2.734,-4.572,-5.881
4.267,1.100,0.288,32.6,-7.648,-3.496,3.390,-2.753,-4.563,-5.872
4.367,1.127,0.307,33.3,-7.648,-3.496,3.322,-2.773,-4.563,-5.872
4.467,1.152,0.325,33.9,-7.648,-3.496,3.253,-2.792,-4.563,-5.872
4.567,1.177,0.343,34.3,-7.648,-3.496,3.185,-2.812,-4.563,-5.872
4.667,1.200,0.360,34.6,-7.648,-3.496,3.117,-2.832,-4.563,-5.872
4.767,1.224,0.376,34.8,-7.648,-3.496,3.049,-2.851,-4.563,-5.872
4.867,1.246,0.392,34.9,-7.648,-3.496,2.980,-2.871,-4.563,-5.872
4.967,1.269,0.408,35.0,-7.648,-3.496,2.912,-2.890,-4.563,-5.872
5.067,1.291,0.424,35.0,-7.648,-3.496,2.844,-2.910,-4.563,-5.872
5.167,1.313,0.439,35.0,-7.648,-3.496,2.776,-2.930,-4.563,-5.872
5.267,1.335,0.454,34.9,-7.648,-3.496,2.707,-2.949,-4.563,-5.872
5.367,1.356,0.469,34.8,-7.648,-3.496,2.639,-2.969,-4.563,-5.872
5.467,1.377,0.483,34.7,-7.648,-3.496,2.571,-2.988,-4.563,-5.872
5.567,1.399,0.498,34.5,-7.676,-3.400,2.503,-3.008,-4.563,-5.872
5.667,1.420,0.512,34.3,-7.709,-3.284,2.434,-3.028,-4.563,-5.872
5.767,1.441,0.526,34.1,-7.742,-3.169,2.366,-3.047,-4.563,-5.872
5.867,1.463,0.540,33.9,-7.775,-3.054,2.298,-3.067,-4.563,-5.872
5.967,1.485,0.555,33.8,-7.809,-2.938,2.230,-3.086,-4.563,-5.872
6.067,1.507,0.569,33.7,-7.842,-2.823,2.161,-3.106,-4.563,-5.872
6.167,1.529,0.584,33.7,-7.875,-2.708,2.093,-3.126,-4.563,-5.872
6.267,1.551,0.598,33.6,-7.908,-2.592,2.025,-3.145,-4.563,-5.872
6.367,1.573,0.612,33.5,-7.941,-2.477,1.957,-3.165,-4.563,-5.872
6.467,1.594,0.626,33.3,-7.974,-2.362,1.889,-3.184,-4.563,-5.872
6.567,1.616,0.640,33.1,-8.007,-2.246,1.820,-3.204,-4.563,-5.872
6.667,1.638,0.654,32.9,-8.040,-2.131,1.752,-3.224,-4.563,-5.872
6.767,1.660,0.668,32.7,-8.074,-2.016,1.684,-3.243,-4.563,-5.872
6.867,1.682,0.681,32.6,-8.107,-1.900,1.616,-3.263,-4.563,-5.872
6.967,1.704,0.695,32.4,-8.140,-1.785,1.547,-3.282,-4.563,-5.872
7.067,1.726,0.708,32.1,-8.173,-1.670,1.479,-3.302,-4.563,-5.872
7.167,1.748,0.722,31.9,-8.206,-1.554,1.411,-3.322,-4.563,-5.872
7.267,1.770,0.735,31.6,-8.239,-1.439,1.343,-3.341,-4.606,-5.903
7.367,1.792,0.748,31.4,-8.272,-1.324,1.274,-3.361,-4.670,-5.948
7.467,1.814,0.761,31.1,-8.305,-1.208,1.206,-3.380,-4.735,-5.994
7.567,1.837,0.774,30.9,-8.339,-1.093,1.138,-3.400,-4.799,-6.040
7.667,1.859,0.786,30.6,-8.372,-0.978,1.070,-3.420,-4.863,-6.086
7.767,1.882,0.799,30.4,-8.405,-0.862,1.001,-3.439,-4.928,-6.131
7.867,1.904,0.812,30.1,-8.438,-0.747,0.933,-3.459,-4.992,-6.177
7.967,1.927,0.825,29.9,-8.443,-0.728,0.865,-3.478,-5.057,-6.223
8.067,1.950,0.837,29.6,-8.443,-0.728,0.865,-3.478,-5.121,-6.269
8.167,1.973,0.849,29.0,-8.443,-0.728,0.865,-3.478,-5.185,-6.314
8.267,1.997,0.861,28.4,-8.443,-0.728,0.865,-3.478,-5.250,-6.360
8.367,2.021,0.873,28.2,-8.443,-0.728,0.865,-3.478,-5.314,-6.406
8.467,2.044,0.885,28.0,-8.443,-0.728,0.865,-3.478,-5.379,-6.452
8.567,2.068,0.897,27.7,-8.443,-0.728,0.865,-3.478,-5.443,-6.497
8.667,2.093,0.909,27.2,-8.443,-0.728,0.865,-3.478,-5.507,-6.543
8.767,2.119,0.921,26.7,-8.443,-0.728,0.865,-3.478,-5.572,-6.589
8.867,2.145,0.933,26.2,-8.443,-0.728,0.865,-3.478,-5.636,-6.635
8.967,2.170,0.945,25.7,-8.443,-0.728,0.865,-3.478,-5.701,-6.681
