# seed=20260723005 wall_start=2026-07-28 15:29:01 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,2.757,-4.782,2.025,-5.832,8.199,5.226
0.133,-0.000,-0.000,0.0,2.677,-4.737,2.025,-5.832,8.199,5.226
0.233,0.004,-0.000,-0.1,2.597,-4.691,2.025,-5.832,8.199,5.226
0.333,0.034,0.001,0.6,2.517,-4.645,2.025,-5.832,8.199,5.226
0.433,0.068,0.005,2.2,2.438,-4.599,2.025,-5.832,8.199,5.226
0.533,0.103,0.009,3.8,2.358,-4.553,2.025,-5.832,8.199,5.226
0.633,0.137,0.015,5.4,2.278,-4.507,2.025,-5.832,8.199,5.226
0.733,0.171,0.022,7.0,2.198,-4.462,2.025,-5.832,8.199,5.226
0.833,0.203,0.028,8.3,2.118,-4.416,2.025,-5.832,8.199,5.226
0.933,0.235,0.036,9.5,2.039,-4.370,2.025,-5.832,8.199,5.226
1.033,0.264,0.043,10.5,1.959,-4.324,2.025,-5.832,8.199,5.226
1.133,0.292,0.049,11.3,1.879,-4.278,2.025,-5.832,8.199,5.226
1.233,0.319,0.056,12.0,1.799,-4.233,2.025,-5.832,8.199,5.226
1.333,0.345,0.063,12.5,1.720,-4.187,2.025,-5.832,8.199,5.226
1.433,0.370,0.069,12.9,1.640,-4.141,2.025,-5.832,8.199,5.226
1.533,0.395,0.076,13.3,1.560,-4.095,2.025,-5.832,8.199,5.226
1.633,0.419,0.082,13.6,1.480,-4.049,2.025,-5.832,8.199,5.226
1.733,0.442,0.088,13.8,1.400,-4.003,2.025,-5.832,8.199,5.226
1.833,0.465,0.094,14.0,1.321,-3.958,2.025,-5.832,8.199,5.226
1.933,0.488,0.100,14.2,1.241,-3.912,2.025,-5.832,8.199,5.226
2.033,0.511,0.106,14.3,1.161,-3.866,2.025,-5.832,8.199,5.226
2.133,0.533,0.112,14.4,1.081,-3.820,2.025,-5.832,8.199,5.226
2.233,0.556,0.118,14.5,1.002,-3.774,2.025,-5.832,8.199,5.226
2.333,0.578,0.124,14.6,0.922,-3.728,2.025,-5.832,8.199,5.226
2.433,0.600,0.130,14.7,0.881,-3.675,2.025,-5.832,8.199,5.226
2.533,0.623,0.136,14.8,0.878,-3.583,2.025,-5.832,8.199,5.226
2.633,0.645,0.143,15.0,0.875,-3.491,2.025,-5.832,8.199,5.226
2.733,0.667,0.148,14.9,0.872,-3.399,2.025,-5.832,8.199,5.226
2.833,0.687,0.154,14.9,0.868,-3.307,2.025,-5.832,8.199,5.226
2.933,0.708,0.159,14.8,0.865,-3.215,2.025,-5.832,8.199,5.226
3.033,0.728,0.164,14.7,0.862,-3.123,2.025,-5.832,8.199,5.226
3.133,0.749,0.169,14.6,0.859,-3.031,2.025,-5.832,8.199,5.226
3.233,0.770,0.174,14.5,0.856,-2.939,2.025,-5.832,8.199,5.226
3.333,0.790,0.180,14.4,0.853,-2.847,2.025,-5.832,8.199,5.226
3.433,0.811,0.185,14.3,0.850,-2.755,2.025,-5.832,8.199,5.226
3.533,0.831,0.190,14.2,0.847,-2.663,2.025,-5.832,8.199,5.226
3.633,0.852,0.195,14.1,0.844,-2.572,2.025,-5.832,8.199,5.226
3.733,0.873,0.200,14.0,0.841,-2.480,2.025,-5.832,8.199,5.226
3.833,0.893,0.205,13.9,0.837,-2.388,2.025,-5.832,8.199,5.226
3.933,0.914,0.210,13.9,0.834,-2.296,2.025,-5.832,8.199,5.226
4.033,0.935,0.215,13.8,0.831,-2.204,2.025,-5.832,8.199,5.226
4.133,0.955,0.220,13.7,0.828,-2.112,2.025,-5.832,8.199,5.226
4.233,0.976,0.224,13.6,0.825,-2.020,2.025,-5.832,8.199,5.226
4.333,0.997,0.229,13.5,0.822,-1.943,2.025,-5.832,8.199,5.226
4.433,1.017,0.234,13.4,0.839,-1.853,2.025,-5.832,8.199,5.226
4.533,1.038,0.239,13.3,0.855,-1.762,2.025,-5.832,8.199,5.226
4.633,1.059,0.243,13.2,0.872,-1.672,2.025,-5.832,8.199,5.226
4.733,1.079,0.248,13.1,0.888,-1.581,2.025,-5.832,8.199,5.226
4.833,1.100,0.253,13.0,0.905,-1.491,2.025,-5.832,8.199,5.226
4.933,1.121,0.257,13.0,0.921,-1.400,2.025,-5.832,8.199,5.226
