# seed=20260723002 wall_start=2026-07-23 19:50:28
sim_t,x,y,yaw_deg
0.100,-0.000,-0.000,0.0
0.200,-0.000,-0.000,0.0
0.300,0.023,-0.002,-1.0
0.400,0.056,-0.006,-2.6
0.500,0.090,-0.011,-4.2
0.600,0.125,-0.016,-5.6
0.700,0.160,-0.023,-7.0
0.800,0.197,-0.030,-8.1
0.900,0.224,-0.034,-8.5
1.000,0.242,-0.035,-7.4
1.100,0.266,-0.036,-6.6
1.200,0.291,-0.039,-6.5
1.300,0.321,-0.042,-6.3
1.400,0.350,-0.046,-6.6
1.500,0.386,-0.052,-7.3
1.600,0.419,-0.057,-7.9
1.700,0.444,-0.059,-7.3
1.800,0.470,-0.063,-7.4
1.900,0.489,-0.064,-6.5
2.000,0.501,-0.063,-5.3
2.100,0.515,-0.062,-4.2
2.200,0.528,-0.061,-3.1
2.300,0.540,-0.059,-1.9
2.400,0.554,-0.058,-0.8
2.500,0.568,-0.056,0.2
2.600,0.584,-0.054,1.0
2.700,0.600,-0.053,1.7
2.800,0.618,-0.051,2.4
2.900,0.636,-0.049,2.9
3.000,0.655,-0.047,3.3
3.100,0.675,-0.045,3.6
3.200,0.695,-0.044,3.9
3.300,0.715,-0.042,4.2
3.400,0.736,-0.040,4.4
3.500,0.757,-0.038,4.6
3.600,0.779,-0.036,4.7
3.700,0.800,-0.034,4.9
3.800,0.821,-0.032,5.0
3.900,0.843,-0.030,5.1
4.000,0.865,-0.028,5.1
4.100,0.887,-0.025,5.2
4.200,0.909,-0.023,5.3
4.300,0.931,-0.021,5.4
4.400,0.952,-0.019,5.4
4.500,0.974,-0.017,5.5
4.600,0.996,-0.014,5.6
4.700,1.018,-0.012,5.7
4.800,1.040,-0.010,5.7
4.900,1.061,-0.008,5.8
5.000,1.083,-0.005,5.9
5.100,1.105,-0.003,5.9
5.200,1.127,-0.000,6.0
5.300,1.148,0.002,6.1
5.400,1.170,0.005,6.1
5.500,1.192,0.007,6.2
5.600,1.214,0.010,6.3
5.700,1.235,0.012,6.4
5.800,1.257,0.015,6.4
5.900,1.279,0.017,6.5
6.000,1.301,0.020,6.5
6.100,1.324,0.022,6.4
6.200,1.346,0.025,6.4
6.300,1.368,0.027,6.4
6.400,1.390,0.030,6.4
6.500,1.412,0.033,7.0
6.600,1.432,0.038,8.1
6.700,1.453,0.041,7.9
6.800,1.475,0.043,7.7
6.900,1.496,0.046,7.5
7.000,1.517,0.048,7.4
7.100,1.538,0.051,7.3
7.200,1.560,0.053,7.0
7.300,1.582,0.055,6.7
7.400,1.604,0.057,6.4
7.500,1.625,0.059,6.2
7.600,1.646,0.061,6.0
7.700,1.667,0.063,5.9
7.800,1.688,0.065,5.8
7.900,1.708,0.066,5.7
8.000,1.728,0.068,5.6
8.100,1.748,0.070,5.6
8.200,1.768,0.072,5.6
8.300,1.787,0.074,5.6
8.400,1.806,0.076,5.7
8.500,1.825,0.078,5.8
8.600,1.844,0.080,5.9
8.700,1.862,0.083,6.0
8.800,1.881,0.085,6.1
8.900,1.900,0.087,6.2
9.000,1.919,0.089,6.3
9.100,1.937,0.091,6.4
9.200,1.956,0.094,6.5
9.300,1.975,0.096,6.6
9.400,1.994,0.098,6.7
9.500,2.012,0.101,6.8
9.600,2.031,0.103,6.9
9.700,2.049,0.106,7.1
9.800,2.067,0.108,7.3
9.900,2.085,0.111,7.5
10.000,2.103,0.114,7.7
10.100,2.121,0.116,7.8
10.200,2.138,0.119,8.0
10.300,2.156,0.122,8.2
10.400,2.173,0.129,10.8
10.500,2.188,0.140,14.8
10.600,2.204,0.150,17.7
10.700,2.220,0.162,20.6
10.800,2.239,0.176,24.0
10.900,2.258,0.191,27.1
11.000,2.278,0.208,30.1
11.100,2.299,0.227,32.9
11.200,2.322,0.247,35.3
11.300,2.346,0.270,37.4
11.400,2.371,0.294,39.3
11.500,2.398,0.320,40.9
11.600,2.424,0.347,42.2
11.700,2.449,0.373,43.3
11.800,2.473,0.397,44.1
11.900,2.496,0.421,44.7
12.000,2.517,0.444,45.1
12.100,2.538,0.465,45.4
12.200,2.558,0.486,45.6
12.300,2.578,0.507,45.6
12.400,2.597,0.526,45.6
12.500,2.616,0.545,45.4
12.600,2.635,0.564,45.3
12.700,2.654,0.583,45.1
12.800,2.673,0.601,44.9
12.900,2.692,0.620,44.7
13.000,2.711,0.638,44.6
13.100,2.731,0.657,44.4
