# seed=20260723024 wall_start=2026-07-23 18:18:15
sim_t,x,y,yaw_deg
0.100,-0.000,-0.000,0.0
0.200,-0.000,-0.000,0.0
0.300,0.001,0.000,0.2
0.400,0.010,0.003,1.6
0.500,0.019,0.006,3.0
0.600,0.027,0.009,4.4
0.700,0.036,0.012,5.7
0.800,0.044,0.013,5.9
0.900,0.054,0.011,4.1
1.000,0.063,0.008,2.2
1.100,0.072,0.004,0.2
1.200,0.081,0.001,-2.0
1.300,0.090,-0.004,-4.0
1.400,0.099,-0.008,-5.9
1.500,0.107,-0.012,-7.6
1.600,0.115,-0.016,-9.1
1.700,0.123,-0.019,-10.4
1.800,0.132,-0.024,-12.0
1.900,0.140,-0.028,-13.6
2.000,0.148,-0.033,-15.3
2.100,0.165,-0.041,-16.9
2.200,0.182,-0.049,-18.2
2.300,0.198,-0.057,-19.5
2.400,0.214,-0.065,-20.5
2.500,0.227,-0.072,-21.4
2.600,0.240,-0.078,-22.1
2.700,0.251,-0.084,-22.7
2.800,0.262,-0.089,-23.2
2.900,0.272,-0.094,-23.5
3.000,0.293,-0.104,-23.8
3.100,0.315,-0.114,-24.0
3.200,0.337,-0.125,-24.2
3.300,0.359,-0.135,-24.4
3.400,0.380,-0.144,-24.4
3.500,0.402,-0.154,-24.5
3.600,0.423,-0.164,-24.5
3.700,0.444,-0.174,-24.6
3.800,0.464,-0.183,-24.6
3.900,0.485,-0.192,-24.5
4.000,0.505,-0.202,-24.5
4.100,0.526,-0.211,-24.4
4.200,0.546,-0.220,-24.4
4.300,0.567,-0.229,-24.3
4.400,0.587,-0.238,-24.3
4.500,0.608,-0.247,-24.3
4.600,0.628,-0.257,-24.2
4.700,0.649,-0.266,-24.2
4.800,0.669,-0.275,-24.1
4.900,0.689,-0.284,-24.1
5.000,0.710,-0.293,-24.1
5.100,0.730,-0.302,-24.0
5.200,0.751,-0.311,-24.0
5.300,0.771,-0.320,-23.9
5.400,0.792,-0.329,-23.9
5.500,0.812,-0.338,-23.9
5.600,0.833,-0.347,-23.8
5.700,0.853,-0.356,-23.8
5.800,0.874,-0.365,-23.8
5.900,0.894,-0.374,-23.7
6.000,0.915,-0.383,-23.7
6.100,0.935,-0.391,-23.7
6.200,0.955,-0.400,-23.6
6.300,0.975,-0.409,-23.6
6.400,0.996,-0.418,-23.6
6.500,1.016,-0.427,-23.5
6.600,1.036,-0.435,-23.5
6.700,1.056,-0.444,-23.5
6.800,1.077,-0.453,-23.4
6.900,1.097,-0.462,-23.4
7.000,1.117,-0.470,-23.3
7.100,1.137,-0.478,-23.2
7.200,1.157,-0.487,-23.1
7.300,1.177,-0.495,-22.9
7.400,1.197,-0.503,-22.8
7.500,1.217,-0.511,-22.7
7.600,1.237,-0.519,-22.6
7.700,1.257,-0.528,-22.6
7.800,1.278,-0.536,-22.6
7.900,1.298,-0.545,-22.5
8.000,1.318,-0.553,-22.5
8.100,1.339,-0.562,-22.5
8.200,1.359,-0.570,-22.5
8.300,1.380,-0.578,-22.4
8.400,1.400,-0.587,-22.4
8.500,1.420,-0.595,-22.4
8.600,1.441,-0.603,-22.4
8.700,1.461,-0.611,-22.3
8.800,1.481,-0.619,-22.2
8.900,1.501,-0.627,-22.0
9.000,1.521,-0.635,-21.9
9.100,1.541,-0.643,-21.8
9.200,1.561,-0.651,-21.8
9.300,1.582,-0.659,-21.7
9.400,1.602,-0.667,-21.7
9.500,1.623,-0.675,-21.7
9.600,1.643,-0.683,-21.6
9.700,1.662,-0.691,-21.5
9.800,1.682,-0.698,-21.3
9.900,1.702,-0.706,-21.2
10.000,1.722,-0.713,-21.2
10.100,1.743,-0.721,-21.2
10.200,1.763,-0.729,-21.2
10.300,1.783,-0.737,-21.2
10.400,1.804,-0.745,-21.1
10.500,1.824,-0.752,-21.1
10.600,1.844,-0.760,-21.0
10.700,1.864,-0.767,-20.8
10.800,1.883,-0.775,-20.7
10.900,1.903,-0.782,-20.6
11.000,1.923,-0.789,-20.5
11.100,1.943,-0.796,-20.4
11.200,1.963,-0.804,-20.3
11.300,1.984,-0.811,-20.3
11.400,2.004,-0.819,-20.3
11.500,2.025,-0.826,-20.2
11.600,2.045,-0.834,-20.2
11.700,2.065,-0.841,-20.2
11.800,2.086,-0.848,-20.2
11.900,2.106,-0.856,-20.2
12.000,2.126,-0.863,-20.1
12.100,2.146,-0.870,-20.0
12.200,2.166,-0.877,-19.9
