# seed=20260723020 wall_start=2026-07-24 00:53:46
sim_t,x,y,yaw_deg
0.067,-0.000,-0.000,0.0
0.167,-0.000,-0.000,0.0
0.267,0.012,-0.000,-0.2
0.367,0.047,0.002,1.2
0.467,0.084,0.007,3.0
0.567,0.121,0.013,4.9
0.667,0.158,0.017,5.4
0.767,0.194,0.023,6.3
0.867,0.228,0.030,8.1
0.967,0.261,0.038,9.4
1.067,0.292,0.046,10.7
1.167,0.324,0.054,11.9
1.267,0.353,0.062,12.5
1.367,0.384,0.064,10.2
1.467,0.414,0.063,7.4
1.567,0.433,0.059,3.6
1.667,0.453,0.052,-0.1
1.767,0.480,0.051,-0.9
1.867,0.505,0.049,-1.4
1.967,0.538,0.045,-3.3
2.067,0.574,0.038,-5.1
2.167,0.611,0.031,-6.9
2.267,0.649,0.023,-8.6
2.367,0.685,0.015,-10.1
2.467,0.719,0.006,-11.3
2.567,0.751,-0.003,-12.3
2.667,0.782,-0.012,-13.3
2.767,0.812,-0.023,-15.4
2.867,0.842,-0.036,-17.5
2.967,0.872,-0.050,-19.5
3.067,0.902,-0.065,-21.4
3.167,0.934,-0.081,-23.0
3.267,0.967,-0.098,-24.4
3.367,1.000,-0.116,-25.6
3.467,1.032,-0.134,-26.6
3.567,1.062,-0.150,-27.3
3.667,1.091,-0.167,-27.9
3.767,1.123,-0.182,-26.9
3.867,1.155,-0.195,-25.5
3.967,1.183,-0.208,-25.8
4.067,1.213,-0.226,-27.2
4.167,1.240,-0.241,-27.6
4.267,1.268,-0.256,-27.9
4.367,1.300,-0.270,-26.4
4.467,1.328,-0.284,-26.4
4.567,1.355,-0.298,-26.6
4.667,1.382,-0.311,-26.8
4.767,1.409,-0.326,-27.1
4.867,1.437,-0.341,-27.5
4.967,1.465,-0.356,-27.4
5.067,1.499,-0.369,-25.6
5.167,1.530,-0.382,-24.7
5.267,1.557,-0.395,-24.9
5.367,1.584,-0.407,-25.1
5.467,1.612,-0.421,-25.4
5.567,1.642,-0.435,-25.5
5.667,1.674,-0.448,-24.2
5.767,1.707,-0.459,-22.5
5.867,1.739,-0.470,-21.7
5.967,1.767,-0.482,-22.1
6.067,1.800,-0.494,-21.1
6.167,1.836,-0.505,-20.3
6.267,1.869,-0.518,-20.3
6.367,1.903,-0.530,-20.1
6.467,1.939,-0.541,-19.3
6.567,1.976,-0.552,-18.6
6.667,2.013,-0.563,-17.9
6.767,2.050,-0.574,-17.3
6.867,2.087,-0.584,-16.7
6.967,2.123,-0.594,-16.2
7.067,2.158,-0.603,-15.8
7.167,2.194,-0.613,-15.5
7.267,2.228,-0.621,-15.2
7.367,2.262,-0.630,-15.0
7.467,2.296,-0.639,-14.8
7.567,2.330,-0.647,-14.6
7.667,2.363,-0.656,-14.5
7.767,2.396,-0.664,-14.4
7.867,2.429,-0.672,-14.3
7.967,2.461,-0.680,-14.3
8.067,2.493,-0.689,-14.3
8.167,2.526,-0.697,-14.2
8.267,2.558,-0.705,-14.2
8.367,2.590,-0.713,-14.3
8.467,2.622,-0.721,-14.4
8.567,2.654,-0.730,-14.4
8.667,2.686,-0.738,-14.5
8.767,2.718,-0.746,-14.5
8.867,2.750,-0.755,-14.5
8.967,2.782,-0.763,-14.5
9.067,2.814,-0.771,-14.4
9.167,2.846,-0.779,-14.4
9.267,2.878,-0.788,-14.4
9.367,2.910,-0.796,-14.3
9.467,2.942,-0.804,-14.3
9.567,2.974,-0.812,-14.4
9.667,3.006,-0.820,-14.4
9.767,3.037,-0.828,-14.5
9.867,3.069,-0.837,-14.5
9.967,3.100,-0.845,-14.6
10.067,3.132,-0.853,-14.6
10.167,3.164,-0.862,-14.6
10.267,3.195,-0.870,-14.7
10.367,3.227,-0.878,-14.7
10.467,3.259,-0.887,-14.7
10.567,3.290,-0.895,-14.6
10.667,3.322,-0.903,-14.5
10.767,3.354,-0.911,-14.5
10.867,3.385,-0.919,-14.5
10.967,3.417,-0.927,-14.6
11.067,3.448,-0.936,-14.7
11.167,3.479,-0.944,-14.7
11.267,3.510,-0.952,-14.7
11.367,3.542,-0.961,-14.8
11.467,3.573,-0.969,-14.8
11.567,3.604,-0.977,-14.9
11.667,3.635,-0.986,-14.9
11.767,3.667,-0.994,-14.9
11.867,3.698,-1.002,-14.8
11.967,3.729,-1.010,-14.8
12.067,3.761,-1.019,-14.8
12.167,3.792,-1.027,-14.9
12.267,3.823,-1.035,-15.0
12.367,3.854,-1.044,-15.0
12.467,3.884,-1.052,-15.1
12.567,3.915,-1.061,-15.1
12.667,3.946,-1.069,-15.2
12.767,3.977,-1.078,-15.3
12.867,4.008,-1.086,-15.3
12.967,4.039,-1.095,-15.3
13.067,4.070,-1.103,-15.3
13.167,4.101,-1.111,-15.2
13.267,4.132,-1.120,-15.2
13.367,4.163,-1.128,-15.3
13.467,4.194,-1.137,-15.4
13.567,4.224,-1.146,-15.5
13.667,4.255,-1.154,-15.6
13.767,4.286,-1.163,-15.6
13.867,4.316,-1.172,-15.6
13.967,4.347,-1.180,-15.7
14.067,4.378,-1.189,-15.7
14.167,4.408,-1.198,-15.8
14.267,4.439,-1.206,-15.8
14.367,4.470,-1.215,-15.7
14.467,4.500,-1.224,-15.8
14.567,4.531,-1.232,-15.9
14.667,4.561,-1.241,-15.9
14.767,4.592,-1.250,-16.0
14.867,4.622,-1.259,-16.1
14.967,4.652,-1.268,-16.2
15.067,4.683,-1.277,-16.2
15.167,4.713,-1.286,-16.2
15.267,4.744,-1.295,-16.3
15.367,4.774,-1.304,-16.3
15.467,4.806,-1.314,-16.6
15.567,4.840,-1.325,-17.1
15.667,4.873,-1.336,-17.7
15.767,4.906,-1.348,-18.3
15.867,4.939,-1.361,-19.0
15.967,4.973,-1.373,-19.5
16.067,5.006,-1.386,-20.0
16.167,5.040,-1.400,-20.4
16.267,5.075,-1.413,-20.8
16.367,5.110,-1.427,-21.0
16.467,5.145,-1.441,-21.3
16.567,5.181,-1.456,-21.4
16.667,5.217,-1.470,-21.6
16.767,5.252,-1.484,-21.7
16.867,5.288,-1.498,-21.7
16.967,5.323,-1.512,-21.7
17.067,5.358,-1.526,-21.6
17.167,5.393,-1.540,-21.6
17.267,5.428,-1.554,-21.6
17.367,5.462,-1.568,-21.6
17.467,5.497,-1.581,-21.5
17.567,5.532,-1.595,-21.5
17.667,5.567,-1.608,-21.4
17.767,5.601,-1.622,-21.4
17.867,5.636,-1.635,-21.3
17.967,5.670,-1.648,-21.2
18.067,5.705,-1.662,-21.2
18.167,5.740,-1.675,-21.1
18.267,5.775,-1.689,-21.1
18.367,5.810,-1.702,-21.0
18.467,5.845,-1.715,-20.9
18.567,5.880,-1.728,-20.9
18.667,5.914,-1.741,-20.8
18.767,5.949,-1.754,-20.7
18.867,5.984,-1.767,-20.6
18.967,6.019,-1.780,-20.5
19.067,6.053,-1.793,-20.4
19.167,6.088,-1.805,-20.2
19.267,6.123,-1.818,-20.1
19.367,6.157,-1.830,-20.0
19.467,6.192,-1.843,-19.8
19.567,6.227,-1.855,-19.7
19.667,6.262,-1.867,-19.5
19.767,6.297,-1.879,-19.4
19.867,6.331,-1.891,-19.3
19.967,6.366,-1.903,-19.1
20.067,6.401,-1.914,-18.9
20.167,6.436,-1.926,-18.8
20.267,6.471,-1.937,-18.6
20.367,6.506,-1.949,-18.5
20.467,6.541,-1.960,-18.3
20.567,6.576,-1.972,-18.2
20.667,6.612,-1.983,-18.1
20.767,6.645,-1.994,-18.0
20.867,6.680,-2.005,-17.8
20.967,6.713,-2.015,-17.8
21.067,6.728,-2.023,-19.6
21.167,6.750,-2.036,-21.8
21.267,6.763,-2.045,-23.6
21.367,6.768,-2.057,-28.5
21.467,6.772,-2.069,-33.4
21.567,6.774,-2.082,-38.2
21.667,6.777,-2.094,-42.7
21.767,6.791,-2.121,-47.5
21.867,6.804,-2.146,-51.3
21.967,6.813,-2.150,-48.9
22.067,6.825,-2.151,-44.1
22.167,6.839,-2.150,-38.7
22.267,6.853,-2.148,-32.7
22.367,6.866,-2.144,-26.9
22.467,6.879,-2.139,-21.3
22.567,6.891,-2.133,-16.3
22.667,6.902,-2.128,-11.8
22.767,6.913,-2.123,-8.0
22.867,6.922,-2.120,-5.8
22.967,6.930,-2.127,-9.1
23.067,6.957,-2.139,-12.7
23.167,6.995,-2.141,-9.6
23.267,7.035,-2.138,-4.9
23.367,7.074,-2.131,-0.2
23.467,7.113,-2.121,4.5
23.567,7.150,-2.108,9.2
23.667,7.187,-2.092,13.9
23.767,7.212,-2.078,17.3
23.867,7.223,-2.080,14.8
23.967,7.234,-2.086,10.2
24.067,7.244,-2.093,5.0
24.167,7.254,-2.103,-0.6
24.267,7.263,-2.113,-6.0
24.367,7.272,-2.123,-11.0
24.467,7.279,-2.133,-15.6
24.567,7.286,-2.143,-19.5
24.667,7.302,-2.157,-23.4
24.767,7.332,-2.181,-28.2
24.867,7.346,-2.192,-30.1
24.967,7.357,-2.192,-26.8
25.067,7.368,-2.189,-22.8
25.167,7.380,-2.185,-18.5
25.267,7.391,-2.180,-13.8
25.367,7.402,-2.174,-9.1
25.467,7.412,-2.168,-5.1
25.567,7.422,-2.163,-1.9
25.667,7.441,-2.161,-0.4
25.767,7.467,-2.165,-2.6
25.867,7.476,-2.173,-6.5
25.967,7.485,-2.181,-10.5
26.067,7.492,-2.190,-14.6
26.167,7.499,-2.199,-18.4
26.267,7.509,-2.210,-22.0
26.367,7.527,-2.224,-25.4
26.467,7.537,-2.226,-24.2
26.567,7.548,-2.223,-19.8
26.667,7.560,-2.217,-15.0
26.767,7.571,-2.211,-9.8
