# seed=20260723015 wall_start=2026-07-26 18:58:00 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,2.498,3.765,-1.892,8.008,-5.540,-6.609
0.133,-0.000,-0.000,0.0,2.545,3.676,-1.785,7.995,-5.540,-6.609
0.233,0.003,-0.000,-0.1,2.592,3.586,-1.678,7.982,-5.540,-6.609
0.333,0.026,-0.001,-0.3,2.639,3.497,-1.570,7.970,-5.540,-6.609
0.433,0.050,-0.001,-0.5,2.685,3.407,-1.463,7.957,-5.540,-6.609
0.533,0.073,-0.002,-0.7,2.732,3.318,-1.356,7.944,-5.540,-6.609
0.633,0.097,-0.002,-0.9,2.779,3.228,-1.249,7.931,-5.540,-6.609
0.733,0.120,-0.003,-1.0,2.826,3.139,-1.141,7.919,-5.540,-6.609
0.833,0.143,-0.004,-1.1,2.873,3.050,-1.034,7.906,-5.540,-6.609
0.933,0.165,-0.004,-1.2,2.920,2.960,-0.927,7.893,-5.540,-6.609
1.033,0.188,-0.005,-1.3,2.967,2.871,-0.820,7.880,-5.540,-6.609
1.133,0.211,-0.006,-1.4,3.014,2.781,-0.712,7.867,-5.540,-6.609
1.233,0.233,-0.006,-1.4,3.061,2.692,-0.605,7.855,-5.540,-6.609
1.333,0.255,-0.007,-1.4,3.108,2.602,-0.498,7.842,-5.540,-6.609
1.433,0.276,-0.007,-1.4,3.155,2.513,-0.391,7.829,-5.540,-6.609
1.533,0.298,-0.008,-1.4,3.202,2.423,-0.283,7.816,-5.540,-6.609
1.633,0.320,-0.008,-1.4,3.248,2.334,-0.176,7.804,-5.540,-6.609
1.733,0.342,-0.009,-1.4,3.295,2.245,-0.069,7.791,-5.540,-6.609
1.833,0.364,-0.009,-1.3,3.342,2.155,0.038,7.778,-5.540,-6.609
1.933,0.385,-0.010,-1.3,3.389,2.066,0.145,7.765,-5.540,-6.609
2.033,0.407,-0.010,-1.3,3.436,1.976,0.253,7.753,-5.540,-6.609
2.133,0.429,-0.011,-1.3,3.483,1.887,0.360,7.740,-5.540,-6.609
2.233,0.450,-0.011,-1.3,3.530,1.797,0.467,7.727,-5.540,-6.609
2.333,0.472,-0.011,-1.2,3.614,1.795,0.574,7.714,-5.540,-6.609
2.433,0.494,-0.012,-1.2,3.715,1.792,0.682,7.701,-5.540,-6.609
2.533,0.515,-0.012,-1.1,3.816,1.788,0.789,7.689,-5.540,-6.609
2.633,0.536,-0.012,-1.0,3.917,1.785,0.896,7.676,-5.540,-6.609
2.733,0.557,-0.013,-0.9,4.018,1.782,1.003,7.663,-5.540,-6.609
2.833,0.578,-0.013,-0.8,4.119,1.779,1.111,7.650,-5.540,-6.609
2.933,0.599,-0.013,-0.7,4.220,1.776,1.218,7.638,-5.540,-6.609
3.033,0.620,-0.013,-0.6,4.321,1.773,1.325,7.625,-5.540,-6.609
3.133,0.641,-0.013,-0.5,4.422,1.769,1.432,7.612,-5.540,-6.609
3.233,0.662,-0.013,-0.4,4.523,1.766,1.540,7.599,-5.540,-6.609
3.333,0.682,-0.013,-0.3,4.624,1.763,1.647,7.587,-5.540,-6.609
3.433,0.703,-0.013,-0.2,4.725,1.760,1.754,7.574,-5.540,-6.609
3.533,0.724,-0.012,-0.1,4.825,1.757,1.861,7.561,-5.540,-6.609
3.633,0.743,-0.011,0.5,4.926,1.754,1.969,7.548,-5.540,-6.609
