# seed=20260723021 wall_start=2026-07-24 00:58:14
sim_t,x,y,yaw_deg
0.033,-0.000,-0.000,0.0
0.133,-0.000,-0.000,0.0
0.233,-0.000,-0.000,0.0
0.333,0.006,-0.006,-3.2
0.433,0.015,-0.015,-8.0
0.533,0.023,-0.025,-12.9
0.633,0.030,-0.036,-18.0
0.733,0.035,-0.048,-22.9
0.833,0.041,-0.058,-27.0
0.933,0.046,-0.069,-30.7
1.033,0.050,-0.079,-34.1
1.133,0.055,-0.088,-36.9
1.233,0.059,-0.097,-39.3
1.333,0.064,-0.105,-41.3
1.433,0.069,-0.114,-43.0
1.533,0.074,-0.122,-44.4
1.633,0.079,-0.130,-45.5
1.733,0.087,-0.141,-46.5
1.833,0.095,-0.151,-47.3
1.933,0.103,-0.162,-48.0
2.033,0.112,-0.174,-48.6
2.133,0.121,-0.186,-49.1
2.233,0.131,-0.199,-49.6
2.333,0.141,-0.212,-49.9
2.433,0.152,-0.225,-50.2
2.533,0.163,-0.239,-50.5
2.633,0.174,-0.253,-50.7
2.733,0.185,-0.267,-50.9
2.833,0.197,-0.282,-51.0
2.933,0.208,-0.296,-51.1
3.033,0.220,-0.311,-51.2
3.133,0.232,-0.326,-51.3
3.233,0.243,-0.341,-51.4
3.333,0.255,-0.356,-51.5
3.433,0.266,-0.370,-51.6
3.533,0.278,-0.385,-51.7
3.633,0.289,-0.400,-51.9
3.733,0.301,-0.415,-52.0
3.833,0.312,-0.430,-52.1
3.933,0.324,-0.445,-52.1
4.033,0.336,-0.461,-52.1
4.133,0.348,-0.476,-52.1
4.233,0.360,-0.491,-52.1
4.333,0.372,-0.506,-52.1
4.433,0.383,-0.522,-52.1
4.533,0.395,-0.537,-52.1
4.633,0.407,-0.552,-52.1
4.733,0.419,-0.568,-52.1
4.833,0.431,-0.583,-52.1
4.933,0.443,-0.598,-52.1
5.033,0.454,-0.613,-52.2
5.133,0.466,-0.628,-52.3
5.233,0.477,-0.643,-52.4
5.333,0.488,-0.658,-52.5
5.433,0.499,-0.673,-52.6
5.533,0.510,-0.688,-52.8
5.633,0.521,-0.703,-52.9
5.733,0.533,-0.718,-52.9
5.833,0.545,-0.733,-52.9
5.933,0.556,-0.749,-52.9
6.033,0.568,-0.764,-52.9
6.133,0.579,-0.779,-52.9
6.233,0.591,-0.795,-52.9
6.333,0.602,-0.810,-52.9
6.433,0.614,-0.825,-52.9
6.533,0.625,-0.840,-52.9
6.633,0.637,-0.855,-52.9
6.733,0.648,-0.871,-52.9
6.833,0.660,-0.886,-53.0
6.933,0.671,-0.901,-53.1
7.033,0.681,-0.916,-53.2
7.133,0.692,-0.931,-53.3
7.233,0.703,-0.945,-53.4
7.333,0.714,-0.960,-53.6
7.433,0.725,-0.975,-53.7
7.533,0.736,-0.990,-53.7
7.633,0.747,-1.005,-53.7
7.733,0.758,-1.021,-53.7
7.833,0.770,-1.038,-54.0
7.933,0.787,-1.065,-55.2
8.033,0.802,-1.092,-56.5
8.133,0.818,-1.120,-57.7
8.233,0.830,-1.142,-58.3
8.333,0.840,-1.158,-58.3
8.433,0.856,-1.182,-57.8
8.533,0.869,-1.202,-57.5
8.633,0.888,-1.229,-56.8
8.733,0.901,-1.247,-56.4
8.833,0.914,-1.265,-56.0
8.933,0.926,-1.283,-55.7
9.033,0.938,-1.300,-55.6
9.133,0.950,-1.317,-55.4
9.233,0.957,-1.329,-56.2
9.333,0.966,-1.345,-56.7
9.433,0.977,-1.361,-56.7
9.533,0.988,-1.377,-56.6
9.633,0.999,-1.393,-56.5
9.733,1.012,-1.414,-56.9
9.833,1.026,-1.439,-57.7
9.933,1.039,-1.463,-58.5
10.033,1.053,-1.488,-59.3
10.133,1.064,-1.507,-59.3
10.233,1.075,-1.524,-59.0
10.333,1.086,-1.542,-58.8
10.433,1.098,-1.560,-58.4
10.533,1.110,-1.579,-58.1
10.633,1.122,-1.597,-57.7
10.733,1.134,-1.615,-57.4
10.833,1.146,-1.632,-57.1
10.933,1.158,-1.649,-56.9
11.033,1.169,-1.666,-56.7
11.133,1.180,-1.683,-56.6
11.233,1.191,-1.699,-56.4
11.333,1.202,-1.715,-56.4
11.433,1.213,-1.731,-56.3
11.533,1.223,-1.747,-56.3
11.633,1.234,-1.762,-56.2
11.733,1.244,-1.778,-56.2
11.833,1.254,-1.793,-56.3
11.933,1.265,-1.809,-56.3
12.033,1.275,-1.824,-56.4
12.133,1.285,-1.839,-56.5
12.233,1.294,-1.854,-56.5
12.333,1.304,-1.869,-56.6
12.433,1.314,-1.885,-56.6
12.533,1.324,-1.900,-56.7
12.633,1.334,-1.915,-56.7
12.733,1.344,-1.930,-56.8
12.833,1.354,-1.945,-56.9
12.933,1.363,-1.961,-56.9
13.033,1.373,-1.976,-57.0
13.133,1.383,-1.991,-57.0
13.233,1.393,-2.006,-57.1
13.333,1.402,-2.021,-57.2
13.433,1.412,-2.036,-57.2
13.533,1.421,-2.051,-57.3
13.633,1.431,-2.067,-57.4
13.733,1.440,-2.082,-57.4
13.833,1.450,-2.097,-57.5
13.933,1.459,-2.112,-57.6
14.033,1.469,-2.127,-57.7
14.133,1.478,-2.142,-57.7
14.233,1.488,-2.158,-57.8
14.333,1.503,-2.180,-57.5
14.433,1.518,-2.203,-57.1
14.533,1.534,-2.227,-56.8
14.633,1.550,-2.250,-56.4
14.733,1.566,-2.273,-56.1
14.833,1.583,-2.296,-55.7
14.933,1.598,-2.318,-55.5
15.033,1.614,-2.340,-55.3
15.133,1.629,-2.361,-55.1
15.233,1.644,-2.382,-55.0
15.333,1.659,-2.403,-54.9
15.433,1.674,-2.424,-54.9
15.533,1.688,-2.444,-54.9
15.633,1.702,-2.465,-54.9
15.733,1.716,-2.485,-54.9
15.833,1.730,-2.504,-55.0
15.933,1.744,-2.524,-55.1
16.033,1.757,-2.544,-55.2
16.133,1.771,-2.564,-55.2
16.233,1.784,-2.584,-55.3
16.333,1.798,-2.603,-55.4
16.433,1.811,-2.623,-55.5
16.533,1.824,-2.642,-55.7
16.633,1.837,-2.662,-55.8
16.733,1.850,-2.681,-55.9
16.833,1.863,-2.701,-56.0
16.933,1.876,-2.721,-56.1
17.033,1.889,-2.740,-56.2
17.133,1.901,-2.760,-56.4
17.233,1.914,-2.779,-56.5
17.333,1.927,-2.798,-56.6
17.433,1.939,-2.818,-56.8
17.533,1.952,-2.837,-56.9
17.633,1.964,-2.857,-57.0
17.733,1.977,-2.877,-57.1
17.833,1.989,-2.896,-57.2
17.933,1.993,-2.909,-59.2
18.033,1.994,-2.921,-62.0
18.133,1.995,-2.933,-64.8
18.233,1.995,-2.945,-67.6
18.333,1.994,-2.958,-70.4
18.433,1.997,-2.977,-72.1
18.533,2.000,-2.995,-73.7
18.633,2.001,-3.014,-75.9
18.733,2.002,-3.034,-77.8
18.833,2.009,-3.066,-77.5
18.933,2.020,-3.100,-76.0
19.033,2.033,-3.136,-74.2
19.133,2.047,-3.170,-72.4
19.233,2.058,-3.199,-71.8
19.333,2.071,-3.233,-70.9
19.433,2.087,-3.267,-69.1
19.533,2.102,-3.299,-67.6
19.633,2.116,-3.328,-66.8
19.733,2.124,-3.353,-67.9
19.833,2.128,-3.372,-69.8
19.933,2.130,-3.390,-71.9
20.033,2.132,-3.407,-74.0
20.133,2.133,-3.424,-76.1
20.233,2.136,-3.447,-77.1
20.333,2.141,-3.473,-77.4
20.433,2.148,-3.500,-77.0
20.533,2.155,-3.527,-76.9
20.633,2.163,-3.559,-76.3
20.733,2.175,-3.592,-74.7
20.833,2.187,-3.625,-73.2
20.933,2.200,-3.656,-71.8
21.033,2.209,-3.683,-71.4
21.133,2.220,-3.712,-71.0
21.233,2.232,-3.742,-69.9
21.333,2.240,-3.765,-70.2
21.433,2.245,-3.786,-71.8
21.533,2.253,-3.813,-71.8
21.633,2.260,-3.835,-72.1
21.733,2.262,-3.853,-74.1
21.833,2.267,-3.875,-74.8
21.933,2.269,-3.895,-76.3
22.033,2.278,-3.923,-75.6
22.133,2.289,-3.954,-73.9
22.233,2.303,-3.985,-71.6
22.333,2.318,-4.014,-69.2
22.433,2.334,-4.043,-66.9
22.533,2.351,-4.071,-64.5
22.633,2.370,-4.100,-62.5
22.733,2.386,-4.127,-61.6
22.833,2.399,-4.149,-61.2
22.933,2.411,-4.171,-61.1
23.033,2.421,-4.189,-61.3
23.133,2.424,-4.204,-63.4
23.233,2.433,-4.222,-63.7
23.333,2.435,-4.235,-65.5
23.433,2.442,-4.251,-66.0
23.533,2.450,-4.270,-66.1
23.633,2.458,-4.289,-66.2
23.733,2.468,-4.310,-66.1
23.833,2.477,-4.332,-66.0
23.933,2.487,-4.353,-65.8
