# seed=20260723024 wall_start=2026-07-24 01:09:43
sim_t,x,y,yaw_deg
0.033,-0.000,-0.000,0.0
0.133,-0.000,-0.000,0.0
0.233,0.002,0.000,0.1
0.333,0.017,0.003,1.6
0.433,0.032,0.006,3.1
0.533,0.047,0.010,4.6
0.633,0.061,0.014,6.1
0.733,0.075,0.016,6.3
0.833,0.089,0.014,4.4
0.933,0.102,0.011,2.4
1.033,0.118,0.007,0.1
1.133,0.147,0.002,-2.5
1.233,0.178,-0.005,-5.1
1.333,0.195,-0.010,-7.2
1.433,0.210,-0.016,-9.1
1.533,0.226,-0.022,-10.7
1.633,0.243,-0.028,-12.3
1.733,0.260,-0.035,-14.2
1.833,0.276,-0.042,-15.8
1.933,0.290,-0.049,-17.3
2.033,0.302,-0.056,-18.7
2.133,0.313,-0.062,-19.7
2.233,0.323,-0.067,-20.6
2.333,0.332,-0.072,-21.4
2.433,0.339,-0.076,-22.0
2.533,0.347,-0.080,-22.4
2.633,0.368,-0.090,-22.9
2.733,0.392,-0.100,-23.3
2.833,0.415,-0.111,-23.6
2.933,0.437,-0.122,-23.8
3.033,0.460,-0.132,-24.1
3.133,0.482,-0.142,-24.2
3.233,0.504,-0.152,-24.4
3.333,0.525,-0.162,-24.4
3.433,0.546,-0.172,-24.5
3.533,0.567,-0.181,-24.5
3.633,0.588,-0.191,-24.6
3.733,0.609,-0.200,-24.5
3.833,0.629,-0.210,-24.5
3.933,0.649,-0.219,-24.5
4.033,0.670,-0.228,-24.4
4.133,0.690,-0.237,-24.4
4.233,0.711,-0.246,-24.3
4.333,0.731,-0.256,-24.3
4.433,0.752,-0.265,-24.3
4.533,0.772,-0.274,-24.2
4.633,0.793,-0.283,-24.2
4.733,0.813,-0.292,-24.1
4.833,0.833,-0.301,-24.1
4.933,0.854,-0.310,-24.1
5.033,0.874,-0.319,-24.0
5.133,0.895,-0.328,-24.0
5.233,0.915,-0.337,-24.0
5.333,0.936,-0.346,-23.9
5.433,0.956,-0.355,-23.9
5.533,0.977,-0.364,-23.9
5.633,0.997,-0.373,-23.8
5.733,1.017,-0.382,-23.8
5.833,1.037,-0.391,-23.8
5.933,1.057,-0.400,-23.7
6.033,1.078,-0.409,-23.7
6.133,1.098,-0.417,-23.7
6.233,1.118,-0.426,-23.6
6.333,1.138,-0.435,-23.6
6.433,1.159,-0.444,-23.6
6.533,1.179,-0.452,-23.5
6.633,1.198,-0.460,-23.3
6.733,1.218,-0.469,-23.2
6.833,1.238,-0.477,-23.1
6.933,1.258,-0.485,-22.9
7.033,1.278,-0.493,-22.8
7.133,1.298,-0.502,-22.7
7.233,1.319,-0.510,-22.7
7.333,1.339,-0.519,-22.7
7.433,1.359,-0.527,-22.7
7.533,1.380,-0.536,-22.6
7.633,1.400,-0.544,-22.6
7.733,1.420,-0.552,-22.6
7.833,1.441,-0.561,-22.6
7.933,1.461,-0.569,-22.5
8.033,1.482,-0.578,-22.5
8.133,1.502,-0.586,-22.5
8.233,1.522,-0.594,-22.5
8.333,1.542,-0.602,-22.3
8.433,1.562,-0.610,-22.2
8.533,1.582,-0.618,-22.1
8.633,1.602,-0.626,-22.0
8.733,1.622,-0.634,-21.9
8.833,1.642,-0.642,-21.7
8.933,1.662,-0.650,-21.6
9.033,1.683,-0.658,-21.6
9.133,1.703,-0.666,-21.6
9.233,1.724,-0.674,-21.5
9.333,1.744,-0.682,-21.5
9.433,1.765,-0.690,-21.5
9.533,1.785,-0.698,-21.5
9.633,1.806,-0.706,-21.5
9.733,1.826,-0.714,-21.4
9.833,1.846,-0.722,-21.4
9.933,1.866,-0.729,-21.2
10.033,1.886,-0.737,-21.1
10.133,1.906,-0.744,-21.0
10.233,1.926,-0.751,-20.9
10.333,1.946,-0.759,-20.8
10.433,1.966,-0.766,-20.7
10.533,1.986,-0.773,-20.6
10.633,2.006,-0.781,-20.6
10.733,2.026,-0.789,-20.5
10.833,2.047,-0.796,-20.5
10.933,2.067,-0.804,-20.5
11.033,2.088,-0.811,-20.5
11.133,2.108,-0.819,-20.5
11.233,2.128,-0.826,-20.4
11.333,2.148,-0.834,-20.4
11.433,2.168,-0.841,-20.3
11.533,2.188,-0.848,-20.1
11.633,2.208,-0.855,-20.0
11.733,2.228,-0.862,-19.9
11.833,2.248,-0.869,-19.8
11.933,2.268,-0.876,-19.7
12.033,2.288,-0.883,-19.6
12.133,2.308,-0.890,-19.5
12.233,2.328,-0.897,-19.4
12.333,2.349,-0.904,-19.4
12.433,2.369,-0.911,-19.3
12.533,2.390,-0.918,-19.3
12.633,2.410,-0.926,-19.3
12.733,2.431,-0.933,-19.3
12.833,2.451,-0.940,-19.3
12.933,2.471,-0.947,-19.2
13.033,2.491,-0.953,-19.1
13.133,2.511,-0.960,-18.9
13.233,2.531,-0.966,-18.8
13.333,2.550,-0.973,-18.7
13.433,2.570,-0.979,-18.6
13.533,2.590,-0.986,-18.5
13.633,2.610,-0.992,-18.4
13.733,2.630,-0.998,-18.2
13.833,2.647,-1.002,-17.2
13.933,2.661,-1.002,-15.1
14.033,2.675,-1.002,-13.0
14.133,2.690,-1.001,-11.0
14.233,2.704,-1.000,-8.9
14.333,2.720,-0.999,-7.1
14.433,2.740,-0.999,-5.8
14.533,2.764,-1.001,-5.4
14.633,2.787,-1.002,-4.6
14.733,2.809,-1.001,-3.4
14.833,2.832,-1.000,-2.3
14.933,2.862,-1.003,-3.0
15.033,2.891,-1.006,-3.7
15.133,2.922,-1.009,-4.3
15.233,2.955,-1.015,-5.9
15.333,2.988,-1.021,-7.5
15.433,3.017,-1.026,-8.0
15.533,3.043,-1.025,-5.5
15.633,3.069,-1.021,-2.5
15.733,3.094,-1.016,0.8
15.833,3.117,-1.009,4.1
15.933,3.140,-1.001,7.4
16.033,3.166,-0.991,10.4
16.133,3.193,-0.980,13.2
16.233,3.222,-0.968,15.6
16.333,3.254,-0.955,17.7
16.433,3.289,-0.940,19.4
16.533,3.322,-0.925,20.8
16.633,3.354,-0.911,21.8
16.733,3.384,-0.897,22.6
16.833,3.413,-0.884,23.1
16.933,3.440,-0.871,23.5
17.033,3.466,-0.859,23.7
17.133,3.492,-0.848,23.8
17.233,3.517,-0.837,23.8
17.333,3.543,-0.826,23.5
17.433,3.568,-0.816,23.1
17.533,3.593,-0.806,22.7
17.633,3.619,-0.796,22.3
17.733,3.644,-0.787,21.8
17.833,3.670,-0.778,21.4
17.933,3.696,-0.768,21.1
18.033,3.722,-0.759,20.8
18.133,3.749,-0.749,20.5
18.233,3.776,-0.740,20.2
18.333,3.803,-0.730,20.0
18.433,3.830,-0.721,19.8
18.533,3.858,-0.711,19.6
18.633,3.886,-0.702,19.4
18.733,3.917,-0.695,17.7
18.833,3.948,-0.689,15.6
18.933,3.979,-0.685,13.5
19.033,4.011,-0.682,11.5
19.133,4.044,-0.679,9.5
19.233,4.078,-0.677,7.8
19.333,4.115,-0.675,6.4
19.433,4.153,-0.673,5.2
19.533,4.190,-0.672,4.3
19.633,4.225,-0.671,3.5
19.733,4.259,-0.670,3.0
19.833,4.288,-0.669,2.7
19.933,4.300,-0.669,2.6
20.033,4.310,-0.668,2.5
20.133,4.320,-0.668,2.4
20.233,4.330,-0.668,2.5
20.333,4.339,-0.667,2.5
20.433,4.348,-0.667,2.5
20.533,4.357,-0.666,2.6
20.633,4.366,-0.666,2.7
20.733,4.375,-0.665,2.8
20.833,4.383,-0.665,2.8
20.933,4.392,-0.664,2.9
21.033,4.401,-0.663,3.0
21.133,4.410,-0.663,3.1
21.233,4.418,-0.662,3.2
21.333,4.427,-0.662,3.2
21.433,4.436,-0.661,3.3
21.533,4.445,-0.660,3.4
21.633,4.454,-0.660,3.4
21.733,4.463,-0.659,3.5
21.833,4.472,-0.658,3.5
21.933,4.481,-0.658,3.6
22.033,4.490,-0.657,3.7
22.133,4.499,-0.656,3.7
22.233,4.508,-0.656,3.8
22.333,4.517,-0.655,3.8
22.433,4.526,-0.654,3.9
22.533,4.535,-0.654,3.9
22.633,4.544,-0.653,3.9
22.733,4.553,-0.652,4.0
22.833,4.562,-0.651,4.0
22.933,4.572,-0.651,4.0
23.033,4.582,-0.650,4.0
23.133,4.591,-0.649,4.0
23.233,4.601,-0.649,4.0
23.333,4.611,-0.648,3.9
23.433,4.620,-0.648,3.9
23.533,4.629,-0.647,4.0
23.633,4.638,-0.646,4.0
23.733,4.647,-0.645,4.0
23.833,4.657,-0.645,4.1
23.933,4.666,-0.644,4.1
24.033,4.675,-0.643,4.2
24.133,4.684,-0.643,4.2
24.233,4.693,-0.642,4.2
24.333,4.702,-0.641,4.3
24.433,4.711,-0.640,4.3
24.533,4.721,-0.640,4.3
