# seed=20260723014 wall_start=2026-07-23 23:51:07
sim_t,x,y,yaw_deg
0.100,-0.000,-0.000,0.0
0.200,-0.000,-0.000,0.0
0.300,-0.000,-0.000,0.0
0.400,0.023,-0.002,-0.9
0.500,0.057,-0.005,-2.4
0.600,0.091,-0.010,-3.9
0.700,0.124,-0.015,-5.4
0.800,0.156,-0.021,-6.7
0.900,0.187,-0.028,-8.0
1.000,0.217,-0.033,-8.5
1.100,0.248,-0.037,-8.0
1.200,0.281,-0.039,-6.9
1.300,0.315,-0.040,-5.6
1.400,0.348,-0.041,-4.5
1.500,0.382,-0.041,-3.2
1.600,0.416,-0.040,-2.0
1.700,0.447,-0.040,-1.3
1.800,0.477,-0.041,-1.5
1.900,0.508,-0.044,-2.7
2.000,0.540,-0.048,-4.0
2.100,0.571,-0.053,-5.4
2.200,0.603,-0.059,-6.8
2.300,0.634,-0.066,-8.1
2.400,0.664,-0.071,-8.5
2.500,0.694,-0.077,-9.1
2.600,0.726,-0.080,-8.0
2.700,0.758,-0.082,-6.9
2.800,0.792,-0.084,-5.8
2.900,0.826,-0.085,-4.6
3.000,0.860,-0.084,-3.3
3.100,0.892,-0.084,-2.3
3.200,0.921,-0.086,-2.6
3.300,0.951,-0.087,-2.3
3.400,0.982,-0.088,-2.4
3.500,1.012,-0.092,-3.6
3.600,1.042,-0.096,-4.8
3.700,1.072,-0.101,-6.0
3.800,1.102,-0.107,-7.4
3.900,1.132,-0.114,-8.6
4.000,1.161,-0.120,-9.5
4.100,1.191,-0.124,-8.9
4.200,1.223,-0.126,-7.8
4.300,1.255,-0.129,-6.8
4.400,1.288,-0.131,-5.8
4.500,1.322,-0.131,-4.5
4.600,1.355,-0.131,-3.2
4.700,1.387,-0.131,-2.0
4.800,1.418,-0.130,-1.3
4.900,1.446,-0.132,-2.2
5.000,1.474,-0.136,-3.2
5.100,1.503,-0.140,-4.4
5.200,1.532,-0.145,-5.7
5.300,1.562,-0.150,-6.9
5.400,1.591,-0.156,-8.1
5.500,1.619,-0.162,-9.2
5.600,1.646,-0.169,-10.1
5.700,1.674,-0.174,-10.4
5.800,1.705,-0.178,-9.4
5.900,1.738,-0.181,-8.4
6.000,1.771,-0.184,-7.3
6.100,1.805,-0.185,-6.1
6.200,1.838,-0.186,-4.8
6.300,1.871,-0.187,-3.6
6.400,1.903,-0.187,-2.7
6.500,1.934,-0.187,-1.9
6.600,1.964,-0.186,-1.2
6.700,1.991,-0.186,-0.8
6.800,2.011,-0.192,-3.7
6.900,2.029,-0.201,-7.8
7.000,2.048,-0.211,-11.7
7.100,2.076,-0.220,-13.2
7.200,2.102,-0.229,-14.3
7.300,2.127,-0.236,-15.0
7.400,2.155,-0.243,-14.7
7.500,2.189,-0.249,-13.2
7.600,2.226,-0.254,-11.3
7.700,2.263,-0.257,-9.5
7.800,2.299,-0.259,-7.7
7.900,2.336,-0.261,-6.1
8.000,2.371,-0.261,-4.7
8.100,2.405,-0.261,-3.2
8.200,2.437,-0.260,-2.0
8.300,2.468,-0.260,-1.1
8.400,2.497,-0.259,-0.5
8.500,2.527,-0.257,0.4
8.600,2.547,-0.261,-1.5
8.700,2.560,-0.267,-4.5
8.800,2.583,-0.271,-5.5
8.900,2.611,-0.274,-5.8
9.000,2.638,-0.278,-6.2
9.100,2.662,-0.280,-6.1
9.200,2.685,-0.282,-5.9
9.300,2.708,-0.284,-5.7
9.400,2.730,-0.286,-5.4
9.500,2.751,-0.287,-5.0
9.600,2.773,-0.288,-4.7
9.700,2.795,-0.289,-4.4
9.800,2.819,-0.291,-4.4
9.900,2.843,-0.293,-4.6
10.000,2.865,-0.295,-4.3
10.100,2.888,-0.296,-3.9
10.200,2.910,-0.297,-3.7
10.300,2.933,-0.297,-3.3
10.400,2.955,-0.298,-3.0
10.500,2.979,-0.299,-3.1
10.600,3.003,-0.301,-3.1
10.700,3.026,-0.301,-2.8
10.800,3.048,-0.302,-2.4
10.900,3.071,-0.302,-2.1
11.000,3.093,-0.302,-1.8
11.100,3.116,-0.302,-1.5
11.200,3.139,-0.303,-1.3
11.300,3.163,-0.303,-1.1
11.400,3.185,-0.303,-0.8
11.500,3.208,-0.302,-0.5
11.600,3.232,-0.302,-0.3
11.700,3.257,-0.302,-0.4
11.800,3.281,-0.302,-0.2
11.900,3.305,-0.302,-0.1
12.000,3.329,-0.302,0.0
12.100,3.353,-0.301,0.2
