# seed=20260723008 wall_start=2026-07-23 12:57:20
sim_t,x,y,yaw_deg
0.100,-0.000,-0.000,0.0
0.200,-0.000,-0.000,0.0
0.300,0.006,-0.001,-0.7
0.400,0.027,-0.001,-0.7
0.500,0.048,-0.001,-0.5
0.600,0.069,-0.001,-0.4
0.700,0.090,-0.001,-0.2
0.800,0.111,-0.001,-0.1
0.900,0.132,-0.001,0.1
1.000,0.153,-0.000,0.2
1.100,0.174,-0.000,0.3
1.200,0.194,0.000,0.5
1.300,0.215,0.001,0.6
1.400,0.236,0.001,0.8
1.500,0.257,0.002,0.9
1.600,0.278,0.003,1.1
1.700,0.299,0.003,1.2
1.800,0.320,0.004,1.4
1.900,0.342,0.005,1.5
2.000,0.364,0.005,1.5
2.100,0.385,0.006,1.5
2.200,0.407,0.007,1.6
2.300,0.429,0.007,1.6
2.400,0.451,0.008,1.6
2.500,0.473,0.009,1.7
2.600,0.494,0.009,1.7
2.700,0.516,0.010,1.8
2.800,0.538,0.011,1.8
2.900,0.560,0.012,1.8
3.000,0.581,0.012,1.9
3.100,0.603,0.013,1.9
3.200,0.625,0.014,1.9
3.300,0.647,0.015,2.0
3.400,0.669,0.016,2.0
3.500,0.690,0.016,2.0
3.600,0.712,0.017,2.1
3.700,0.734,0.018,2.1
3.800,0.756,0.019,2.1
3.900,0.777,0.020,2.2
4.000,0.799,0.021,2.2
4.100,0.821,0.022,2.2
4.200,0.843,0.023,2.3
4.300,0.864,0.024,2.4
4.400,0.885,0.025,2.5
4.500,0.906,0.026,2.7
4.600,0.927,0.027,2.8
4.700,0.947,0.029,2.9
4.800,0.969,0.030,3.0
4.900,0.991,0.031,3.0
5.000,1.013,0.032,3.1
5.100,1.034,0.033,3.1
5.200,1.056,0.035,3.1
5.300,1.078,0.036,3.1
5.400,1.100,0.037,3.2
5.500,1.121,0.038,3.2
5.600,1.143,0.040,3.2
5.700,1.165,0.041,3.3
5.800,1.186,0.042,3.3
5.900,1.208,0.044,3.3
6.000,1.229,0.045,3.7
6.100,1.245,0.053,7.0
6.200,1.265,0.058,8.6
6.300,1.285,0.062,8.7
6.400,1.306,0.065,8.8
6.500,1.330,0.068,8.6
6.600,1.353,0.073,9.2
6.700,1.378,0.077,9.0
6.800,1.403,0.080,8.8
6.900,1.425,0.087,10.1
7.000,1.451,0.090,9.7
7.100,1.477,0.094,9.2
7.200,1.500,0.097,9.2
7.300,1.526,0.102,9.5
7.400,1.552,0.105,9.0
7.500,1.577,0.109,8.5
7.600,1.603,0.111,8.1
7.700,1.628,0.114,7.6
7.800,1.652,0.117,7.7
7.900,1.677,0.120,7.3
8.000,1.697,0.126,8.9
8.100,1.721,0.129,8.8
8.200,1.745,0.132,8.5
8.300,1.767,0.136,8.8
8.400,1.791,0.140,8.5
8.500,1.814,0.143,8.5
8.600,1.834,0.150,10.8
8.700,1.852,0.159,13.4
8.800,1.871,0.168,15.6
8.900,1.895,0.174,15.4
9.000,1.919,0.180,15.0
9.100,1.946,0.186,14.4
9.200,1.975,0.192,13.4
9.300,2.005,0.197,12.5
9.400,2.032,0.201,11.7
9.500,2.059,0.205,11.1
9.600,2.087,0.209,10.2
9.700,2.113,0.213,9.9
9.800,2.136,0.219,10.6
9.900,2.158,0.225,11.9
10.000,2.175,0.230,12.4
10.100,2.196,0.236,13.0
10.200,2.211,0.245,16.0
10.300,2.226,0.252,17.1
10.400,2.247,0.261,18.7
10.500,2.269,0.269,18.8
10.600,2.289,0.276,18.7
10.700,2.311,0.282,18.2
10.800,2.340,0.289,17.3
10.900,2.363,0.301,19.2
11.000,2.379,0.308,19.9
11.100,2.400,0.316,20.1
11.200,2.429,0.324,19.2
11.300,2.456,0.332,18.3
11.400,2.477,0.342,19.8
11.500,2.493,0.349,20.3
11.600,2.520,0.357,19.7
11.700,2.539,0.367,21.1
11.800,2.562,0.380,23.3
11.900,2.583,0.390,23.5
12.000,2.611,0.401,22.7
12.100,2.636,0.410,22.2
12.200,2.663,0.420,21.5
12.300,2.687,0.432,23.2
12.400,2.711,0.451,26.8
12.500,2.733,0.466,28.7
12.600,2.756,0.482,30.1
12.700,2.777,0.499,31.9
12.800,2.802,0.516,32.8
12.900,2.834,0.533,31.5
13.000,2.866,0.550,30.4
13.100,2.895,0.569,31.3
13.200,2.924,0.590,32.3
13.300,2.952,0.611,33.7
13.400,2.979,0.633,35.6
13.500,3.005,0.656,37.1
