# seed=20260723007 wall_start=2026-07-23 21:30:43
sim_t,x,y,yaw_deg
0.033,-0.000,-0.000,0.0
0.133,-0.000,-0.000,0.0
0.233,-0.000,-0.000,0.0
0.333,0.006,0.004,2.1
0.433,0.015,0.010,5.1
0.533,0.024,0.016,8.1
0.633,0.032,0.022,11.0
0.733,0.040,0.030,14.0
0.833,0.047,0.041,18.9
0.933,0.053,0.052,23.6
1.033,0.058,0.063,28.0
1.133,0.062,0.074,32.1
1.233,0.066,0.084,35.8
1.333,0.070,0.094,38.9
1.433,0.075,0.104,41.5
1.533,0.079,0.113,43.6
1.633,0.085,0.122,45.2
1.733,0.092,0.133,46.7
1.833,0.101,0.146,47.8
1.933,0.111,0.160,48.8
2.033,0.123,0.176,49.5
2.133,0.135,0.192,50.2
2.233,0.148,0.209,50.7
2.333,0.161,0.227,51.1
2.433,0.175,0.245,51.4
2.533,0.189,0.264,51.6
2.633,0.204,0.283,51.9
2.733,0.219,0.302,52.0
2.833,0.233,0.321,52.1
2.933,0.248,0.341,52.3
3.033,0.263,0.361,52.4
3.133,0.278,0.380,52.4
3.233,0.293,0.400,52.5
3.333,0.308,0.420,52.6
3.433,0.323,0.440,52.7
3.533,0.338,0.459,52.8
3.633,0.353,0.479,52.8
3.733,0.368,0.499,52.9
3.833,0.382,0.519,53.0
3.933,0.397,0.539,53.0
4.033,0.412,0.559,53.1
4.133,0.427,0.578,53.2
4.233,0.441,0.598,53.2
4.333,0.456,0.618,53.3
4.433,0.471,0.638,53.4
4.533,0.485,0.658,53.4
4.633,0.500,0.678,53.5
4.733,0.515,0.698,53.5
4.833,0.529,0.718,53.6
4.933,0.544,0.738,53.7
5.033,0.558,0.758,53.7
5.133,0.573,0.778,53.8
5.233,0.588,0.798,53.8
5.333,0.602,0.818,53.9
5.433,0.617,0.838,53.9
5.533,0.631,0.858,54.0
5.633,0.645,0.878,54.0
5.733,0.660,0.898,54.1
5.833,0.674,0.918,54.1
5.933,0.689,0.938,54.1
6.033,0.703,0.958,54.2
6.133,0.718,0.978,54.2
6.233,0.732,0.998,54.3
6.333,0.746,1.018,54.3
6.433,0.761,1.039,54.4
6.533,0.775,1.059,54.4
6.633,0.789,1.079,54.4
6.733,0.803,1.099,54.5
6.833,0.821,1.121,54.0
6.933,0.837,1.142,53.8
7.033,0.851,1.162,53.9
7.133,0.865,1.182,53.9
7.233,0.879,1.202,54.0
7.333,0.893,1.221,54.2
7.433,0.906,1.240,54.3
7.533,0.920,1.260,54.5
7.633,0.933,1.279,54.6
7.733,0.947,1.298,54.8
7.833,0.960,1.318,54.9
7.933,0.973,1.337,55.0
8.033,0.987,1.357,55.2
8.133,1.000,1.376,55.3
8.233,1.014,1.396,55.4
8.333,1.027,1.416,55.5
8.433,1.040,1.435,55.6
8.533,1.053,1.455,55.7
8.633,1.067,1.475,55.8
8.733,1.080,1.495,55.9
8.833,1.093,1.514,56.0
8.933,1.111,1.538,55.2
9.033,1.134,1.565,53.5
9.133,1.157,1.590,51.7
9.233,1.172,1.609,51.6
9.333,1.181,1.622,52.4
9.433,1.188,1.635,53.4
9.533,1.195,1.647,54.4
9.633,1.201,1.659,55.8
9.733,1.203,1.672,58.8
9.833,1.209,1.686,59.7
9.933,1.222,1.710,60.1
10.033,1.236,1.735,59.9
10.133,1.258,1.765,58.3
10.233,1.279,1.793,56.6
10.333,1.302,1.820,54.8
10.433,1.325,1.846,52.9
10.533,1.350,1.873,51.2
10.633,1.376,1.900,49.7
10.733,1.402,1.927,48.5
10.833,1.421,1.947,48.1
10.933,1.428,1.958,49.2
11.033,1.434,1.969,50.5
11.133,1.439,1.978,51.8
11.233,1.442,1.987,53.3
11.333,1.446,1.997,54.7
11.433,1.450,2.006,56.1
11.533,1.454,2.017,57.3
11.633,1.460,2.029,58.4
11.733,1.475,2.054,58.3
11.833,1.494,2.082,57.4
11.933,1.515,2.110,56.4
12.033,1.537,2.139,55.2
12.133,1.560,2.167,53.9
12.233,1.583,2.194,52.8
12.333,1.599,2.215,52.5
12.433,1.607,2.228,53.3
12.533,1.614,2.240,54.3
12.633,1.620,2.252,55.4
12.733,1.626,2.263,56.5
12.833,1.630,2.274,57.7
12.933,1.635,2.286,58.8
13.033,1.641,2.299,59.8
13.133,1.647,2.313,60.7
13.233,1.653,2.327,61.5
13.333,1.660,2.342,62.1
13.433,1.667,2.358,62.7
13.533,1.675,2.375,63.2
13.633,1.683,2.392,63.6
13.733,1.691,2.410,63.9
13.833,1.699,2.428,64.2
13.933,1.707,2.446,64.5
14.033,1.716,2.466,64.7
14.133,1.725,2.485,64.8
14.233,1.733,2.504,65.0
14.333,1.742,2.523,65.1
14.433,1.751,2.543,65.1
14.533,1.759,2.561,65.2
14.633,1.768,2.579,65.3
14.733,1.775,2.595,65.3
14.833,1.782,2.610,65.4
14.933,1.788,2.624,65.4
15.033,1.794,2.637,65.4
15.133,1.799,2.650,65.5
15.233,1.805,2.662,65.5
15.333,1.810,2.673,65.6
15.433,1.814,2.683,65.6
15.533,1.818,2.692,65.6
15.633,1.822,2.701,65.7
15.733,1.826,2.709,65.7
15.833,1.829,2.716,65.8
15.933,1.832,2.722,65.8
16.033,1.834,2.728,65.8
16.133,1.837,2.734,65.8
16.233,1.839,2.739,65.9
16.333,1.841,2.744,65.9
16.433,1.843,2.748,65.9
16.533,1.845,2.752,65.9
16.633,1.846,2.756,66.0
16.733,1.848,2.760,66.0
16.833,1.849,2.763,66.0
16.933,1.851,2.766,66.0
17.033,1.852,2.768,66.0
17.133,1.853,2.771,66.0
17.233,1.854,2.773,66.1
17.333,1.855,2.775,66.1
17.433,1.856,2.777,66.1
17.533,1.857,2.779,66.1
17.633,1.857,2.781,66.1
17.733,1.858,2.783,66.1
17.833,1.859,2.784,66.1
17.933,1.859,2.786,66.1
18.033,1.860,2.787,66.2
18.133,1.860,2.788,66.2
18.233,1.861,2.789,66.2
18.333,1.861,2.791,66.2
18.433,1.862,2.792,66.2
18.533,1.862,2.793,66.2
18.633,1.863,2.793,66.2
18.733,1.863,2.794,66.2
18.833,1.863,2.795,66.2
18.933,1.863,2.795,66.2
19.033,1.864,2.796,66.2
19.133,1.864,2.796,66.2
19.233,1.864,2.797,66.2
19.333,1.864,2.797,66.2
19.433,1.864,2.798,66.2
19.533,1.865,2.798,66.2
19.633,1.865,2.799,66.2
19.733,1.865,2.799,66.2
19.833,1.865,2.800,66.2
19.933,1.865,2.800,66.3
20.033,1.866,2.800,66.3
20.133,1.866,2.801,66.3
20.233,1.866,2.801,66.3
20.333,1.866,2.802,66.3
20.433,1.866,2.802,66.3
20.533,1.866,2.802,66.3
20.633,1.867,2.803,66.3
20.733,1.867,2.803,66.2
20.833,1.867,2.803,66.2
20.933,1.867,2.803,66.2
21.033,1.867,2.803,66.2
21.133,1.867,2.803,66.2
21.233,1.867,2.803,66.2
21.333,1.867,2.803,66.2
21.433,1.867,2.803,66.2
21.533,1.867,2.803,66.2
21.633,1.867,2.803,66.2
21.733,1.867,2.803,66.2
21.833,1.867,2.803,66.2
21.933,1.867,2.803,66.2
22.033,1.867,2.803,66.2
22.133,1.867,2.803,66.2
22.233,1.867,2.803,66.2
22.333,1.867,2.803,66.2
22.433,1.867,2.803,66.2
22.533,1.867,2.803,66.2
22.633,1.867,2.803,66.2
22.733,1.867,2.803,66.2
22.833,1.867,2.803,66.2
22.933,1.867,2.803,66.2
23.033,1.867,2.803,66.2
23.133,1.867,2.803,66.2
23.233,1.867,2.803,66.2
23.333,1.867,2.803,66.2
23.433,1.867,2.803,66.2
23.533,1.867,2.803,66.2
23.633,1.867,2.803,66.2
23.733,1.867,2.803,66.2
23.833,1.867,2.803,66.2
23.933,1.867,2.803,66.2
24.033,1.867,2.803,66.2
24.133,1.867,2.803,66.2
24.233,1.867,2.803,66.2
24.333,1.867,2.803,66.2
24.433,1.867,2.803,66.2
24.533,1.867,2.803,66.2
24.633,1.867,2.803,66.2
24.733,1.867,2.803,66.2
24.833,1.867,2.803,66.2
24.933,1.867,2.803,66.2
25.033,1.867,2.803,66.2
25.133,1.867,2.803,66.2
25.233,1.867,2.803,66.2
25.333,1.867,2.803,66.2
25.433,1.867,2.803,66.2
25.533,1.867,2.803,66.2
25.633,1.867,2.803,66.2
25.733,1.867,2.803,66.2
25.833,1.867,2.803,66.2
25.933,1.867,2.803,66.2
26.033,1.867,2.803,66.2
26.133,1.867,2.803,66.2
26.233,1.867,2.803,66.2
26.333,1.867,2.803,66.2
26.433,1.867,2.803,66.2
26.533,1.867,2.803,66.2
26.633,1.867,2.803,66.2
26.733,1.867,2.803,66.2
26.833,1.867,2.803,66.2
26.933,1.867,2.803,66.2
