# seed=20260723013 wall_start=2026-07-23 23:31:03
sim_t,x,y,yaw_deg
0.033,-0.000,-0.000,0.0
0.133,-0.000,-0.000,0.0
0.233,-0.000,-0.000,0.0
0.333,0.009,-0.001,-0.8
0.433,0.029,-0.006,-3.1
0.533,0.049,-0.012,-5.4
0.633,0.068,-0.018,-7.6
0.733,0.094,-0.025,-9.4
0.833,0.116,-0.033,-11.5
0.933,0.146,-0.042,-12.8
1.033,0.173,-0.051,-14.4
1.133,0.203,-0.061,-15.5
1.233,0.238,-0.073,-16.3
1.333,0.263,-0.083,-17.7
1.433,0.289,-0.094,-19.0
1.533,0.316,-0.106,-19.9
1.633,0.348,-0.117,-19.9
1.733,0.377,-0.128,-20.3
1.833,0.403,-0.139,-20.5
1.933,0.433,-0.151,-21.0
2.033,0.455,-0.163,-22.5
2.133,0.478,-0.175,-24.0
2.233,0.499,-0.188,-25.6
2.333,0.519,-0.201,-27.2
2.433,0.539,-0.215,-28.8
2.533,0.558,-0.229,-30.4
2.633,0.575,-0.243,-32.1
2.733,0.591,-0.257,-33.9
2.833,0.605,-0.271,-35.8
2.933,0.617,-0.284,-37.8
3.033,0.627,-0.297,-39.9
3.133,0.634,-0.309,-42.2
3.233,0.643,-0.318,-42.6
3.333,0.670,-0.343,-42.9
3.433,0.697,-0.371,-43.6
3.533,0.724,-0.398,-44.2
3.633,0.751,-0.426,-44.7
3.733,0.778,-0.454,-45.2
3.833,0.805,-0.482,-45.5
3.933,0.831,-0.510,-45.8
4.033,0.858,-0.538,-46.1
4.133,0.884,-0.567,-46.4
4.233,0.911,-0.595,-46.5
4.333,0.937,-0.623,-46.7
4.433,0.964,-0.652,-46.8
4.533,0.990,-0.680,-46.9
4.633,1.016,-0.708,-47.0
4.733,1.043,-0.737,-47.1
4.833,1.069,-0.765,-47.1
4.933,1.095,-0.794,-47.1
5.033,1.122,-0.822,-47.1
5.133,1.148,-0.850,-47.1
5.233,1.174,-0.879,-47.1
5.333,1.201,-0.907,-47.1
5.433,1.227,-0.936,-47.1
5.533,1.253,-0.964,-47.1
5.633,1.280,-0.992,-47.1
5.733,1.306,-1.021,-47.1
5.833,1.333,-1.049,-47.1
5.933,1.359,-1.078,-47.1
6.033,1.385,-1.106,-47.1
6.133,1.412,-1.134,-47.1
6.233,1.438,-1.163,-47.1
6.333,1.464,-1.191,-47.1
6.433,1.491,-1.219,-47.1
6.533,1.517,-1.248,-47.1
6.633,1.544,-1.276,-47.1
6.733,1.570,-1.305,-47.1
6.833,1.596,-1.333,-47.1
6.933,1.623,-1.361,-47.1
7.033,1.649,-1.390,-47.1
7.133,1.676,-1.418,-47.1
7.233,1.702,-1.447,-47.1
7.333,1.728,-1.475,-47.1
7.433,1.755,-1.503,-47.1
7.533,1.781,-1.532,-47.1
7.633,1.807,-1.560,-47.1
7.733,1.834,-1.588,-47.1
7.833,1.860,-1.617,-47.1
7.933,1.887,-1.645,-47.1
8.033,1.913,-1.674,-47.1
8.133,1.939,-1.702,-47.1
8.233,1.966,-1.730,-47.1
8.333,1.992,-1.759,-47.1
8.433,2.019,-1.787,-47.1
8.533,2.045,-1.815,-47.1
8.633,2.071,-1.844,-47.1
8.733,2.098,-1.872,-47.1
8.833,2.124,-1.901,-47.1
8.933,2.150,-1.929,-47.1
9.033,2.177,-1.957,-47.1
9.133,2.203,-1.986,-47.1
9.233,2.230,-2.014,-47.1
9.333,2.256,-2.042,-47.1
9.433,2.282,-2.071,-47.1
9.533,2.309,-2.099,-47.1
9.633,2.335,-2.128,-47.1
9.733,2.362,-2.156,-47.1
9.833,2.388,-2.184,-47.1
9.933,2.414,-2.213,-47.1
10.033,2.441,-2.241,-47.1
10.133,2.467,-2.269,-47.1
10.233,2.493,-2.298,-47.1
10.333,2.520,-2.326,-47.1
10.433,2.546,-2.355,-47.1
10.533,2.573,-2.383,-47.1
10.633,2.599,-2.411,-47.1
10.733,2.625,-2.440,-47.1
10.833,2.652,-2.468,-47.1
10.933,2.678,-2.496,-47.1
11.033,2.705,-2.525,-47.1
11.133,2.731,-2.553,-47.1
11.233,2.757,-2.581,-47.1
11.333,2.784,-2.610,-47.1
11.433,2.810,-2.638,-47.1
11.533,2.837,-2.667,-47.1
11.633,2.863,-2.695,-47.1
11.733,2.889,-2.723,-47.1
11.833,2.916,-2.752,-47.1
11.933,2.942,-2.780,-47.1
12.033,2.960,-2.800,-47.3
12.133,2.960,-2.809,-50.9
12.233,2.957,-2.818,-55.4
12.333,2.952,-2.826,-60.0
12.433,2.948,-2.834,-64.5
12.533,2.942,-2.842,-69.1
12.633,2.936,-2.849,-73.7
12.733,2.930,-2.856,-78.2
12.833,2.922,-2.862,-82.8
12.933,2.915,-2.867,-87.4
13.033,2.907,-2.872,-91.9
13.133,2.899,-2.876,-96.5
13.233,2.890,-2.880,-101.1
13.333,2.881,-2.883,-105.6
13.433,2.872,-2.885,-110.2
13.533,2.863,-2.886,-114.8
13.633,2.853,-2.888,-119.3
13.733,2.842,-2.892,-123.6
13.833,2.832,-2.894,-127.4
13.933,2.822,-2.897,-130.8
14.033,2.812,-2.900,-133.8
14.133,2.802,-2.903,-136.4
14.233,2.793,-2.906,-138.7
14.333,2.784,-2.909,-140.7
14.433,2.775,-2.913,-142.5
14.533,2.766,-2.916,-144.2
14.633,2.756,-2.919,-145.6
14.733,2.746,-2.923,-146.9
14.833,2.735,-2.928,-148.1
14.933,2.722,-2.933,-149.1
15.033,2.709,-2.939,-150.1
15.133,2.696,-2.945,-150.9
15.233,2.681,-2.951,-151.7
15.333,2.665,-2.959,-152.3
15.433,2.649,-2.966,-152.8
15.533,2.632,-2.974,-153.2
15.633,2.614,-2.982,-153.6
15.733,2.597,-2.990,-153.9
15.833,2.578,-2.999,-154.2
15.933,2.560,-3.007,-154.4
16.033,2.541,-3.016,-154.6
16.133,2.522,-3.024,-154.7
16.233,2.503,-3.033,-154.9
16.333,2.483,-3.042,-154.9
16.433,2.463,-3.051,-155.0
16.533,2.443,-3.060,-155.1
16.633,2.423,-3.070,-155.1
16.733,2.403,-3.079,-155.2
16.833,2.384,-3.088,-155.2
16.933,2.364,-3.097,-155.3
17.033,2.344,-3.106,-155.3
17.133,2.324,-3.115,-155.4
17.233,2.305,-3.124,-155.4
17.333,2.286,-3.132,-155.5
17.433,2.268,-3.140,-155.5
17.533,2.252,-3.147,-155.6
17.633,2.238,-3.154,-155.6
17.733,2.224,-3.160,-155.6
17.833,2.212,-3.165,-155.7
17.933,2.200,-3.171,-155.7
18.033,2.189,-3.175,-155.7
18.133,2.179,-3.180,-155.8
18.233,2.170,-3.184,-155.8
18.333,2.161,-3.188,-155.8
18.433,2.153,-3.192,-155.9
18.533,2.145,-3.195,-155.9
18.633,2.138,-3.198,-155.9
18.733,2.132,-3.201,-156.0
18.833,2.126,-3.203,-156.0
18.933,2.121,-3.205,-156.0
19.033,2.116,-3.208,-156.0
19.133,2.112,-3.210,-156.0
19.233,2.108,-3.211,-156.1
19.333,2.104,-3.213,-156.1
19.433,2.100,-3.215,-156.1
19.533,2.096,-3.216,-156.1
19.633,2.093,-3.217,-156.1
19.733,2.090,-3.219,-156.2
19.833,2.088,-3.220,-156.2
19.933,2.085,-3.221,-156.2
20.033,2.083,-3.222,-156.2
20.133,2.081,-3.223,-156.2
20.233,2.079,-3.224,-156.2
20.333,2.077,-3.224,-156.2
20.433,2.076,-3.225,-156.2
20.533,2.074,-3.226,-156.2
20.633,2.073,-3.226,-156.3
20.733,2.072,-3.227,-156.3
20.833,2.070,-3.227,-156.3
20.933,2.069,-3.228,-156.3
21.033,2.068,-3.228,-156.3
21.133,2.067,-3.229,-156.3
21.233,2.066,-3.229,-156.3
21.333,2.065,-3.230,-156.3
21.433,2.065,-3.230,-156.3
21.533,2.064,-3.230,-156.3
21.633,2.064,-3.230,-156.3
21.733,2.063,-3.230,-156.3
21.833,2.063,-3.231,-156.3
21.933,2.062,-3.231,-156.3
22.033,2.062,-3.231,-156.3
22.133,2.061,-3.231,-156.3
22.233,2.061,-3.231,-156.3
22.333,2.060,-3.232,-156.3
22.433,2.060,-3.232,-156.3
22.533,2.059,-3.232,-156.3
22.633,2.059,-3.232,-156.3
22.733,2.059,-3.232,-156.3
22.833,2.058,-3.233,-156.3
22.933,2.058,-3.233,-156.3
23.033,2.057,-3.233,-156.3
23.133,2.057,-3.233,-156.3
23.233,2.057,-3.233,-156.3
23.333,2.057,-3.233,-156.3
23.433,2.057,-3.233,-156.3
23.533,2.057,-3.233,-156.3
23.633,2.057,-3.233,-156.3
23.733,2.057,-3.233,-156.3
23.833,2.057,-3.233,-156.3
23.933,2.057,-3.233,-156.3
