# seed=20260723011 wall_start=2026-07-23 22:50:59
sim_t,x,y,yaw_deg
0.100,-0.000,-0.000,0.0
0.200,-0.000,-0.000,0.0
0.300,-0.000,-0.000,0.0
0.400,0.023,-0.002,-0.9
0.500,0.057,-0.006,-2.4
0.600,0.092,-0.010,-3.9
0.700,0.125,-0.016,-5.4
0.800,0.158,-0.021,-6.7
0.900,0.190,-0.028,-7.9
1.000,0.221,-0.036,-10.0
1.100,0.250,-0.045,-11.5
1.200,0.278,-0.052,-12.2
1.300,0.305,-0.059,-12.8
1.400,0.330,-0.066,-13.2
1.500,0.354,-0.072,-13.5
1.600,0.376,-0.077,-13.6
1.700,0.399,-0.083,-13.6
1.800,0.420,-0.088,-13.6
1.900,0.442,-0.093,-13.5
2.000,0.463,-0.098,-13.4
2.100,0.484,-0.103,-13.4
2.200,0.506,-0.108,-13.3
2.300,0.527,-0.113,-13.2
2.400,0.548,-0.117,-13.1
2.500,0.569,-0.122,-13.1
2.600,0.590,-0.127,-13.0
2.700,0.611,-0.132,-12.9
2.800,0.633,-0.136,-12.8
2.900,0.654,-0.141,-12.8
3.000,0.675,-0.146,-12.7
3.100,0.696,-0.150,-12.6
3.200,0.717,-0.155,-12.5
3.300,0.738,-0.159,-12.5
3.400,0.759,-0.164,-12.4
3.500,0.781,-0.168,-12.3
3.600,0.802,-0.173,-12.2
3.700,0.823,-0.177,-12.1
3.800,0.844,-0.182,-12.1
3.900,0.865,-0.186,-12.0
4.000,0.886,-0.190,-11.9
4.100,0.908,-0.195,-11.8
4.200,0.929,-0.199,-11.8
4.300,0.950,-0.203,-11.7
4.400,0.971,-0.207,-11.5
4.500,0.993,-0.211,-11.3
4.600,1.014,-0.215,-11.0
4.700,1.035,-0.219,-10.8
4.800,1.057,-0.222,-10.6
4.900,1.078,-0.226,-10.3
5.000,1.099,-0.229,-10.2
5.100,1.119,-0.233,-10.2
5.200,1.140,-0.237,-10.1
5.300,1.162,-0.240,-10.0
5.400,1.184,-0.244,-9.9
5.500,1.206,-0.248,-9.8
5.600,1.228,-0.251,-9.7
5.700,1.250,-0.255,-9.5
5.800,1.272,-0.258,-9.4
5.900,1.294,-0.261,-9.3
6.000,1.316,-0.265,-9.2
6.100,1.338,-0.268,-9.1
6.200,1.359,-0.271,-9.0
6.300,1.380,-0.274,-8.6
6.400,1.400,-0.276,-8.0
6.500,1.420,-0.277,-7.4
6.600,1.440,-0.279,-6.8
6.700,1.460,-0.280,-6.3
6.800,1.482,-0.283,-6.2
6.900,1.505,-0.285,-6.1
7.000,1.527,-0.286,-5.7
7.100,1.550,-0.288,-5.7
7.200,1.574,-0.291,-5.9
7.300,1.598,-0.294,-6.1
7.400,1.622,-0.297,-6.3
7.500,1.645,-0.299,-6.0
7.600,1.668,-0.302,-6.0
7.700,1.692,-0.304,-6.2
7.800,1.709,-0.306,-6.0
7.900,1.718,-0.305,-5.2
8.000,1.727,-0.305,-4.5
8.100,1.735,-0.304,-3.7
8.200,1.744,-0.303,-3.0
8.300,1.753,-0.302,-2.2
8.400,1.761,-0.301,-1.5
8.500,1.770,-0.300,-0.9
8.600,1.779,-0.300,-0.3
8.700,1.789,-0.299,0.2
8.800,1.799,-0.298,0.6
8.900,1.810,-0.296,1.4
9.000,1.821,-0.289,5.4
9.100,1.840,-0.281,8.5
9.200,1.850,-0.271,13.0
9.300,1.860,-0.259,17.7
9.400,1.870,-0.247,22.3
9.500,1.883,-0.233,26.6
9.600,1.907,-0.219,27.3
9.700,1.927,-0.214,24.9
9.800,1.956,-0.206,22.1
9.900,1.987,-0.200,19.5
10.000,2.016,-0.196,16.6
10.100,2.045,-0.193,13.8
10.200,2.075,-0.192,10.9
10.300,2.107,-0.191,8.3
10.400,2.144,-0.190,6.4
10.500,2.181,-0.190,4.6
10.600,2.218,-0.190,3.0
10.700,2.256,-0.192,1.0
10.800,2.291,-0.195,-0.6
10.900,2.322,-0.198,-1.9
11.000,2.333,-0.206,-5.7
11.100,2.341,-0.217,-11.3
11.200,2.348,-0.228,-16.7
11.300,2.354,-0.240,-22.1
11.400,2.359,-0.253,-27.4
11.500,2.363,-0.265,-32.2
11.600,2.367,-0.276,-36.2
11.700,2.371,-0.286,-39.6
11.800,2.375,-0.296,-42.0
11.900,2.381,-0.302,-42.7
12.000,2.385,-0.311,-44.5
12.100,2.391,-0.318,-44.9
12.200,2.401,-0.319,-41.4
