# seed=20260723015 wall_start=2026-07-23 15:17:43
sim_t,x,y,yaw_deg
13.200,2.967,0.872,21.5
13.300,2.997,0.884,21.6
13.400,3.027,0.895,21.3
13.500,3.057,0.906,20.8
13.600,3.087,0.917,20.8
13.700,3.118,0.929,20.9
13.800,3.147,0.941,21.1
13.900,3.176,0.952,21.3
14.000,3.205,0.964,21.5
14.100,3.234,0.976,21.7
14.200,3.264,0.988,21.9
14.300,3.293,1.000,22.1
14.400,3.321,1.012,22.2
14.500,3.350,1.025,22.5
14.600,3.379,1.037,22.7
14.700,3.407,1.049,22.8
14.800,3.436,1.062,23.0
14.900,3.464,1.074,23.2
15.000,3.493,1.087,23.4
15.100,3.522,1.100,23.5
15.200,3.551,1.113,23.6
15.300,3.580,1.125,23.8
15.400,3.609,1.138,23.9
15.500,3.638,1.152,24.0
15.600,3.666,1.164,24.1
15.700,3.691,1.176,24.2
15.800,3.715,1.187,24.3
15.900,3.736,1.196,24.3
16.000,3.754,1.204,24.2
16.100,3.770,1.212,24.4
16.200,3.784,1.218,24.5
16.300,3.796,1.224,24.5
16.400,3.806,1.229,24.6
16.500,3.815,1.233,24.6
16.600,3.823,1.236,24.6
16.700,3.829,1.239,24.4
16.800,3.834,1.241,24.2
16.900,3.833,1.244,26.4
17.000,3.830,1.251,30.9
17.100,3.825,1.258,35.4
17.200,3.820,1.264,39.9
17.300,3.815,1.270,44.4
17.400,3.810,1.276,49.0
17.500,3.818,1.296,52.2
17.600,3.842,1.322,50.8
17.700,3.867,1.346,48.7
17.800,3.890,1.364,46.1
17.900,3.913,1.378,43.0
18.000,3.936,1.391,39.8
18.100,3.960,1.403,36.8
18.200,3.985,1.417,34.8
18.300,4.011,1.431,33.2
18.400,4.040,1.447,31.9
18.500,4.072,1.465,31.1
18.600,4.105,1.483,30.6
18.700,4.138,1.502,30.2
18.800,4.169,1.519,30.1
18.900,4.199,1.536,30.0
19.000,4.228,1.553,30.0
19.100,4.256,1.570,30.1
19.200,4.284,1.586,30.1
19.300,4.311,1.602,30.2
19.400,4.339,1.619,30.5
19.500,4.368,1.637,30.8
19.600,4.397,1.654,30.9
19.700,4.425,1.671,30.7
19.800,4.455,1.687,30.4
19.900,4.486,1.707,30.8
20.000,4.518,1.727,31.2
20.100,4.549,1.747,31.7
20.200,4.581,1.767,32.1
20.300,4.612,1.788,32.6
20.400,4.643,1.809,33.0
20.500,4.674,1.831,33.4
20.600,4.705,1.852,33.8
20.700,4.737,1.874,34.2
20.800,4.769,1.896,34.0
20.900,4.804,1.912,31.2
21.000,4.839,1.925,28.0
21.100,4.875,1.937,24.8
21.200,4.912,1.946,21.6
21.300,4.949,1.954,18.4
21.400,4.983,1.964,17.9
21.500,5.015,1.976,18.8
21.600,5.044,1.988,20.0
21.700,5.069,2.001,21.6
21.800,5.092,2.014,23.3
21.900,5.114,2.027,25.1
22.000,5.137,2.042,26.9
22.100,5.161,2.057,28.4
22.200,5.185,2.074,29.8
22.300,5.211,2.091,30.9
22.400,5.239,2.110,31.8
22.500,5.267,2.130,32.6
22.600,5.296,2.150,33.3
22.700,5.326,2.171,33.8
22.800,5.357,2.192,34.2
22.900,5.388,2.215,34.5
23.000,5.419,2.237,34.7
23.100,5.450,2.258,34.8
23.200,5.481,2.280,34.9
23.300,5.512,2.302,35.0
23.400,5.542,2.323,35.1
23.500,5.572,2.344,35.1
23.600,5.602,2.365,35.1
23.700,5.632,2.386,35.0
23.800,5.662,2.407,35.0
23.900,5.691,2.427,34.9
24.000,5.721,2.448,34.8
24.100,5.751,2.468,34.7
24.200,5.780,2.488,34.6
24.300,5.810,2.508,34.5
24.400,5.839,2.528,34.3
24.500,5.869,2.548,34.2
24.600,5.899,2.568,34.1
24.700,5.928,2.588,33.9
24.800,5.958,2.607,33.8
24.900,5.988,2.627,33.6
25.000,6.017,2.646,33.4
25.100,6.047,2.665,33.3
25.200,6.077,2.684,33.1
25.300,6.107,2.703,32.9
25.400,6.137,2.722,32.7
25.500,6.167,2.741,32.5
25.600,6.197,2.760,32.4
25.700,6.227,2.778,32.2
25.800,6.257,2.797,32.1
25.900,6.288,2.816,31.9
26.000,6.318,2.834,31.8
26.100,6.348,2.853,31.6
26.200,6.378,2.871,31.5
26.300,6.404,2.887,31.5
26.400,6.430,2.902,31.5
26.500,6.455,2.918,31.6
26.600,6.480,2.934,31.7
26.700,6.505,2.950,31.9
26.800,6.530,2.965,32.0
26.900,6.555,2.981,32.1
27.000,6.579,2.997,32.3
27.100,6.603,3.012,32.5
27.200,6.627,3.028,32.7
27.300,6.651,3.044,32.9
27.400,6.675,3.060,33.0
27.500,6.699,3.076,33.2
27.600,6.723,3.092,33.4
27.700,6.746,3.108,33.6
27.800,6.770,3.124,33.8
27.900,6.794,3.141,34.0
28.000,6.817,3.157,34.1
28.100,6.841,3.174,34.3
28.200,6.865,3.190,34.5
28.300,6.889,3.207,34.6
28.400,6.912,3.224,34.8
28.500,6.935,3.240,35.0
28.600,6.959,3.257,35.2
28.700,6.982,3.274,35.4
28.800,7.006,3.291,35.5
28.900,7.029,3.308,35.7
29.000,7.053,3.326,35.9
29.100,7.077,3.343,36.0
29.200,7.101,3.361,36.0
29.300,7.125,3.379,36.1
29.400,7.149,3.396,36.2
29.500,7.173,3.414,36.3
29.600,7.196,3.432,36.5
29.700,7.219,3.449,36.6
29.800,7.243,3.467,36.8
29.900,7.266,3.485,37.0
30.000,7.289,3.502,37.2
30.100,7.311,3.520,37.4
30.200,7.334,3.538,37.6
30.300,7.356,3.556,37.8
30.400,7.378,3.574,38.1
30.500,7.401,3.592,38.3
30.600,7.423,3.610,38.6
30.700,7.445,3.628,38.8
30.800,7.466,3.646,39.1
30.900,7.488,3.665,39.4
31.000,7.509,3.683,39.7
31.100,7.531,3.702,40.0
31.200,7.545,3.716,41.0
31.300,7.547,3.727,44.9
31.400,7.548,3.739,48.9
31.500,7.549,3.750,52.9
31.600,7.548,3.762,57.0
31.700,7.551,3.779,60.2
31.800,7.567,3.806,60.2
31.900,7.584,3.835,59.7
32.000,7.604,3.865,59.0
32.100,7.625,3.896,57.9
32.200,7.648,3.927,56.6
32.300,7.671,3.957,55.4
32.400,7.694,3.987,54.3
32.500,7.718,4.016,53.4
32.600,7.741,4.044,52.5
32.700,7.763,4.071,51.8
32.800,7.786,4.097,51.2
32.900,7.807,4.123,50.7
33.000,7.828,4.147,50.4
33.100,7.849,4.171,50.0
33.200,7.871,4.195,49.4
33.300,7.890,4.218,49.3
33.400,7.915,4.244,48.6
33.500,7.942,4.272,47.8
33.600,7.968,4.298,47.0
33.700,7.995,4.325,46.3
33.800,8.022,4.351,45.7
33.900,8.048,4.377,45.2
34.000,8.073,4.401,44.9
34.100,8.097,4.424,44.8
34.200,8.122,4.448,44.5
34.300,8.145,4.470,44.5
34.400,8.167,4.493,44.6
34.500,8.189,4.515,44.7
34.600,8.211,4.537,44.8
34.700,8.232,4.558,45.1
34.800,8.252,4.579,45.4
34.900,8.271,4.600,45.8
35.000,8.289,4.620,46.4
35.100,8.306,4.639,47.0
35.200,8.322,4.658,47.6
35.300,8.332,4.673,49.2
35.400,8.333,4.686,52.9
35.500,8.336,4.698,55.9
35.600,8.338,4.711,58.9
35.700,8.346,4.729,60.0
35.800,8.353,4.746,61.4
35.900,8.357,4.763,63.7
36.000,8.362,4.782,65.8
36.100,8.366,4.802,67.8
36.200,8.371,4.824,69.7
36.300,8.376,4.847,71.4
36.400,8.382,4.872,72.8
36.500,8.387,4.899,74.1
36.600,8.393,4.927,75.2
36.700,8.399,4.957,76.1
36.800,8.405,4.988,76.8
36.900,8.412,5.020,77.2
37.000,8.418,5.051,77.3
37.100,8.426,5.084,77.4
37.200,8.432,5.118,77.7
37.300,8.440,5.150,77.5
37.400,8.448,5.183,77.3
37.500,8.455,5.215,77.1
37.600,8.463,5.247,76.9
37.700,8.471,5.280,76.7
37.800,8.479,5.312,76.5
37.900,8.487,5.344,76.3
38.000,8.495,5.376,76.2
38.100,8.503,5.407,76.1
38.200,8.511,5.439,76.1
38.300,8.519,5.470,76.1
38.400,8.526,5.501,76.1
38.500,8.534,5.532,76.3
38.600,8.541,5.562,76.4
38.700,8.548,5.593,76.6
38.800,8.555,5.623,76.8
38.900,8.562,5.654,76.9
39.000,8.568,5.684,77.1
39.100,8.574,5.714,77.4
39.200,8.581,5.744,77.7
39.300,8.587,5.775,78.0
39.400,8.593,5.805,78.3
39.500,8.598,5.836,78.6
39.600,8.604,5.867,78.9
39.700,8.609,5.898,79.2
39.800,8.614,5.929,79.6
39.900,8.619,5.960,80.0
40.000,8.624,5.991,80.3
40.100,8.629,6.022,80.6
40.200,8.633,6.054,81.0
40.300,8.638,6.086,81.3
40.400,8.642,6.118,81.6
40.500,8.646,6.151,81.9
40.600,8.650,6.184,82.2
40.700,8.654,6.217,82.4
40.800,8.658,6.250,82.7
40.900,8.662,6.283,83.0
41.000,8.665,6.316,83.3
41.100,8.669,6.350,83.6
41.200,8.672,6.384,83.9
41.300,8.675,6.417,84.2
41.400,8.677,6.451,84.5
41.500,8.680,6.483,84.7
41.600,8.688,6.499,81.4
41.700,8.697,6.528,79.2
41.800,8.703,6.559,79.2
41.900,8.713,6.575,75.6
42.000,8.725,6.588,71.4
42.100,8.738,6.603,67.5
42.200,8.752,6.619,63.7
42.300,8.767,6.633,60.0
42.400,8.784,6.650,56.7
42.500,8.804,6.668,53.7
42.600,8.825,6.689,51.2
42.700,8.848,6.710,48.9
42.800,8.869,6.728,47.3
42.900,8.886,6.746,46.8
43.000,8.888,6.758,50.7
43.100,8.888,6.769,54.7
43.200,8.887,6.781,58.6
43.300,8.885,6.793,62.8
43.400,8.883,6.804,66.8
43.500,8.880,6.815,70.6
43.600,8.878,6.826,73.7
43.700,8.875,6.836,76.5
43.800,8.874,6.846,78.6
43.900,8.872,6.856,80.4
44.000,8.872,6.869,81.9
44.100,8.871,6.885,83.2
44.200,8.872,6.904,84.1
44.300,8.873,6.924,84.8
44.400,8.873,6.945,85.5
44.500,8.874,6.968,86.0
44.600,8.875,6.991,86.4
44.700,8.875,7.014,86.8
44.800,8.876,7.038,87.2
44.900,8.877,7.062,87.5
45.000,8.877,7.086,87.8
45.100,8.877,7.110,88.1
45.200,8.877,7.134,88.4
45.300,8.877,7.158,88.8
45.400,8.877,7.181,89.2
45.500,8.877,7.205,89.6
45.600,8.876,7.228,90.0
45.700,8.875,7.251,90.5
45.800,8.874,7.275,90.8
45.900,8.873,7.299,91.2
46.000,8.872,7.322,91.6
46.100,8.870,7.346,91.9
46.200,8.869,7.370,92.3
46.300,8.867,7.393,92.8
46.400,8.865,7.416,93.2
46.500,8.863,7.439,93.7
46.600,8.860,7.461,94.3
46.700,8.857,7.483,94.9
46.800,8.854,7.505,95.4
46.900,8.851,7.528,95.9
47.000,8.848,7.551,96.4
47.100,8.844,7.574,96.9
47.200,8.841,7.596,97.4
47.300,8.837,7.618,98.0
47.400,8.832,7.640,98.6
47.500,8.828,7.662,99.2
47.600,8.823,7.683,99.8
47.700,8.818,7.704,100.4
47.800,8.813,7.725,101.1
47.900,8.808,7.746,101.8
48.000,8.802,7.768,102.3
48.100,8.796,7.791,102.8
48.200,8.790,7.812,103.4
48.300,8.783,7.833,104.1
48.400,8.777,7.854,104.7
48.500,8.770,7.875,105.4
48.600,8.763,7.895,106.1
48.700,8.756,7.915,106.8
48.800,8.748,7.936,107.4
48.900,8.741,7.956,108.2
49.000,8.733,7.976,108.9
49.100,8.724,7.995,109.7
49.200,8.716,8.013,110.5
49.300,8.707,8.032,111.3
49.400,8.698,8.050,112.1
49.500,8.689,8.069,112.9
49.600,8.680,8.086,113.8
49.700,8.671,8.103,114.8
49.800,8.661,8.119,115.8
49.900,8.651,8.136,116.7
50.000,8.641,8.152,117.7
50.100,8.630,8.167,118.6
50.200,8.620,8.182,119.8
50.300,8.610,8.196,120.8
50.400,8.599,8.211,121.8
50.500,8.587,8.225,122.8
50.600,8.576,8.240,123.9
50.700,8.563,8.255,124.8
50.800,8.550,8.271,125.7
50.900,8.537,8.287,126.5
51.000,8.523,8.303,127.3
51.100,8.508,8.319,128.1
51.200,8.494,8.336,128.8
51.300,8.481,8.347,130.2
51.400,8.469,8.354,132.6
51.500,8.459,8.358,135.3
51.600,8.449,8.360,138.1
51.700,8.439,8.363,140.9
51.800,8.427,8.366,143.5
51.900,8.414,8.370,145.9
52.000,8.400,8.374,148.2
52.100,8.384,8.380,150.2
52.200,8.366,8.386,151.9
52.300,8.345,8.394,153.4
52.400,8.323,8.402,154.7
52.500,8.300,8.410,155.9
52.600,8.276,8.419,156.8
52.700,8.251,8.431,156.2
52.800,8.226,8.444,155.1
52.900,8.201,8.459,153.8
53.000,8.176,8.474,152.6
53.100,8.151,8.490,151.3
53.200,8.128,8.505,150.4
53.300,8.104,8.518,150.5
53.400,8.082,8.528,151.9
53.500,8.060,8.536,153.5
53.600,8.039,8.542,155.4
53.700,8.017,8.553,154.7
53.800,7.996,8.571,151.4
53.900,7.976,8.588,148.6
54.000,7.958,8.605,145.7
54.100,7.942,8.624,142.8
54.200,7.926,8.646,138.7
54.300,7.911,8.669,135.0
54.400,7.903,8.676,135.4
54.500,7.892,8.677,139.2
54.600,7.880,8.677,143.7
54.700,7.867,8.674,149.1
54.800,7.848,8.673,154.6
54.900,7.834,8.669,160.0
55.000,7.822,8.663,165.1
55.100,7.803,8.659,169.4
55.200,7.774,8.666,168.6
55.300,7.750,8.677,165.8
55.400,7.729,8.688,162.6
55.500,7.712,8.701,159.0
55.600,7.698,8.715,155.2
55.700,7.687,8.725,152.6
55.800,7.677,8.727,154.0
55.900,7.666,8.733,153.9
56.000,7.655,8.730,158.0
56.100,7.637,8.725,164.2
56.200,7.623,8.716,170.8
56.300,7.612,8.705,177.6
56.400,7.603,8.693,-175.6
56.500,7.594,8.680,-168.8
56.600,7.587,8.668,-163.1
56.700,7.581,8.657,-158.8
56.800,7.575,8.649,-155.7
56.900,7.568,8.641,-153.3
57.000,7.561,8.634,-151.4
57.100,7.551,8.625,-150.0
57.200,7.536,8.614,-149.1
57.300,7.519,8.603,-148.5
57.400,7.501,8.591,-148.0
57.500,7.482,8.578,-147.6
57.600,7.463,8.565,-147.3
57.700,7.446,8.553,-146.8
57.800,7.432,8.542,-146.0
57.900,7.419,8.531,-145.2
58.000,7.409,8.522,-144.5
58.100,7.398,8.513,-143.8
58.200,7.388,8.504,-143.1
58.300,7.377,8.495,-142.6
58.400,7.367,8.486,-142.2
58.500,7.356,8.477,-141.9
58.600,7.346,8.468,-141.6
58.700,7.329,8.454,-141.4
58.800,7.311,8.439,-141.1
58.900,7.291,8.423,-141.0
59.000,7.272,8.407,-141.0
59.100,7.252,8.391,-140.9
59.200,7.233,8.375,-140.8
59.300,7.213,8.359,-140.8
59.400,7.193,8.342,-140.7
59.500,7.172,8.326,-140.7
59.600,7.152,8.309,-140.7
59.700,7.132,8.292,-140.7
59.800,7.111,8.275,-140.8
59.900,7.090,8.258,-140.8
60.000,7.069,8.241,-140.9
60.100,7.048,8.224,-140.9
60.200,7.026,8.207,-141.0
60.300,7.005,8.190,-141.1
60.400,6.984,8.173,-141.1
60.500,6.962,8.156,-141.1
60.600,6.941,8.139,-141.2
60.700,6.919,8.121,-141.2
60.800,6.897,8.104,-141.3
60.900,6.876,8.087,-141.4
61.000,6.854,8.069,-141.5
61.100,6.832,8.052,-141.5
61.200,6.810,8.035,-141.5
61.300,6.788,8.018,-141.5
61.400,6.766,8.000,-141.6
61.500,6.745,7.983,-141.6
61.600,6.723,7.966,-141.6
61.700,6.701,7.948,-141.6
61.800,6.679,7.931,-141.6
61.900,6.656,7.913,-141.7
62.000,6.634,7.896,-141.8
62.100,6.616,7.881,-141.5
62.200,6.608,7.871,-139.8
62.300,6.604,7.860,-136.6
62.400,6.602,7.849,-133.3
62.500,6.600,7.839,-130.4
62.600,6.595,7.829,-128.7
62.700,6.591,7.818,-126.9
62.800,6.587,7.808,-124.9
62.900,6.580,7.794,-123.9
63.000,6.565,7.771,-123.8
63.100,6.541,7.741,-125.2
63.200,6.517,7.712,-126.6
63.300,6.493,7.685,-128.2
63.400,6.468,7.659,-129.9
63.500,6.442,7.633,-131.6
63.600,6.415,7.607,-133.0
63.700,6.387,7.581,-134.3
63.800,6.362,7.559,-135.3
63.900,6.350,7.545,-134.5
64.000,6.342,7.533,-133.4
64.100,6.335,7.522,-132.1
64.200,6.330,7.513,-130.6
64.300,6.326,7.504,-129.0
64.400,6.320,7.492,-127.5
64.500,6.299,7.467,-128.0
64.600,6.276,7.440,-129.0
64.700,6.252,7.413,-130.0
64.800,6.228,7.387,-130.9
64.900,6.203,7.362,-131.8
65.000,6.182,7.340,-132.4
65.100,6.162,7.320,-132.6
65.200,6.154,7.308,-131.5
65.300,6.149,7.298,-130.1
65.400,6.144,7.288,-128.7
65.500,6.136,7.274,-127.7
65.600,6.127,7.260,-126.7
65.700,6.108,7.236,-127.1
65.800,6.093,7.216,-127.0
65.900,6.079,7.197,-127.0
66.000,6.058,7.172,-127.7
66.100,6.042,7.152,-127.8
66.200,6.028,7.133,-127.7
66.300,6.014,7.114,-127.6
66.400,5.999,7.095,-127.5
66.500,5.986,7.077,-127.3
66.600,5.972,7.058,-127.1
66.700,5.959,7.040,-126.9
66.800,5.946,7.022,-126.7
66.900,5.932,7.003,-126.5
67.000,5.919,6.985,-126.3
67.100,5.905,6.966,-126.2
67.200,5.892,6.947,-126.1
67.300,5.879,6.929,-126.0
67.400,5.865,6.910,-125.9
67.500,5.852,6.891,-125.8
67.600,5.839,6.872,-125.7
67.700,5.826,6.854,-125.5
67.800,5.813,6.835,-125.4
67.900,5.800,6.816,-125.3
68.000,5.787,6.798,-125.2
68.100,5.774,6.779,-125.0
68.200,5.761,6.760,-124.9
68.300,5.748,6.741,-124.8
68.400,5.736,6.723,-124.6
68.500,5.723,6.704,-124.5
68.600,5.713,6.687,-124.0
68.700,5.703,6.671,-123.5
68.800,5.693,6.654,-123.0
68.900,5.684,6.638,-122.5
69.000,5.671,6.618,-122.5
69.100,5.649,6.590,-124.2
69.200,5.627,6.564,-126.0
69.300,5.604,6.538,-127.8
69.400,5.579,6.513,-129.6
69.500,5.554,6.489,-131.4
69.600,5.527,6.463,-132.9
69.700,5.512,6.446,-132.9
69.800,5.502,6.433,-132.1
69.900,5.493,6.421,-131.0
70.000,5.487,6.410,-129.7
70.100,5.483,6.401,-128.2
70.200,5.479,6.392,-126.8
70.300,5.474,6.381,-125.5
70.400,5.470,6.370,-124.2
70.500,5.464,6.358,-123.1
70.600,5.456,6.343,-122.2
70.700,5.443,6.322,-121.9
70.800,5.424,6.294,-122.7
70.900,5.404,6.267,-123.6
71.000,5.383,6.239,-124.6
71.100,5.362,6.212,-125.6
71.200,5.340,6.185,-126.6
71.300,5.319,6.159,-127.4
71.400,5.299,6.135,-127.9
71.500,5.280,6.113,-128.4
71.600,5.268,6.096,-128.1
71.700,5.261,6.084,-127.1
71.800,5.255,6.072,-126.0
71.900,5.250,6.062,-124.8
72.000,5.245,6.051,-123.5
72.100,5.240,6.039,-122.4
72.200,5.235,6.028,-121.2
72.300,5.229,6.014,-120.3
72.400,5.222,5.999,-119.6
72.500,5.214,5.983,-119.1
72.600,5.204,5.965,-118.8
72.700,5.195,5.947,-118.5
72.800,5.186,5.929,-118.2
72.900,5.177,5.910,-118.0
73.000,5.166,5.891,-117.9
73.100,5.156,5.871,-117.9
73.200,5.146,5.851,-117.9
73.300,5.135,5.831,-117.8
73.400,5.126,5.813,-117.7
73.500,5.118,5.797,-117.4
73.600,5.110,5.781,-117.2
73.700,5.103,5.767,-117.0
73.800,5.097,5.754,-116.7
73.900,5.091,5.741,-116.5
74.000,5.086,5.730,-116.2
74.100,5.082,5.719,-115.9
74.200,5.077,5.708,-115.7
74.300,5.073,5.698,-115.5
74.400,5.068,5.688,-115.3
74.500,5.064,5.679,-115.1
74.600,5.060,5.670,-114.9
74.700,5.056,5.661,-114.8
74.800,5.053,5.653,-114.7
74.900,5.049,5.645,-114.6
75.000,5.046,5.637,-114.5
75.100,5.043,5.629,-114.4
75.200,5.040,5.622,-114.3
75.300,5.037,5.616,-114.2
75.400,5.034,5.609,-114.1
75.500,5.032,5.603,-114.1
75.600,5.029,5.598,-114.0
75.700,5.027,5.592,-114.0
75.800,5.025,5.587,-114.0
75.900,5.022,5.582,-114.0
76.000,5.020,5.577,-113.9
76.100,5.019,5.573,-113.9
76.200,5.017,5.569,-113.9
76.300,5.015,5.566,-113.9
76.400,5.015,5.563,-113.3
76.500,5.022,5.560,-109.1
76.600,5.029,5.557,-104.6
76.700,5.037,5.556,-100.0
76.800,5.045,5.554,-95.5
76.900,5.051,5.547,-92.0
77.000,5.050,5.532,-91.9
77.100,5.056,5.503,-88.4
77.200,5.068,5.468,-83.4
77.300,5.082,5.432,-78.9
77.400,5.098,5.396,-74.7
77.500,5.117,5.363,-70.3
77.600,5.134,5.330,-68.1
77.700,5.144,5.293,-70.0
77.800,5.158,5.258,-69.4
77.900,5.174,5.226,-67.7
78.000,5.190,5.196,-66.3
78.100,5.205,5.166,-65.0
78.200,5.223,5.137,-63.6
78.300,5.241,5.107,-62.0
78.400,5.260,5.078,-60.4
78.500,5.277,5.053,-59.5
78.600,5.293,5.028,-58.7
78.700,5.309,5.004,-58.1
78.800,5.324,4.982,-57.6
78.900,5.339,4.960,-57.3
79.000,5.353,4.940,-57.1
79.100,5.366,4.919,-56.9
79.200,5.379,4.900,-56.8
79.300,5.392,4.880,-56.7
79.400,5.405,4.861,-56.7
79.500,5.417,4.842,-56.7
79.600,5.430,4.823,-56.8
79.700,5.442,4.804,-56.8
79.800,5.454,4.786,-56.8
79.900,5.467,4.766,-56.6
80.000,5.484,4.744,-55.9
80.100,5.496,4.725,-56.0
80.200,5.508,4.707,-56.0
80.300,5.521,4.688,-56.1
80.400,5.532,4.671,-56.2
80.500,5.544,4.653,-56.4
80.600,5.555,4.635,-56.5
80.700,5.567,4.617,-56.6
80.800,5.578,4.599,-56.8
80.900,5.590,4.581,-56.9
81.000,5.603,4.561,-56.8
81.100,5.615,4.543,-56.9
81.200,5.626,4.525,-57.0
81.300,5.638,4.506,-57.1
81.400,5.651,4.487,-57.0
81.500,5.665,4.467,-56.8
81.600,5.676,4.448,-56.9
81.700,5.688,4.430,-57.0
81.800,5.701,4.411,-56.9
81.900,5.715,4.390,-56.7
82.000,5.726,4.372,-56.8
82.100,5.739,4.353,-56.7
82.200,5.755,4.331,-56.2
82.300,5.766,4.313,-56.3
82.400,5.777,4.296,-56.6
82.500,5.789,4.278,-56.8
82.600,5.798,4.262,-57.1
82.700,5.803,4.253,-57.6
82.800,5.808,4.243,-58.2
82.900,5.816,4.229,-58.6
83.000,5.821,4.219,-59.1
83.100,5.827,4.207,-59.5
83.200,5.833,4.196,-59.8
83.300,5.838,4.185,-60.2
83.400,5.844,4.174,-60.5
83.500,5.848,4.161,-62.1
83.600,5.852,4.149,-63.4
83.700,5.857,4.137,-63.7
83.800,5.860,4.124,-65.3
83.900,5.859,4.107,-69.6
84.000,5.857,4.089,-74.0
84.100,5.857,4.068,-76.7
84.200,5.854,4.049,-80.6
84.300,5.850,4.028,-84.4
84.400,5.845,4.005,-87.9
84.500,5.840,3.979,-91.1
84.600,5.835,3.947,-92.8
