# seed=20260723007 wall_start=2026-07-26 16:17:27 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.100,-0.000,-0.000,0.0,4.596,-7.917,5.085,8.047,8.114,8.194
0.200,-0.000,-0.000,0.0,4.566,-7.830,5.162,8.056,8.118,8.103
0.300,0.006,0.004,2.1,4.537,-7.743,5.240,8.065,8.123,8.012
0.400,0.015,0.010,5.1,4.507,-7.656,5.317,8.073,8.127,7.922
0.500,0.024,0.016,8.1,4.478,-7.569,5.395,8.082,8.132,7.831
0.600,0.032,0.022,11.0,4.449,-7.481,5.472,8.091,8.137,7.740
0.700,0.040,0.030,14.0,4.419,-7.394,5.550,8.099,8.141,7.649
0.800,0.047,0.040,18.8,4.390,-7.307,5.627,8.108,8.146,7.558
0.900,0.052,0.051,23.4,4.361,-7.220,5.705,8.117,8.150,7.467
1.000,0.058,0.062,27.7,4.331,-7.133,5.782,8.125,8.155,7.376
1.100,0.062,0.073,31.7,4.302,-7.045,5.860,8.134,8.159,7.285
1.200,0.067,0.083,35.2,4.273,-6.958,5.937,8.143,8.164,7.195
1.300,0.071,0.093,38.1,4.243,-6.871,6.015,8.152,8.168,7.104
1.400,0.076,0.102,40.4,4.214,-6.784,6.092,8.160,8.173,7.013
1.500,0.081,0.110,42.2,4.184,-6.697,6.170,8.169,8.177,6.922
1.600,0.086,0.120,43.9,4.155,-6.609,6.247,8.178,8.182,6.831
1.700,0.094,0.131,45.3,4.126,-6.522,6.325,8.186,8.186,6.740
1.800,0.104,0.144,46.4,4.096,-6.435,6.402,8.195,8.191,6.649
1.900,0.114,0.158,47.5,4.067,-6.348,6.480,8.204,8.196,6.558
2.000,0.125,0.172,48.3,4.038,-6.261,6.557,8.212,8.200,6.467
2.100,0.137,0.188,49.1,4.008,-6.174,6.635,8.221,8.205,6.377
2.200,0.149,0.204,49.7,3.979,-6.086,6.712,8.230,8.209,6.286
2.300,0.163,0.222,50.1,3.950,-5.999,6.790,8.238,8.214,6.195
2.400,0.178,0.240,50.3,3.920,-5.912,6.867,8.247,8.218,6.104
2.500,0.192,0.258,50.6,3.891,-5.825,6.945,8.256,8.223,6.013
2.600,0.207,0.277,50.8,3.862,-5.738,7.022,8.265,8.227,5.922
2.700,0.222,0.295,51.1,3.832,-5.650,7.100,8.273,8.232,5.831
2.800,0.236,0.314,51.3,3.803,-5.563,7.177,8.282,8.236,5.740
2.900,0.251,0.333,51.5,3.773,-5.476,7.255,8.291,8.241,5.649
3.000,0.265,0.352,51.7,3.744,-5.389,7.333,8.299,8.246,5.559
3.100,0.280,0.371,51.9,3.715,-5.302,7.410,8.308,8.250,5.468
3.200,0.294,0.390,52.0,3.685,-5.214,7.488,8.317,8.255,5.377
3.300,0.309,0.409,52.2,3.656,-5.127,7.565,8.325,8.259,5.286
3.400,0.324,0.429,52.3,3.627,-5.040,7.643,8.334,8.264,5.195
3.500,0.339,0.448,52.4,3.597,-4.953,7.720,8.343,8.268,5.104
3.600,0.354,0.468,52.5,3.568,-4.866,7.798,8.351,8.273,5.013
3.700,0.368,0.487,52.6,3.539,-4.779,7.875,8.360,8.277,4.922
3.800,0.383,0.507,52.7,3.509,-4.691,7.953,8.369,8.282,4.831
3.900,0.398,0.527,52.8,3.480,-4.604,8.030,8.378,8.286,4.741
4.000,0.413,0.546,52.9,3.451,-4.517,8.108,8.386,8.286,4.741
4.100,0.428,0.566,52.9,3.421,-4.430,8.185,8.395,8.286,4.741
4.200,0.442,0.586,53.0,3.392,-4.343,8.250,8.402,8.286,4.741
4.300,0.457,0.606,53.1,3.362,-4.255,8.250,8.402,8.286,4.741
4.400,0.472,0.626,53.1,3.333,-4.168,8.250,8.402,8.286,4.741
4.500,0.487,0.646,53.2,3.277,-4.137,8.250,8.402,8.286,4.741
4.600,0.501,0.666,53.3,3.185,-4.134,8.250,8.402,8.286,4.741
4.700,0.516,0.686,53.3,3.093,-4.130,8.250,8.402,8.286,4.741
4.800,0.531,0.705,53.4,3.002,-4.127,8.250,8.402,8.286,4.741
4.900,0.545,0.725,53.4,2.910,-4.123,8.250,8.402,8.286,4.741
5.000,0.560,0.745,53.5,2.818,-4.120,8.250,8.402,8.286,4.741
5.100,0.575,0.765,53.6,2.726,-4.116,8.250,8.402,8.286,4.741
5.200,0.589,0.785,53.6,2.634,-4.113,8.250,8.402,8.286,4.741
5.300,0.604,0.805,53.7,2.542,-4.110,8.250,8.402,8.286,4.741
5.400,0.618,0.825,53.7,2.450,-4.106,8.250,8.402,8.286,4.741
5.500,0.633,0.845,53.8,2.358,-4.103,8.250,8.402,8.286,4.741
5.600,0.647,0.865,53.8,2.266,-4.099,8.250,8.402,8.286,4.741
5.700,0.662,0.885,53.9,2.174,-4.096,8.250,8.402,8.286,4.741
5.800,0.676,0.905,54.0,2.082,-4.092,8.250,8.402,8.286,4.741
5.900,0.690,0.925,54.0,1.990,-4.089,8.250,8.402,8.286,4.741
6.000,0.705,0.945,54.1,1.898,-4.085,8.250,8.402,8.286,4.741
6.100,0.719,0.965,54.2,1.806,-4.082,8.250,8.402,8.286,4.741
6.200,0.733,0.984,54.2,1.714,-4.078,8.250,8.402,8.286,4.741
6.300,0.747,1.004,54.3,1.623,-4.075,8.250,8.402,8.286,4.741
6.400,0.761,1.024,54.4,1.578,-4.104,8.250,8.402,8.286,4.741
6.500,0.779,1.047,53.9,1.581,-4.196,8.250,8.402,8.286,4.741
6.600,0.797,1.070,53.3,1.584,-4.287,8.250,8.402,8.286,4.741
6.700,0.815,1.092,52.8,1.587,-4.379,8.250,8.402,8.286,4.741
6.800,0.834,1.115,52.2,1.590,-4.471,8.250,8.402,8.286,4.741
6.900,0.849,1.134,52.3,1.593,-4.563,8.250,8.402,8.286,4.741
7.000,0.863,1.153,52.4,1.596,-4.655,8.250,8.402,8.287,4.816
7.100,0.876,1.171,52.6,1.599,-4.747,8.250,8.402,8.289,4.907
7.200,0.890,1.190,52.9,1.602,-4.839,8.250,8.402,8.290,4.998
7.300,0.902,1.208,53.3,1.605,-4.931,8.179,8.368,8.291,5.089
7.400,0.915,1.226,53.6,1.608,-5.023,8.109,8.335,8.292,5.180
7.500,0.928,1.244,53.9,1.611,-5.115,8.039,8.301,8.293,5.271
7.600,0.941,1.263,54.1,1.614,-5.207,7.969,8.267,8.294,5.362
