# seed=20260723013 wall_start=2026-07-31 13:18:16 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.100,-0.000,-0.000,0.0,-7.355,-7.379,-7.623,8.393,-3.291,-1.533
0.200,-0.000,-0.000,0.0,-7.349,-7.283,-7.531,8.337,-3.268,-1.452
0.300,-0.000,-0.000,0.0,-7.342,-7.186,-7.439,8.281,-3.246,-1.371
0.400,-0.000,-0.000,0.0,-7.336,-7.089,-7.347,8.224,-3.223,-1.290
0.500,-0.000,-0.000,0.0,-7.330,-6.992,-7.254,8.168,-3.201,-1.209
0.600,-0.000,-0.000,0.0,-7.324,-6.895,-7.162,8.112,-3.178,-1.128
0.700,-0.000,-0.000,0.0,-7.317,-6.799,-7.070,8.056,-3.155,-1.047
0.800,-0.000,-0.000,0.0,-7.311,-6.702,-6.978,7.999,-3.133,-0.966
0.900,-0.000,-0.000,0.0,-7.305,-6.605,-6.886,7.943,-3.110,-0.885
1.000,-0.000,-0.000,0.0,-7.299,-6.508,-6.793,7.887,-3.087,-0.805
1.100,-0.000,-0.000,0.0,-7.292,-6.411,-6.701,7.830,-3.065,-0.724
1.200,-0.000,-0.000,0.0,-7.286,-6.315,-6.609,7.774,-3.042,-0.643
1.300,-0.000,-0.000,0.0,-7.280,-6.218,-6.517,7.718,-3.019,-0.562
1.400,-0.000,-0.000,0.0,-7.274,-6.121,-6.425,7.662,-2.997,-0.481
1.500,-0.000,-0.000,0.0,-7.267,-6.024,-6.333,7.605,-2.974,-0.400
1.600,-0.000,-0.000,0.0,-7.261,-5.927,-6.240,7.549,-2.952,-0.319
1.700,-0.000,-0.000,0.0,-7.255,-5.831,-6.148,7.493,-2.929,-0.238
1.800,-0.000,-0.000,0.0,-7.249,-5.734,-6.056,7.437,-2.906,-0.157
1.900,-0.000,-0.000,0.0,-7.242,-5.637,-5.964,7.380,-2.884,-0.077
2.000,-0.000,-0.000,0.0,-7.236,-5.540,-5.872,7.324,-2.861,0.004
2.100,-0.000,-0.000,0.0,-7.230,-5.443,-5.779,7.268,-2.838,0.085
2.200,-0.000,-0.000,0.0,-7.224,-5.347,-5.687,7.212,-2.816,0.166
