# seed=20260723001 wall_start=2026-07-23 19:30:24
sim_t,x,y,yaw_deg
0.033,-0.000,-0.000,0.0
0.133,-0.000,-0.000,0.0
0.233,0.002,-0.001,-0.4
0.333,0.017,-0.007,-3.4
0.433,0.033,-0.014,-6.9
0.533,0.049,-0.023,-10.3
0.633,0.064,-0.032,-13.6
0.733,0.081,-0.042,-16.6
0.833,0.099,-0.053,-19.6
0.933,0.118,-0.066,-22.4
1.033,0.138,-0.080,-25.0
1.133,0.159,-0.095,-27.4
1.233,0.182,-0.111,-29.4
1.333,0.205,-0.129,-31.3
1.433,0.231,-0.148,-32.8
1.533,0.257,-0.169,-34.2
1.633,0.284,-0.190,-35.4
1.733,0.312,-0.213,-36.4
1.833,0.341,-0.236,-37.2
1.933,0.370,-0.260,-37.9
2.033,0.399,-0.285,-38.5
2.133,0.428,-0.309,-39.1
2.233,0.456,-0.333,-39.5
2.333,0.483,-0.356,-39.7
2.433,0.510,-0.378,-39.9
2.533,0.535,-0.400,-40.0
2.633,0.561,-0.422,-40.0
2.733,0.586,-0.442,-39.9
2.833,0.610,-0.461,-39.6
2.933,0.633,-0.480,-39.3
3.033,0.657,-0.498,-38.9
3.133,0.680,-0.516,-38.5
3.233,0.702,-0.532,-37.9
3.333,0.724,-0.548,-37.3
3.433,0.747,-0.563,-36.7
3.533,0.769,-0.578,-36.0
3.633,0.791,-0.592,-35.3
3.733,0.812,-0.606,-34.6
3.833,0.834,-0.619,-33.8
3.933,0.856,-0.631,-33.0
4.033,0.877,-0.643,-32.1
4.133,0.899,-0.655,-31.3
4.233,0.921,-0.666,-30.5
4.333,0.943,-0.678,-29.7
4.433,0.965,-0.688,-28.9
4.533,0.987,-0.699,-28.1
4.633,1.009,-0.709,-27.3
4.733,1.031,-0.718,-26.5
4.833,1.054,-0.728,-25.7
4.933,1.077,-0.737,-25.0
5.033,1.100,-0.746,-24.2
5.133,1.123,-0.755,-23.5
5.233,1.146,-0.764,-22.8
5.333,1.170,-0.773,-22.2
5.433,1.194,-0.781,-21.6
5.533,1.219,-0.789,-21.0
5.633,1.244,-0.798,-20.4
5.733,1.269,-0.806,-19.9
5.833,1.294,-0.814,-19.4
5.933,1.320,-0.822,-18.9
6.033,1.345,-0.830,-18.5
6.133,1.371,-0.837,-18.0
6.233,1.396,-0.845,-17.5
6.333,1.422,-0.852,-17.0
6.433,1.447,-0.858,-16.5
6.533,1.473,-0.865,-15.9
6.633,1.498,-0.871,-15.4
6.733,1.524,-0.877,-14.9
6.833,1.549,-0.882,-14.3
6.933,1.574,-0.888,-13.8
7.033,1.600,-0.893,-13.2
7.133,1.625,-0.897,-12.7
7.233,1.650,-0.902,-12.1
7.333,1.676,-0.906,-11.6
7.433,1.701,-0.910,-11.0
7.533,1.726,-0.914,-10.4
7.633,1.752,-0.918,-9.8
7.733,1.777,-0.921,-9.3
7.833,1.804,-0.924,-8.8
7.933,1.830,-0.927,-8.4
8.033,1.857,-0.930,-7.9
8.133,1.883,-0.933,-7.4
8.233,1.910,-0.936,-7.0
8.333,1.937,-0.938,-6.5
8.433,1.963,-0.940,-6.1
8.533,1.989,-0.942,-5.5
8.633,2.015,-0.943,-5.0
8.733,2.040,-0.944,-4.4
8.833,2.066,-0.945,-3.8
8.933,2.092,-0.946,-3.3
9.033,2.118,-0.946,-2.7
9.133,2.144,-0.946,-2.2
9.233,2.169,-0.946,-1.6
9.333,2.195,-0.946,-1.1
9.433,2.221,-0.945,-0.5
9.533,2.247,-0.944,0.0
9.633,2.274,-0.943,0.5
9.733,2.301,-0.942,1.0
9.833,2.328,-0.941,1.3
9.933,2.356,-0.939,1.7
10.033,2.384,-0.938,2.0
10.133,2.412,-0.936,2.4
10.233,2.439,-0.934,2.9
10.333,2.466,-0.932,3.3
10.433,2.493,-0.929,3.7
10.533,2.519,-0.927,4.2
10.633,2.546,-0.924,4.8
10.733,2.572,-0.920,5.3
10.833,2.599,-0.917,5.8
10.933,2.625,-0.913,6.3
11.033,2.651,-0.909,6.9
11.133,2.676,-0.905,7.5
11.233,2.702,-0.900,8.1
11.333,2.727,-0.895,8.7
11.433,2.753,-0.890,9.2
11.533,2.779,-0.885,9.8
11.633,2.804,-0.879,10.4
11.733,2.829,-0.874,11.0
11.833,2.853,-0.867,11.7
11.933,2.878,-0.861,12.4
12.033,2.902,-0.854,13.1
12.133,2.934,-0.839,16.6
12.233,2.968,-0.819,21.3
12.333,3.000,-0.795,26.0
12.433,3.030,-0.769,30.8
12.533,3.058,-0.741,35.5
12.633,3.084,-0.711,39.9
12.733,3.107,-0.679,44.6
12.833,3.127,-0.644,49.3
12.933,3.133,-0.623,54.2
13.033,3.131,-0.609,59.9
13.133,3.127,-0.596,65.1
13.233,3.123,-0.584,70.1
13.333,3.118,-0.572,74.6
13.433,3.117,-0.556,77.4
13.533,3.126,-0.538,74.8
13.633,3.137,-0.523,71.0
13.733,3.149,-0.513,66.7
13.833,3.161,-0.507,62.2
13.933,3.174,-0.500,57.8
14.033,3.188,-0.492,53.6
14.133,3.203,-0.484,49.8
14.233,3.219,-0.476,46.6
14.333,3.222,-0.466,48.9
14.433,3.228,-0.445,53.8
14.533,3.242,-0.408,58.7
14.633,3.253,-0.370,63.4
14.733,3.261,-0.331,68.1
14.833,3.267,-0.291,72.8
14.933,3.265,-0.267,77.4
15.033,3.265,-0.244,79.9
15.133,3.272,-0.230,77.1
15.233,3.281,-0.224,73.1
15.333,3.290,-0.223,68.5
15.433,3.299,-0.222,63.8
15.533,3.308,-0.223,59.2
15.633,3.317,-0.223,55.0
15.733,3.325,-0.223,51.2
15.833,3.335,-0.221,47.8
15.933,3.344,-0.218,45.2
16.033,3.360,-0.199,46.3
16.133,3.380,-0.167,49.8
16.233,3.400,-0.135,52.5
16.333,3.418,-0.101,55.2
16.433,3.435,-0.066,57.9
16.533,3.451,-0.031,60.5
16.633,3.465,0.004,62.9
16.733,3.478,0.040,65.0
16.833,3.489,0.073,66.9
16.933,3.493,0.083,67.3
17.033,3.501,0.083,63.2
17.133,3.512,0.083,57.6
17.233,3.522,0.081,52.0
17.333,3.533,0.078,46.4
17.433,3.543,0.075,40.8
17.533,3.567,0.083,36.4
17.633,3.593,0.107,38.4
17.733,3.606,0.122,40.3
17.833,3.612,0.131,41.9
17.933,3.616,0.140,43.9
18.033,3.620,0.149,45.8
18.133,3.624,0.158,47.6
18.233,3.628,0.167,49.5
18.333,3.631,0.175,51.2
18.433,3.634,0.184,52.8
18.533,3.638,0.193,54.2
18.633,3.643,0.204,55.4
18.733,3.648,0.215,56.6
18.833,3.654,0.227,57.7
18.933,3.665,0.247,57.9
19.033,3.687,0.273,56.0
19.133,3.709,0.299,53.9
19.233,3.733,0.324,51.6
19.333,3.759,0.349,49.4
19.433,3.784,0.372,47.4
19.533,3.808,0.393,45.8
19.633,3.824,0.408,45.4
19.733,3.830,0.418,46.8
19.833,3.834,0.426,48.3
19.933,3.837,0.435,50.0
20.033,3.841,0.443,51.7
20.133,3.844,0.452,53.5
20.233,3.847,0.461,54.9
20.333,3.850,0.471,56.3
20.433,3.854,0.481,57.6
20.533,3.859,0.493,58.7
20.633,3.865,0.506,59.6
20.733,3.872,0.520,60.5
20.833,3.878,0.534,61.3
20.933,3.885,0.550,61.9
21.033,3.893,0.567,62.3
21.133,3.901,0.584,62.7
21.233,3.910,0.601,63.1
21.333,3.918,0.619,63.4
21.433,3.926,0.637,63.7
21.533,3.936,0.656,63.8
21.633,3.944,0.675,64.0
21.733,3.953,0.694,64.2
21.833,3.962,0.713,64.3
21.933,3.971,0.733,64.5
22.033,3.980,0.752,64.5
22.133,3.990,0.772,64.6
22.233,3.999,0.792,64.6
22.333,4.008,0.811,64.7
22.433,4.017,0.831,64.7
22.533,4.027,0.851,64.8
22.633,4.036,0.870,64.8
22.733,4.044,0.888,64.9
22.833,4.051,0.904,64.9
22.933,4.059,0.920,65.0
23.033,4.065,0.935,65.0
23.133,4.072,0.949,65.0
23.233,4.078,0.962,65.1
23.333,4.084,0.975,65.1
23.433,4.089,0.987,65.2
23.533,4.095,1.000,65.2
23.633,4.100,1.010,65.2
23.733,4.103,1.017,65.3
23.833,4.106,1.024,65.3
23.933,4.109,1.030,65.3
24.033,4.112,1.036,65.3
24.133,4.114,1.041,65.4
24.233,4.116,1.046,65.4
24.333,4.118,1.051,65.4
24.433,4.121,1.056,65.4
24.533,4.123,1.060,65.4
24.633,4.124,1.065,65.5
24.733,4.126,1.069,65.5
24.833,4.128,1.072,65.5
24.933,4.130,1.076,65.5
25.033,4.131,1.080,65.5
25.133,4.132,1.083,65.6
25.233,4.134,1.085,65.6
25.333,4.135,1.088,65.6
