# seed=20260723023 wall_start=2026-07-28 21:30:57 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,-2.014,-3.035,-4.004,-8.381,7.111,6.743
0.133,-0.000,-0.000,0.0,-1.978,-2.945,-3.969,-8.267,7.111,6.743
0.233,0.004,-0.000,-0.1,-1.943,-2.855,-3.934,-8.154,7.111,6.743
0.333,0.032,0.000,0.2,-1.907,-2.764,-3.899,-8.040,7.111,6.743
0.433,0.064,0.002,0.9,-1.871,-2.674,-3.864,-7.926,7.111,6.743
0.533,0.095,0.004,1.5,-1.835,-2.584,-3.829,-7.813,7.111,6.743
0.633,0.126,0.006,2.2,-1.800,-2.494,-3.793,-7.699,7.111,6.743
0.733,0.157,0.008,2.8,-1.764,-2.404,-3.758,-7.585,7.111,6.743
0.833,0.188,0.011,3.4,-1.728,-2.313,-3.723,-7.471,7.111,6.743
0.933,0.217,0.014,3.9,-1.693,-2.223,-3.688,-7.358,7.111,6.743
1.033,0.246,0.017,4.2,-1.657,-2.133,-3.653,-7.244,7.111,6.743
1.133,0.274,0.019,4.5,-1.621,-2.043,-3.618,-7.130,7.111,6.743
1.233,0.302,0.022,4.7,-1.585,-1.953,-3.583,-7.017,7.111,6.743
1.333,0.329,0.024,4.9,-1.550,-1.863,-3.548,-6.903,7.111,6.743
1.433,0.355,0.027,5.0,-1.514,-1.772,-3.513,-6.789,7.111,6.743
1.533,0.381,0.029,5.0,-1.478,-1.682,-3.477,-6.676,7.111,6.743
1.633,0.407,0.031,5.0,-1.443,-1.592,-3.442,-6.562,7.111,6.743
1.733,0.432,0.034,5.0,-1.407,-1.502,-3.407,-6.448,7.111,6.743
1.833,0.457,0.036,5.0,-1.371,-1.412,-3.372,-6.334,7.111,6.743
1.933,0.483,0.038,5.0,-1.335,-1.321,-3.337,-6.221,7.111,6.743
2.033,0.507,0.040,4.8,-1.300,-1.231,-3.302,-6.107,7.111,6.743
2.133,0.532,0.042,4.7,-1.264,-1.141,-3.267,-5.993,7.111,6.743
2.233,0.556,0.043,4.6,-1.228,-1.051,-3.232,-5.880,7.111,6.743
2.333,0.581,0.045,4.5,-1.193,-0.961,-3.196,-5.766,7.111,6.743
2.433,0.606,0.047,4.3,-1.157,-0.871,-3.161,-5.652,7.111,6.743
2.533,0.630,0.048,4.2,-1.121,-0.780,-3.126,-5.539,7.111,6.743
2.633,0.655,0.050,4.1,-1.085,-0.690,-3.091,-5.425,7.111,6.743
2.733,0.679,0.052,4.0,-1.050,-0.600,-3.056,-5.311,7.111,6.743
2.833,0.704,0.053,3.9,-1.014,-0.510,-3.021,-5.197,7.111,6.743
2.933,0.729,0.054,3.7,-0.978,-0.420,-2.986,-5.084,7.111,6.743
3.033,0.753,0.056,3.6,-0.942,-0.329,-2.951,-4.970,7.111,6.743
