# seed=20260723008 wall_start=2026-07-23 21:50:48
sim_t,x,y,yaw_deg
0.100,-0.000,-0.000,0.0
0.200,-0.000,-0.000,0.0
0.300,0.010,-0.000,-0.1
0.400,0.031,0.000,0.1
0.500,0.052,0.000,0.2
0.600,0.073,0.001,0.4
0.700,0.094,0.001,0.5
0.800,0.114,0.002,0.7
0.900,0.135,0.002,0.8
1.000,0.157,0.003,0.9
1.100,0.179,0.003,1.0
1.200,0.201,0.004,1.0
1.300,0.222,0.004,1.0
1.400,0.244,0.005,1.1
1.500,0.266,0.005,1.1
1.600,0.288,0.006,1.2
1.700,0.309,0.006,1.2
1.800,0.331,0.007,1.2
1.900,0.353,0.007,1.3
2.000,0.375,0.008,1.3
2.100,0.397,0.008,1.4
2.200,0.418,0.009,1.4
2.300,0.440,0.010,1.4
2.400,0.462,0.010,1.5
2.500,0.484,0.011,1.5
2.600,0.506,0.012,1.5
2.700,0.527,0.012,1.6
2.800,0.549,0.013,1.6
2.900,0.571,0.014,1.6
3.000,0.593,0.014,1.7
3.100,0.614,0.015,1.7
3.200,0.636,0.016,1.7
3.300,0.658,0.016,1.8
3.400,0.680,0.017,1.8
3.500,0.701,0.018,1.9
3.600,0.722,0.019,2.1
3.700,0.743,0.020,2.2
3.800,0.764,0.021,2.3
3.900,0.785,0.022,2.5
4.000,0.807,0.023,2.5
4.100,0.829,0.024,2.5
4.200,0.850,0.025,2.6
4.300,0.872,0.026,2.6
4.400,0.894,0.027,2.6
4.500,0.916,0.028,2.7
4.600,0.937,0.030,2.7
4.700,0.959,0.031,2.7
4.800,0.981,0.032,2.8
4.900,1.003,0.033,2.8
5.000,1.024,0.034,2.8
5.100,1.046,0.035,2.8
5.200,1.068,0.036,2.9
5.300,1.089,0.038,3.0
5.400,1.110,0.039,3.2
5.500,1.130,0.040,3.3
5.600,1.150,0.042,3.8
5.700,1.169,0.047,5.7
5.800,1.191,0.050,5.7
5.900,1.213,0.052,5.7
6.000,1.235,0.054,5.7
6.100,1.258,0.056,5.6
6.200,1.281,0.058,5.4
6.300,1.305,0.060,5.2
6.400,1.328,0.062,5.1
6.500,1.351,0.063,4.9
6.600,1.374,0.065,4.8
6.700,1.397,0.067,4.7
6.800,1.419,0.069,4.7
6.900,1.440,0.071,5.0
7.000,1.458,0.079,8.1
7.100,1.479,0.082,8.4
7.200,1.501,0.085,8.4
7.300,1.522,0.089,8.8
7.400,1.541,0.098,11.6
7.500,1.565,0.103,11.7
7.600,1.590,0.107,11.3
7.700,1.614,0.112,10.9
7.800,1.641,0.116,10.3
7.900,1.669,0.119,9.7
8.000,1.692,0.124,10.4
8.100,1.718,0.131,11.1
8.200,1.739,0.139,13.3
8.300,1.763,0.146,13.6
8.400,1.782,0.156,16.3
8.500,1.807,0.163,16.2
8.600,1.829,0.172,17.6
8.700,1.853,0.181,18.3
8.800,1.881,0.191,18.7
8.900,1.911,0.199,17.6
9.000,1.940,0.206,16.8
9.100,1.968,0.217,17.6
9.200,1.996,0.225,17.5
9.300,2.021,0.238,19.6
9.400,2.049,0.248,19.7
9.500,2.079,0.256,18.6
9.600,2.109,0.264,17.4
9.700,2.141,0.271,16.0
9.800,2.174,0.277,14.6
9.900,2.207,0.282,13.2
10.000,2.238,0.287,11.9
10.100,2.264,0.293,12.0
10.200,2.290,0.300,12.7
10.300,2.318,0.304,12.0
10.400,2.339,0.311,13.0
10.500,2.359,0.318,14.3
10.600,2.386,0.324,13.9
10.700,2.408,0.331,14.5
10.800,2.426,0.341,17.1
10.900,2.445,0.351,19.4
11.000,2.464,0.361,21.0
11.100,2.483,0.374,23.4
11.200,2.498,0.382,24.3
11.300,2.519,0.392,24.7
11.400,2.548,0.404,23.9
11.500,2.576,0.417,24.1
11.600,2.606,0.431,24.6
11.700,2.631,0.446,25.9
11.800,2.652,0.456,25.9
11.900,2.682,0.469,25.4
12.000,2.711,0.484,25.6
12.100,2.746,0.496,23.7
12.200,2.777,0.507,22.9
12.300,2.804,0.521,23.9
12.400,2.833,0.535,24.1
12.500,2.867,0.546,22.3
12.600,2.898,0.555,20.9
12.700,2.920,0.565,21.4
12.800,2.944,0.576,22.2
12.900,2.969,0.589,23.3
13.000,2.989,0.598,23.6
13.100,3.009,0.610,24.9
13.200,3.028,0.620,25.6
13.300,3.048,0.631,26.4
13.400,3.079,0.644,25.2
13.500,3.108,0.656,24.6
