# seed=20260723006 wall_start=2026-07-26 15:57:23 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,-6.319,-7.552,3.297,1.427,8.468,-7.940
0.133,-0.000,-0.000,0.0,-6.371,-7.506,3.400,1.466,8.396,-7.879
0.233,0.003,-0.000,-0.1,-6.424,-7.460,3.503,1.505,8.324,-7.819
0.333,0.031,0.003,1.4,-6.476,-7.413,3.605,1.545,8.252,-7.758
0.433,0.062,0.009,4.0,-6.529,-7.367,3.708,1.584,8.180,-7.698
0.533,0.094,0.016,6.5,-6.581,-7.320,3.811,1.623,8.108,-7.637
0.633,0.125,0.025,9.0,-6.633,-7.274,3.914,1.662,8.036,-7.577
0.733,0.156,0.035,11.5,-6.686,-7.228,4.016,1.702,7.964,-7.516
0.833,0.189,0.047,13.7,-6.738,-7.181,4.119,1.741,7.892,-7.456
0.933,0.224,0.059,15.6,-6.791,-7.135,4.222,1.780,7.821,-7.395
1.033,0.259,0.073,17.2,-6.843,-7.089,4.324,1.820,7.749,-7.335
1.133,0.293,0.086,18.5,-6.896,-7.042,4.427,1.859,7.677,-7.274
1.233,0.326,0.100,19.6,-6.948,-6.996,4.530,1.898,7.605,-7.214
1.333,0.358,0.114,20.7,-7.001,-6.950,4.633,1.938,7.533,-7.153
1.433,0.390,0.128,21.7,-7.053,-6.903,4.735,1.977,7.461,-7.093
1.533,0.421,0.139,21.0,-7.105,-6.857,4.838,2.016,7.389,-7.032
1.633,0.453,0.149,20.0,-7.158,-6.811,4.941,2.056,7.317,-6.972
1.733,0.486,0.165,21.7,-7.210,-6.764,5.044,2.095,7.245,-6.911
1.833,0.501,0.173,23.0,-7.263,-6.718,5.146,2.134,7.173,-6.851
1.933,0.508,0.179,24.7,-7.315,-6.671,5.249,2.174,7.101,-6.790
2.033,0.514,0.185,26.0,-7.368,-6.625,5.352,2.213,7.029,-6.730
2.133,0.521,0.191,27.6,-7.420,-6.579,5.455,2.252,6.957,-6.669
2.233,0.528,0.198,28.9,-7.473,-6.532,5.557,2.292,6.885,-6.609
2.333,0.542,0.202,27.4,-7.525,-6.486,5.660,2.331,6.813,-6.548
2.433,0.559,0.212,27.6,-7.577,-6.440,5.763,2.370,6.741,-6.488
2.533,0.582,0.219,25.8,-7.630,-6.393,5.865,2.409,6.669,-6.427
2.633,0.598,0.227,25.7,-7.682,-6.347,5.968,2.449,6.597,-6.367
2.733,0.621,0.234,24.0,-7.735,-6.301,6.071,2.488,6.526,-6.306
2.833,0.644,0.241,22.2,-7.787,-6.254,6.174,2.527,6.454,-6.246
2.933,0.662,0.248,22.3,-7.840,-6.208,6.276,2.567,6.382,-6.185
3.033,0.683,0.254,20.9,-7.892,-6.161,6.379,2.606,6.334,-6.145
3.133,0.701,0.262,21.6,-7.945,-6.115,6.448,2.651,6.334,-6.145
3.233,0.720,0.269,21.0,-7.997,-6.069,6.453,2.761,6.334,-6.145
3.333,0.739,0.273,19.7,-8.050,-6.022,6.457,2.870,6.334,-6.145
3.433,0.758,0.280,19.6,-8.102,-5.976,6.461,2.980,6.334,-6.145
3.533,0.778,0.288,20.1,-8.154,-5.930,6.466,3.090,6.334,-6.145
3.633,0.798,0.299,21.9,-8.207,-5.883,6.470,3.200,6.334,-6.145
3.733,0.817,0.311,24.0,-8.259,-5.837,6.474,3.310,6.334,-6.145
3.833,0.835,0.324,26.2,-8.312,-5.791,6.479,3.420,6.334,-6.145
3.933,0.852,0.337,28.3,-8.364,-5.744,6.483,3.530,6.334,-6.145
4.033,0.870,0.351,30.4,-8.417,-5.698,6.488,3.640,6.334,-6.145
4.133,0.888,0.366,32.3,-8.469,-5.652,6.492,3.750,6.334,-6.145
4.233,0.905,0.381,33.9,-8.495,-5.628,6.496,3.860,6.334,-6.145
4.333,0.921,0.394,35.2,-8.495,-5.628,6.501,3.970,6.334,-6.145
4.433,0.941,0.411,36.2,-8.495,-5.628,6.505,4.079,6.334,-6.145
4.533,0.967,0.432,37.0,-8.495,-5.628,6.509,4.189,6.334,-6.145
4.633,0.992,0.453,37.6,-8.495,-5.628,6.514,4.299,6.334,-6.145
4.733,1.014,0.469,37.2,-8.495,-5.628,6.517,4.391,6.334,-6.145
4.833,1.034,0.478,34.8,-8.495,-5.628,6.408,4.380,6.334,-6.145
4.933,1.060,0.492,33.5,-8.495,-5.628,6.298,4.370,6.334,-6.145
5.033,1.081,0.507,33.4,-8.495,-5.628,6.189,4.359,6.334,-6.145
5.133,1.099,0.514,31.6,-8.495,-5.628,6.079,4.348,6.334,-6.145
5.233,1.124,0.526,30.4,-8.495,-5.628,5.970,4.338,6.334,-6.145
5.333,1.152,0.546,31.8,-8.495,-5.628,5.860,4.327,6.334,-6.145
5.433,1.180,0.567,33.2,-8.495,-5.628,5.751,4.317,6.334,-6.145
5.533,1.208,0.589,34.7,-8.495,-5.628,5.641,4.306,6.334,-6.145
5.633,1.236,0.613,36.5,-8.495,-5.628,5.532,4.295,6.334,-6.145
5.733,1.259,0.635,38.2,-8.495,-5.628,5.422,4.285,6.334,-6.145
5.833,1.284,0.658,39.4,-8.495,-5.628,5.313,4.274,6.334,-6.145
5.933,1.305,0.671,37.9,-8.495,-5.628,5.203,4.263,6.334,-6.145
6.033,1.330,0.684,35.6,-8.495,-5.628,5.094,4.253,6.344,-6.157
6.133,1.347,0.692,33.3,-8.495,-5.628,4.984,4.242,6.409,-6.225
6.233,1.366,0.697,30.5,-8.495,-5.628,4.875,4.232,6.473,-6.294
6.333,1.382,0.702,28.2,-8.495,-5.628,4.765,4.221,6.537,-6.362
6.433,1.408,0.711,26.6,-8.495,-5.628,4.656,4.210,6.602,-6.431
6.533,1.436,0.728,27.7,-8.495,-5.628,4.547,4.200,6.666,-6.499
6.633,1.462,0.746,29.3,-8.495,-5.628,4.437,4.189,6.731,-6.568
6.733,1.492,0.766,30.9,-8.495,-5.628,4.328,4.179,6.795,-6.636
6.833,1.522,0.788,32.5,-8.495,-5.628,4.218,4.168,6.859,-6.705
6.933,1.551,0.811,34.1,-8.495,-5.628,4.109,4.157,6.924,-6.773
7.033,1.580,0.835,36.0,-8.495,-5.628,3.999,4.147,6.988,-6.842
7.133,1.601,0.857,38.4,-8.495,-5.628,3.999,4.147,7.052,-6.910
7.233,1.621,0.872,38.2,-8.478,-5.644,3.999,4.147,7.117,-6.979
7.333,1.643,0.884,36.4,-8.425,-5.690,3.999,4.147,7.181,-7.047
7.433,1.668,0.906,37.5,-8.373,-5.737,3.999,4.147,7.245,-7.116
7.533,1.687,0.921,37.7,-8.320,-5.783,3.999,4.147,7.310,-7.184
7.633,1.707,0.934,36.7,-8.268,-5.829,3.999,4.147,7.374,-7.253
7.733,1.729,0.951,36.9,-8.216,-5.876,3.999,4.147,7.438,-7.321
7.833,1.749,0.966,36.8,-8.163,-5.922,3.999,4.147,7.503,-7.390
7.933,1.764,0.970,33.6,-8.111,-5.968,3.999,4.147,7.567,-7.458
8.033,1.784,0.975,30.6,-8.058,-6.015,3.999,4.147,7.631,-7.527
8.133,1.809,0.992,31.2,-8.006,-6.061,3.999,4.147,7.696,-7.595
8.233,1.836,1.010,32.3,-7.953,-6.107,3.999,4.147,7.760,-7.664
8.333,1.861,1.031,33.9,-7.901,-6.154,3.999,4.147,7.825,-7.732
8.433,1.882,1.051,36.3,-7.848,-6.200,3.999,4.147,7.889,-7.801
8.533,1.907,1.072,37.4,-7.796,-6.246,3.999,4.147,7.953,-7.869
8.633,1.933,1.096,38.9,-7.744,-6.293,3.999,4.147,8.018,-7.938
8.733,1.957,1.118,40.0,-7.691,-6.339,3.999,4.147,8.082,-8.007
8.833,1.974,1.130,39.3,-7.639,-6.386,3.999,4.147,8.146,-8.075
8.933,1.996,1.149,39.8,-7.586,-6.432,3.999,4.147,8.211,-8.144
9.033,2.016,1.166,39.9,-7.534,-6.478,3.999,4.147,8.275,-8.212
9.133,2.032,1.174,37.5,-7.481,-6.525,3.999,4.147,8.339,-8.281
9.233,2.047,1.179,34.6,-7.429,-6.571,3.999,4.147,8.404,-8.349
9.333,2.064,1.186,32.8,-7.376,-6.617,3.999,4.147,8.468,-8.418
9.433,2.079,1.187,28.7,-7.324,-6.664,3.999,4.147,8.532,-8.486
9.533,2.102,1.197,28.1,-7.272,-6.710,3.999,4.147,8.575,-8.532
9.633,2.128,1.213,28.7,-7.219,-6.756,3.999,4.147,8.575,-8.532
9.733,2.156,1.231,30.0,-7.167,-6.803,3.999,4.147,8.575,-8.532
9.833,2.180,1.250,32.3,-7.114,-6.849,3.999,4.147,8.575,-8.532
9.933,2.209,1.274,34.2,-7.062,-6.896,3.999,4.147,8.575,-8.532
10.033,2.237,1.296,35.6,-7.009,-6.942,3.999,4.147,8.575,-8.532
10.133,2.259,1.317,37.5,-6.957,-6.988,4.090,4.158,8.575,-8.532
10.233,2.282,1.339,38.9,-6.904,-7.035,4.199,4.172,8.575,-8.532
10.333,2.306,1.360,39.9,-6.852,-7.081,4.308,4.185,8.575,-8.532
10.433,2.322,1.367,37.3,-6.800,-7.127,4.418,4.199,8.575,-8.532
10.533,2.336,1.368,33.3,-6.747,-7.174,4.527,4.212,8.575,-8.532
10.633,2.359,1.378,31.2,-6.695,-7.220,4.636,4.226,8.575,-8.532
10.733,2.383,1.394,31.8,-6.642,-7.266,4.745,4.239,8.575,-8.532
10.833,2.400,1.400,29.4,-6.590,-7.313,4.854,4.253,8.575,-8.532
10.933,2.423,1.410,28.1,-6.537,-7.359,4.963,4.267,8.575,-8.532
11.033,2.450,1.426,29.0,-6.485,-7.405,5.072,4.280,8.575,-8.532
11.133,2.479,1.446,30.5,-6.432,-7.452,5.182,4.294,8.575,-8.532
11.233,2.506,1.466,32.3,-6.380,-7.498,5.291,4.307,8.575,-8.532
11.333,2.534,1.488,33.8,-6.362,-7.514,5.400,4.321,8.575,-8.532
11.433,2.555,1.508,36.3,-6.362,-7.514,5.509,4.334,8.575,-8.532
11.533,2.581,1.532,38.2,-6.362,-7.514,5.618,4.348,8.575,-8.532
11.633,2.606,1.556,39.8,-6.362,-7.514,5.727,4.362,8.575,-8.532
11.733,2.630,1.579,41.1,-6.362,-7.514,5.837,4.375,8.575,-8.532
11.833,2.652,1.602,42.2,-6.362,-7.514,5.946,4.389,8.575,-8.532
11.933,2.667,1.613,41.4,-6.362,-7.514,6.055,4.402,8.575,-8.532
12.033,2.680,1.615,37.4,-6.362,-7.514,6.164,4.416,8.575,-8.532
12.133,2.697,1.625,36.1,-6.362,-7.514,6.273,4.429,8.575,-8.532
12.233,2.709,1.625,32.2,-6.362,-7.514,6.382,4.443,8.575,-8.532
12.333,2.727,1.632,30.5,-6.362,-7.514,6.456,4.434,8.575,-8.532
12.433,2.744,1.640,29.6,-6.362,-7.514,6.460,4.324,8.575,-8.532
12.533,2.769,1.655,30.2,-6.362,-7.514,6.464,4.214,8.561,-8.525
12.633,2.795,1.673,31.2,-6.362,-7.514,6.468,4.104,8.477,-8.483
12.733,2.821,1.690,31.9,-6.362,-7.514,6.472,3.994,8.393,-8.440
12.833,2.846,1.709,33.2,-6.362,-7.514,6.476,3.884,8.309,-8.398
12.933,2.873,1.731,34.8,-6.362,-7.514,6.480,3.774,8.225,-8.356
13.033,2.899,1.752,35.9,-6.362,-7.514,6.484,3.664,8.141,-8.314
13.133,2.924,1.774,37.2,-6.362,-7.514,6.488,3.554,8.057,-8.272
13.233,2.948,1.793,38.0,-6.362,-7.514,6.492,3.444,7.973,-8.229
13.333,2.969,1.810,38.2,-6.362,-7.514,6.496,3.334,7.889,-8.187
13.433,2.988,1.826,38.1,-6.362,-7.514,6.500,3.224,7.805,-8.145
13.533,3.007,1.840,38.0,-6.362,-7.514,6.504,3.114,7.721,-8.103
13.633,3.025,1.854,37.8,-6.362,-7.514,6.508,3.005,7.637,-8.061
13.733,3.043,1.867,37.6,-6.362,-7.514,6.512,2.895,7.553,-8.018
13.833,3.060,1.880,37.5,-6.362,-7.514,6.515,2.785,7.469,-7.976
13.933,3.081,1.898,38.2,-6.362,-7.514,6.483,2.716,7.385,-7.934
14.033,3.097,1.910,38.0,-6.362,-7.514,6.382,2.675,7.301,-7.892
14.133,3.108,1.913,35.5,-6.362,-7.514,6.280,2.633,7.217,-7.850
14.233,3.119,1.912,31.9,-6.362,-7.514,6.178,2.592,7.133,-7.808
14.333,3.139,1.919,29.5,-6.389,-7.490,6.076,2.551,7.049,-7.765
14.433,3.153,1.921,26.5,-6.441,-7.444,5.974,2.510,6.965,-7.723
14.533,3.164,1.919,22.8,-6.494,-7.398,5.872,2.468,6.881,-7.681
14.633,3.176,1.915,18.3,-6.546,-7.351,5.770,2.427,6.797,-7.639
14.733,3.201,1.917,15.7,-6.598,-7.305,5.668,2.386,6.713,-7.597
14.833,3.234,1.929,16.9,-6.651,-7.259,5.566,2.345,6.629,-7.554
14.933,3.269,1.943,18.4,-6.703,-7.212,5.464,2.303,6.545,-7.512
15.033,3.294,1.957,21.3,-6.756,-7.166,5.362,2.262,6.461,-7.470
15.133,3.321,1.974,24.0,-6.808,-7.120,5.260,2.221,6.377,-7.428
15.233,3.338,1.986,26.2,-6.861,-7.073,5.158,2.180,6.293,-7.386
15.333,3.344,1.996,29.6,-6.913,-7.027,5.056,2.138,6.209,-7.343
15.433,3.349,2.006,33.0,-6.966,-6.981,4.954,2.097,6.125,-7.301
15.533,3.359,2.020,36.2,-7.018,-6.934,4.852,2.056,6.041,-7.259
15.633,3.374,2.039,39.4,-7.070,-6.888,4.750,2.015,5.957,-7.217
15.733,3.387,2.057,42.0,-7.123,-6.841,4.648,1.973,5.873,-7.175
15.833,3.402,2.074,43.6,-7.175,-6.795,4.546,1.932,5.789,-7.132
15.933,3.413,2.080,41.8,-7.228,-6.749,4.444,1.891,5.705,-7.090
16.033,3.429,2.092,41.0,-7.280,-6.702,4.342,1.850,5.621,-7.048
16.133,3.442,2.101,39.9,-7.333,-6.656,4.240,1.808,5.537,-7.006
16.233,3.454,2.108,38.7,-7.385,-6.610,4.138,1.767,5.453,-6.964
16.333,3.467,2.116,37.6,-7.438,-6.563,4.036,1.726,5.369,-6.922
16.433,3.483,2.125,36.7,-7.490,-6.517,3.934,1.685,5.285,-6.879
16.533,3.499,2.136,35.9,-7.543,-6.471,3.832,1.643,5.201,-6.837
16.633,3.514,2.143,34.3,-7.595,-6.424,3.730,1.602,5.117,-6.795
16.733,3.531,2.152,33.1,-7.647,-6.378,3.628,1.561,5.033,-6.753
16.833,3.545,2.155,30.6,-7.700,-6.331,3.526,1.520,4.949,-6.711
16.933,3.557,2.157,28.1,-7.752,-6.285,3.424,1.478,4.865,-6.668
17.033,3.568,2.157,25.4,-7.805,-6.239,3.339,1.444,4.781,-6.626
17.133,3.588,2.164,24.6,-7.857,-6.192,3.339,1.444,4.697,-6.584
17.233,3.609,2.180,27.3,-7.910,-6.146,3.339,1.444,4.613,-6.542
17.333,3.627,2.196,30.3,-7.962,-6.100,3.339,1.444,4.613,-6.542
17.433,3.645,2.214,33.3,-8.015,-6.053,3.339,1.444,4.613,-6.542
17.533,3.664,2.233,36.2,-8.067,-6.007,3.339,1.444,4.613,-6.542
17.633,3.683,2.253,38.8,-8.119,-5.961,3.339,1.444,4.613,-6.542
17.733,3.702,2.272,40.2,-8.172,-5.914,3.339,1.444,4.613,-6.542
17.833,3.721,2.288,40.0,-8.224,-5.868,3.339,1.444,4.613,-6.542
17.933,3.738,2.301,39.5,-8.277,-5.822,3.339,1.444,4.613,-6.542
18.033,3.751,2.307,37.6,-8.329,-5.775,3.339,1.444,4.613,-6.542
18.133,3.763,2.310,34.5,-8.382,-5.729,3.339,1.444,4.613,-6.542
18.233,3.776,2.307,29.4,-8.434,-5.682,3.339,1.444,4.613,-6.542
18.333,3.792,2.306,24.7,-8.487,-5.636,3.339,1.444,4.613,-6.542
18.433,3.804,2.301,19.6,-8.495,-5.628,3.339,1.444,4.613,-6.542
18.533,3.815,2.296,14.7,-8.495,-5.628,3.339,1.444,4.613,-6.542
18.633,3.834,2.293,11.1,-8.495,-5.628,3.339,1.444,4.613,-6.542
18.733,3.861,2.300,11.9,-8.495,-5.628,3.339,1.444,4.613,-6.542
18.833,3.890,2.307,12.4,-8.495,-5.628,3.339,1.444,4.613,-6.542
18.933,3.909,2.306,9.9,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.033,3.941,2.310,9.2,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.133,3.969,2.315,9.1,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.233,3.999,2.320,9.5,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.333,4.023,2.320,7.4,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.433,4.050,2.320,5.4,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.533,4.076,2.318,3.4,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.633,4.110,2.321,3.9,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.733,4.142,2.325,4.7,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.833,4.169,2.324,3.0,-8.495,-5.628,3.339,1.444,4.613,-6.542
19.933,4.198,2.321,1.2,-8.495,-5.628,3.339,1.444,4.613,-6.542
20.033,4.229,2.319,-0.4,-8.495,-5.628,3.339,1.444,4.613,-6.542
20.133,4.258,2.316,-1.9,-8.495,-5.628,3.442,1.483,4.613,-6.542
20.233,4.288,2.312,-3.4,-8.495,-5.628,3.545,1.523,4.613,-6.542
20.333,4.319,2.307,-4.7,-8.495,-5.628,3.648,1.562,4.686,-6.571
20.433,4.352,2.302,-5.8,-8.495,-5.628,3.750,1.601,4.774,-6.605
20.533,4.386,2.297,-6.7,-8.495,-5.628,3.853,1.640,4.861,-6.640
20.633,4.422,2.291,-7.5,-8.495,-5.628,3.956,1.680,4.948,-6.675
20.733,4.459,2.284,-8.1,-8.495,-5.628,4.059,1.719,5.036,-6.709
