# seed=20260723025 wall_start=2026-07-23 18:38:18
sim_t,x,y,yaw_deg
0.067,-0.000,-0.000,0.0
0.167,-0.000,-0.000,0.0
0.267,0.005,0.000,0.2
0.367,0.013,0.001,0.6
0.467,0.022,0.002,1.0
0.567,0.031,0.002,0.8
0.667,0.040,-0.005,-2.9
0.767,0.049,-0.013,-7.1
0.867,0.057,-0.022,-11.3
0.967,0.064,-0.031,-15.5
1.067,0.072,-0.041,-19.4
1.167,0.080,-0.050,-22.6
1.267,0.092,-0.061,-25.6
1.367,0.107,-0.074,-28.5
1.467,0.114,-0.083,-30.8
1.567,0.120,-0.091,-32.7
1.667,0.126,-0.098,-34.1
1.767,0.132,-0.104,-35.2
1.867,0.138,-0.111,-36.2
1.967,0.145,-0.117,-36.8
2.067,0.166,-0.136,-37.7
2.167,0.195,-0.159,-38.1
2.267,0.223,-0.182,-38.5
2.367,0.253,-0.207,-38.8
2.467,0.282,-0.231,-39.0
2.567,0.312,-0.255,-39.1
2.667,0.341,-0.279,-39.2
2.767,0.370,-0.303,-39.3
2.867,0.399,-0.327,-39.3
2.967,0.427,-0.350,-39.3
3.067,0.456,-0.373,-39.3
3.167,0.484,-0.396,-39.2
3.267,0.513,-0.419,-39.2
3.367,0.541,-0.442,-39.0
3.467,0.570,-0.465,-38.9
3.567,0.598,-0.488,-38.9
3.667,0.627,-0.511,-38.8
3.767,0.656,-0.534,-38.8
3.867,0.685,-0.557,-38.7
3.967,0.713,-0.580,-38.7
4.067,0.742,-0.603,-38.6
4.167,0.771,-0.625,-38.6
4.267,0.799,-0.648,-38.4
4.367,0.828,-0.671,-38.3
4.467,0.857,-0.693,-38.2
4.567,0.886,-0.716,-38.1
4.667,0.915,-0.738,-38.0
4.767,0.944,-0.760,-37.9
4.867,0.973,-0.782,-37.7
4.967,1.002,-0.804,-37.6
5.067,1.031,-0.827,-37.4
5.167,1.060,-0.848,-37.2
5.267,1.090,-0.870,-37.1
5.367,1.119,-0.892,-36.9
5.467,1.149,-0.913,-36.6
5.567,1.177,-0.933,-36.2
5.667,1.205,-0.953,-35.7
5.767,1.233,-0.972,-35.3
5.867,1.261,-0.991,-34.9
5.967,1.289,-1.009,-34.5
6.067,1.317,-1.027,-34.2
6.167,1.344,-1.045,-33.9
6.267,1.371,-1.063,-33.7
6.367,1.398,-1.081,-33.5
6.467,1.425,-1.098,-33.4
6.567,1.451,-1.115,-33.3
6.667,1.478,-1.132,-33.2
6.767,1.503,-1.149,-33.1
6.867,1.529,-1.165,-33.1
6.967,1.554,-1.182,-33.1
7.067,1.580,-1.198,-33.1
7.167,1.605,-1.215,-33.2
7.267,1.629,-1.231,-33.3
7.367,1.654,-1.248,-33.3
7.467,1.679,-1.264,-33.4
7.567,1.703,-1.280,-33.5
7.667,1.727,-1.296,-33.6
7.767,1.751,-1.313,-33.7
7.867,1.775,-1.329,-33.9
7.967,1.799,-1.345,-34.0
8.067,1.822,-1.362,-34.2
8.167,1.846,-1.378,-34.3
8.267,1.870,-1.395,-34.4
8.367,1.894,-1.411,-34.5
8.467,1.917,-1.427,-34.7
8.567,1.940,-1.444,-34.8
8.667,1.963,-1.460,-35.0
8.767,1.987,-1.477,-35.1
8.867,2.010,-1.494,-35.2
8.967,2.033,-1.510,-35.4
9.067,2.056,-1.527,-35.6
9.167,2.078,-1.543,-35.7
9.267,2.101,-1.560,-35.9
9.367,2.124,-1.577,-36.0
9.467,2.146,-1.594,-36.2
9.567,2.168,-1.610,-36.4
9.667,2.191,-1.627,-36.5
9.767,2.213,-1.644,-36.7
9.867,2.235,-1.661,-36.8
9.967,2.258,-1.678,-37.0
10.067,2.280,-1.696,-37.0
10.167,2.303,-1.713,-37.2
10.267,2.324,-1.730,-37.4
10.367,2.346,-1.747,-37.5
10.467,2.360,-1.759,-38.2
10.567,2.365,-1.767,-39.8
10.667,2.370,-1.775,-41.5
10.767,2.375,-1.784,-43.2
10.867,2.379,-1.792,-44.9
10.967,2.384,-1.801,-46.4
11.067,2.389,-1.810,-47.9
11.167,2.396,-1.821,-49.2
11.267,2.404,-1.834,-50.3
11.367,2.413,-1.847,-51.3
11.467,2.422,-1.862,-52.2
11.567,2.432,-1.877,-52.9
11.667,2.444,-1.895,-53.6
11.767,2.468,-1.924,-52.6
11.867,2.493,-1.952,-51.4
11.967,2.519,-1.980,-50.1
12.067,2.546,-2.008,-48.8
12.167,2.572,-2.034,-47.7
12.267,2.591,-2.054,-47.4
12.367,2.598,-2.065,-48.3
12.467,2.603,-2.072,-49.4
12.567,2.607,-2.080,-50.5
12.667,2.611,-2.088,-51.5
12.767,2.621,-2.104,-52.3
12.867,2.645,-2.132,-51.4
12.967,2.670,-2.159,-50.4
13.067,2.696,-2.187,-49.3
13.167,2.722,-2.214,-48.1
13.267,2.748,-2.239,-47.1
13.367,2.774,-2.265,-46.2
13.467,2.793,-2.284,-46.0
13.567,2.802,-2.295,-46.9
13.667,2.806,-2.303,-48.2
13.767,2.810,-2.311,-49.8
13.867,2.814,-2.321,-51.4
13.967,2.823,-2.335,-52.2
14.067,2.829,-2.346,-53.5
14.167,2.845,-2.368,-53.5
14.267,2.865,-2.393,-52.9
14.367,2.885,-2.418,-52.3
14.467,2.903,-2.440,-52.1
14.567,2.918,-2.460,-52.1
14.667,2.933,-2.479,-52.2
14.767,2.947,-2.498,-52.4
14.867,2.961,-2.517,-52.6
14.967,2.975,-2.535,-52.8
15.067,2.988,-2.554,-53.1
15.167,3.001,-2.572,-53.4
15.267,3.014,-2.590,-53.6
15.367,3.027,-2.609,-53.8
15.467,3.041,-2.628,-54.0
15.567,3.054,-2.647,-54.2
15.667,3.067,-2.666,-54.4
15.767,3.081,-2.685,-54.6
15.867,3.094,-2.704,-54.8
15.967,3.107,-2.724,-55.0
16.067,3.120,-2.743,-55.1
16.167,3.134,-2.763,-55.2
16.267,3.147,-2.782,-55.3
16.367,3.160,-2.802,-55.4
16.467,3.174,-2.822,-55.5
16.567,3.187,-2.841,-55.6
16.667,3.200,-2.861,-55.8
16.767,3.213,-2.880,-55.9
16.867,3.226,-2.900,-56.0
16.967,3.239,-2.919,-56.1
17.067,3.259,-2.945,-54.8
17.167,3.282,-2.971,-53.1
17.267,3.306,-2.996,-51.3
17.367,3.330,-3.021,-49.5
17.467,3.350,-3.041,-48.7
17.567,3.361,-3.055,-49.2
17.667,3.368,-3.065,-49.8
17.767,3.374,-3.075,-50.6
17.867,3.379,-3.084,-51.6
17.967,3.385,-3.094,-52.5
18.067,3.391,-3.105,-53.4
18.167,3.396,-3.114,-54.3
18.267,3.402,-3.125,-55.0
18.367,3.408,-3.135,-55.7
18.467,3.417,-3.151,-56.5
18.567,3.437,-3.179,-55.8
18.667,3.459,-3.207,-54.8
18.767,3.481,-3.235,-53.7
18.867,3.505,-3.263,-52.6
18.967,3.528,-3.291,-51.6
19.067,3.552,-3.317,-50.6
19.167,3.573,-3.341,-50.0
19.267,3.595,-3.365,-49.4
19.367,3.608,-3.380,-49.5
19.467,3.613,-3.389,-50.4
19.567,3.618,-3.397,-51.4
19.667,3.622,-3.406,-52.6
19.767,3.626,-3.414,-53.7
19.867,3.629,-3.423,-54.8
19.967,3.634,-3.433,-56.0
20.067,3.639,-3.444,-56.9
20.167,3.644,-3.454,-57.7
20.267,3.649,-3.465,-58.3
20.367,3.656,-3.478,-59.0
20.467,3.662,-3.491,-59.6
20.567,3.670,-3.506,-60.2
20.667,3.677,-3.521,-60.7
20.767,3.685,-3.536,-61.1
20.867,3.693,-3.553,-61.6
20.967,3.701,-3.569,-61.9
21.067,3.710,-3.586,-62.3
21.167,3.718,-3.602,-62.4
21.267,3.726,-3.619,-62.6
21.367,3.735,-3.637,-62.9
21.467,3.743,-3.654,-63.0
21.567,3.752,-3.671,-63.0
21.667,3.760,-3.687,-63.1
21.767,3.769,-3.706,-63.2
21.867,3.778,-3.725,-63.4
21.967,3.788,-3.744,-63.6
22.067,3.797,-3.763,-63.7
22.167,3.806,-3.782,-63.9
22.267,3.814,-3.801,-64.1
22.367,3.823,-3.820,-64.3
22.467,3.831,-3.837,-64.5
22.567,3.839,-3.854,-64.5
22.667,3.846,-3.868,-64.5
22.767,3.852,-3.881,-64.4
22.867,3.858,-3.894,-64.4
22.967,3.865,-3.908,-64.5
23.067,3.870,-3.920,-64.5
23.167,3.876,-3.931,-64.5
23.267,3.881,-3.941,-64.6
23.367,3.885,-3.951,-64.7
23.467,3.889,-3.960,-64.7
23.567,3.893,-3.969,-64.7
23.667,3.897,-3.977,-64.8
23.767,3.900,-3.984,-64.8
23.867,3.903,-3.991,-64.9
23.967,3.906,-3.997,-64.9
24.067,3.909,-4.003,-65.0
24.167,3.911,-4.009,-65.0
24.267,3.914,-4.014,-65.0
24.367,3.916,-4.019,-65.1
24.467,3.918,-4.023,-65.1
24.567,3.920,-4.027,-65.1
24.667,3.921,-4.031,-65.2
24.767,3.923,-4.035,-65.2
24.867,3.924,-4.038,-65.5
24.967,3.918,-4.040,-69.0
25.067,3.911,-4.043,-73.6
25.167,3.903,-4.045,-78.1
25.267,3.895,-4.046,-82.7
25.367,3.891,-4.050,-85.3
25.467,3.892,-4.065,-85.6
25.567,3.893,-4.090,-85.7
25.667,3.897,-4.125,-85.2
25.767,3.903,-4.163,-84.2
25.867,3.909,-4.202,-83.2
25.967,3.916,-4.239,-82.0
26.067,3.923,-4.277,-81.0
26.167,3.931,-4.315,-80.0
26.267,3.939,-4.351,-79.2
26.367,3.948,-4.387,-78.5
26.467,3.956,-4.422,-77.9
26.567,3.964,-4.456,-77.4
