mission,goal_x,goal_y,attempt,result,wall_s,epoch_start,epoch_end
adjacent-x,-7.94,4.33,1,SUCCEEDED,115.8,1785409434.5,1785409550.6
adjacent-y,2.96,-7.23,1,TIMEOUT,240.0,1785409553.6,1785409793.6
adjacent-y,2.96,-7.23,2,TIMEOUT,240.0,1785409811.8,1785410051.9
diagonal,-7.04,-7.23,1,TIMEOUT,240.0,1785410054.9,1785410295.0
diagonal,-7.04,-7.23,2,TIMEOUT,240.0,1785410315.0,1785410555.0
home,0.00,0.00,1,ABORTED,32.1,1785410558.0,1785410590.1
home,0.00,0.00,2,ABORTED,40.2,1785410608.3,1785410648.5
