# seed=20260723011 wall_start=2026-07-23 13:57:30
sim_t,x,y,yaw_deg
0.100,-0.000,-0.000,0.0
0.200,-0.000,-0.000,0.0
0.300,0.012,-0.001,-0.4
0.400,0.046,-0.004,-1.9
0.500,0.080,-0.009,-3.4
0.600,0.114,-0.014,-4.9
0.700,0.147,-0.019,-6.2
0.800,0.179,-0.025,-7.5
0.900,0.210,-0.034,-9.6
1.000,0.242,-0.044,-11.7
1.100,0.270,-0.052,-12.6
1.200,0.297,-0.059,-13.3
1.300,0.322,-0.066,-13.7
1.400,0.345,-0.072,-13.9
1.500,0.368,-0.078,-14.0
1.600,0.390,-0.083,-14.0
1.700,0.412,-0.088,-13.9
1.800,0.433,-0.094,-13.9
1.900,0.454,-0.099,-13.8
2.000,0.476,-0.104,-13.7
2.100,0.497,-0.109,-13.6
2.200,0.518,-0.114,-13.5
2.300,0.540,-0.119,-13.4
2.400,0.561,-0.123,-13.3
2.500,0.582,-0.128,-13.2
2.600,0.603,-0.133,-13.2
2.700,0.625,-0.138,-13.1
2.800,0.646,-0.143,-13.0
2.900,0.667,-0.147,-12.9
3.000,0.688,-0.152,-12.8
3.100,0.709,-0.157,-12.8
3.200,0.730,-0.161,-12.7
3.300,0.751,-0.166,-12.6
3.400,0.772,-0.171,-12.5
3.500,0.794,-0.175,-12.5
3.600,0.815,-0.180,-12.4
3.700,0.836,-0.184,-12.3
3.800,0.857,-0.188,-12.2
3.900,0.878,-0.193,-12.2
4.000,0.899,-0.197,-12.1
4.100,0.920,-0.202,-12.0
4.200,0.942,-0.206,-11.9
4.300,0.963,-0.210,-11.8
4.400,0.984,-0.214,-11.6
4.500,1.006,-0.218,-11.3
4.600,1.027,-0.222,-11.1
4.700,1.048,-0.226,-10.9
4.800,1.069,-0.229,-10.6
4.900,1.091,-0.233,-10.4
5.000,1.111,-0.236,-10.3
5.100,1.132,-0.240,-10.3
5.200,1.154,-0.244,-10.2
5.300,1.176,-0.247,-10.0
5.400,1.198,-0.251,-9.9
5.500,1.219,-0.255,-9.8
5.600,1.241,-0.258,-9.7
5.700,1.263,-0.262,-9.6
5.800,1.285,-0.265,-9.5
5.900,1.307,-0.269,-9.3
6.000,1.329,-0.272,-9.2
6.100,1.351,-0.275,-9.1
6.200,1.373,-0.279,-9.0
6.300,1.395,-0.282,-8.9
6.400,1.416,-0.285,-8.7
6.500,1.436,-0.287,-8.1
6.600,1.456,-0.288,-7.5
6.700,1.476,-0.290,-6.9
6.800,1.496,-0.291,-6.4
6.900,1.519,-0.294,-6.3
7.000,1.539,-0.295,-5.8
7.100,1.561,-0.296,-5.5
7.200,1.583,-0.298,-5.1
7.300,1.605,-0.299,-4.7
7.400,1.628,-0.301,-4.8
7.500,1.651,-0.302,-4.5
7.600,1.674,-0.304,-4.3
7.700,1.698,-0.306,-4.5
7.800,1.721,-0.307,-4.2
7.900,1.743,-0.308,-3.8
8.000,1.754,-0.308,-3.3
8.100,1.775,-0.308,-2.8
8.200,1.790,-0.308,-2.3
8.300,1.799,-0.307,-1.7
8.400,1.808,-0.306,-1.1
8.500,1.817,-0.305,-0.6
8.600,1.826,-0.305,-0.0
8.700,1.836,-0.304,0.5
8.800,1.846,-0.298,3.5
8.900,1.857,-0.291,7.0
9.000,1.867,-0.284,9.9
9.100,1.877,-0.273,14.7
9.200,1.887,-0.262,19.3
9.300,1.899,-0.249,23.5
9.400,1.911,-0.237,26.9
9.500,1.920,-0.236,25.0
9.600,1.948,-0.232,21.0
9.700,1.982,-0.223,19.0
9.800,2.013,-0.218,16.7
9.900,2.043,-0.215,13.9
10.000,2.075,-0.212,11.3
10.100,2.109,-0.210,9.0
10.200,2.146,-0.209,7.1
10.300,2.183,-0.208,5.4
10.400,2.220,-0.208,4.0
10.500,2.254,-0.208,2.8
10.600,2.274,-0.210,0.9
10.700,2.287,-0.216,-2.5
10.800,2.296,-0.227,-8.3
10.900,2.303,-0.239,-14.1
11.000,2.310,-0.252,-20.0
11.100,2.315,-0.264,-24.9
11.200,2.321,-0.272,-27.7
11.300,2.329,-0.275,-26.8
11.400,2.340,-0.274,-23.9
11.500,2.352,-0.269,-18.6
11.600,2.363,-0.265,-14.5
11.700,2.374,-0.260,-10.5
11.800,2.383,-0.256,-7.6
11.900,2.395,-0.250,-3.7
12.000,2.406,-0.247,-1.3
12.100,2.415,-0.251,-3.5
12.200,2.424,-0.260,-8.3
