# seed=20260723018 wall_start=2026-07-28 19:50:25 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.100,-0.000,-0.000,0.0,-7.275,0.254,8.317,0.999,-4.197,-6.466
0.200,-0.000,-0.000,0.0,-7.172,0.224,8.241,1.021,-4.197,-6.466
0.300,0.007,-0.005,-2.9,-7.070,0.193,8.166,1.044,-4.197,-6.466
0.400,0.016,-0.013,-7.0,-6.967,0.162,8.090,1.067,-4.197,-6.466
0.500,0.024,-0.022,-11.1,-6.865,0.131,8.014,1.089,-4.197,-6.466
0.600,0.031,-0.031,-15.1,-6.762,0.100,7.938,1.112,-4.197,-6.466
0.700,0.038,-0.040,-18.8,-6.660,0.070,7.863,1.134,-4.197,-6.466
0.800,0.045,-0.048,-21.9,-6.557,0.039,7.787,1.157,-4.197,-6.466
0.900,0.052,-0.056,-24.3,-6.455,0.008,7.711,1.180,-4.197,-6.466
1.000,0.059,-0.064,-26.6,-6.352,-0.023,7.636,1.202,-4.197,-6.466
1.100,0.065,-0.073,-30.0,-6.250,-0.054,7.560,1.225,-4.197,-6.466
1.200,0.070,-0.083,-33.2,-6.147,-0.084,7.484,1.247,-4.197,-6.466
1.300,0.074,-0.093,-36.1,-6.045,-0.115,7.409,1.270,-4.197,-6.466
1.400,0.079,-0.102,-38.7,-5.942,-0.146,7.333,1.293,-4.197,-6.466
1.500,0.083,-0.111,-41.0,-5.840,-0.177,7.257,1.315,-4.197,-6.466
1.600,0.088,-0.119,-42.8,-5.738,-0.208,7.181,1.338,-4.197,-6.466
1.700,0.092,-0.127,-44.5,-5.635,-0.238,7.106,1.360,-4.197,-6.466
1.800,0.097,-0.135,-45.9,-5.533,-0.269,7.030,1.383,-4.197,-6.466
1.900,0.101,-0.143,-47.0,-5.430,-0.300,6.954,1.406,-4.197,-6.466
2.000,0.106,-0.151,-48.0,-5.328,-0.331,6.879,1.428,-4.197,-6.466
2.100,0.112,-0.160,-48.8,-5.225,-0.362,6.803,1.451,-4.197,-6.466
2.200,0.119,-0.170,-49.6,-5.123,-0.392,6.727,1.473,-4.197,-6.466
2.300,0.126,-0.180,-50.3,-5.020,-0.423,6.652,1.496,-4.197,-6.466
2.400,0.134,-0.191,-50.8,-4.918,-0.454,6.576,1.519,-4.197,-6.466
2.500,0.142,-0.203,-51.3,-4.815,-0.485,6.500,1.541,-4.197,-6.466
2.600,0.151,-0.215,-51.7,-4.713,-0.516,6.424,1.564,-4.197,-6.466
2.700,0.164,-0.233,-51.9,-4.610,-0.546,6.349,1.586,-4.197,-6.466
2.800,0.179,-0.252,-52.0,-4.508,-0.577,6.273,1.609,-4.197,-6.466
2.900,0.203,-0.277,-50.5,-4.405,-0.608,6.197,1.632,-4.197,-6.466
3.000,0.228,-0.302,-48.9,-4.303,-0.639,6.122,1.654,-4.197,-6.466
3.100,0.253,-0.326,-47.2,-4.200,-0.670,6.046,1.677,-4.197,-6.466
3.200,0.280,-0.350,-45.7,-4.098,-0.700,5.970,1.699,-4.197,-6.466
3.300,0.293,-0.363,-45.6,-3.995,-0.731,5.895,1.722,-4.197,-6.466
3.400,0.302,-0.374,-46.2,-3.893,-0.762,5.819,1.745,-4.197,-6.466
3.500,0.309,-0.383,-46.9,-3.791,-0.793,5.743,1.767,-4.197,-6.466
3.600,0.315,-0.392,-47.7,-3.688,-0.823,5.667,1.790,-4.197,-6.466
3.700,0.321,-0.401,-48.6,-3.586,-0.854,5.592,1.812,-4.197,-6.466
3.800,0.327,-0.410,-49.4,-3.483,-0.885,5.516,1.835,-4.197,-6.466
3.900,0.334,-0.420,-50.1,-3.381,-0.916,5.440,1.858,-4.197,-6.466
4.000,0.341,-0.430,-50.8,-3.278,-0.947,5.365,1.880,-4.197,-6.466
4.100,0.348,-0.441,-51.5,-3.176,-0.977,5.289,1.903,-4.197,-6.466
