# seed=20260723019 wall_start=2026-07-24 00:50:16
sim_t,x,y,yaw_deg
0.100,-0.000,-0.000,0.0
0.200,-0.000,-0.000,0.0
0.300,0.023,-0.001,-0.4
0.400,0.057,-0.001,-0.4
0.500,0.092,-0.001,-0.5
0.600,0.124,-0.002,-0.8
0.700,0.158,-0.002,-0.5
0.800,0.192,-0.002,-0.4
0.900,0.226,-0.002,-0.2
1.000,0.260,-0.002,-0.2
1.100,0.294,-0.002,-0.2
1.200,0.327,-0.002,-0.2
1.300,0.361,-0.003,-0.2
1.400,0.395,-0.003,-0.2
1.500,0.429,-0.002,0.1
1.600,0.464,0.002,2.3
1.700,0.498,0.008,4.2
1.800,0.530,0.009,3.7
1.900,0.564,0.013,4.6
2.000,0.599,0.016,4.3
2.100,0.636,0.019,4.8
2.200,0.673,0.022,4.6
2.300,0.709,0.023,3.9
2.400,0.746,0.024,3.2
2.500,0.784,0.025,2.4
2.600,0.821,0.025,1.6
2.700,0.858,0.024,0.9
2.800,0.894,0.023,0.2
2.900,0.930,0.022,-0.4
3.000,0.965,0.021,-0.9
3.100,0.999,0.020,-1.2
3.200,1.032,0.018,-1.5
3.300,1.066,0.017,-1.8
3.400,1.098,0.015,-2.0
3.500,1.129,0.013,-2.6
3.600,1.161,0.011,-2.7
3.700,1.191,0.009,-3.2
3.800,1.221,0.006,-3.7
3.900,1.250,0.004,-4.1
4.000,1.279,0.001,-4.5
4.100,1.308,-0.002,-4.8
4.200,1.336,-0.005,-5.1
4.300,1.364,-0.008,-5.3
4.400,1.392,-0.011,-5.5
4.500,1.419,-0.014,-5.7
4.600,1.446,-0.017,-5.9
4.700,1.474,-0.021,-6.1
4.800,1.501,-0.024,-6.3
4.900,1.528,-0.027,-6.5
5.000,1.556,-0.031,-6.7
5.100,1.582,-0.034,-6.8
5.200,1.607,-0.037,-6.7
5.300,1.631,-0.039,-6.5
5.400,1.655,-0.042,-6.3
5.500,1.679,-0.044,-6.1
5.600,1.703,-0.046,-6.0
5.700,1.728,-0.049,-5.9
5.800,1.752,-0.051,-5.8
5.900,1.777,-0.053,-5.7
6.000,1.802,-0.056,-5.6
6.100,1.827,-0.058,-5.5
6.200,1.851,-0.060,-5.4
6.300,1.876,-0.062,-5.4
6.400,1.901,-0.064,-5.3
6.500,1.926,-0.067,-5.2
6.600,1.951,-0.069,-5.1
6.700,1.976,-0.071,-5.1
6.800,2.000,-0.073,-5.0
6.900,2.025,-0.075,-4.9
7.000,2.049,-0.077,-4.8
7.100,2.073,-0.079,-4.7
7.200,2.098,-0.080,-4.7
7.300,2.122,-0.082,-4.6
7.400,2.146,-0.084,-4.5
7.500,2.171,-0.086,-4.4
7.600,2.195,-0.088,-4.3
7.700,2.219,-0.089,-4.3
7.800,2.243,-0.091,-4.2
7.900,2.267,-0.092,-4.1
8.000,2.291,-0.094,-4.0
8.100,2.315,-0.096,-4.0
8.200,2.339,-0.097,-3.9
8.300,2.363,-0.099,-3.8
8.400,2.387,-0.100,-3.7
8.500,2.411,-0.101,-3.6
8.600,2.435,-0.103,-3.6
8.700,2.459,-0.104,-3.5
8.800,2.482,-0.105,-3.4
8.900,2.505,-0.107,-3.3
9.000,2.529,-0.108,-3.2
9.100,2.552,-0.109,-3.2
9.200,2.575,-0.110,-3.1
9.300,2.598,-0.111,-3.0
9.400,2.621,-0.112,-2.9
9.500,2.644,-0.113,-2.8
9.600,2.666,-0.114,-2.8
9.700,2.689,-0.115,-2.7
9.800,2.703,-0.113,-1.4
9.900,2.715,-0.111,0.0
10.000,2.726,-0.108,1.5
10.100,2.735,-0.105,3.1
10.200,2.744,-0.102,4.5
10.300,2.754,-0.099,5.9
10.400,2.763,-0.095,7.1
10.500,2.773,-0.092,8.2
10.600,2.782,-0.089,9.1
10.700,2.791,-0.086,9.9
10.800,2.800,-0.083,10.6
10.900,2.809,-0.080,11.2
11.000,2.817,-0.078,11.7
11.100,2.825,-0.075,12.1
11.200,2.833,-0.073,12.5
11.300,2.840,-0.071,12.9
11.400,2.846,-0.069,13.2
11.500,2.853,-0.067,13.5
11.600,2.858,-0.065,13.7
11.700,2.864,-0.063,13.8
11.800,2.868,-0.062,14.0
11.900,2.873,-0.061,14.1
12.000,2.877,-0.059,14.2
12.100,2.880,-0.058,14.3
12.200,2.884,-0.057,14.4
12.300,2.887,-0.056,14.6
12.400,2.889,-0.055,14.6
