# seed=20260723005 wall_start=2026-07-24 16:17:46 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.100,-0.000,-0.000,0.0,2.792,-4.863,1.393,-6.004,8.134,7.018
0.200,-0.000,-0.000,0.0,2.819,-4.951,1.393,-6.004,8.134,7.018
0.300,0.012,-0.000,-0.2,2.846,-5.039,1.393,-6.004,8.134,7.018
0.400,0.045,0.002,1.1,2.873,-5.127,1.393,-6.004,8.134,7.018
0.500,0.080,0.006,2.7,2.900,-5.215,1.393,-6.004,8.134,7.018
0.600,0.115,0.011,4.3,2.927,-5.303,1.393,-6.004,8.134,7.018
0.700,0.149,0.017,6.0,2.954,-5.391,1.393,-6.004,8.134,7.018
0.800,0.182,0.024,7.4,2.981,-5.479,1.393,-6.004,8.134,7.018
0.900,0.215,0.031,8.8,3.008,-5.567,1.393,-6.004,8.134,7.018
1.000,0.246,0.039,10.1,3.035,-5.655,1.393,-6.004,8.134,7.018
1.100,0.276,0.046,11.2,3.062,-5.743,1.393,-6.004,8.134,7.018
1.200,0.305,0.054,12.0,3.089,-5.831,1.393,-6.004,8.134,7.018
1.300,0.332,0.061,12.8,3.116,-5.919,1.393,-6.004,8.134,7.018
1.400,0.358,0.068,13.3,3.143,-6.007,1.393,-6.004,8.134,7.018
1.500,0.384,0.075,13.8,3.170,-6.095,1.393,-6.004,8.134,7.018
1.600,0.409,0.082,14.2,3.197,-6.183,1.393,-6.004,8.134,7.018
1.700,0.433,0.089,14.6,3.224,-6.270,1.393,-6.004,8.134,7.018
1.800,0.458,0.097,15.0,3.251,-6.358,1.393,-6.004,8.134,7.018
1.900,0.482,0.104,15.3,3.278,-6.446,1.393,-6.004,8.134,7.018
2.000,0.503,0.109,15.3,3.305,-6.534,1.393,-6.004,8.134,7.018
2.100,0.524,0.115,15.2,3.332,-6.622,1.393,-6.004,8.134,7.018
2.200,0.544,0.120,15.1,3.359,-6.710,1.393,-6.004,8.134,7.018
2.300,0.565,0.126,15.0,3.386,-6.798,1.393,-6.004,8.134,7.018
2.400,0.585,0.131,14.9,3.413,-6.886,1.393,-6.004,8.134,7.018
2.500,0.606,0.136,14.8,3.440,-6.974,1.393,-6.004,8.134,7.018
2.600,0.627,0.141,14.7,3.467,-7.062,1.393,-6.004,8.134,7.018
2.700,0.647,0.147,14.6,3.494,-7.150,1.393,-6.004,8.134,7.018
2.800,0.668,0.152,14.5,3.521,-7.238,1.393,-6.004,8.134,7.018
2.900,0.688,0.157,14.4,3.548,-7.326,1.393,-6.004,8.134,7.018
3.000,0.709,0.162,14.3,3.575,-7.414,1.393,-6.004,8.134,7.018
3.100,0.730,0.167,14.2,3.602,-7.502,1.393,-6.004,8.134,7.018
3.200,0.750,0.172,14.1,3.629,-7.590,1.393,-6.004,8.134,7.018
3.300,0.771,0.177,14.1,3.656,-7.678,1.393,-6.004,8.134,7.018
3.400,0.792,0.182,14.0,3.683,-7.766,1.393,-6.004,8.134,7.018
3.500,0.812,0.187,13.9,3.710,-7.854,1.393,-6.004,8.134,7.018
3.600,0.833,0.192,13.8,3.719,-7.883,1.393,-6.004,8.134,7.018
3.700,0.854,0.197,13.7,3.719,-7.883,1.393,-6.004,8.134,7.018
3.800,0.874,0.202,13.6,3.719,-7.883,1.393,-6.004,8.134,7.018
3.900,0.895,0.207,13.5,3.719,-7.883,1.393,-6.004,8.134,7.018
4.000,0.916,0.212,13.5,3.719,-7.883,1.393,-6.004,8.134,7.018
4.100,0.937,0.217,13.5,3.719,-7.883,1.393,-6.004,8.134,7.018
4.200,0.959,0.222,13.5,3.719,-7.883,1.393,-6.004,8.134,7.018
4.300,0.980,0.227,13.5,3.719,-7.883,1.393,-6.004,8.134,7.018
4.400,1.001,0.232,13.5,3.719,-7.883,1.393,-6.004,8.134,7.018
4.500,1.022,0.237,13.5,3.719,-7.883,1.393,-6.004,8.134,7.018
4.600,1.043,0.242,13.4,3.719,-7.883,1.393,-6.004,8.134,7.018
4.700,1.064,0.247,13.3,3.719,-7.883,1.393,-6.004,8.134,7.018
4.800,1.084,0.251,13.2,3.719,-7.883,1.393,-6.004,8.134,7.018
4.900,1.105,0.256,13.1,3.719,-7.883,1.393,-6.004,8.134,7.018
5.000,1.126,0.261,13.0,3.719,-7.883,1.393,-6.004,8.134,7.018
5.100,1.146,0.265,12.9,3.719,-7.883,1.393,-6.004,8.134,7.018
5.200,1.167,0.270,12.8,3.719,-7.883,1.393,-6.004,8.134,7.018
5.300,1.187,0.274,12.7,3.719,-7.883,1.393,-6.004,8.134,7.018
5.400,1.208,0.278,12.6,3.719,-7.883,1.393,-6.004,8.134,7.018
5.500,1.228,0.283,12.5,3.719,-7.883,1.393,-6.004,8.134,7.018
5.600,1.249,0.287,12.4,3.719,-7.883,1.393,-6.004,8.134,7.018
5.700,1.269,0.292,12.3,3.719,-7.883,1.393,-6.004,8.134,7.018
5.800,1.290,0.296,12.3,3.719,-7.883,1.393,-6.004,8.134,7.018
5.900,1.311,0.301,12.3,3.719,-7.883,1.393,-6.004,8.134,7.018
6.000,1.333,0.305,12.3,3.719,-7.883,1.393,-6.004,8.134,7.018
6.100,1.352,0.310,12.4,3.719,-7.883,1.393,-6.004,8.134,7.018
6.200,1.371,0.314,12.3,3.719,-7.883,1.393,-6.004,8.134,7.018
6.300,1.390,0.318,12.2,3.719,-7.883,1.393,-6.004,8.134,7.018
6.400,1.408,0.322,12.2,3.719,-7.883,1.393,-6.004,8.134,7.018
6.500,1.427,0.326,12.1,3.719,-7.883,1.393,-6.004,8.134,7.018
6.600,1.445,0.329,12.0,3.675,-7.870,1.393,-6.004,8.134,7.018
6.700,1.464,0.333,11.9,3.587,-7.845,1.393,-6.004,8.134,7.018
6.800,1.482,0.336,11.7,3.498,-7.819,1.393,-6.004,8.134,7.018
6.900,1.500,0.340,11.5,3.410,-7.793,1.393,-6.004,8.134,7.018
7.000,1.519,0.343,11.4,3.322,-7.768,1.393,-6.004,8.134,7.018
7.100,1.537,0.347,11.2,3.233,-7.742,1.393,-6.004,8.134,7.018
7.200,1.555,0.350,11.0,3.145,-7.717,1.393,-6.004,8.134,7.018
7.300,1.574,0.353,10.9,3.057,-7.691,1.393,-6.004,8.134,7.018
7.400,1.592,0.356,10.7,2.968,-7.665,1.393,-6.004,8.134,7.018
7.500,1.611,0.360,10.5,2.880,-7.640,1.393,-6.004,8.134,7.018
7.600,1.629,0.363,10.4,2.792,-7.614,1.393,-6.004,8.134,7.018
7.700,1.647,0.366,10.2,2.703,-7.589,1.393,-6.004,8.134,7.018
7.800,1.666,0.369,10.1,2.615,-7.563,1.393,-6.004,8.134,7.018
7.900,1.677,0.369,9.1,2.526,-7.537,1.393,-6.004,8.134,7.018
8.000,1.686,0.368,8.0,2.438,-7.512,1.393,-6.004,8.134,7.018
8.100,1.694,0.367,6.8,2.350,-7.486,1.393,-6.004,8.134,7.018
8.200,1.703,0.366,5.7,2.261,-7.461,1.393,-6.004,8.134,7.018
8.300,1.712,0.365,4.6,2.173,-7.435,1.393,-6.004,8.134,7.018
8.400,1.721,0.364,3.6,2.085,-7.410,1.393,-6.004,8.134,7.018
8.500,1.730,0.363,2.6,1.996,-7.384,1.393,-6.004,8.134,7.018
8.600,1.739,0.362,1.8,1.908,-7.358,1.393,-6.004,8.134,7.018
8.700,1.747,0.361,1.1,1.819,-7.333,1.393,-6.004,8.134,7.018
8.800,1.756,0.359,0.4,1.731,-7.307,1.393,-6.004,8.134,7.018
8.900,1.765,0.354,-2.7,1.643,-7.282,1.393,-6.004,8.134,7.018
9.000,1.775,0.344,-7.6,1.554,-7.256,1.393,-6.004,8.134,7.018
9.100,1.784,0.334,-12.5,1.466,-7.230,1.393,-6.004,8.134,7.018
9.200,1.793,0.323,-17.3,1.378,-7.205,1.393,-6.004,8.134,7.018
9.300,1.802,0.311,-21.9,1.289,-7.179,1.393,-6.004,8.134,7.018
9.400,1.814,0.298,-26.0,1.201,-7.154,1.393,-6.004,8.134,7.018
9.500,1.831,0.281,-29.6,1.112,-7.128,1.393,-6.004,8.134,7.018
9.600,1.863,0.262,-30.1,1.112,-7.128,1.393,-6.004,8.134,7.018
9.700,1.897,0.243,-29.7,1.112,-7.128,1.393,-6.004,8.134,7.018
9.800,1.931,0.225,-28.8,1.112,-7.128,1.393,-6.004,8.134,7.018
9.900,1.964,0.210,-27.8,1.112,-7.128,1.393,-6.004,8.134,7.018
10.000,1.977,0.197,-31.0,1.112,-7.128,1.393,-6.004,8.134,7.018
10.100,2.000,0.178,-32.7,1.112,-7.128,1.393,-6.004,8.134,7.018
10.200,2.033,0.161,-31.2,1.112,-7.128,1.393,-6.004,8.134,7.018
10.300,2.063,0.149,-28.8,1.112,-7.128,1.393,-6.004,8.134,7.018
10.400,2.095,0.128,-30.2,1.112,-7.128,1.393,-6.004,8.134,7.018
10.500,2.116,0.106,-34.5,1.112,-7.128,1.393,-6.004,8.134,7.018
10.600,2.120,0.089,-40.6,1.112,-7.128,1.393,-6.004,8.134,7.018
10.700,2.136,0.063,-45.3,1.112,-7.128,1.393,-6.004,8.134,7.018
10.800,2.152,0.038,-48.1,1.112,-7.128,1.393,-6.004,8.134,7.018
10.900,2.167,0.012,-51.2,1.112,-7.128,1.393,-6.004,8.134,7.018
11.000,2.177,-0.000,-51.1,1.112,-7.128,1.393,-6.004,8.134,7.018
11.100,2.186,-0.009,-50.5,1.112,-7.128,1.393,-6.004,8.134,7.018
11.200,2.193,-0.016,-49.8,1.112,-7.128,1.393,-6.004,8.134,7.018
11.300,2.201,-0.022,-48.7,1.112,-7.128,1.393,-6.004,8.134,7.018
11.400,2.209,-0.027,-47.2,1.112,-7.128,1.393,-6.004,8.134,7.018
11.500,2.216,-0.031,-45.8,1.112,-7.128,1.393,-6.004,8.134,7.018
11.600,2.224,-0.036,-44.4,1.112,-7.128,1.393,-6.004,8.134,7.018
11.700,2.232,-0.040,-43.1,1.112,-7.128,1.393,-6.004,8.134,7.018
11.800,2.240,-0.045,-42.0,1.112,-7.128,1.393,-6.004,8.134,7.018
11.900,2.248,-0.049,-40.9,1.112,-7.128,1.393,-6.004,8.134,7.018
12.000,2.256,-0.054,-40.0,1.112,-7.128,1.393,-6.004,8.134,7.018
12.100,2.265,-0.060,-39.2,1.112,-7.128,1.393,-6.004,8.134,7.018
12.200,2.274,-0.065,-38.5,1.112,-7.128,1.393,-6.004,8.134,7.018
12.300,2.284,-0.072,-37.7,1.112,-7.128,1.393,-6.004,8.134,7.018
12.400,2.295,-0.078,-37.1,1.112,-7.128,1.393,-6.004,8.134,7.018
12.500,2.306,-0.086,-36.6,1.112,-7.128,1.393,-6.004,8.134,7.018
12.600,2.318,-0.094,-36.2,1.177,-7.087,1.393,-6.004,8.134,7.018
12.700,2.330,-0.102,-35.8,1.255,-7.038,1.393,-6.004,8.134,7.018
