# seed=20260723023 wall_start=2026-07-25 06:16:21 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,-2.062,-3.082,-3.989,-8.352,7.872,6.575
0.167,-0.000,-0.000,0.0,-2.145,-3.146,-3.948,-8.257,7.872,6.575
0.267,0.012,-0.000,-0.2,-2.228,-3.210,-3.906,-8.162,7.872,6.575
0.367,0.043,0.001,0.4,-2.311,-3.274,-3.865,-8.066,7.872,6.575
0.467,0.074,0.002,1.1,-2.394,-3.339,-3.823,-7.971,7.872,6.575
0.567,0.105,0.004,1.8,-2.477,-3.403,-3.781,-7.876,7.872,6.575
0.667,0.137,0.007,2.4,-2.560,-3.467,-3.740,-7.780,7.872,6.575
0.767,0.167,0.009,3.0,-2.644,-3.531,-3.698,-7.685,7.872,6.575
0.867,0.197,0.012,3.5,-2.727,-3.595,-3.657,-7.590,7.872,6.575
0.967,0.227,0.015,4.0,-2.810,-3.659,-3.615,-7.494,7.872,6.575
1.067,0.256,0.017,4.3,-2.893,-3.723,-3.574,-7.399,7.872,6.575
1.167,0.284,0.020,4.6,-2.976,-3.787,-3.532,-7.304,7.872,6.575
1.267,0.311,0.023,4.8,-3.059,-3.851,-3.491,-7.208,7.872,6.575
1.367,0.338,0.025,5.0,-3.143,-3.916,-3.449,-7.113,7.872,6.575
1.467,0.364,0.028,5.0,-3.226,-3.980,-3.408,-7.018,7.872,6.575
1.567,0.390,0.030,5.1,-3.309,-4.044,-3.366,-6.922,7.872,6.575
1.667,0.416,0.032,5.1,-3.392,-4.108,-3.324,-6.827,7.872,6.575
1.767,0.441,0.035,5.1,-3.475,-4.172,-3.283,-6.732,7.872,6.575
1.867,0.467,0.037,5.1,-3.558,-4.236,-3.241,-6.636,7.872,6.575
1.967,0.492,0.039,5.0,-3.641,-4.300,-3.200,-6.541,7.872,6.575
2.067,0.516,0.041,4.9,-3.725,-4.364,-3.158,-6.446,7.872,6.575
2.167,0.541,0.043,4.7,-3.808,-4.429,-3.117,-6.350,7.872,6.575
2.267,0.565,0.044,4.6,-3.891,-4.493,-3.075,-6.255,7.872,6.575
2.367,0.590,0.046,4.5,-3.974,-4.557,-3.034,-6.159,7.872,6.575
2.467,0.614,0.048,4.4,-3.974,-4.557,-2.992,-6.064,7.872,6.575
2.567,0.639,0.049,4.2,-3.974,-4.557,-2.951,-5.969,7.872,6.575
2.667,0.663,0.051,4.1,-3.974,-4.557,-2.909,-5.873,7.872,6.575
2.767,0.688,0.053,4.0,-3.974,-4.557,-2.867,-5.778,7.872,6.575
2.867,0.713,0.054,3.9,-3.974,-4.557,-2.826,-5.683,7.872,6.575
2.967,0.737,0.056,3.8,-3.974,-4.557,-2.784,-5.587,7.872,6.575
3.067,0.762,0.057,3.7,-3.974,-4.557,-2.743,-5.492,7.872,6.575
3.167,0.787,0.058,3.5,-3.974,-4.557,-2.701,-5.397,7.872,6.575
3.267,0.811,0.060,3.4,-3.974,-4.557,-2.660,-5.301,7.872,6.575
3.367,0.836,0.061,3.2,-3.974,-4.557,-2.618,-5.206,7.872,6.575
3.467,0.859,0.062,3.0,-3.974,-4.557,-2.577,-5.111,7.872,6.575
3.567,0.883,0.062,2.8,-3.974,-4.557,-2.535,-5.015,7.872,6.575
3.667,0.907,0.063,2.6,-3.974,-4.557,-2.494,-4.920,7.872,6.575
3.767,0.931,0.064,2.4,-3.974,-4.557,-2.452,-4.825,7.872,6.575
3.867,0.954,0.064,2.2,-3.974,-4.557,-2.410,-4.729,7.872,6.575
3.967,0.978,0.065,1.9,-3.974,-4.557,-2.369,-4.634,7.872,6.575
4.067,1.002,0.065,1.7,-3.974,-4.557,-2.327,-4.539,7.872,6.575
4.167,1.026,0.065,1.5,-3.974,-4.557,-2.286,-4.443,7.872,6.575
4.267,1.051,0.066,1.4,-3.974,-4.557,-2.244,-4.348,7.872,6.575
4.367,1.076,0.066,1.3,-3.974,-4.557,-2.203,-4.253,7.872,6.575
4.467,1.101,0.067,1.2,-3.974,-4.557,-2.161,-4.157,7.872,6.575
4.567,1.125,0.067,1.1,-3.974,-4.557,-2.120,-4.062,7.872,6.575
4.667,1.150,0.067,1.0,-3.974,-4.557,-2.078,-3.967,7.872,6.575
4.767,1.174,0.067,0.8,-3.974,-4.557,-2.037,-3.871,7.872,6.575
4.867,1.198,0.067,0.6,-3.974,-4.557,-1.995,-3.776,7.872,6.575
4.967,1.222,0.067,0.4,-3.974,-4.557,-1.953,-3.681,7.872,6.575
5.067,1.246,0.067,0.2,-3.974,-4.557,-1.912,-3.585,7.872,6.575
5.167,1.270,0.066,-0.0,-3.974,-4.557,-1.870,-3.490,7.872,6.575
