# seed=20260723017 wall_start=2026-07-24 00:41:56
sim_t,x,y,yaw_deg
0.067,-0.000,-0.000,0.0
0.167,-0.000,-0.000,0.0
0.267,0.012,-0.000,-0.2
0.367,0.047,0.003,1.3
0.467,0.083,0.008,3.3
0.567,0.114,0.011,4.0
0.667,0.147,0.016,5.3
0.767,0.182,0.023,7.1
0.867,0.214,0.030,8.4
0.967,0.244,0.036,9.4
1.067,0.271,0.043,10.4
1.167,0.300,0.050,11.1
1.267,0.321,0.054,11.3
1.367,0.345,0.058,10.7
1.467,0.372,0.062,10.3
1.567,0.400,0.066,9.9
1.667,0.428,0.071,9.5
1.767,0.456,0.074,9.1
1.867,0.484,0.078,8.8
1.967,0.511,0.082,8.4
2.067,0.538,0.085,8.2
2.167,0.565,0.088,8.0
2.267,0.590,0.092,7.8
2.367,0.616,0.095,7.7
2.467,0.641,0.098,7.7
2.567,0.666,0.102,7.7
2.667,0.691,0.105,7.6
2.767,0.716,0.108,7.6
2.867,0.740,0.112,7.6
2.967,0.765,0.115,7.5
3.067,0.789,0.118,7.6
3.167,0.813,0.121,7.7
3.267,0.839,0.130,10.2
3.367,0.864,0.141,13.2
3.467,0.888,0.153,16.2
3.567,0.912,0.166,19.3
3.667,0.935,0.181,22.2
3.767,0.961,0.197,24.9
3.867,0.988,0.215,27.3
3.967,1.017,0.235,29.4
4.067,1.048,0.257,31.1
4.167,1.078,0.278,32.4
4.267,1.106,0.298,33.4
4.367,1.132,0.317,34.2
4.467,1.157,0.336,34.7
4.567,1.181,0.353,35.1
4.667,1.204,0.370,35.3
4.767,1.226,0.386,35.3
4.867,1.248,0.401,35.3
4.967,1.270,0.417,35.3
5.067,1.291,0.432,35.2
5.167,1.313,0.447,35.1
5.267,1.334,0.461,35.0
5.367,1.355,0.476,34.8
5.467,1.377,0.490,34.6
5.567,1.398,0.504,34.4
5.667,1.419,0.518,34.2
5.767,1.440,0.532,34.0
5.867,1.462,0.546,33.8
5.967,1.484,0.561,33.7
6.067,1.506,0.575,33.6
6.167,1.528,0.589,33.5
6.267,1.550,0.604,33.4
6.367,1.572,0.618,33.3
6.467,1.594,0.632,33.2
6.567,1.616,0.646,33.0
6.667,1.638,0.660,32.8
6.767,1.660,0.674,32.6
6.867,1.682,0.687,32.5
6.967,1.704,0.701,32.3
7.067,1.726,0.714,32.0
7.167,1.748,0.727,31.8
7.267,1.770,0.740,31.5
7.367,1.792,0.753,31.3
7.467,1.814,0.766,31.0
7.567,1.837,0.779,30.8
7.667,1.859,0.792,30.5
7.767,1.882,0.805,30.3
7.867,1.905,0.818,30.0
7.967,1.927,0.830,29.8
8.067,1.950,0.842,29.4
8.167,1.974,0.854,28.8
8.267,1.998,0.866,28.3
8.367,2.021,0.878,28.1
8.467,2.045,0.890,27.9
8.567,2.070,0.902,27.4
8.667,2.095,0.914,26.9
8.767,2.120,0.926,26.4
8.867,2.146,0.938,25.9
8.967,2.172,0.949,25.5
9.067,2.198,0.961,25.1
9.167,2.225,0.973,24.7
9.267,2.253,0.985,24.5
9.367,2.280,0.997,24.2
9.467,2.308,1.009,24.0
9.567,2.336,1.021,23.8
9.667,2.364,1.033,23.7
9.767,2.393,1.045,23.5
9.867,2.421,1.057,23.4
9.967,2.450,1.069,23.3
10.067,2.479,1.081,23.1
10.167,2.507,1.094,23.0
10.267,2.537,1.106,23.0
10.367,2.566,1.118,23.0
10.467,2.595,1.131,23.0
10.567,2.624,1.143,23.0
10.667,2.653,1.155,23.0
10.767,2.682,1.167,22.9
10.867,2.711,1.179,22.8
10.967,2.740,1.192,22.8
11.067,2.769,1.204,22.7
11.167,2.798,1.216,22.6
11.267,2.828,1.228,22.6
11.367,2.857,1.240,22.5
11.467,2.886,1.252,22.5
11.567,2.915,1.264,22.5
11.667,2.944,1.276,22.4
11.767,2.973,1.288,22.4
11.867,3.002,1.300,22.4
11.967,3.032,1.312,22.4
12.067,3.061,1.324,22.4
12.167,3.090,1.336,22.3
12.267,3.119,1.347,22.2
12.367,3.148,1.359,22.2
12.467,3.177,1.371,22.1
12.567,3.206,1.382,22.0
12.667,3.235,1.394,22.0
12.767,3.263,1.405,21.9
12.867,3.293,1.417,21.9
12.967,3.322,1.428,21.8
13.067,3.351,1.440,21.8
13.167,3.380,1.452,21.8
13.267,3.409,1.463,21.7
13.367,3.438,1.474,21.7
13.467,3.467,1.486,21.6
13.567,3.496,1.497,21.5
13.667,3.525,1.508,21.5
13.767,3.554,1.520,21.4
13.867,3.583,1.531,21.4
13.967,3.611,1.542,21.3
14.067,3.640,1.553,21.3
14.167,3.669,1.564,21.2
14.267,3.701,1.575,20.5
14.367,3.736,1.585,19.1
14.467,3.770,1.594,17.8
14.567,3.805,1.602,16.4
14.667,3.840,1.610,15.1
14.767,3.877,1.617,14.0
14.867,3.914,1.624,13.0
14.967,3.950,1.631,12.2
15.067,3.986,1.637,11.5
15.167,4.020,1.643,11.0
15.267,4.053,1.648,10.6
15.367,4.085,1.654,10.4
15.467,4.117,1.659,10.2
15.567,4.148,1.664,10.1
15.667,4.178,1.670,10.0
15.767,4.208,1.675,10.0
15.867,4.238,1.680,10.0
15.967,4.268,1.686,10.0
16.067,4.297,1.691,10.1
16.167,4.327,1.696,10.1
16.267,4.355,1.702,10.3
16.367,4.384,1.707,10.4
16.467,4.413,1.713,10.5
16.567,4.442,1.718,10.6
16.667,4.471,1.724,10.7
16.767,4.500,1.730,10.8
16.867,4.529,1.736,11.0
16.967,4.561,1.743,11.4
17.067,4.592,1.750,11.7
17.167,4.624,1.757,12.1
17.267,4.655,1.764,12.4
17.367,4.687,1.772,12.8
17.467,4.719,1.780,13.2
17.567,4.750,1.788,13.4
17.667,4.781,1.796,13.5
17.767,4.814,1.804,13.7
17.867,4.846,1.812,13.9
17.967,4.879,1.821,14.0
18.067,4.912,1.829,14.2
18.167,4.945,1.838,14.3
18.267,4.979,1.847,14.4
18.367,5.012,1.855,14.5
18.467,5.045,1.864,14.5
18.567,5.078,1.873,14.5
18.667,5.112,1.881,14.6
18.767,5.145,1.890,14.6
18.867,5.177,1.898,14.6
18.967,5.210,1.907,14.5
19.067,5.245,1.916,14.8
19.167,5.282,1.927,15.1
19.267,5.319,1.938,15.5
19.367,5.355,1.948,15.8
19.467,5.391,1.959,16.0
19.567,5.428,1.970,16.3
19.667,5.465,1.981,16.5
19.767,5.502,1.993,16.7
19.867,5.538,2.004,16.8
19.967,5.574,2.015,16.9
20.067,5.609,2.026,17.0
20.167,5.645,2.037,17.1
20.267,5.681,2.048,17.1
20.367,5.716,2.059,17.1
20.467,5.751,2.070,17.0
20.567,5.787,2.080,16.9
20.667,5.822,2.091,16.8
20.767,5.857,2.101,16.7
20.867,5.892,2.112,16.6
20.967,5.928,2.122,16.5
21.067,5.962,2.132,16.4
21.167,5.998,2.142,16.3
21.267,6.033,2.152,16.2
21.367,6.068,2.162,16.1
21.467,6.104,2.172,16.1
21.567,6.139,2.182,16.0
21.667,6.175,2.192,15.9
21.767,6.210,2.202,15.8
21.867,6.245,2.212,15.7
21.967,6.281,2.222,15.6
22.067,6.316,2.231,15.5
22.167,6.351,2.241,15.4
22.267,6.387,2.250,15.2
22.367,6.422,2.260,15.1
22.467,6.457,2.269,15.0
22.567,6.472,2.274,15.8
22.667,6.499,2.284,16.5
22.767,6.523,2.291,16.9
22.867,6.531,2.296,18.3
22.967,6.557,2.307,19.2
23.067,6.571,2.313,20.0
23.167,6.578,2.319,21.3
23.267,6.594,2.328,22.6
23.367,6.605,2.334,23.5
23.467,6.612,2.340,24.6
23.567,6.620,2.345,25.6
23.667,6.627,2.350,26.5
23.767,6.636,2.356,27.3
23.867,6.645,2.362,27.9
23.967,6.655,2.369,28.5
24.067,6.666,2.376,29.1
24.167,6.676,2.383,29.6
24.267,6.688,2.390,30.0
24.367,6.700,2.398,30.4
24.467,6.712,2.406,30.7
24.567,6.724,2.414,31.0
24.667,6.737,2.422,31.3
24.767,6.749,2.430,31.6
24.867,6.762,2.439,31.8
24.967,6.776,2.447,32.0
25.067,6.789,2.456,32.1
25.167,6.802,2.465,32.3
25.267,6.815,2.474,32.5
25.367,6.828,2.482,32.7
25.467,6.841,2.491,32.9
25.567,6.855,2.500,33.0
25.667,6.868,2.509,33.1
25.767,6.882,2.518,33.2
25.867,6.896,2.528,33.3
25.967,6.909,2.537,33.5
26.067,6.923,2.546,33.6
26.167,6.936,2.555,33.7
26.267,6.950,2.564,33.8
26.367,6.963,2.574,33.9
26.467,6.976,2.583,34.0
26.567,6.990,2.592,34.1
26.667,7.003,2.601,34.2
26.767,7.016,2.611,34.4
26.867,7.029,2.620,34.5
26.967,7.043,2.629,34.6
27.067,7.056,2.639,34.7
27.167,7.069,2.648,34.8
27.267,7.082,2.657,35.0
27.367,7.095,2.667,35.1
27.467,7.108,2.676,35.2
27.567,7.121,2.686,35.3
27.667,7.134,2.695,35.4
27.767,7.147,2.705,35.6
27.867,7.160,2.714,35.7
27.967,7.173,2.724,35.8
28.067,7.186,2.733,35.9
28.167,7.199,2.743,36.1
28.267,7.211,2.753,36.2
28.367,7.224,2.762,36.3
28.467,7.237,2.772,36.4
28.567,7.250,2.782,36.6
28.667,7.262,2.791,36.7
28.767,7.275,2.801,36.8
28.867,7.288,2.811,37.0
28.967,7.300,2.821,37.1
29.067,7.313,2.831,37.2
29.167,7.325,2.840,37.3
29.267,7.338,2.850,37.5
29.367,7.351,2.860,37.5
29.467,7.364,2.870,37.6
29.567,7.377,2.881,37.6
29.667,7.390,2.891,37.7
29.767,7.403,2.901,37.8
29.867,7.415,2.911,37.8
