# seed=59259 wall_start=2026-07-22 15:30:43
sim_t,x,y,yaw_deg
0.067,-0.000,-0.000,0.0
0.167,-0.000,-0.000,0.0
0.267,0.007,-0.000,-0.3
0.367,0.021,-0.002,-0.8
0.467,0.036,-0.003,-1.3
0.567,0.050,-0.004,-1.9
0.667,0.064,-0.006,-2.4
0.767,0.078,-0.007,-2.9
0.867,0.093,-0.009,-3.4
0.967,0.108,-0.011,-3.8
1.067,0.124,-0.012,-4.2
1.167,0.140,-0.014,-4.6
1.267,0.156,-0.016,-4.9
1.367,0.172,-0.018,-5.1
1.467,0.189,-0.020,-5.4
1.567,0.206,-0.022,-5.7
1.667,0.223,-0.024,-5.8
1.767,0.241,-0.026,-6.0
1.867,0.258,-0.028,-6.2
1.967,0.276,-0.031,-6.3
2.067,0.293,-0.033,-6.5
2.167,0.311,-0.035,-6.7
2.267,0.328,-0.038,-6.8
2.367,0.346,-0.040,-7.0
2.467,0.363,-0.043,-7.2
2.567,0.381,-0.045,-7.4
2.667,0.398,-0.048,-7.5
2.767,0.416,-0.050,-7.7
2.867,0.433,-0.053,-8.0
2.967,0.450,-0.056,-8.2
3.067,0.467,-0.059,-8.5
3.167,0.484,-0.062,-8.7
3.267,0.500,-0.067,-9.9
3.367,0.515,-0.074,-12.0
3.467,0.530,-0.081,-14.0
3.567,0.546,-0.088,-16.0
3.667,0.561,-0.097,-17.9
3.767,0.569,-0.107,-22.0
3.867,0.573,-0.121,-28.2
3.967,0.587,-0.137,-31.9
4.067,0.605,-0.151,-33.3
4.167,0.625,-0.167,-34.2
4.267,0.650,-0.185,-34.6
4.367,0.678,-0.204,-34.5
4.467,0.709,-0.224,-34.1
4.567,0.741,-0.245,-33.7
4.667,0.773,-0.265,-33.1
4.767,0.806,-0.285,-32.5
4.867,0.839,-0.304,-31.9
4.967,0.872,-0.324,-31.4
5.067,0.905,-0.342,-30.9
5.167,0.938,-0.361,-30.5
5.267,0.970,-0.379,-30.2
5.367,1.002,-0.397,-29.9
5.467,1.033,-0.414,-29.7
5.567,1.063,-0.431,-29.5
5.667,1.093,-0.448,-29.4
5.767,1.123,-0.464,-29.4
5.867,1.153,-0.481,-29.3
5.967,1.182,-0.498,-29.3
6.067,1.212,-0.514,-29.3
6.167,1.241,-0.531,-29.3
6.267,1.271,-0.547,-29.3
6.367,1.300,-0.564,-29.3
6.467,1.329,-0.580,-29.3
6.567,1.358,-0.596,-29.4
6.667,1.386,-0.613,-29.5
6.767,1.415,-0.629,-29.5
6.867,1.444,-0.645,-29.6
6.967,1.472,-0.661,-29.2
7.067,1.501,-0.675,-28.5
7.167,1.529,-0.689,-27.8
7.267,1.558,-0.703,-27.2
7.367,1.587,-0.716,-26.5
7.467,1.615,-0.728,-25.9
7.567,1.643,-0.741,-25.4
7.667,1.670,-0.753,-24.9
7.767,1.697,-0.764,-24.6
7.867,1.723,-0.775,-24.3
7.967,1.748,-0.786,-24.1
8.067,1.773,-0.797,-23.9
8.167,1.795,-0.807,-23.8
8.267,1.816,-0.816,-23.7
8.367,1.835,-0.824,-23.6
8.467,1.851,-0.831,-23.6
8.567,1.866,-0.837,-23.6
8.667,1.879,-0.843,-23.6
8.767,1.891,-0.848,-23.7
8.867,1.899,-0.853,-24.1
8.967,1.906,-0.857,-24.4
9.067,1.913,-0.860,-24.8
9.167,1.918,-0.864,-25.2
9.267,1.923,-0.867,-25.6
9.367,1.929,-0.870,-25.6
9.467,1.935,-0.873,-25.7
9.567,1.939,-0.875,-26.0
9.667,1.943,-0.877,-26.1
9.767,1.948,-0.880,-26.0
9.867,1.952,-0.882,-25.9
9.967,1.956,-0.884,-26.1
10.067,1.958,-0.886,-26.6
10.167,1.954,-0.892,-30.6
10.267,1.950,-0.898,-35.2
10.367,1.945,-0.905,-39.7
10.467,1.940,-0.911,-44.2
10.567,1.934,-0.916,-48.8
10.667,1.928,-0.921,-53.3
10.767,1.923,-0.927,-57.6
10.867,1.926,-0.934,-58.0
10.967,1.940,-0.949,-56.5
11.067,1.962,-0.974,-54.0
11.167,1.985,-0.995,-51.2
11.267,2.002,-1.017,-51.4
11.367,2.018,-1.041,-52.6
11.467,2.039,-1.064,-51.4
11.567,2.063,-1.086,-48.6
11.667,2.088,-1.108,-46.7
11.767,2.112,-1.130,-45.5
11.867,2.137,-1.151,-44.2
11.967,2.164,-1.174,-43.1
12.067,2.192,-1.198,-42.2
12.167,2.222,-1.222,-41.4
12.267,2.252,-1.247,-40.7
12.367,2.263,-1.258,-41.6
12.467,2.265,-1.270,-45.5
12.567,2.274,-1.280,-45.9
12.667,2.284,-1.290,-45.6
12.767,2.294,-1.299,-45.4
12.867,2.318,-1.322,-44.8
12.967,2.347,-1.347,-43.8
13.067,2.376,-1.373,-42.8
13.167,2.406,-1.397,-41.7
13.267,2.436,-1.421,-40.7
13.367,2.466,-1.443,-39.6
13.467,2.495,-1.464,-38.3
13.567,2.524,-1.483,-37.0
13.667,2.550,-1.500,-35.8
13.767,2.577,-1.517,-34.7
13.867,2.605,-1.533,-33.8
13.967,2.630,-1.549,-33.3
14.067,2.654,-1.564,-33.0
14.167,2.676,-1.578,-33.0
14.267,2.697,-1.592,-33.1
14.367,2.716,-1.605,-33.2
14.467,2.736,-1.618,-33.4
14.567,2.754,-1.631,-33.6
14.667,2.773,-1.644,-33.8
14.767,2.792,-1.657,-34.0
14.867,2.811,-1.670,-34.1
14.967,2.830,-1.684,-34.3
15.067,2.849,-1.697,-34.5
15.167,2.868,-1.710,-34.6
15.267,2.887,-1.724,-34.8
15.367,2.905,-1.737,-35.0
15.467,2.924,-1.751,-35.1
15.567,2.943,-1.764,-35.3
15.667,2.962,-1.778,-35.4
15.767,2.982,-1.792,-35.5
15.867,3.001,-1.806,-35.5
15.967,3.020,-1.820,-35.6
16.067,3.040,-1.834,-35.6
16.167,3.059,-1.848,-35.7
16.267,3.078,-1.862,-35.8
16.367,3.098,-1.876,-35.8
16.467,3.117,-1.890,-35.9
16.567,3.136,-1.904,-35.9
16.667,3.156,-1.918,-36.0
16.767,3.175,-1.933,-36.0
16.867,3.194,-1.947,-36.1
16.967,3.214,-1.961,-36.1
17.067,3.233,-1.975,-36.2
17.167,3.252,-1.990,-36.2
17.267,3.272,-2.004,-36.3
17.367,3.291,-2.018,-36.3
17.467,3.310,-2.032,-36.4
17.567,3.330,-2.047,-36.4
17.667,3.349,-2.061,-36.5
17.767,3.368,-2.075,-36.5
17.867,3.387,-2.090,-36.5
17.967,3.407,-2.104,-36.6
18.067,3.426,-2.118,-36.6
18.167,3.445,-2.133,-36.7
18.267,3.464,-2.147,-36.8
18.367,3.482,-2.161,-36.9
18.467,3.500,-2.175,-37.0
18.567,3.519,-2.189,-37.2
18.667,3.537,-2.204,-37.3
18.767,3.555,-2.218,-37.4
18.867,3.574,-2.232,-37.5
18.967,3.593,-2.247,-37.5
19.067,3.612,-2.262,-37.6
19.167,3.631,-2.276,-37.6
19.267,3.650,-2.291,-37.6
19.367,3.669,-2.305,-37.7
19.467,3.688,-2.320,-37.7
19.567,3.706,-2.335,-37.7
19.667,3.725,-2.349,-37.7
19.767,3.744,-2.364,-37.9
19.867,3.762,-2.378,-38.0
19.967,3.780,-2.393,-38.1
20.067,3.798,-2.407,-38.2
20.167,3.816,-2.422,-38.3
20.267,3.834,-2.436,-38.5
20.367,3.852,-2.451,-38.6
20.467,3.870,-2.466,-38.7
20.567,3.889,-2.480,-38.7
20.667,3.907,-2.495,-38.8
20.767,3.926,-2.510,-38.8
20.867,3.944,-2.525,-38.8
20.967,3.962,-2.540,-38.8
21.067,3.981,-2.555,-38.9
21.167,3.999,-2.570,-38.9
21.267,4.017,-2.585,-39.1
21.367,4.035,-2.599,-39.2
21.467,4.052,-2.614,-39.3
21.567,4.070,-2.629,-39.4
21.667,4.088,-2.644,-39.5
21.767,4.105,-2.658,-39.6
21.867,4.123,-2.673,-39.7
21.967,4.141,-2.688,-39.8
22.067,4.158,-2.703,-40.0
22.167,4.176,-2.718,-40.0
22.267,4.194,-2.734,-40.0
22.367,4.213,-2.749,-40.0
22.467,4.231,-2.764,-40.0
22.567,4.241,-2.779,-42.4
22.667,4.248,-2.795,-46.3
22.767,4.253,-2.812,-50.3
22.867,4.257,-2.828,-54.2
22.967,4.261,-2.846,-58.0
23.067,4.266,-2.867,-61.4
23.167,4.271,-2.889,-64.5
23.267,4.277,-2.914,-67.2
23.367,4.284,-2.942,-69.6
23.467,4.291,-2.973,-71.5
23.567,4.300,-3.007,-72.9
23.667,4.308,-3.044,-74.0
23.767,4.317,-3.080,-74.9
23.867,4.325,-3.115,-75.6
23.967,4.332,-3.149,-76.0
24.067,4.340,-3.182,-76.4
24.167,4.347,-3.214,-76.6
24.267,4.354,-3.245,-76.8
24.367,4.361,-3.275,-76.9
24.467,4.368,-3.306,-77.0
24.567,4.375,-3.336,-76.9
24.667,4.382,-3.365,-76.9
24.767,4.388,-3.395,-77.0
24.867,4.395,-3.424,-76.9
24.967,4.402,-3.453,-76.9
25.067,4.409,-3.483,-76.9
25.167,4.416,-3.512,-76.8
25.267,4.423,-3.541,-76.8
25.367,4.430,-3.570,-76.8
25.467,4.436,-3.599,-76.8
25.567,4.443,-3.629,-76.8
25.667,4.450,-3.658,-76.8
25.767,4.457,-3.687,-76.8
25.867,4.464,-3.716,-76.8
25.967,4.471,-3.745,-76.7
26.067,4.477,-3.773,-76.7
26.167,4.484,-3.802,-76.6
26.267,4.491,-3.831,-76.5
26.367,4.498,-3.859,-76.5
26.467,4.505,-3.888,-76.4
26.567,4.512,-3.916,-76.4
