# seed=20260723020 wall_start=2026-07-23 16:57:59
sim_t,x,y,yaw_deg
0.033,-0.000,-0.000,0.0
0.133,-0.000,-0.000,0.0
0.233,0.004,-0.000,-0.1
0.333,0.035,0.001,0.6
0.433,0.072,0.005,2.4
0.533,0.108,0.011,4.3
0.633,0.144,0.017,6.1
0.733,0.179,0.025,7.7
0.833,0.212,0.032,9.2
0.933,0.245,0.040,10.6
1.033,0.275,0.049,11.7
1.133,0.304,0.056,12.6
1.233,0.332,0.064,13.4
1.333,0.354,0.069,13.0
1.433,0.379,0.072,11.7
1.533,0.408,0.076,10.8
1.633,0.437,0.079,9.8
1.733,0.467,0.083,8.8
1.833,0.496,0.085,7.9
1.933,0.523,0.087,7.2
2.033,0.550,0.090,6.6
2.133,0.578,0.089,4.8
2.233,0.609,0.086,2.0
2.333,0.640,0.082,-0.7
2.433,0.671,0.076,-3.2
2.533,0.703,0.069,-5.7
2.633,0.736,0.061,-7.9
2.733,0.772,0.052,-9.9
2.833,0.808,0.042,-11.6
2.933,0.843,0.031,-13.1
3.033,0.876,0.021,-14.3
3.133,0.908,0.011,-15.2
3.233,0.938,0.001,-15.9
3.333,0.966,-0.008,-16.4
3.433,0.995,-0.017,-16.9
3.533,1.023,-0.027,-17.4
3.633,1.056,-0.039,-18.2
3.733,1.090,-0.050,-18.1
3.833,1.124,-0.060,-17.8
3.933,1.159,-0.074,-18.9
4.033,1.193,-0.089,-20.3
4.133,1.227,-0.101,-20.2
4.233,1.261,-0.113,-19.8
4.333,1.296,-0.124,-19.4
4.433,1.332,-0.136,-18.9
4.533,1.367,-0.147,-18.4
4.633,1.403,-0.158,-17.9
4.733,1.439,-0.168,-17.4
4.833,1.474,-0.178,-17.0
4.933,1.509,-0.188,-16.7
5.033,1.543,-0.198,-16.3
5.133,1.577,-0.207,-16.0
5.233,1.611,-0.216,-15.8
5.333,1.644,-0.225,-15.6
5.433,1.677,-0.234,-15.5
5.533,1.710,-0.243,-15.4
5.633,1.742,-0.252,-15.3
5.733,1.775,-0.261,-15.3
5.833,1.807,-0.269,-15.3
5.933,1.839,-0.278,-15.3
6.033,1.871,-0.287,-15.3
6.133,1.902,-0.296,-15.4
6.233,1.934,-0.304,-15.4
6.333,1.965,-0.313,-15.5
6.433,1.997,-0.322,-15.5
6.533,2.028,-0.331,-15.6
6.633,2.060,-0.340,-15.7
6.733,2.092,-0.349,-15.7
6.833,2.124,-0.358,-15.7
6.933,2.155,-0.367,-15.6
7.033,2.187,-0.375,-15.6
7.133,2.219,-0.384,-15.6
7.233,2.251,-0.393,-15.5
7.333,2.283,-0.402,-15.5
7.433,2.314,-0.410,-15.4
7.533,2.346,-0.419,-15.3
7.633,2.378,-0.427,-15.2
7.733,2.409,-0.436,-15.1
7.833,2.441,-0.445,-15.2
7.933,2.472,-0.453,-15.2
8.033,2.503,-0.462,-15.2
8.133,2.535,-0.470,-15.2
8.233,2.566,-0.479,-15.2
8.333,2.597,-0.487,-15.2
8.433,2.628,-0.495,-15.1
8.533,2.659,-0.504,-15.1
8.633,2.690,-0.512,-15.2
8.733,2.721,-0.521,-15.3
8.833,2.752,-0.529,-15.4
8.933,2.783,-0.538,-15.5
9.033,2.813,-0.547,-15.5
9.133,2.844,-0.555,-15.6
9.233,2.875,-0.564,-15.7
9.333,2.905,-0.573,-15.8
9.433,2.936,-0.582,-15.9
9.533,2.967,-0.591,-16.0
9.633,2.998,-0.600,-16.0
9.733,3.029,-0.609,-16.0
9.833,3.060,-0.617,-16.0
9.933,3.091,-0.626,-16.1
10.033,3.122,-0.635,-16.1
10.133,3.153,-0.644,-16.1
10.233,3.183,-0.653,-16.1
10.333,3.214,-0.662,-16.2
10.433,3.245,-0.671,-16.2
10.533,3.276,-0.680,-16.1
10.633,3.307,-0.689,-16.1
10.733,3.338,-0.698,-16.0
10.833,3.369,-0.707,-16.0
10.933,3.400,-0.716,-16.0
11.033,3.430,-0.724,-16.1
11.133,3.461,-0.733,-16.1
11.233,3.492,-0.742,-16.1
11.333,3.522,-0.751,-16.1
11.433,3.553,-0.760,-16.2
11.533,3.583,-0.769,-16.2
11.633,3.614,-0.778,-16.2
11.733,3.644,-0.786,-16.2
11.833,3.674,-0.795,-16.2
11.933,3.705,-0.804,-16.3
12.033,3.735,-0.813,-16.5
12.133,3.765,-0.823,-16.6
12.233,3.795,-0.832,-16.7
12.333,3.825,-0.841,-16.7
12.433,3.855,-0.850,-16.8
12.533,3.885,-0.859,-16.8
12.633,3.916,-0.869,-16.9
12.733,3.946,-0.878,-17.0
12.833,3.976,-0.887,-17.0
12.933,4.007,-0.897,-17.0
13.033,4.037,-0.906,-17.0
13.133,4.067,-0.915,-17.1
13.233,4.097,-0.925,-17.1
13.333,4.128,-0.934,-17.1
13.433,4.158,-0.943,-17.0
13.533,4.188,-0.952,-17.0
13.633,4.218,-0.962,-17.1
13.733,4.249,-0.971,-17.2
13.833,4.279,-0.981,-17.3
13.933,4.308,-0.990,-17.3
14.033,4.338,-0.999,-17.3
14.133,4.368,-1.009,-17.3
14.233,4.398,-1.018,-17.4
14.333,4.428,-1.028,-17.4
14.433,4.458,-1.037,-17.4
14.533,4.488,-1.046,-17.5
14.633,4.518,-1.056,-17.4
14.733,4.548,-1.065,-17.4
14.833,4.577,-1.075,-17.5
14.933,4.607,-1.084,-17.6
15.033,4.636,-1.094,-17.7
15.133,4.666,-1.103,-17.7
15.233,4.695,-1.113,-17.8
15.333,4.725,-1.123,-17.9
15.433,4.754,-1.132,-17.9
15.533,4.786,-1.144,-18.4
15.633,4.819,-1.156,-19.0
15.733,4.851,-1.168,-19.7
15.833,4.883,-1.181,-20.2
15.933,4.914,-1.194,-20.8
16.033,4.947,-1.207,-21.4
16.133,4.979,-1.221,-21.9
16.233,5.012,-1.236,-22.4
16.333,5.045,-1.250,-22.8
16.433,5.079,-1.265,-23.2
16.533,5.113,-1.281,-23.4
16.633,5.148,-1.296,-23.6
16.733,5.183,-1.312,-23.8
16.833,5.218,-1.327,-23.9
16.933,5.253,-1.343,-24.0
17.033,5.288,-1.359,-24.0
17.133,5.323,-1.374,-23.9
17.233,5.358,-1.389,-23.8
17.333,5.393,-1.404,-23.7
17.433,5.427,-1.420,-23.7
17.533,5.462,-1.435,-23.6
17.633,5.496,-1.449,-23.6
17.733,5.531,-1.464,-23.5
17.833,5.565,-1.479,-23.5
17.933,5.599,-1.494,-23.4
18.033,5.634,-1.509,-23.3
18.133,5.668,-1.524,-23.3
18.233,5.703,-1.538,-23.2
18.333,5.738,-1.553,-23.1
18.433,5.773,-1.568,-23.1
18.533,5.808,-1.583,-23.1
18.633,5.842,-1.597,-23.0
18.733,5.877,-1.612,-23.0
18.833,5.912,-1.627,-22.9
18.933,5.947,-1.641,-22.8
19.033,5.981,-1.655,-22.7
19.133,6.016,-1.670,-22.7
19.233,6.050,-1.684,-22.6
19.333,6.085,-1.698,-22.4
19.433,6.120,-1.712,-22.3
19.533,6.154,-1.726,-22.2
19.633,6.189,-1.740,-22.0
19.733,6.223,-1.753,-21.9
19.833,6.258,-1.767,-21.7
19.933,6.293,-1.780,-21.6
20.033,6.327,-1.794,-21.4
20.133,6.362,-1.807,-21.2
20.233,6.397,-1.820,-21.1
20.333,6.432,-1.833,-21.0
20.433,6.467,-1.846,-20.8
20.533,6.503,-1.859,-20.7
20.633,6.538,-1.873,-20.5
20.733,6.573,-1.885,-20.4
20.833,6.608,-1.898,-20.2
20.933,6.643,-1.910,-20.0
21.033,6.678,-1.923,-19.8
21.133,6.713,-1.935,-19.6
21.233,6.746,-1.947,-19.5
21.333,6.780,-1.958,-19.4
21.433,6.812,-1.969,-19.4
21.533,6.843,-1.981,-19.5
21.633,6.875,-1.992,-19.5
21.733,6.907,-2.003,-19.5
21.833,6.920,-2.011,-21.3
21.933,6.926,-2.023,-26.2
22.033,6.930,-2.036,-31.3
22.133,6.933,-2.048,-36.4
22.233,6.935,-2.061,-41.1
22.333,6.941,-2.068,-41.8
22.433,6.952,-2.069,-38.4
22.533,6.964,-2.068,-34.1
22.633,6.976,-2.066,-29.2
22.733,6.989,-2.063,-24.2
22.833,7.001,-2.058,-19.4
22.933,7.012,-2.053,-14.7
23.033,7.023,-2.048,-10.6
23.133,7.033,-2.043,-7.1
23.233,7.043,-2.040,-4.4
23.333,7.069,-2.042,-4.9
23.433,7.105,-2.050,-7.0
23.533,7.145,-2.047,-3.0
23.633,7.184,-2.039,1.7
23.733,7.222,-2.027,6.4
23.833,7.259,-2.013,11.2
23.933,7.295,-1.996,15.9
24.033,7.326,-1.977,20.4
24.133,7.337,-1.973,20.2
24.233,7.349,-1.978,15.5
