# seed=20260723014 wall_start=2026-07-23 14:57:40
sim_t,x,y,yaw_deg
0.100,-0.000,-0.000,0.0
0.200,-0.000,-0.000,0.0
0.300,0.012,-0.001,-0.4
0.400,0.046,-0.004,-1.9
0.500,0.079,-0.008,-3.4
0.600,0.113,-0.014,-4.9
0.700,0.145,-0.020,-6.5
0.800,0.177,-0.026,-7.7
0.900,0.206,-0.033,-9.1
1.000,0.237,-0.038,-9.2
1.100,0.268,-0.042,-8.5
1.200,0.302,-0.044,-7.3
1.300,0.337,-0.045,-5.8
1.400,0.371,-0.046,-4.6
1.500,0.405,-0.047,-3.4
1.600,0.438,-0.046,-2.4
1.700,0.470,-0.046,-1.5
1.800,0.502,-0.045,-0.7
1.900,0.532,-0.048,-1.8
2.000,0.563,-0.051,-3.2
2.100,0.595,-0.056,-4.6
2.200,0.627,-0.062,-6.1
2.300,0.658,-0.068,-7.5
2.400,0.689,-0.075,-8.6
2.500,0.719,-0.080,-9.1
2.600,0.750,-0.083,-8.1
2.700,0.783,-0.086,-7.1
2.800,0.816,-0.087,-5.8
2.900,0.850,-0.088,-4.5
3.000,0.884,-0.088,-3.1
3.100,0.917,-0.087,-2.1
3.200,0.947,-0.088,-1.7
3.300,0.978,-0.088,-1.4
3.400,1.007,-0.091,-2.6
3.500,1.037,-0.095,-4.0
3.600,1.068,-0.100,-5.3
3.700,1.099,-0.106,-6.6
3.800,1.129,-0.112,-8.1
3.900,1.159,-0.119,-9.5
4.000,1.191,-0.125,-9.7
4.100,1.225,-0.128,-8.4
4.200,1.259,-0.130,-7.1
4.300,1.292,-0.132,-6.0
4.400,1.325,-0.134,-5.0
4.500,1.356,-0.134,-4.0
4.600,1.387,-0.135,-3.2
4.700,1.417,-0.135,-2.4
4.800,1.447,-0.136,-2.6
4.900,1.476,-0.138,-2.8
5.000,1.505,-0.142,-4.0
5.100,1.535,-0.146,-5.1
5.200,1.563,-0.151,-6.3
5.300,1.592,-0.156,-7.3
5.400,1.620,-0.162,-8.2
5.500,1.647,-0.168,-9.1
5.600,1.672,-0.173,-9.8
5.700,1.697,-0.179,-10.6
5.800,1.721,-0.185,-11.2
5.900,1.753,-0.189,-10.3
6.000,1.786,-0.192,-8.9
6.100,1.819,-0.195,-7.7
6.200,1.853,-0.197,-6.4
6.300,1.888,-0.198,-5.0
6.400,1.921,-0.198,-3.8
6.500,1.954,-0.198,-2.6
6.600,1.986,-0.197,-1.5
6.700,2.016,-0.196,-0.7
6.800,2.044,-0.195,0.0
6.900,2.065,-0.199,-2.0
7.000,2.085,-0.207,-5.8
7.100,2.114,-0.213,-7.3
7.200,2.144,-0.214,-6.0
7.300,2.174,-0.212,-3.4
7.400,2.200,-0.214,-3.7
7.500,2.225,-0.217,-4.3
7.600,2.249,-0.220,-4.9
7.700,2.275,-0.223,-5.6
7.800,2.301,-0.227,-6.0
7.900,2.327,-0.231,-6.6
8.000,2.352,-0.235,-7.3
8.100,2.377,-0.239,-7.5
8.200,2.402,-0.242,-7.6
8.300,2.425,-0.245,-7.5
8.400,2.448,-0.248,-7.4
8.500,2.471,-0.251,-7.5
8.600,2.494,-0.254,-7.5
8.700,2.517,-0.257,-7.4
8.800,2.540,-0.260,-7.4
8.900,2.563,-0.263,-7.3
9.000,2.584,-0.265,-7.0
9.100,2.606,-0.267,-6.7
9.200,2.627,-0.269,-6.3
9.300,2.649,-0.270,-6.0
9.400,2.670,-0.272,-5.6
9.500,2.692,-0.273,-5.3
9.600,2.714,-0.275,-5.0
9.700,2.736,-0.276,-4.6
9.800,2.759,-0.278,-4.7
9.900,2.783,-0.280,-4.7
10.000,2.806,-0.281,-4.4
10.100,2.829,-0.283,-4.2
10.200,2.851,-0.284,-3.9
10.300,2.874,-0.285,-3.7
10.400,2.897,-0.286,-3.5
10.500,2.921,-0.288,-3.6
10.600,2.945,-0.289,-3.7
10.700,2.968,-0.290,-3.4
10.800,2.991,-0.291,-3.2
10.900,3.014,-0.292,-2.9
11.000,3.037,-0.293,-2.6
11.100,3.059,-0.293,-2.3
11.200,3.082,-0.293,-2.0
11.300,3.104,-0.293,-1.6
11.400,3.131,-0.295,-2.1
11.500,3.155,-0.296,-2.2
11.600,3.178,-0.296,-1.9
11.700,3.202,-0.297,-1.7
11.800,3.224,-0.297,-1.4
11.900,3.247,-0.297,-1.0
12.000,3.270,-0.297,-0.8
12.100,3.294,-0.296,-0.6
