# seed=20260723006 wall_start=2026-07-25 00:35:17 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,-6.325,-7.554,3.293,1.421,8.465,-7.943
0.133,-0.000,-0.000,0.0,-6.416,-7.517,3.374,1.429,8.372,-7.900
0.233,0.003,-0.000,-0.1,-6.507,-7.480,3.455,1.436,8.279,-7.858
0.333,0.031,0.003,1.4,-6.598,-7.443,3.535,1.444,8.187,-7.815
0.433,0.062,0.009,4.0,-6.688,-7.407,3.616,1.451,8.094,-7.772
0.533,0.094,0.016,6.4,-6.779,-7.370,3.697,1.459,8.001,-7.730
0.633,0.126,0.025,8.8,-6.870,-7.333,3.777,1.467,7.909,-7.687
0.733,0.158,0.035,11.2,-6.961,-7.296,3.858,1.474,7.816,-7.644
0.833,0.191,0.046,13.4,-7.052,-7.259,3.939,1.482,7.723,-7.602
0.933,0.226,0.059,15.3,-7.142,-7.222,4.019,1.489,7.631,-7.559
1.033,0.261,0.072,16.9,-7.233,-7.186,4.100,1.497,7.538,-7.516
1.133,0.294,0.085,18.3,-7.324,-7.149,4.181,1.504,7.445,-7.474
1.233,0.322,0.096,19.3,-7.415,-7.112,4.261,1.512,7.353,-7.431
1.333,0.331,0.101,20.0,-7.506,-7.075,4.342,1.519,7.260,-7.388
1.433,0.340,0.102,19.1,-7.597,-7.038,4.422,1.527,7.167,-7.346
1.533,0.349,0.103,17.9,-7.687,-7.001,4.503,1.535,7.075,-7.303
1.633,0.358,0.103,16.4,-7.778,-6.964,4.584,1.542,6.982,-7.260
1.733,0.367,0.103,14.9,-7.869,-6.928,4.664,1.550,6.890,-7.218
1.833,0.376,0.103,13.5,-7.960,-6.891,4.745,1.557,6.797,-7.175
1.933,0.386,0.103,12.2,-8.051,-6.854,4.826,1.565,6.704,-7.132
2.033,0.394,0.102,11.0,-8.141,-6.817,4.906,1.572,6.612,-7.090
2.133,0.403,0.102,10.2,-8.232,-6.780,4.987,1.580,6.519,-7.047
2.233,0.412,0.105,10.8,-8.323,-6.743,5.068,1.587,6.426,-7.004
2.333,0.420,0.108,11.6,-8.414,-6.707,5.148,1.595,6.334,-6.962
2.433,0.428,0.112,12.6,-8.505,-6.670,5.229,1.603,6.241,-6.919
2.533,0.436,0.115,13.5,-8.595,-6.633,5.310,1.610,6.148,-6.876
2.633,0.444,0.119,14.4,-8.686,-6.596,5.390,1.618,6.056,-6.834
2.733,0.452,0.122,15.2,-8.732,-6.578,5.471,1.625,5.963,-6.791
2.833,0.466,0.127,15.9,-8.732,-6.578,5.552,1.633,5.870,-6.748
2.933,0.483,0.133,16.2,-8.732,-6.578,5.632,1.640,5.778,-6.706
3.033,0.501,0.136,14.9,-8.732,-6.578,5.713,1.648,5.685,-6.663
3.133,0.521,0.138,13.3,-8.732,-6.578,5.793,1.655,5.592,-6.620
3.233,0.541,0.139,11.6,-8.732,-6.578,5.874,1.663,5.500,-6.578
3.333,0.561,0.140,9.9,-8.732,-6.578,5.955,1.671,5.500,-6.578
3.433,0.581,0.140,8.4,-8.732,-6.578,6.035,1.678,5.500,-6.578
3.533,0.600,0.140,7.1,-8.732,-6.578,6.116,1.686,5.500,-6.578
3.633,0.619,0.143,7.4,-8.732,-6.578,6.197,1.693,5.500,-6.578
3.733,0.639,0.148,8.2,-8.732,-6.578,6.277,1.701,5.500,-6.578
3.833,0.661,0.153,9.1,-8.732,-6.578,6.358,1.708,5.500,-6.578
3.933,0.683,0.158,10.2,-8.732,-6.578,6.439,1.716,5.500,-6.578
4.033,0.706,0.164,11.2,-8.732,-6.578,6.519,1.723,5.500,-6.578
4.133,0.728,0.171,12.1,-8.732,-6.578,6.600,1.731,5.500,-6.578
4.233,0.749,0.177,12.8,-8.732,-6.578,6.681,1.739,5.500,-6.578
4.333,0.769,0.182,13.4,-8.732,-6.578,6.761,1.746,5.500,-6.578
