# seed=20260723016 wall_start=2026-07-26 19:18:02 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.100,-0.000,-0.000,0.0,-7.369,7.917,2.237,2.445,-5.540,-6.609
0.200,-0.000,-0.000,0.0,-7.416,7.817,2.161,2.438,-5.540,-6.609
0.300,0.017,-0.003,-1.5,-7.462,7.718,2.085,2.432,-5.540,-6.609
0.400,0.046,-0.006,-2.6,-7.509,7.618,2.010,2.425,-5.540,-6.609
0.500,0.077,-0.009,-3.6,-7.555,7.519,1.934,2.419,-5.540,-6.609
0.600,0.102,-0.012,-4.1,-7.602,7.419,1.858,2.412,-5.540,-6.609
0.700,0.131,-0.016,-4.9,-7.649,7.319,1.783,2.406,-5.540,-6.609
0.800,0.159,-0.020,-5.7,-7.695,7.220,1.707,2.399,-5.540,-6.609
0.900,0.185,-0.024,-6.5,-7.742,7.120,1.631,2.393,-5.540,-6.609
1.000,0.212,-0.029,-7.2,-7.789,7.020,1.555,2.386,-5.540,-6.609
1.100,0.237,-0.033,-7.8,-7.835,6.921,1.480,2.380,-5.540,-6.609
1.200,0.257,-0.035,-7.6,-7.882,6.821,1.404,2.373,-5.540,-6.609
1.300,0.271,-0.035,-6.3,-7.929,6.722,1.328,2.367,-5.540,-6.609
1.400,0.284,-0.033,-4.9,-7.975,6.622,1.252,2.360,-5.540,-6.609
1.500,0.297,-0.032,-3.3,-8.022,6.522,1.177,2.354,-5.540,-6.609
1.600,0.309,-0.030,-1.8,-8.069,6.423,1.101,2.347,-5.540,-6.609
1.700,0.324,-0.028,-0.8,-8.115,6.323,1.025,2.341,-5.540,-6.609
1.800,0.339,-0.026,0.4,-8.162,6.223,0.950,2.334,-5.540,-6.609
1.900,0.355,-0.024,1.5,-8.209,6.124,0.874,2.328,-5.540,-6.609
2.000,0.372,-0.021,2.5,-8.255,6.024,0.798,2.321,-5.540,-6.609
2.100,0.390,-0.019,3.3,-8.302,5.925,0.722,2.315,-5.540,-6.609
2.200,0.409,-0.016,4.1,-8.349,5.825,0.647,2.308,-5.540,-6.609
2.300,0.429,-0.014,4.8,-8.395,5.725,0.571,2.302,-5.540,-6.609
2.400,0.452,-0.012,4.9,-8.442,5.626,0.495,2.295,-5.540,-6.609
2.500,0.473,-0.009,5.3,-8.489,5.526,0.420,2.289,-5.540,-6.609
2.600,0.495,-0.006,5.8,-8.535,5.427,0.344,2.283,-5.540,-6.609
2.700,0.518,-0.003,5.9,-8.582,5.327,0.268,2.276,-5.540,-6.609
2.800,0.541,-0.000,6.2,-8.628,5.227,0.192,2.270,-5.540,-6.609
2.900,0.564,0.003,6.5,-8.628,5.227,0.117,2.263,-5.540,-6.609
3.000,0.587,0.006,6.7,-8.628,5.227,0.041,2.257,-5.540,-6.609
3.100,0.610,0.009,6.9,-8.628,5.227,-0.035,2.250,-5.540,-6.609
3.200,0.634,0.012,7.1,-8.628,5.227,-0.111,2.244,-5.540,-6.609
3.300,0.657,0.015,7.3,-8.628,5.227,-0.186,2.237,-5.540,-6.609
3.400,0.681,0.019,7.4,-8.628,5.227,-0.262,2.231,-5.540,-6.609
3.500,0.706,0.022,7.2,-8.628,5.227,-0.338,2.224,-5.540,-6.609
3.600,0.731,0.025,7.2,-8.628,5.227,-0.413,2.218,-5.540,-6.609
3.700,0.755,0.028,7.3,-8.628,5.227,-0.489,2.211,-5.540,-6.609
3.800,0.780,0.031,7.4,-8.628,5.227,-0.565,2.205,-5.540,-6.609
3.900,0.804,0.035,7.5,-8.628,5.227,-0.641,2.198,-5.540,-6.609
4.000,0.828,0.038,7.6,-8.628,5.227,-0.716,2.192,-5.540,-6.609
4.100,0.852,0.042,7.7,-8.628,5.227,-0.792,2.185,-5.540,-6.609
4.200,0.876,0.045,7.8,-8.628,5.227,-0.868,2.179,-5.540,-6.609
4.300,0.901,0.049,7.9,-8.628,5.227,-0.943,2.172,-5.540,-6.609
4.400,0.925,0.052,8.0,-8.628,5.227,-1.019,2.166,-5.540,-6.609
4.500,0.949,0.056,8.1,-8.628,5.227,-1.095,2.159,-5.540,-6.609
4.600,0.973,0.059,8.2,-8.628,5.227,-1.171,2.153,-5.540,-6.609
4.700,0.997,0.063,8.3,-8.628,5.227,-1.246,2.146,-5.540,-6.609
4.800,1.022,0.067,8.4,-8.628,5.227,-1.322,2.140,-5.540,-6.609
4.900,1.046,0.070,8.5,-8.628,5.227,-1.398,2.133,-5.540,-6.609
5.000,1.070,0.074,8.6,-8.628,5.227,-1.474,2.127,-5.540,-6.609
5.100,1.094,0.078,8.7,-8.628,5.227,-1.549,2.120,-5.540,-6.609
5.200,1.119,0.082,8.6,-8.628,5.227,-1.625,2.114,-5.540,-6.609
5.300,1.143,0.085,8.6,-8.628,5.227,-1.701,2.107,-5.540,-6.609
5.400,1.168,0.089,8.6,-8.628,5.227,-1.776,2.101,-5.540,-6.609
5.500,1.192,0.093,8.7,-8.628,5.227,-1.852,2.095,-5.540,-6.609
5.600,1.216,0.097,8.8,-8.628,5.227,-1.928,2.088,-5.540,-6.609
5.700,1.238,0.101,9.2,-8.628,5.227,-2.004,2.082,-5.540,-6.609
5.800,1.252,0.106,10.7,-8.628,5.227,-2.079,2.075,-5.540,-6.609
5.900,1.265,0.112,12.3,-8.577,5.303,-2.155,2.069,-5.540,-6.609
6.000,1.283,0.118,13.2,-8.515,5.394,-2.231,2.062,-5.540,-6.609
6.100,1.308,0.123,13.2,-8.454,5.485,-2.306,2.056,-5.540,-6.609
6.200,1.324,0.129,14.3,-8.392,5.576,-2.382,2.049,-5.540,-6.609
6.300,1.344,0.136,15.1,-8.330,5.668,-2.458,2.043,-5.540,-6.609
6.400,1.371,0.143,14.7,-8.269,5.759,-2.534,2.036,-5.540,-6.609
6.500,1.399,0.149,14.2,-8.207,5.850,-2.609,2.030,-5.540,-6.609
6.600,1.428,0.155,13.7,-8.145,5.941,-2.685,2.023,-5.540,-6.609
6.700,1.457,0.161,13.1,-8.084,6.032,-2.761,2.017,-5.540,-6.609
6.800,1.476,0.167,13.9,-8.022,6.123,-2.837,2.010,-5.540,-6.609
6.900,1.501,0.173,13.8,-7.960,6.214,-2.912,2.004,-5.540,-6.609
7.000,1.517,0.179,14.9,-7.899,6.305,-2.988,1.997,-5.540,-6.609
7.100,1.533,0.186,16.1,-7.837,6.396,-3.064,1.991,-5.540,-6.609
7.200,1.548,0.192,17.3,-7.775,6.487,-3.139,1.984,-5.540,-6.609
7.300,1.563,0.200,18.5,-7.714,6.578,-3.215,1.978,-5.540,-6.609
7.400,1.579,0.207,19.6,-7.652,6.669,-3.291,1.971,-5.540,-6.609
7.500,1.596,0.215,20.7,-7.590,6.760,-3.367,1.965,-5.540,-6.609
7.600,1.613,0.224,21.6,-7.528,6.852,-3.442,1.958,-5.540,-6.609
7.700,1.630,0.232,22.4,-7.467,6.943,-3.506,1.956,-5.540,-6.609
7.800,1.648,0.241,23.1,-7.405,7.034,-3.582,1.956,-5.540,-6.609
7.900,1.668,0.251,23.6,-7.343,7.125,-3.658,1.956,-5.540,-6.609
8.000,1.688,0.261,24.2,-7.282,7.216,-3.734,1.955,-5.540,-6.609
8.100,1.710,0.271,24.6,-7.220,7.307,-3.810,1.955,-5.540,-6.609
8.200,1.732,0.282,24.9,-7.169,7.383,-3.886,1.955,-5.540,-6.609
8.300,1.754,0.293,25.2,-7.169,7.383,-3.962,1.955,-5.540,-6.609
8.400,1.777,0.304,25.4,-7.169,7.383,-4.038,1.954,-5.540,-6.609
8.500,1.799,0.316,25.7,-7.169,7.383,-4.114,1.954,-5.540,-6.609
8.600,1.822,0.327,25.9,-7.169,7.383,-4.190,1.954,-5.540,-6.609
8.700,1.845,0.338,26.1,-7.169,7.383,-4.266,1.954,-5.540,-6.609
8.800,1.868,0.350,26.3,-7.169,7.383,-4.342,1.953,-5.540,-6.609
8.900,1.891,0.362,26.4,-7.169,7.383,-4.418,1.953,-5.540,-6.609
9.000,1.915,0.374,26.5,-7.169,7.383,-4.494,1.953,-5.540,-6.609
9.100,1.938,0.386,26.6,-7.169,7.383,-4.570,1.953,-5.540,-6.609
9.200,1.961,0.398,26.7,-7.169,7.383,-4.646,1.952,-5.540,-6.609
9.300,1.985,0.410,26.8,-7.169,7.383,-4.722,1.952,-5.540,-6.609
9.400,2.008,0.422,27.0,-7.169,7.383,-4.798,1.952,-5.540,-6.609
9.500,2.032,0.434,27.1,-7.169,7.383,-4.874,1.952,-5.540,-6.609
9.600,2.055,0.446,27.2,-7.169,7.383,-4.950,1.951,-5.540,-6.609
9.700,2.078,0.459,27.3,-7.169,7.383,-5.026,1.951,-5.540,-6.609
9.800,2.102,0.471,27.4,-7.169,7.383,-5.102,1.951,-5.540,-6.609
9.900,2.125,0.483,27.5,-7.169,7.383,-5.178,1.951,-5.540,-6.609
10.000,2.149,0.496,27.6,-7.169,7.383,-5.254,1.950,-5.540,-6.609
10.100,2.172,0.508,27.7,-7.169,7.383,-5.273,1.900,-5.540,-6.609
10.200,2.196,0.521,27.8,-7.169,7.383,-5.284,1.825,-5.540,-6.609
10.300,2.219,0.533,27.8,-7.169,7.383,-5.295,1.750,-5.540,-6.609
10.400,2.242,0.546,27.9,-7.169,7.383,-5.306,1.674,-5.540,-6.609
10.500,2.266,0.558,28.0,-7.169,7.383,-5.317,1.599,-5.540,-6.609
10.600,2.289,0.571,28.1,-7.169,7.383,-5.328,1.524,-5.540,-6.609
10.700,2.310,0.591,32.2,-7.169,7.383,-5.338,1.449,-5.540,-6.609
10.800,2.326,0.618,39.2,-7.169,7.383,-5.349,1.374,-5.540,-6.609
