# seed=20260723020 wall_start=2026-07-26 20:38:14 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,4.276,7.822,1.023,-8.059,-5.785,0.558
0.167,-0.000,-0.000,0.0,4.289,7.726,1.109,-8.036,-5.694,0.534
0.267,-0.000,-0.000,0.0,4.302,7.630,1.195,-8.013,-5.603,0.510
0.367,-0.000,-0.000,0.0,4.315,7.533,1.281,-7.990,-5.512,0.486
0.467,-0.000,-0.000,0.0,4.328,7.437,1.367,-7.967,-5.421,0.462
0.567,-0.000,-0.000,0.0,4.341,7.341,1.453,-7.944,-5.330,0.438
0.667,-0.000,-0.000,0.0,4.354,7.245,1.539,-7.921,-5.239,0.413
0.767,0.012,-0.000,-0.2,4.366,7.149,1.625,-7.898,-5.149,0.389
0.867,0.047,0.002,1.2,4.379,7.053,1.711,-7.875,-5.058,0.365
0.967,0.085,0.007,3.1,4.392,6.957,1.797,-7.852,-4.967,0.341
1.067,0.121,0.013,5.0,4.405,6.860,1.883,-7.830,-4.876,0.317
1.167,0.159,0.015,4.3,4.418,6.764,1.969,-7.807,-4.785,0.293
1.267,0.196,0.019,4.8,4.431,6.668,2.055,-7.784,-4.694,0.269
1.367,0.232,0.026,6.7,4.444,6.572,2.141,-7.761,-4.603,0.245
1.467,0.267,0.034,8.6,4.457,6.476,2.227,-7.738,-4.512,0.221
1.567,0.300,0.042,10.0,4.469,6.380,2.313,-7.715,-4.422,0.197
1.667,0.332,0.050,11.3,4.482,6.284,2.399,-7.692,-4.331,0.173
1.767,0.363,0.058,12.0,4.495,6.187,2.485,-7.669,-4.240,0.149
1.867,0.393,0.060,9.7,4.508,6.091,2.571,-7.646,-4.149,0.124
1.967,0.424,0.060,7.1,4.521,5.995,2.657,-7.624,-4.058,0.100
2.067,0.449,0.057,4.4,4.534,5.899,2.743,-7.601,-3.967,0.076
2.167,0.477,0.058,3.5,4.547,5.803,2.829,-7.578,-3.876,0.052
2.267,0.503,0.058,3.0,4.559,5.707,2.915,-7.555,-3.786,0.028
2.367,0.529,0.058,2.3,4.572,5.611,3.001,-7.532,-3.695,0.004
