# seed=20260723006 wall_start=2026-07-23 12:17:14
sim_t,x,y,yaw_deg
29.967,6.235,3.119,30.1
30.067,6.248,3.116,24.8
30.167,6.261,3.110,18.9
30.267,6.273,3.102,12.8
30.367,6.285,3.093,6.7
30.467,6.295,3.083,0.7
30.567,6.304,3.073,-4.7
30.667,6.313,3.064,-9.4
30.767,6.321,3.055,-13.2
30.867,6.332,3.046,-16.7
30.967,6.346,3.036,-19.4
31.067,6.364,3.025,-21.7
31.167,6.385,3.013,-23.6
31.267,6.411,2.998,-24.9
31.367,6.439,2.983,-26.0
31.467,6.467,2.967,-26.9
31.567,6.495,2.951,-27.5
31.667,6.517,2.938,-28.2
31.767,6.540,2.925,-28.7
31.867,6.563,2.911,-29.2
31.967,6.587,2.897,-29.6
32.067,6.611,2.883,-30.0
32.167,6.635,2.868,-30.2
32.267,6.659,2.853,-30.5
32.367,6.683,2.839,-30.8
32.467,6.707,2.824,-31.1
32.567,6.731,2.809,-31.3
32.667,6.755,2.794,-31.6
32.767,6.786,2.775,-31.4
32.867,6.818,2.756,-31.2
32.967,6.850,2.737,-31.0
33.067,6.883,2.718,-30.7
33.167,6.911,2.701,-30.7
33.267,6.936,2.686,-30.9
33.367,6.960,2.671,-31.2
33.467,6.989,2.653,-31.2
33.567,7.002,2.643,-32.1
33.667,7.013,2.634,-33.1
33.767,7.025,2.624,-34.1
33.867,7.037,2.614,-35.1
33.967,7.050,2.603,-36.0
34.067,7.064,2.591,-36.8
34.167,7.076,2.579,-37.6
34.267,7.089,2.567,-38.3
34.367,7.104,2.555,-38.9
34.467,7.120,2.541,-39.3
34.567,7.136,2.526,-39.7
34.667,7.151,2.512,-40.2
34.767,7.167,2.498,-40.5
34.867,7.184,2.483,-40.7
34.967,7.202,2.468,-40.9
35.067,7.219,2.452,-41.1
35.167,7.236,2.436,-41.2
35.267,7.254,2.421,-41.4
35.367,7.272,2.405,-41.5
35.467,7.290,2.388,-41.6
35.567,7.309,2.371,-41.6
35.667,7.328,2.354,-41.5
35.767,7.348,2.337,-41.5
35.867,7.367,2.320,-41.5
35.967,7.385,2.304,-41.6
36.067,7.404,2.287,-41.6
36.167,7.423,2.270,-41.7
36.267,7.442,2.253,-41.7
36.367,7.462,2.236,-41.6
36.467,7.481,2.218,-41.6
36.567,7.501,2.201,-41.6
36.667,7.520,2.184,-41.7
36.767,7.539,2.167,-41.7
36.867,7.558,2.150,-41.7
36.967,7.578,2.132,-41.7
37.067,7.598,2.114,-41.7
37.167,7.618,2.097,-41.7
37.267,7.638,2.079,-41.6
37.367,7.659,2.061,-41.5
37.467,7.680,2.042,-41.4
37.567,7.701,2.024,-41.3
37.667,7.723,2.005,-41.1
37.767,7.744,1.987,-41.0
37.867,7.765,1.969,-41.0
37.967,7.786,1.951,-40.9
38.067,7.807,1.933,-40.9
38.167,7.828,1.915,-40.8
38.267,7.850,1.896,-40.7
38.367,7.872,1.877,-40.6
38.467,7.894,1.859,-40.4
38.567,7.917,1.840,-40.3
38.667,7.939,1.822,-40.3
38.767,7.960,1.803,-40.2
38.867,7.983,1.785,-40.1
38.967,8.006,1.766,-40.0
39.067,8.021,1.752,-40.4
39.167,8.026,1.743,-42.2
39.267,8.031,1.735,-44.0
39.367,8.035,1.726,-45.9
39.467,8.038,1.717,-47.8
39.567,8.042,1.708,-49.5
39.667,8.046,1.699,-51.1
39.767,8.050,1.689,-52.6
39.867,8.055,1.678,-54.0
39.967,8.061,1.667,-55.2
40.067,8.078,1.642,-55.2
40.167,8.102,1.612,-54.1
40.267,8.126,1.583,-52.9
40.367,8.151,1.555,-51.4
40.467,8.177,1.528,-50.0
40.567,8.204,1.501,-48.5
40.667,8.231,1.474,-47.2
40.767,8.258,1.449,-46.1
40.867,8.284,1.424,-45.2
40.967,8.302,1.406,-45.1
41.067,8.309,1.396,-46.4
41.167,8.315,1.386,-47.8
41.267,8.326,1.372,-48.6
41.367,8.336,1.358,-49.5
41.467,8.347,1.343,-50.3
41.567,8.358,1.327,-51.0
41.667,8.370,1.311,-51.6
41.767,8.382,1.294,-52.1
41.867,8.394,1.276,-52.5
41.967,8.407,1.258,-52.9
42.067,8.420,1.240,-53.2
42.167,8.433,1.222,-53.4
42.267,8.447,1.203,-53.7
42.367,8.460,1.184,-53.9
42.467,8.474,1.165,-54.0
42.567,8.487,1.146,-54.2
42.667,8.501,1.126,-54.4
42.767,8.514,1.107,-54.5
42.867,8.528,1.087,-54.6
42.967,8.542,1.068,-54.7
43.067,8.555,1.048,-54.8
43.167,8.569,1.028,-54.9
43.267,8.582,1.009,-55.0
43.367,8.596,0.989,-55.2
43.467,8.609,0.970,-55.3
43.567,8.622,0.950,-55.4
43.667,8.636,0.930,-55.5
43.767,8.649,0.911,-55.6
43.867,8.662,0.891,-55.7
43.967,8.675,0.872,-55.8
44.067,8.688,0.852,-56.0
44.167,8.701,0.833,-56.1
44.267,8.714,0.813,-56.2
44.367,8.734,0.787,-54.9
44.467,8.757,0.761,-53.1
44.567,8.781,0.736,-51.3
44.667,8.805,0.711,-49.6
44.767,8.829,0.688,-48.2
44.867,8.838,0.676,-49.0
44.967,8.845,0.665,-50.1
45.067,8.850,0.655,-51.4
45.167,8.854,0.645,-52.8
45.267,8.858,0.636,-54.2
45.367,8.862,0.626,-55.5
45.467,8.867,0.615,-56.8
45.567,8.872,0.603,-57.9
45.667,8.878,0.590,-58.9
45.767,8.893,0.564,-58.8
45.867,8.914,0.535,-57.7
45.967,8.936,0.505,-56.5
46.067,8.959,0.475,-55.2
46.167,8.982,0.446,-53.9
46.267,9.006,0.418,-52.6
46.367,9.029,0.392,-51.6
46.467,9.052,0.366,-50.7
46.567,9.073,0.342,-50.0
46.667,9.093,0.320,-49.7
46.767,9.111,0.299,-49.5
46.867,9.127,0.281,-49.5
46.967,9.132,0.271,-50.8
47.067,9.137,0.262,-52.2
47.167,9.140,0.252,-53.6
47.267,9.144,0.243,-55.1
47.367,9.147,0.234,-56.5
47.467,9.151,0.224,-57.9
47.567,9.155,0.213,-59.0
47.667,9.160,0.200,-60.1
47.767,9.166,0.187,-61.0
47.867,9.172,0.172,-61.7
47.967,9.179,0.157,-62.3
48.067,9.187,0.141,-62.9
48.167,9.194,0.124,-63.3
48.267,9.202,0.106,-63.7
48.367,9.211,0.088,-63.9
48.467,9.219,0.070,-64.2
48.567,9.228,0.051,-64.4
48.667,9.236,0.032,-64.6
48.767,9.245,0.013,-64.7
48.867,9.254,-0.006,-64.9
48.967,9.263,-0.025,-65.0
49.067,9.272,-0.045,-65.0
49.167,9.281,-0.065,-65.1
49.267,9.290,-0.085,-65.2
49.367,9.299,-0.105,-65.2
49.467,9.308,-0.124,-65.3
49.567,9.316,-0.142,-65.3
49.667,9.324,-0.159,-65.4
49.767,9.331,-0.174,-65.4
49.867,9.337,-0.188,-65.4
49.967,9.343,-0.201,-65.5
50.067,9.348,-0.213,-65.5
50.167,9.353,-0.224,-65.6
50.267,9.358,-0.235,-65.6
50.367,9.362,-0.245,-65.6
50.467,9.366,-0.253,-65.7
50.567,9.370,-0.261,-65.7
50.667,9.373,-0.269,-65.7
50.767,9.376,-0.276,-65.8
50.867,9.379,-0.282,-65.8
50.967,9.381,-0.288,-65.8
51.067,9.384,-0.293,-65.8
51.167,9.386,-0.298,-65.9
51.267,9.388,-0.303,-65.9
51.367,9.390,-0.307,-65.9
51.467,9.392,-0.311,-65.9
51.567,9.393,-0.315,-65.9
51.667,9.394,-0.317,-66.2
51.767,9.388,-0.320,-69.8
51.867,9.381,-0.322,-74.3
51.967,9.373,-0.324,-78.9
52.067,9.365,-0.326,-83.4
52.167,9.362,-0.332,-85.4
52.267,9.362,-0.346,-86.1
52.367,9.362,-0.374,-87.0
52.467,9.364,-0.409,-86.7
52.567,9.368,-0.446,-86.0
52.667,9.373,-0.485,-85.1
52.767,9.378,-0.523,-84.3
52.867,9.384,-0.561,-83.4
52.967,9.390,-0.599,-82.5
53.067,9.397,-0.637,-81.7
53.167,9.403,-0.675,-81.4
53.267,9.408,-0.711,-81.6
53.367,9.412,-0.747,-82.2
53.467,9.414,-0.782,-83.3
53.567,9.416,-0.817,-84.7
53.667,9.415,-0.852,-86.4
53.767,9.414,-0.887,-88.2
53.867,9.411,-0.923,-89.9
53.967,9.408,-0.959,-91.3
54.067,9.405,-0.997,-92.5
54.167,9.401,-1.035,-93.5
54.267,9.398,-1.072,-94.0
54.367,9.392,-1.096,-95.8
54.467,9.385,-1.115,-98.8
54.567,9.373,-1.133,-103.4
54.667,9.360,-1.149,-107.8
54.767,9.345,-1.164,-112.8
54.867,9.329,-1.180,-117.5
54.967,9.311,-1.196,-121.5
55.067,9.294,-1.211,-125.0
55.167,9.282,-1.224,-126.0
55.267,9.272,-1.239,-126.0
55.367,9.254,-1.265,-125.3
55.467,9.236,-1.294,-124.4
55.567,9.218,-1.326,-123.1
55.667,9.200,-1.359,-121.6
55.767,9.183,-1.393,-120.2
55.867,9.167,-1.426,-118.8
55.967,9.152,-1.458,-117.7
56.067,9.138,-1.487,-116.9
56.167,9.125,-1.515,-116.4
56.267,9.113,-1.543,-115.9
56.367,9.101,-1.570,-115.4
56.467,9.089,-1.597,-115.0
56.567,9.077,-1.624,-114.7
56.667,9.066,-1.650,-114.4
56.767,9.054,-1.676,-114.2
56.867,9.043,-1.702,-113.9
56.967,9.033,-1.727,-113.8
57.067,9.022,-1.752,-113.6
57.167,9.011,-1.777,-113.5
57.267,9.001,-1.802,-113.4
57.367,8.990,-1.826,-113.4
57.467,8.980,-1.851,-113.3
57.567,8.969,-1.875,-113.2
57.667,8.959,-1.899,-113.1
57.767,8.949,-1.923,-113.1
57.867,8.939,-1.947,-113.1
57.967,8.929,-1.971,-113.1
58.067,8.919,-1.994,-113.1
58.167,8.909,-2.018,-113.1
58.267,8.898,-2.042,-113.5
58.367,8.882,-2.066,-115.8
58.467,8.868,-2.096,-115.8
58.567,8.855,-2.127,-114.8
58.667,8.840,-2.154,-115.7
58.767,8.824,-2.179,-117.6
58.867,8.806,-2.203,-120.2
58.967,8.786,-2.225,-122.9
59.067,8.766,-2.246,-125.5
59.167,8.745,-2.268,-128.0
59.267,8.721,-2.290,-130.4
59.367,8.696,-2.312,-132.6
59.467,8.669,-2.335,-134.5
59.567,8.640,-2.360,-136.1
59.667,8.613,-2.383,-137.3
59.767,8.587,-2.404,-138.1
59.867,8.562,-2.425,-138.8
59.967,8.538,-2.444,-139.2
60.067,8.516,-2.463,-139.5
60.167,8.494,-2.481,-139.6
60.267,8.473,-2.498,-139.7
60.367,8.453,-2.516,-139.7
60.467,8.433,-2.533,-139.6
60.567,8.413,-2.550,-139.5
60.667,8.393,-2.567,-139.4
60.767,8.374,-2.584,-139.2
60.867,8.355,-2.601,-139.1
60.967,8.335,-2.618,-139.0
61.067,8.315,-2.636,-138.9
61.167,8.296,-2.653,-138.8
61.267,8.276,-2.671,-138.8
61.367,8.256,-2.688,-138.7
61.467,8.237,-2.705,-138.6
61.567,8.218,-2.723,-138.4
61.667,8.199,-2.740,-138.3
61.767,8.180,-2.757,-138.2
61.867,8.161,-2.774,-138.0
61.967,8.143,-2.792,-137.7
62.067,8.124,-2.809,-137.5
62.167,8.106,-2.826,-137.3
62.267,8.088,-2.844,-137.1
62.367,8.069,-2.861,-137.0
62.467,8.051,-2.879,-136.7
62.567,8.027,-2.900,-137.3
62.667,7.997,-2.922,-139.2
62.767,7.967,-2.943,-141.0
62.867,7.935,-2.964,-142.9
62.967,7.902,-2.983,-144.9
63.067,7.870,-3.001,-146.7
63.167,7.839,-3.018,-148.1
63.267,7.810,-3.033,-149.4
63.367,7.782,-3.047,-150.4
63.467,7.755,-3.061,-151.1
63.567,7.730,-3.073,-151.7
63.667,7.706,-3.085,-152.2
63.767,7.682,-3.097,-152.5
63.867,7.660,-3.108,-152.7
63.967,7.639,-3.119,-152.8
64.067,7.618,-3.129,-152.9
64.167,7.597,-3.140,-152.9
64.267,7.577,-3.150,-152.8
64.367,7.557,-3.160,-152.8
64.467,7.537,-3.171,-152.8
64.567,7.518,-3.181,-152.7
64.667,7.499,-3.191,-152.5
64.767,7.480,-3.201,-152.4
64.867,7.461,-3.212,-152.2
64.967,7.442,-3.222,-152.1
65.067,7.423,-3.232,-152.0
65.167,7.405,-3.242,-151.8
65.267,7.386,-3.253,-151.7
65.367,7.368,-3.263,-151.5
65.467,7.349,-3.273,-151.4
65.567,7.331,-3.284,-151.2
65.667,7.312,-3.294,-151.1
65.767,7.294,-3.305,-151.0
65.867,7.276,-3.315,-150.8
65.967,7.257,-3.326,-150.7
66.067,7.239,-3.336,-150.5
66.167,7.221,-3.347,-150.4
66.267,7.203,-3.357,-150.3
66.367,7.185,-3.368,-150.1
66.467,7.167,-3.379,-150.0
66.567,7.149,-3.389,-149.8
66.667,7.132,-3.399,-150.0
66.767,7.122,-3.400,-152.0
66.867,7.113,-3.401,-154.0
66.967,7.103,-3.402,-156.0
67.067,7.093,-3.402,-158.2
67.167,7.083,-3.402,-160.1
67.267,7.074,-3.402,-161.8
67.367,7.064,-3.402,-163.3
67.467,7.054,-3.403,-164.6
67.567,7.042,-3.404,-165.7
67.667,7.029,-3.405,-166.7
67.767,7.015,-3.407,-167.6
67.867,6.999,-3.409,-168.4
67.967,6.982,-3.411,-169.0
68.067,6.964,-3.414,-169.5
68.167,6.946,-3.416,-169.9
68.267,6.927,-3.419,-170.3
68.367,6.908,-3.421,-170.7
68.467,6.889,-3.423,-171.2
68.567,6.869,-3.426,-171.4
68.667,6.848,-3.429,-171.6
68.767,6.827,-3.432,-171.7
68.867,6.807,-3.434,-172.0
68.967,6.785,-3.437,-172.1
69.067,6.763,-3.440,-172.1
69.167,6.742,-3.443,-172.1
69.267,6.720,-3.446,-172.2
69.367,6.698,-3.449,-172.2
69.467,6.677,-3.451,-172.2
69.567,6.655,-3.454,-172.3
69.667,6.634,-3.457,-172.3
69.767,6.612,-3.460,-172.3
69.867,6.591,-3.463,-172.4
69.967,6.569,-3.466,-172.4
70.067,6.547,-3.469,-172.4
70.167,6.526,-3.471,-172.5
70.267,6.505,-3.472,-173.7
70.367,6.485,-3.471,-175.2
70.467,6.465,-3.470,-176.7
70.567,6.446,-3.468,-177.9
70.667,6.428,-3.468,-178.6
70.767,6.408,-3.466,-179.8
70.867,6.386,-3.466,-180.0
70.967,6.363,-3.463,178.9
71.067,6.340,-3.457,175.8
71.167,6.326,-3.448,171.9
71.267,6.315,-3.443,170.1
71.367,6.294,-3.433,166.6
71.467,6.268,-3.423,164.9
71.567,6.240,-3.410,162.2
71.667,6.210,-3.394,159.7
71.767,6.178,-3.379,158.1
71.867,6.142,-3.368,159.7
71.967,6.106,-3.359,161.4
72.067,6.074,-3.346,160.4
72.167,6.042,-3.335,160.5
72.267,6.010,-3.322,159.8
72.367,5.978,-3.313,161.2
72.467,5.948,-3.299,159.5
72.567,5.917,-3.285,158.4
72.667,5.886,-3.270,157.2
72.767,5.853,-3.260,159.0
72.867,5.819,-3.252,160.9
72.967,5.788,-3.242,161.4
73.067,5.756,-3.229,160.4
73.167,5.725,-3.214,158.8
73.267,5.692,-3.205,160.5
73.367,5.661,-3.193,159.8
73.467,5.627,-3.184,161.5
73.567,5.593,-3.178,163.8
73.667,5.561,-3.170,164.3
73.767,5.528,-3.158,163.1
73.867,5.495,-3.144,161.5
73.967,5.459,-3.132,161.4
74.067,5.427,-3.117,159.7
74.167,5.396,-3.103,158.5
74.267,5.364,-3.090,158.1
74.367,5.332,-3.079,159.3
74.467,5.300,-3.070,160.5
74.567,5.270,-3.056,158.6
74.667,5.242,-3.038,155.6
74.767,5.216,-3.017,151.9
74.867,5.191,-2.996,148.7
74.967,5.167,-2.973,145.0
75.067,5.144,-2.947,141.3
75.167,5.119,-2.922,139.3
75.267,5.094,-2.897,137.9
75.367,5.070,-2.872,137.1
75.467,5.047,-2.850,136.6
75.567,5.026,-2.829,136.4
75.667,5.006,-2.810,136.5
75.767,4.986,-2.792,136.7
75.867,4.967,-2.774,136.9
75.967,4.948,-2.757,137.2
76.067,4.929,-2.741,137.4
76.167,4.910,-2.724,137.7
76.267,4.891,-2.707,138.0
76.367,4.870,-2.689,138.2
76.467,4.850,-2.672,138.4
76.567,4.830,-2.655,138.6
76.667,4.810,-2.638,138.8
76.767,4.790,-2.621,139.0
76.867,4.769,-2.603,139.1
76.967,4.748,-2.585,139.1
77.067,4.728,-2.567,139.2
77.167,4.707,-2.550,139.3
77.267,4.687,-2.532,139.4
77.367,4.666,-2.515,139.4
77.467,4.645,-2.497,139.5
77.567,4.624,-2.479,139.6
77.667,4.604,-2.462,139.6
77.767,4.583,-2.444,139.7
77.867,4.562,-2.427,139.8
77.967,4.541,-2.409,139.8
78.067,4.520,-2.392,139.9
78.167,4.499,-2.375,139.9
78.267,4.479,-2.357,140.0
78.367,4.458,-2.340,140.0
78.467,4.437,-2.322,140.1
78.567,4.416,-2.305,140.1
78.667,4.395,-2.288,140.2
78.767,4.374,-2.270,140.2
78.867,4.353,-2.253,140.2
78.967,4.332,-2.235,140.3
79.067,4.311,-2.218,140.3
79.167,4.290,-2.201,140.4
79.267,4.268,-2.183,140.4
79.367,4.246,-2.164,140.3
79.467,4.223,-2.145,140.3
79.567,4.203,-2.128,140.4
79.667,4.182,-2.112,140.5
79.767,4.161,-2.095,140.6
79.867,4.141,-2.078,140.7
79.967,4.120,-2.062,140.8
80.067,4.099,-2.045,141.0
80.167,4.078,-2.028,141.1
80.267,4.057,-2.012,141.2
80.367,4.036,-1.995,141.3
80.467,4.016,-1.979,141.3
80.567,3.994,-1.962,141.4
80.667,3.974,-1.946,141.5
80.767,3.952,-1.929,141.6
80.867,3.931,-1.913,141.7
80.967,3.910,-1.896,141.8
81.067,3.889,-1.880,141.9
81.167,3.868,-1.863,141.9
81.267,3.847,-1.847,142.0
81.367,3.826,-1.830,142.1
81.467,3.804,-1.814,142.1
81.567,3.783,-1.798,142.2
81.667,3.762,-1.781,142.3
81.767,3.740,-1.765,142.3
81.867,3.719,-1.749,142.4
81.967,3.698,-1.732,142.5
82.067,3.676,-1.716,142.5
82.167,3.655,-1.700,142.6
82.267,3.634,-1.684,142.6
