# seed=20260723010 wall_start=2026-07-24 17:41:26 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,-5.538,4.953,7.809,3.210,-3.198,-1.650
0.133,-0.000,-0.000,0.0,-5.523,4.849,7.744,3.149,-3.124,-1.649
0.233,0.004,-0.000,-0.1,-5.508,4.745,7.679,3.089,-3.050,-1.647
0.333,0.033,-0.001,-0.6,-5.493,4.641,7.613,3.028,-2.976,-1.646
0.433,0.065,-0.003,-1.1,-5.478,4.537,7.548,2.968,-2.902,-1.645
0.533,0.096,-0.004,-1.5,-5.463,4.433,7.483,2.907,-2.828,-1.644
0.633,0.125,-0.006,-1.8,-5.448,4.329,7.418,2.847,-2.754,-1.643
0.733,0.135,0.000,1.5,-5.433,4.225,7.353,2.786,-2.680,-1.642
0.833,0.144,0.010,6.5,-5.418,4.121,7.287,2.726,-2.606,-1.640
0.933,0.152,0.020,11.6,-5.403,4.017,7.222,2.665,-2.532,-1.639
1.033,0.159,0.031,16.6,-5.388,3.913,7.157,2.604,-2.458,-1.638
1.133,0.166,0.041,21.0,-5.373,3.809,7.092,2.544,-2.384,-1.637
1.233,0.172,0.052,25.6,-5.358,3.706,7.026,2.483,-2.310,-1.636
1.333,0.175,0.066,31.1,-5.343,3.602,6.961,2.423,-2.236,-1.634
1.433,0.180,0.075,34.4,-5.328,3.498,6.896,2.362,-2.162,-1.633
1.533,0.187,0.087,37.1,-5.313,3.394,6.831,2.302,-2.088,-1.632
1.633,0.214,0.106,36.9,-5.298,3.290,6.765,2.241,-2.014,-1.631
1.733,0.245,0.126,35.5,-5.283,3.186,6.700,2.181,-1.940,-1.630
1.833,0.275,0.143,33.8,-5.268,3.082,6.635,2.120,-1.866,-1.629
1.933,0.305,0.158,31.7,-5.253,2.978,6.570,2.060,-1.792,-1.627
2.033,0.336,0.172,29.7,-5.238,2.874,6.504,1.999,-1.718,-1.626
2.133,0.368,0.186,27.8,-5.223,2.770,6.439,1.938,-1.644,-1.625
2.233,0.402,0.200,26.2,-5.208,2.666,6.374,1.878,-1.570,-1.624
2.333,0.437,0.214,24.8,-5.193,2.562,6.309,1.817,-1.496,-1.623
2.433,0.471,0.227,23.8,-5.178,2.458,6.244,1.757,-1.422,-1.621
2.533,0.504,0.239,22.8,-5.171,2.406,6.178,1.696,-1.348,-1.620
2.633,0.536,0.251,22.1,-5.171,2.406,6.113,1.636,-1.274,-1.619
2.733,0.566,0.262,21.5,-5.171,2.406,6.048,1.575,-1.200,-1.618
2.833,0.596,0.273,21.1,-5.171,2.406,5.983,1.515,-1.126,-1.617
2.933,0.626,0.283,20.7,-5.171,2.406,5.917,1.454,-1.052,-1.616
3.033,0.655,0.294,20.3,-5.171,2.406,5.852,1.394,-0.978,-1.614
3.133,0.683,0.304,20.1,-5.171,2.406,5.787,1.333,-0.904,-1.613
3.233,0.711,0.313,19.8,-5.171,2.406,5.722,1.272,-0.830,-1.612
3.333,0.739,0.323,19.6,-5.171,2.406,5.656,1.212,-0.756,-1.611
3.433,0.766,0.332,19.5,-5.171,2.406,5.591,1.151,-0.682,-1.610
3.533,0.793,0.342,19.4,-5.171,2.406,5.526,1.091,-0.608,-1.608
3.633,0.819,0.351,19.4,-5.171,2.406,5.461,1.030,-0.534,-1.607
3.733,0.846,0.360,19.3,-5.171,2.406,5.396,0.970,-0.460,-1.606
3.833,0.872,0.369,19.2,-5.171,2.406,5.330,0.909,-0.386,-1.605
3.933,0.899,0.378,18.9,-5.171,2.406,5.265,0.849,-0.312,-1.604
4.033,0.927,0.385,17.9,-5.171,2.406,5.200,0.788,-0.238,-1.603
4.133,0.954,0.392,17.0,-5.171,2.406,5.135,0.728,-0.164,-1.601
4.233,0.981,0.398,16.2,-5.171,2.406,5.069,0.667,-0.090,-1.600
4.333,1.007,0.404,15.4,-5.171,2.406,5.004,0.606,-0.016,-1.599
4.433,1.033,0.410,14.7,-5.171,2.406,4.939,0.546,0.058,-1.598
4.533,1.058,0.415,14.1,-5.171,2.406,4.874,0.485,0.132,-1.597
4.633,1.082,0.420,13.6,-5.171,2.406,4.808,0.425,0.206,-1.595
4.733,1.105,0.425,13.2,-5.171,2.406,4.743,0.364,0.280,-1.594
4.833,1.128,0.430,12.9,-5.171,2.406,4.678,0.304,0.354,-1.593
4.933,1.150,0.434,12.7,-5.171,2.406,4.613,0.243,0.428,-1.592
5.033,1.171,0.439,12.5,-5.171,2.406,4.548,0.183,0.502,-1.591
5.133,1.192,0.443,12.4,-5.171,2.406,4.482,0.122,0.576,-1.590
5.233,1.213,0.448,12.3,-5.171,2.406,4.417,0.061,0.650,-1.588
5.333,1.234,0.452,12.3,-5.171,2.406,4.352,0.001,0.724,-1.587
5.433,1.254,0.456,12.3,-5.171,2.406,4.287,-0.060,0.798,-1.586
5.533,1.274,0.461,12.3,-5.141,2.389,4.254,-0.090,0.872,-1.585
5.633,1.294,0.465,12.3,-5.050,2.337,4.254,-0.090,0.946,-1.584
5.733,1.313,0.470,12.4,-4.959,2.284,4.254,-0.090,1.020,-1.582
5.833,1.333,0.474,12.4,-4.868,2.232,4.254,-0.090,1.094,-1.581
5.933,1.353,0.479,12.5,-4.777,2.180,4.254,-0.090,1.168,-1.580
6.033,1.372,0.483,12.6,-4.686,2.127,4.254,-0.090,1.242,-1.579
6.133,1.392,0.488,12.6,-4.594,2.075,4.254,-0.090,1.316,-1.578
6.233,1.411,0.492,12.8,-4.503,2.023,4.254,-0.090,1.390,-1.577
6.333,1.429,0.497,13.0,-4.412,1.970,4.254,-0.090,1.464,-1.575
6.433,1.448,0.501,13.1,-4.321,1.918,4.254,-0.090,1.538,-1.574
6.533,1.467,0.506,13.3,-4.230,1.866,4.254,-0.090,1.612,-1.573
6.633,1.486,0.511,13.4,-4.139,1.813,4.254,-0.090,1.686,-1.572
6.733,1.504,0.516,13.6,-4.048,1.761,4.254,-0.090,1.760,-1.571
6.833,1.523,0.520,13.8,-3.957,1.709,4.254,-0.090,1.834,-1.569
6.933,1.542,0.525,13.9,-3.866,1.656,4.254,-0.090,1.908,-1.568
7.033,1.561,0.530,14.1,-3.775,1.604,4.254,-0.090,1.982,-1.567
7.133,1.579,0.536,14.6,-3.684,1.552,4.254,-0.090,2.056,-1.566
7.233,1.596,0.543,16.1,-3.593,1.499,4.254,-0.090,2.130,-1.565
7.333,1.613,0.551,17.6,-3.502,1.447,4.254,-0.090,2.204,-1.564
7.433,1.629,0.561,19.6,-3.411,1.395,4.254,-0.090,2.278,-1.562
7.533,1.647,0.570,21.1,-3.320,1.342,4.254,-0.090,2.352,-1.561
7.633,1.662,0.579,22.8,-3.229,1.290,4.254,-0.090,2.426,-1.560
7.733,1.669,0.589,26.4,-3.138,1.238,4.254,-0.090,2.500,-1.559
7.833,1.674,0.599,29.9,-3.047,1.185,4.254,-0.090,2.574,-1.558
7.933,1.679,0.609,33.3,-2.956,1.133,4.254,-0.090,2.648,-1.556
8.033,1.683,0.619,36.5,-2.865,1.081,4.254,-0.090,2.722,-1.555
8.133,1.687,0.628,39.3,-2.774,1.028,4.254,-0.090,2.796,-1.554
8.233,1.692,0.637,41.6,-2.683,0.976,4.254,-0.090,2.870,-1.553
8.333,1.704,0.653,43.2,-2.592,0.924,4.254,-0.090,2.944,-1.552
8.433,1.732,0.677,42.5,-2.501,0.871,4.254,-0.090,2.981,-1.551
8.533,1.752,0.694,42.1,-2.410,0.819,4.279,-0.075,2.981,-1.551
8.633,1.759,0.704,43.4,-2.319,0.767,4.356,-0.028,2.981,-1.551
8.733,1.764,0.712,44.6,-2.228,0.714,4.432,0.018,2.981,-1.551
8.833,1.769,0.719,45.7,-2.137,0.662,4.508,0.064,2.981,-1.551
8.933,1.774,0.727,46.9,-2.046,0.610,4.584,0.110,2.981,-1.551
9.033,1.780,0.737,48.1,-1.955,0.557,4.660,0.156,2.981,-1.551
9.133,1.784,0.745,49.1,-1.864,0.505,4.736,0.202,2.981,-1.551
9.233,1.790,0.754,50.0,-1.773,0.452,4.812,0.248,2.981,-1.551
9.333,1.796,0.763,50.9,-1.682,0.400,4.888,0.294,2.981,-1.551
9.433,1.802,0.773,51.5,-1.591,0.348,4.965,0.340,2.981,-1.551
9.533,1.809,0.784,52.1,-1.500,0.295,5.041,0.386,2.981,-1.551
9.633,1.817,0.795,52.6,-1.409,0.243,5.117,0.433,2.981,-1.551
9.733,1.825,0.807,53.1,-1.318,0.191,5.193,0.479,2.981,-1.551
9.833,1.833,0.820,53.5,-1.227,0.138,5.269,0.525,2.981,-1.551
9.933,1.842,0.832,53.8,-1.135,0.086,5.345,0.571,2.981,-1.551
10.033,1.850,0.845,54.2,-1.044,0.034,5.421,0.617,2.981,-1.551
10.133,1.859,0.858,54.5,-0.953,-0.019,5.498,0.663,2.981,-1.551
10.233,1.868,0.872,54.7,-0.862,-0.071,5.574,0.709,2.981,-1.551
10.333,1.877,0.886,55.0,-0.771,-0.123,5.650,0.755,2.981,-1.551
10.433,1.886,0.899,55.2,-0.680,-0.176,5.726,0.801,2.981,-1.551
10.533,1.896,0.913,55.3,-0.589,-0.228,5.802,0.847,2.981,-1.551
10.633,1.905,0.927,55.5,-0.498,-0.280,5.878,0.893,2.981,-1.551
10.733,1.915,0.942,55.6,-0.407,-0.333,5.954,0.940,2.981,-1.551
10.833,1.924,0.956,55.8,-0.316,-0.385,6.031,0.986,2.981,-1.551
10.933,1.934,0.971,56.0,-0.225,-0.437,6.107,1.032,2.981,-1.551
11.033,1.943,0.985,56.0,-0.134,-0.490,6.183,1.078,2.981,-1.551
11.133,1.953,1.000,56.0,-0.043,-0.542,6.259,1.124,2.981,-1.551
11.233,1.963,1.015,56.1,0.048,-0.594,6.335,1.170,2.981,-1.551
11.333,1.973,1.029,56.1,0.048,-0.594,6.411,1.216,2.981,-1.551
11.433,1.983,1.044,56.1,0.048,-0.594,6.487,1.262,2.956,-1.554
11.533,1.993,1.059,56.1,0.048,-0.594,6.563,1.308,2.882,-1.561
11.633,2.002,1.073,56.1,0.048,-0.594,6.640,1.354,2.809,-1.569
11.733,2.012,1.088,56.1,0.048,-0.594,6.716,1.400,2.735,-1.576
11.833,2.023,1.104,56.1,0.048,-0.594,6.792,1.447,2.662,-1.584
11.933,2.039,1.127,55.8,0.048,-0.594,6.868,1.493,2.588,-1.591
12.033,2.055,1.149,55.6,0.048,-0.594,6.944,1.539,2.514,-1.599
12.133,2.067,1.167,55.5,0.048,-0.594,7.020,1.585,2.441,-1.606
12.233,2.080,1.186,55.5,0.048,-0.594,7.096,1.631,2.367,-1.614
12.333,2.095,1.207,55.4,0.048,-0.594,7.173,1.677,2.293,-1.621
12.433,2.110,1.229,55.2,0.048,-0.594,7.249,1.723,2.220,-1.629
12.533,2.125,1.250,55.1,0.048,-0.594,7.325,1.769,2.146,-1.636
12.633,2.141,1.271,55.0,0.048,-0.594,7.401,1.815,2.073,-1.644
12.733,2.155,1.292,54.9,0.048,-0.594,7.477,1.861,1.999,-1.652
12.833,2.170,1.313,54.9,0.048,-0.594,7.553,1.907,1.925,-1.659
12.933,2.184,1.333,54.9,0.048,-0.594,7.629,1.954,1.852,-1.667
13.033,2.199,1.354,54.9,0.048,-0.594,7.705,2.000,1.778,-1.674
13.133,2.213,1.374,54.8,0.048,-0.594,7.782,2.046,1.705,-1.682
13.233,2.228,1.395,54.8,0.048,-0.594,7.858,2.092,1.631,-1.689
13.333,2.242,1.415,54.9,0.048,-0.594,7.934,2.138,1.557,-1.697
13.433,2.255,1.435,55.0,0.048,-0.594,7.959,2.153,1.484,-1.704
13.533,2.269,1.454,55.1,0.048,-0.594,7.959,2.153,1.410,-1.712
13.633,2.283,1.474,55.1,0.048,-0.594,7.959,2.153,1.336,-1.719
13.733,2.296,1.494,55.2,0.048,-0.594,7.959,2.153,1.263,-1.727
13.833,2.310,1.514,55.3,0.048,-0.594,7.959,2.153,1.189,-1.734
13.933,2.323,1.533,55.4,0.048,-0.594,7.959,2.153,1.116,-1.742
14.033,2.336,1.553,55.5,0.048,-0.594,7.959,2.153,1.042,-1.749
14.133,2.350,1.573,55.6,0.048,-0.594,7.959,2.153,0.968,-1.757
14.233,2.363,1.593,55.7,0.048,-0.594,7.959,2.153,0.895,-1.765
14.333,2.376,1.612,55.8,-0.014,-0.533,7.959,2.153,0.821,-1.772
14.433,2.389,1.632,55.9,-0.089,-0.458,7.959,2.153,0.748,-1.780
14.533,2.402,1.652,56.1,-0.163,-0.384,7.959,2.153,0.674,-1.787
14.633,2.415,1.671,56.2,-0.237,-0.310,7.959,2.153,0.600,-1.795
14.733,2.428,1.691,56.3,-0.312,-0.236,7.959,2.153,0.527,-1.802
14.833,2.441,1.710,56.4,-0.386,-0.162,7.959,2.153,0.453,-1.810
14.933,2.454,1.730,56.5,-0.461,-0.088,7.959,2.153,0.379,-1.817
15.033,2.466,1.750,56.6,-0.535,-0.014,7.959,2.153,0.306,-1.825
15.133,2.479,1.769,56.8,-0.609,0.060,7.959,2.153,0.232,-1.832
15.233,2.491,1.789,56.9,-0.684,0.134,7.959,2.153,0.159,-1.840
15.333,2.504,1.808,57.0,-0.758,0.208,7.959,2.153,0.085,-1.847
15.433,2.514,1.826,57.4,-0.833,0.282,7.959,2.153,0.011,-1.855
15.533,2.523,1.841,58.0,-0.907,0.357,7.959,2.153,-0.062,-1.862
15.633,2.531,1.857,58.6,-0.981,0.431,7.959,2.153,-0.136,-1.870
15.733,2.539,1.871,58.9,-1.056,0.505,7.959,2.153,-0.209,-1.878
15.833,2.546,1.884,59.5,-1.130,0.579,7.959,2.153,-0.283,-1.885
15.933,2.554,1.900,59.8,-1.205,0.653,7.959,2.153,-0.357,-1.893
16.033,2.561,1.913,60.3,-1.279,0.727,7.959,2.153,-0.430,-1.900
16.133,2.567,1.927,61.0,-1.353,0.801,7.959,2.153,-0.504,-1.908
16.233,2.575,1.942,61.1,-1.428,0.875,7.959,2.153,-0.578,-1.915
16.333,2.583,1.957,61.4,-1.502,0.949,7.959,2.153,-0.651,-1.923
16.433,2.592,1.973,61.4,-1.577,1.023,7.919,2.173,-0.725,-1.930
16.533,2.601,1.989,61.4,-1.651,1.097,7.839,2.212,-0.749,-1.933
16.633,2.610,2.007,61.5,-1.725,1.172,7.760,2.251,-0.749,-1.933
16.733,2.620,2.025,61.7,-1.800,1.246,7.680,2.291,-0.749,-1.933
16.833,2.629,2.044,61.9,-1.874,1.320,7.600,2.330,-0.749,-1.933
16.933,2.639,2.063,62.1,-1.949,1.394,7.520,2.369,-0.749,-1.933
17.033,2.648,2.082,62.3,-2.023,1.468,7.440,2.408,-0.749,-1.933
17.133,2.658,2.101,62.5,-2.097,1.542,7.360,2.448,-0.749,-1.933
17.233,2.665,2.116,63.0,-2.172,1.616,7.280,2.487,-0.749,-1.933
17.333,2.671,2.131,63.5,-2.246,1.690,7.200,2.526,-0.749,-1.933
17.433,2.678,2.146,63.8,-2.321,1.764,7.121,2.565,-0.749,-1.933
17.533,2.688,2.166,63.9,-2.395,1.838,7.041,2.605,-0.749,-1.933
17.633,2.696,2.185,64.0,-2.469,1.912,6.961,2.644,-0.749,-1.933
17.733,2.703,2.200,64.4,-2.544,1.987,6.881,2.683,-0.749,-1.933
17.833,2.710,2.216,64.8,-2.618,2.061,6.801,2.722,-0.749,-1.933
17.933,2.717,2.232,65.2,-2.693,2.135,6.721,2.761,-0.749,-1.933
18.033,2.723,2.248,65.6,-2.767,2.209,6.641,2.801,-0.749,-1.933
18.133,2.732,2.267,65.7,-2.841,2.283,6.561,2.840,-0.749,-1.933
18.233,2.741,2.288,65.6,-2.916,2.357,6.481,2.879,-0.749,-1.933
18.333,2.752,2.310,65.4,-2.990,2.431,6.402,2.918,-0.749,-1.933
18.433,2.760,2.329,65.5,-3.065,2.505,6.322,2.958,-0.749,-1.933
18.533,2.768,2.348,65.6,-3.139,2.579,6.242,2.997,-0.749,-1.933
18.633,2.778,2.369,65.5,-3.213,2.653,6.162,3.036,-0.749,-1.933
18.733,2.788,2.390,65.4,-3.288,2.727,6.082,3.075,-0.749,-1.933
18.833,2.798,2.412,65.3,-3.362,2.801,6.002,3.115,-0.749,-1.933
18.933,2.808,2.433,65.2,-3.437,2.876,5.922,3.154,-0.749,-1.933
19.033,2.818,2.454,65.1,-3.511,2.950,5.842,3.193,-0.749,-1.933
19.133,2.829,2.475,64.9,-3.586,3.024,5.763,3.232,-0.749,-1.933
19.233,2.839,2.497,64.8,-3.660,3.098,5.683,3.272,-0.749,-1.933
19.333,2.849,2.517,64.8,-3.734,3.172,5.603,3.311,-0.749,-1.933
19.433,2.858,2.538,64.8,-3.809,3.246,5.523,3.350,-0.749,-1.933
19.533,2.868,2.559,64.8,-3.883,3.320,5.443,3.389,-0.786,-1.929
19.633,2.878,2.579,64.7,-3.958,3.394,5.363,3.429,-0.860,-1.920
19.733,2.887,2.600,64.7,-4.032,3.468,5.283,3.468,-0.933,-1.912
19.833,2.897,2.620,64.7,-4.106,3.542,5.203,3.507,-1.007,-1.903
19.933,2.907,2.641,64.7,-4.181,3.616,5.123,3.546,-1.080,-1.895
20.033,2.917,2.661,64.7,-4.255,3.691,5.044,3.586,-1.154,-1.886
20.133,2.926,2.681,64.7,-4.330,3.765,4.964,3.625,-1.227,-1.878
20.233,2.935,2.701,64.8,-4.404,3.839,4.884,3.664,-1.301,-1.869
20.333,2.944,2.721,64.9,-4.478,3.913,4.831,3.690,-1.374,-1.861
20.433,2.954,2.741,64.9,-4.553,3.987,4.831,3.690,-1.448,-1.853
20.533,2.963,2.761,65.0,-4.627,4.061,4.831,3.690,-1.521,-1.844
20.633,2.972,2.780,65.1,-4.702,4.135,4.831,3.690,-1.595,-1.836
20.733,2.981,2.800,65.2,-4.776,4.209,4.831,3.690,-1.668,-1.827
20.833,2.990,2.820,65.2,-4.850,4.283,4.831,3.690,-1.742,-1.819
20.933,2.999,2.840,65.3,-4.925,4.357,4.831,3.690,-1.815,-1.810
21.033,3.008,2.860,65.4,-4.999,4.431,4.831,3.690,-1.889,-1.802
21.133,3.017,2.880,65.4,-5.074,4.506,4.831,3.690,-1.962,-1.793
21.233,3.026,2.899,65.5,-5.148,4.580,4.831,3.690,-2.036,-1.785
21.333,3.034,2.917,65.6,-5.222,4.654,4.831,3.690,-2.109,-1.776
21.433,3.041,2.934,65.6,-5.297,4.728,4.831,3.690,-2.183,-1.768
21.533,3.048,2.950,65.7,-5.371,4.802,4.831,3.690,-2.256,-1.760
21.633,3.055,2.964,65.7,-5.446,4.876,4.831,3.690,-2.330,-1.751
21.733,3.061,2.978,65.8,-5.495,4.925,4.831,3.690,-2.403,-1.743
21.833,3.066,2.991,65.8,-5.495,4.925,4.831,3.690,-2.477,-1.734
21.933,3.072,3.003,65.9,-5.495,4.925,4.831,3.690,-2.550,-1.726
22.033,3.077,3.014,65.9,-5.495,4.925,4.831,3.690,-2.624,-1.717
22.133,3.081,3.025,66.0,-5.495,4.925,4.831,3.690,-2.697,-1.709
22.233,3.086,3.034,66.0,-5.495,4.925,4.831,3.690,-2.771,-1.700
22.333,3.090,3.044,66.1,-5.495,4.925,4.831,3.690,-2.845,-1.692
22.433,3.093,3.052,66.1,-5.495,4.925,4.831,3.690,-2.918,-1.684
22.533,3.097,3.060,66.2,-5.495,4.925,4.831,3.690,-2.992,-1.675
22.633,3.100,3.068,66.2,-5.495,4.925,4.831,3.690,-3.065,-1.667
22.733,3.103,3.075,66.3,-5.495,4.925,4.831,3.690,-3.139,-1.658
22.833,3.106,3.081,66.2,-5.495,4.925,4.831,3.690,-3.139,-1.658
22.933,3.109,3.087,66.2,-5.495,4.925,4.831,3.690,-3.139,-1.658
23.033,3.111,3.093,66.2,-5.495,4.925,4.831,3.690,-3.139,-1.658
23.133,3.114,3.099,66.1,-5.495,4.925,4.831,3.690,-3.139,-1.658
23.233,3.116,3.104,66.1,-5.495,4.925,4.831,3.690,-3.139,-1.658
23.333,3.118,3.108,66.1,-5.495,4.925,4.845,3.688,-3.139,-1.658
23.433,3.120,3.112,66.2,-5.495,4.925,4.933,3.674,-3.139,-1.658
23.533,3.121,3.116,66.2,-5.495,4.925,5.021,3.660,-3.139,-1.658
23.633,3.120,3.119,67.4,-5.495,4.925,5.109,3.646,-3.139,-1.658
23.733,3.113,3.121,71.9,-5.495,4.925,5.197,3.633,-3.139,-1.658
23.833,3.105,3.123,76.4,-5.495,4.925,5.285,3.619,-3.139,-1.658
23.933,3.099,3.126,80.3,-5.495,4.925,5.373,3.605,-3.139,-1.658
24.033,3.100,3.134,80.5,-5.495,4.925,5.461,3.591,-3.139,-1.658
24.133,3.096,3.152,84.0,-5.495,4.925,5.549,3.577,-3.139,-1.658
24.233,3.089,3.184,88.8,-5.495,4.925,5.637,3.563,-3.139,-1.658
24.333,3.081,3.218,92.9,-5.495,4.925,5.724,3.550,-3.139,-1.658
24.433,3.071,3.252,97.0,-5.495,4.925,5.812,3.536,-3.139,-1.658
24.533,3.059,3.287,100.5,-5.495,4.925,5.900,3.522,-3.139,-1.658
24.633,3.044,3.320,104.7,-5.495,4.925,5.988,3.508,-3.139,-1.658
24.733,3.030,3.354,107.2,-5.493,4.908,6.076,3.494,-3.139,-1.658
24.833,3.016,3.386,108.7,-5.479,4.804,6.164,3.480,-3.139,-1.658
24.933,3.004,3.415,109.8,-5.466,4.700,6.252,3.467,-3.139,-1.658
25.033,2.994,3.440,110.4,-5.453,4.596,6.340,3.453,-3.139,-1.658
25.133,2.983,3.465,110.9,-5.439,4.491,6.428,3.439,-3.139,-1.658
25.233,2.974,3.488,111.3,-5.426,4.387,6.516,3.425,-3.139,-1.658
25.333,2.964,3.511,111.6,-5.412,4.283,6.604,3.411,-3.139,-1.658
25.433,2.955,3.533,111.8,-5.399,4.179,6.692,3.398,-3.139,-1.658
25.533,2.946,3.555,112.0,-5.385,4.075,6.779,3.384,-3.139,-1.658
25.633,2.937,3.576,112.0,-5.372,3.971,6.867,3.370,-3.139,-1.658
25.733,2.929,3.597,112.1,-5.358,3.867,6.955,3.356,-3.139,-1.658
25.833,2.920,3.618,112.1,-5.345,3.763,7.043,3.342,-3.077,-1.657
25.933,2.912,3.638,112.2,-5.332,3.658,7.131,3.328,-3.003,-1.656
