# seed=20260723001 wall_start=2026-07-23 10:36:59
sim_t,x,y,yaw_deg
0.033,-0.000,-0.000,0.0
0.133,-0.000,-0.000,0.0
0.233,-0.000,-0.000,0.0
0.333,0.012,-0.004,-2.3
0.433,0.028,-0.012,-5.8
0.533,0.043,-0.020,-9.2
0.633,0.060,-0.029,-12.4
0.733,0.077,-0.039,-15.5
0.833,0.096,-0.050,-18.3
0.933,0.116,-0.062,-21.0
1.033,0.137,-0.075,-23.5
1.133,0.160,-0.090,-25.7
1.233,0.183,-0.106,-27.7
1.333,0.208,-0.123,-29.6
1.433,0.233,-0.141,-31.3
1.533,0.258,-0.161,-32.7
1.633,0.285,-0.181,-34.1
1.733,0.312,-0.202,-35.2
1.833,0.341,-0.225,-36.2
1.933,0.370,-0.248,-37.0
2.033,0.399,-0.272,-37.8
2.133,0.428,-0.297,-38.4
2.233,0.457,-0.321,-38.9
2.333,0.485,-0.345,-39.3
2.433,0.512,-0.367,-39.5
2.533,0.538,-0.390,-39.7
2.633,0.564,-0.411,-39.8
2.733,0.590,-0.433,-39.8
2.833,0.615,-0.453,-39.7
2.933,0.639,-0.472,-39.4
3.033,0.663,-0.491,-39.1
3.133,0.686,-0.509,-38.7
3.233,0.709,-0.526,-38.2
3.333,0.732,-0.542,-37.7
3.433,0.754,-0.558,-37.1
3.533,0.776,-0.574,-36.5
3.633,0.799,-0.589,-35.8
3.733,0.821,-0.603,-35.1
3.833,0.843,-0.616,-34.4
3.933,0.864,-0.629,-33.6
4.033,0.886,-0.642,-32.8
4.133,0.907,-0.653,-31.9
4.233,0.929,-0.665,-31.1
4.333,0.951,-0.676,-30.3
4.433,0.972,-0.687,-29.4
4.533,0.994,-0.697,-28.6
4.633,1.016,-0.707,-27.7
4.733,1.038,-0.717,-26.9
4.833,1.061,-0.727,-26.1
4.933,1.083,-0.736,-25.3
5.033,1.106,-0.745,-24.6
5.133,1.129,-0.754,-23.8
5.233,1.153,-0.763,-23.2
5.333,1.176,-0.772,-22.5
5.433,1.201,-0.780,-21.9
5.533,1.225,-0.789,-21.3
5.633,1.250,-0.797,-20.8
5.733,1.275,-0.806,-20.2
5.833,1.300,-0.814,-19.7
5.933,1.324,-0.821,-19.1
6.033,1.349,-0.828,-18.5
6.133,1.374,-0.836,-18.0
6.233,1.400,-0.843,-17.5
6.333,1.426,-0.850,-17.0
6.433,1.451,-0.857,-16.5
6.533,1.477,-0.863,-16.0
6.633,1.502,-0.870,-15.5
6.733,1.528,-0.876,-14.9
6.833,1.553,-0.881,-14.4
6.933,1.579,-0.887,-13.9
7.033,1.604,-0.892,-13.3
7.133,1.630,-0.897,-12.8
7.233,1.655,-0.901,-12.2
7.333,1.681,-0.906,-11.7
7.433,1.706,-0.910,-11.1
7.533,1.731,-0.914,-10.6
7.633,1.757,-0.917,-10.0
7.733,1.782,-0.921,-9.4
7.833,1.808,-0.924,-8.8
7.933,1.833,-0.926,-8.3
8.033,1.858,-0.929,-7.7
8.133,1.885,-0.932,-7.2
8.233,1.912,-0.934,-6.8
8.333,1.938,-0.936,-6.3
8.433,1.965,-0.938,-5.9
8.533,1.992,-0.940,-5.4
8.633,2.019,-0.942,-5.0
8.733,2.045,-0.943,-4.5
8.833,2.071,-0.944,-3.9
8.933,2.096,-0.945,-3.4
9.033,2.122,-0.945,-2.8
9.133,2.148,-0.945,-2.3
9.233,2.174,-0.945,-1.7
9.333,2.200,-0.945,-1.2
9.433,2.226,-0.944,-0.7
9.533,2.252,-0.943,-0.1
9.633,2.279,-0.942,0.4
9.733,2.305,-0.941,0.9
9.833,2.331,-0.940,1.4
9.933,2.358,-0.938,1.9
10.033,2.384,-0.936,2.4
10.133,2.411,-0.934,2.9
10.233,2.438,-0.932,3.3
10.333,2.465,-0.929,3.8
10.433,2.492,-0.927,4.2
10.533,2.519,-0.924,4.6
10.633,2.547,-0.921,5.0
10.733,2.574,-0.918,5.4
10.833,2.601,-0.914,5.8
10.933,2.628,-0.910,6.4
11.033,2.655,-0.907,6.8
11.133,2.681,-0.902,7.3
11.233,2.707,-0.898,7.9
11.333,2.732,-0.893,8.5
11.433,2.758,-0.888,9.1
11.533,2.782,-0.883,9.8
11.633,2.807,-0.877,10.5
11.733,2.831,-0.871,11.2
11.833,2.855,-0.865,11.9
11.933,2.879,-0.858,12.6
12.033,2.906,-0.851,13.5
12.133,2.941,-0.833,17.6
12.233,2.975,-0.812,22.4
12.333,3.006,-0.788,27.1
12.433,3.036,-0.761,31.7
12.533,3.064,-0.733,36.4
12.633,3.089,-0.702,40.9
12.733,3.112,-0.670,45.4
12.833,3.130,-0.638,50.0
12.933,3.131,-0.621,55.3
13.033,3.128,-0.607,60.9
13.133,3.124,-0.594,66.3
13.233,3.119,-0.582,71.3
13.333,3.114,-0.571,75.9
13.433,3.110,-0.558,79.8
13.533,3.114,-0.538,79.4
13.633,3.124,-0.523,75.6
13.733,3.135,-0.512,71.4
13.833,3.147,-0.504,66.8
13.933,3.159,-0.499,62.0
14.033,3.171,-0.494,57.4
14.133,3.185,-0.487,53.2
14.233,3.200,-0.479,49.4
14.333,3.217,-0.470,45.8
14.433,3.230,-0.461,44.0
14.533,3.232,-0.450,47.8
14.633,3.244,-0.421,52.8
14.733,3.259,-0.385,57.6
14.833,3.271,-0.347,62.3
14.933,3.280,-0.308,67.0
15.033,3.286,-0.269,71.6
15.133,3.286,-0.238,76.2
15.233,3.284,-0.215,80.2
15.333,3.288,-0.197,79.5
15.433,3.296,-0.188,76.0
15.533,3.305,-0.184,72.0
15.633,3.313,-0.183,67.5
15.733,3.322,-0.184,62.8
15.833,3.331,-0.185,58.2
15.933,3.338,-0.187,54.0
16.033,3.346,-0.187,50.3
16.133,3.355,-0.187,47.0
16.233,3.360,-0.184,45.5
16.333,3.367,-0.170,48.2
16.433,3.386,-0.138,51.5
16.533,3.406,-0.104,54.0
16.633,3.424,-0.070,56.6
16.733,3.441,-0.035,59.1
16.833,3.457,0.001,61.3
16.933,3.472,0.037,63.4
17.033,3.485,0.073,65.4
17.133,3.496,0.106,67.2
17.233,3.501,0.113,66.0
17.333,3.511,0.114,61.2
17.433,3.521,0.113,55.6
17.533,3.532,0.111,50.0
17.633,3.543,0.108,44.4
17.733,3.553,0.103,38.8
17.833,3.565,0.101,33.3
17.933,3.595,0.113,30.8
18.033,3.621,0.136,34.0
18.133,3.629,0.146,35.7
18.233,3.634,0.154,37.8
18.333,3.639,0.164,40.4
18.433,3.642,0.173,43.2
18.533,3.645,0.183,45.9
18.633,3.648,0.193,48.4
18.733,3.651,0.203,50.7
18.833,3.654,0.212,52.7
18.933,3.657,0.221,54.4
19.033,3.660,0.230,56.0
19.133,3.663,0.240,57.4
19.233,3.670,0.254,58.4
19.333,3.689,0.279,57.0
19.433,3.710,0.305,55.0
19.533,3.734,0.330,52.9
19.633,3.759,0.355,50.7
19.733,3.785,0.380,48.5
19.833,3.809,0.402,46.7
19.933,3.833,0.422,45.3
20.033,3.851,0.439,44.5
20.133,3.857,0.448,45.8
20.233,3.861,0.456,47.3
20.333,3.865,0.465,49.0
20.433,3.868,0.474,50.7
20.533,3.871,0.482,52.6
20.633,3.874,0.491,54.3
20.733,3.877,0.500,55.8
20.833,3.880,0.509,57.2
20.933,3.884,0.520,58.5
21.033,3.889,0.532,59.5
21.133,3.895,0.545,60.5
21.233,3.901,0.560,61.3
21.333,3.908,0.575,62.0
21.433,3.915,0.591,62.6
21.533,3.922,0.607,63.1
21.633,3.930,0.624,63.6
21.733,3.938,0.642,63.9
21.833,3.946,0.660,64.2
21.933,3.955,0.679,64.4
22.033,3.964,0.698,64.6
22.133,3.972,0.717,64.7
22.233,3.982,0.737,64.8
22.333,3.991,0.756,64.8
22.433,4.000,0.776,64.9
22.533,4.009,0.796,64.9
22.633,4.018,0.816,65.0
22.733,4.027,0.836,65.1
22.833,4.037,0.856,65.1
22.933,4.045,0.874,65.2
23.033,4.053,0.892,65.2
23.133,4.061,0.909,65.3
23.233,4.068,0.924,65.3
23.333,4.074,0.939,65.4
23.433,4.080,0.951,65.4
23.533,4.086,0.963,65.5
23.633,4.091,0.975,65.5
23.733,4.095,0.985,65.5
23.833,4.100,0.995,65.6
23.933,4.103,1.004,65.6
24.033,4.107,1.012,65.6
24.133,4.110,1.019,65.7
24.233,4.114,1.026,65.7
24.333,4.116,1.033,65.7
24.433,4.119,1.039,65.8
24.533,4.122,1.044,65.8
24.633,4.124,1.049,65.8
24.733,4.126,1.054,65.9
24.833,4.128,1.058,65.9
24.933,4.129,1.062,65.9
25.033,4.131,1.066,65.9
25.133,4.133,1.070,65.9
25.233,4.131,1.072,67.0
25.333,4.124,1.074,71.3
