# seed=59259 wall_start=2026-07-22 16:36:01
sim_t,x,y,yaw_deg
0.033,-0.000,-0.000,0.0
0.133,-0.000,-0.000,0.0
0.233,-0.000,-0.000,0.0
0.333,-0.000,-0.000,0.0
0.433,-0.000,-0.000,0.0
0.533,-0.000,-0.000,0.0
0.633,-0.000,-0.000,0.0
0.733,-0.000,-0.000,0.0
0.833,-0.000,-0.000,0.0
0.933,-0.000,-0.000,0.0
1.033,-0.000,-0.000,0.0
1.133,-0.000,-0.000,0.0
1.233,-0.000,-0.000,0.0
1.333,-0.000,-0.000,0.0
1.433,-0.000,-0.000,0.0
1.533,-0.000,-0.000,0.0
1.633,-0.000,-0.000,0.0
1.733,-0.000,-0.000,0.0
1.833,-0.000,-0.000,0.0
1.933,-0.000,-0.000,0.0
2.033,-0.000,-0.000,0.0
2.133,-0.000,-0.000,0.0
2.233,-0.000,-0.000,0.0
2.333,-0.000,-0.000,0.0
2.433,-0.000,-0.000,0.0
2.533,-0.000,-0.000,0.0
2.633,-0.000,-0.000,0.0
2.733,-0.000,-0.000,0.0
2.833,-0.000,-0.000,0.0
2.933,-0.000,-0.000,0.0
3.033,-0.000,-0.000,0.0
3.133,-0.000,-0.000,0.0
3.233,-0.000,-0.000,0.0
3.333,-0.000,-0.000,0.0
3.433,-0.000,-0.000,0.0
3.533,-0.000,-0.000,0.0
3.633,-0.000,-0.000,0.0
3.733,-0.000,-0.000,0.0
3.833,-0.000,-0.000,0.0
3.933,-0.000,-0.000,0.0
4.033,-0.000,-0.000,0.0
4.133,-0.000,-0.000,0.0
4.233,-0.000,-0.000,0.0
4.333,-0.000,-0.000,0.0
4.433,-0.000,-0.000,0.0
4.533,-0.000,-0.000,0.0
4.633,-0.000,-0.000,0.0
4.733,-0.000,-0.000,0.0
4.833,-0.000,-0.000,0.0
4.933,-0.000,-0.000,0.0
5.033,-0.000,-0.000,0.0
5.133,-0.000,-0.000,0.0
5.233,-0.000,-0.000,0.0
5.333,-0.000,-0.000,0.0
5.433,-0.000,-0.000,0.0
5.533,-0.000,-0.000,0.0
5.633,-0.000,-0.000,0.0
5.733,-0.000,-0.000,0.0
5.833,-0.000,-0.000,0.0
5.933,-0.000,-0.000,0.0
6.033,-0.000,-0.000,0.0
6.133,-0.000,-0.000,0.0
6.233,-0.000,-0.000,0.0
6.333,-0.000,-0.000,0.0
6.433,-0.000,-0.000,0.0
6.533,-0.000,-0.000,0.0
6.633,-0.000,-0.000,0.0
6.733,-0.000,-0.000,0.0
6.833,-0.000,-0.000,0.0
6.933,-0.000,-0.000,0.0
7.033,-0.000,-0.000,0.0
7.133,-0.000,-0.000,0.0
7.233,-0.000,-0.000,0.0
7.333,-0.000,-0.000,0.0
7.433,0.003,-0.000,-0.1
7.533,0.017,-0.001,-0.6
7.633,0.031,-0.002,-1.2
7.733,0.045,-0.004,-1.7
7.833,0.060,-0.005,-2.1
7.933,0.075,-0.006,-2.6
8.033,0.091,-0.008,-3.0
8.133,0.107,-0.009,-3.3
8.233,0.122,-0.011,-3.7
8.333,0.138,-0.013,-4.1
8.433,0.155,-0.014,-4.4
8.533,0.171,-0.016,-4.6
8.633,0.187,-0.018,-4.9
8.733,0.204,-0.020,-5.2
8.833,0.220,-0.022,-5.4
8.933,0.237,-0.024,-5.7
9.033,0.254,-0.026,-6.0
9.133,0.270,-0.029,-6.2
9.233,0.287,-0.031,-6.5
9.333,0.304,-0.033,-6.7
9.433,0.321,-0.036,-6.9
9.533,0.339,-0.038,-7.1
9.633,0.356,-0.041,-7.2
9.733,0.374,-0.043,-7.4
9.833,0.391,-0.046,-7.6
9.933,0.409,-0.048,-7.8
10.033,0.426,-0.051,-7.9
10.133,0.443,-0.054,-8.2
10.233,0.460,-0.057,-8.5
10.333,0.477,-0.060,-8.7
10.433,0.494,-0.064,-9.3
10.533,0.510,-0.070,-11.3
10.633,0.525,-0.077,-13.3
10.733,0.540,-0.085,-15.3
10.833,0.556,-0.093,-17.2
10.933,0.571,-0.101,-19.1
11.033,0.588,-0.111,-21.0
11.133,0.607,-0.121,-22.5
11.233,0.626,-0.132,-23.8
11.333,0.647,-0.144,-25.0
11.433,0.669,-0.157,-25.9
11.533,0.693,-0.170,-26.7
11.633,0.718,-0.184,-27.4
11.733,0.744,-0.198,-27.9
11.833,0.770,-0.213,-28.3
11.933,0.797,-0.228,-28.6
12.033,0.824,-0.244,-28.8
12.133,0.852,-0.260,-29.0
12.233,0.880,-0.276,-29.2
12.333,0.909,-0.292,-29.3
12.433,0.937,-0.308,-29.4
12.533,0.965,-0.324,-29.5
12.633,0.994,-0.341,-29.6
12.733,1.022,-0.357,-29.8
12.833,1.050,-0.373,-29.9
12.933,1.078,-0.389,-29.7
13.033,1.107,-0.404,-29.0
13.133,1.136,-0.418,-28.2
13.233,1.165,-0.432,-27.4
13.333,1.194,-0.446,-27.2
13.433,1.223,-0.460,-26.8
13.533,1.251,-0.475,-26.9
13.633,1.279,-0.489,-27.2
13.733,1.306,-0.503,-27.0
13.833,1.332,-0.516,-26.8
13.933,1.358,-0.530,-27.0
14.033,1.384,-0.542,-26.6
14.133,1.410,-0.554,-26.3
14.233,1.436,-0.566,-25.9
14.333,1.461,-0.578,-25.6
14.433,1.486,-0.589,-25.3
14.533,1.511,-0.600,-25.1
14.633,1.536,-0.611,-24.9
14.733,1.560,-0.622,-24.7
14.833,1.584,-0.633,-24.5
14.933,1.608,-0.644,-24.5
15.033,1.631,-0.654,-24.4
15.133,1.654,-0.664,-24.3
15.233,1.677,-0.674,-24.2
15.333,1.700,-0.685,-24.1
15.433,1.723,-0.695,-24.1
15.533,1.745,-0.705,-24.1
15.633,1.764,-0.714,-24.4
15.733,1.781,-0.722,-24.7
15.833,1.797,-0.730,-25.0
15.933,1.811,-0.737,-25.4
16.033,1.824,-0.744,-25.8
16.133,1.836,-0.751,-26.2
16.233,1.847,-0.757,-26.6
16.333,1.858,-0.763,-26.9
16.433,1.867,-0.769,-27.3
16.533,1.876,-0.774,-27.5
16.633,1.885,-0.779,-27.8
16.733,1.892,-0.784,-28.1
16.833,1.900,-0.788,-28.4
16.933,1.907,-0.793,-28.6
17.033,1.914,-0.797,-28.8
17.133,1.920,-0.800,-29.0
17.233,1.925,-0.804,-29.2
17.333,1.931,-0.807,-29.3
17.433,1.936,-0.810,-29.5
17.533,1.940,-0.813,-29.7
17.633,1.944,-0.816,-29.8
17.733,1.948,-0.818,-30.0
17.833,1.951,-0.821,-30.1
17.933,1.955,-0.823,-30.2
18.033,1.953,-0.827,-32.6
18.133,1.949,-0.833,-37.2
18.233,1.944,-0.839,-41.7
18.333,1.938,-0.845,-46.3
18.433,1.932,-0.851,-50.8
18.533,1.926,-0.855,-55.4
18.633,1.926,-0.862,-57.2
18.733,1.933,-0.868,-56.0
18.833,1.943,-0.876,-54.1
18.933,1.959,-0.891,-51.8
19.033,1.982,-0.910,-48.9
19.133,2.006,-0.930,-46.2
19.233,2.032,-0.948,-43.4
19.333,2.057,-0.965,-41.0
19.433,2.058,-0.967,-41.3
19.533,2.054,-0.972,-45.3
19.633,2.049,-0.981,-50.7
19.733,2.044,-0.991,-56.3
19.833,2.038,-1.000,-61.9
19.933,2.032,-1.009,-67.5
20.033,2.024,-1.017,-73.1
20.133,2.019,-1.032,-77.9
20.233,2.024,-1.058,-78.3
20.333,2.027,-1.079,-78.7
20.433,2.031,-1.097,-78.6
20.533,2.034,-1.121,-79.5
20.633,2.033,-1.153,-82.9
20.733,2.030,-1.187,-86.2
20.833,2.025,-1.220,-89.6
20.933,2.019,-1.252,-92.9
21.033,2.012,-1.286,-95.0
21.133,2.013,-1.323,-93.2
21.233,2.015,-1.361,-91.0
21.333,2.016,-1.397,-90.5
21.433,2.014,-1.433,-91.5
21.533,2.010,-1.470,-92.5
21.633,2.009,-1.506,-92.5
21.733,2.012,-1.542,-90.4
21.833,2.009,-1.577,-91.6
21.933,2.005,-1.611,-93.1
22.033,2.001,-1.647,-94.2
22.133,1.999,-1.682,-93.8
22.233,1.996,-1.717,-94.0
22.333,1.990,-1.752,-95.5
22.433,1.984,-1.787,-96.7
22.533,1.978,-1.823,-97.5
22.633,1.971,-1.859,-98.7
22.733,1.963,-1.896,-99.8
22.833,1.955,-1.933,-100.6
22.933,1.947,-1.970,-101.2
23.033,1.938,-2.007,-101.8
23.133,1.929,-2.042,-102.5
23.233,1.920,-2.076,-103.2
23.333,1.911,-2.110,-103.7
23.433,1.903,-2.143,-103.8
23.533,1.894,-2.176,-104.0
23.633,1.886,-2.208,-104.1
23.733,1.878,-2.239,-104.2
23.833,1.870,-2.270,-104.2
23.933,1.862,-2.301,-104.4
