# seed=20260723005 wall_start=2026-07-25 00:15:13 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,2.783,-4.834,1.393,-6.004,8.473,3.880
0.167,-0.000,-0.000,0.0,2.810,-4.922,1.393,-6.004,8.473,3.880
0.267,-0.000,-0.000,0.0,2.837,-5.010,1.393,-6.004,8.473,3.880
0.367,0.014,0.003,1.7,2.864,-5.098,1.393,-6.004,8.473,3.880
0.467,0.038,0.011,5.3,2.891,-5.186,1.393,-6.004,8.473,3.880
0.567,0.061,0.021,9.0,2.918,-5.274,1.393,-6.004,8.473,3.880
0.667,0.083,0.031,12.6,2.945,-5.362,1.393,-6.004,8.473,3.880
0.767,0.105,0.044,16.2,2.972,-5.450,1.393,-6.004,8.473,3.880
0.867,0.125,0.057,19.9,2.999,-5.538,1.393,-6.004,8.473,3.880
0.967,0.145,0.072,23.5,3.026,-5.626,1.393,-6.004,8.473,3.880
1.067,0.164,0.088,27.1,3.053,-5.713,1.393,-6.004,8.473,3.880
1.167,0.182,0.105,30.8,3.080,-5.801,1.393,-6.004,8.473,3.880
1.267,0.199,0.124,34.4,3.107,-5.889,1.393,-6.004,8.473,3.880
1.367,0.214,0.143,38.0,3.134,-5.977,1.393,-6.004,8.473,3.880
1.467,0.229,0.163,41.4,3.161,-6.065,1.393,-6.004,8.473,3.880
1.567,0.242,0.184,45.0,3.188,-6.153,1.393,-6.004,8.473,3.880
1.667,0.253,0.206,48.6,3.215,-6.241,1.393,-6.004,8.473,3.880
1.767,0.264,0.229,52.3,3.242,-6.329,1.393,-6.004,8.473,3.880
1.867,0.272,0.252,55.9,3.269,-6.417,1.393,-6.004,8.473,3.880
1.967,0.280,0.275,59.5,3.296,-6.505,1.393,-6.004,8.473,3.880
2.067,0.286,0.300,63.1,3.323,-6.593,1.393,-6.004,8.473,3.880
2.167,0.290,0.324,66.8,3.350,-6.681,1.393,-6.004,8.473,3.880
2.267,0.293,0.349,70.4,3.377,-6.769,1.393,-6.004,8.473,3.880
2.367,0.294,0.373,74.0,3.404,-6.857,1.393,-6.004,8.473,3.880
2.467,0.298,0.404,76.2,3.431,-6.945,1.393,-6.004,8.473,3.880
2.567,0.302,0.438,78.0,3.458,-7.033,1.393,-6.004,8.473,3.880
2.667,0.307,0.476,79.5,3.485,-7.121,1.393,-6.004,8.473,3.880
2.767,0.311,0.513,80.9,3.512,-7.209,1.393,-6.004,8.473,3.880
2.867,0.312,0.551,83.0,3.539,-7.297,1.393,-6.004,8.473,3.880
2.967,0.313,0.589,84.8,3.566,-7.385,1.393,-6.004,8.473,3.880
3.067,0.312,0.627,86.9,3.593,-7.472,1.393,-6.004,8.473,3.880
3.167,0.310,0.664,89.0,3.620,-7.560,1.393,-6.004,8.473,3.880
3.267,0.307,0.700,90.7,3.647,-7.648,1.393,-6.004,8.473,3.880
3.367,0.303,0.734,92.3,3.674,-7.736,1.393,-6.004,8.473,3.880
3.467,0.299,0.767,93.6,3.701,-7.824,1.393,-6.004,8.473,3.880
3.567,0.294,0.798,94.7,3.719,-7.883,1.393,-6.004,8.473,3.880
3.667,0.290,0.828,95.7,3.719,-7.883,1.393,-6.004,8.473,3.880
3.767,0.286,0.857,96.5,3.719,-7.883,1.393,-6.004,8.473,3.880
3.867,0.281,0.884,97.1,3.719,-7.883,1.393,-6.004,8.473,3.880
3.967,0.277,0.910,97.6,3.719,-7.883,1.393,-6.004,8.473,3.880
4.067,0.273,0.936,98.0,3.719,-7.883,1.393,-6.004,8.473,3.880
4.167,0.268,0.960,98.3,3.719,-7.883,1.393,-6.004,8.473,3.880
4.267,0.264,0.984,98.6,3.719,-7.883,1.393,-6.004,8.473,3.880
4.367,0.260,1.008,98.8,3.719,-7.883,1.393,-6.004,8.473,3.880
4.467,0.257,1.031,99.0,3.719,-7.883,1.393,-6.004,8.473,3.880
4.567,0.253,1.054,99.0,3.719,-7.883,1.393,-6.004,8.473,3.880
4.667,0.249,1.076,99.1,3.719,-7.883,1.393,-6.004,8.473,3.880
4.767,0.246,1.098,99.0,3.719,-7.883,1.393,-6.004,8.473,3.880
4.867,0.243,1.119,99.0,3.719,-7.883,1.393,-6.004,8.473,3.880
4.967,0.239,1.141,98.9,3.719,-7.883,1.393,-6.004,8.473,3.880
5.067,0.236,1.162,98.9,3.719,-7.883,1.393,-6.004,8.473,3.880
5.167,0.233,1.184,98.9,3.719,-7.883,1.393,-6.004,8.473,3.880
5.267,0.229,1.205,98.8,3.719,-7.883,1.393,-6.004,8.473,3.880
5.367,0.226,1.227,98.8,3.719,-7.883,1.393,-6.004,8.473,3.880
5.467,0.223,1.248,98.8,3.719,-7.883,1.393,-6.004,8.473,3.880
5.567,0.220,1.270,98.7,3.719,-7.883,1.393,-6.004,8.473,3.880
5.667,0.216,1.291,98.7,3.719,-7.883,1.393,-6.004,8.473,3.880
5.767,0.213,1.313,98.7,3.719,-7.883,1.393,-6.004,8.473,3.880
5.867,0.210,1.334,98.7,3.719,-7.883,1.393,-6.004,8.473,3.880
5.967,0.207,1.356,98.6,3.719,-7.883,1.393,-6.004,8.473,3.880
6.067,0.204,1.376,98.4,3.719,-7.883,1.393,-6.004,8.473,3.880
6.167,0.201,1.397,98.3,3.719,-7.883,1.393,-6.004,8.473,3.880
6.267,0.198,1.418,98.2,3.719,-7.883,1.393,-6.004,8.473,3.880
6.367,0.196,1.439,98.0,3.719,-7.883,1.393,-6.004,8.473,3.880
6.467,0.193,1.459,97.9,3.719,-7.883,1.393,-6.004,8.473,3.880
6.567,0.190,1.480,97.8,3.705,-7.879,1.393,-6.004,8.473,3.880
6.667,0.188,1.501,97.6,3.616,-7.853,1.393,-6.004,8.473,3.880
6.767,0.185,1.522,97.5,3.528,-7.827,1.393,-6.004,8.473,3.880
6.867,0.183,1.543,97.4,3.440,-7.802,1.393,-6.004,8.473,3.880
