# seed=20260723009 wall_start=2026-07-23 22:10:51
sim_t,x,y,yaw_deg
0.067,-0.000,-0.000,0.0
0.167,-0.000,-0.000,0.0
0.267,0.012,-0.001,-0.4
0.367,0.044,-0.003,-1.5
0.467,0.076,-0.006,-2.5
0.567,0.107,-0.010,-3.6
0.667,0.139,-0.014,-4.6
0.767,0.169,-0.018,-5.5
0.867,0.199,-0.023,-6.3
0.967,0.227,-0.027,-7.0
1.067,0.255,-0.032,-7.5
1.167,0.282,-0.036,-8.0
1.267,0.308,-0.041,-8.4
1.367,0.334,-0.045,-8.7
1.467,0.359,-0.050,-9.0
1.567,0.384,-0.054,-9.2
1.667,0.408,-0.059,-9.4
1.767,0.432,-0.063,-9.6
1.867,0.458,-0.066,-8.9
1.967,0.485,-0.068,-8.1
2.067,0.512,-0.070,-7.2
2.167,0.540,-0.072,-6.3
2.267,0.566,-0.073,-5.5
2.367,0.591,-0.074,-4.9
2.467,0.616,-0.075,-4.3
2.567,0.640,-0.076,-3.8
2.667,0.663,-0.077,-3.5
2.767,0.685,-0.078,-3.2
2.867,0.707,-0.079,-3.2
2.967,0.727,-0.081,-3.3
3.067,0.748,-0.082,-3.4
3.167,0.768,-0.084,-3.8
3.267,0.788,-0.086,-4.1
3.367,0.808,-0.088,-4.4
3.467,0.828,-0.090,-4.7
3.567,0.848,-0.092,-4.9
3.667,0.869,-0.094,-5.2
3.767,0.889,-0.097,-5.4
3.867,0.910,-0.099,-5.6
3.967,0.931,-0.101,-5.7
4.067,0.953,-0.104,-5.9
4.167,0.974,-0.106,-6.0
4.267,0.995,-0.109,-6.1
4.367,1.017,-0.111,-6.2
4.467,1.038,-0.114,-6.4
4.567,1.060,-0.116,-6.5
4.667,1.081,-0.119,-6.6
4.767,1.102,-0.122,-6.7
4.867,1.124,-0.125,-6.9
4.967,1.146,-0.127,-7.0
5.067,1.167,-0.130,-7.1
5.167,1.189,-0.133,-7.2
5.267,1.210,-0.136,-7.4
5.367,1.232,-0.139,-7.5
5.467,1.253,-0.143,-7.7
5.567,1.274,-0.146,-7.9
5.667,1.295,-0.149,-8.2
5.767,1.316,-0.153,-8.4
5.867,1.338,-0.156,-8.4
5.967,1.360,-0.160,-8.6
6.067,1.381,-0.163,-8.8
6.167,1.403,-0.167,-9.0
6.267,1.424,-0.171,-9.2
6.367,1.445,-0.175,-9.4
6.467,1.467,-0.179,-9.7
6.567,1.488,-0.183,-9.9
6.667,1.509,-0.187,-10.2
6.767,1.530,-0.191,-10.4
6.867,1.552,-0.196,-10.5
6.967,1.574,-0.200,-10.7
7.067,1.596,-0.204,-10.8
7.167,1.618,-0.209,-11.0
7.267,1.640,-0.213,-11.1
7.367,1.662,-0.218,-11.2
7.467,1.684,-0.223,-11.4
7.567,1.706,-0.227,-11.5
7.667,1.728,-0.232,-11.7
7.767,1.750,-0.237,-11.8
7.867,1.772,-0.242,-12.0
7.967,1.795,-0.247,-12.1
8.067,1.817,-0.252,-12.3
8.167,1.839,-0.257,-12.4
8.267,1.861,-0.262,-12.5
8.367,1.883,-0.268,-12.7
8.467,1.908,-0.273,-12.7
8.567,1.931,-0.278,-12.7
8.667,1.953,-0.284,-12.9
8.767,1.975,-0.289,-13.1
8.867,1.996,-0.295,-13.4
8.967,2.018,-0.300,-13.6
9.067,2.040,-0.306,-13.9
9.167,2.061,-0.312,-14.2
9.267,2.083,-0.318,-14.4
9.367,2.105,-0.324,-14.7
9.467,2.126,-0.330,-14.9
9.567,2.148,-0.337,-15.2
9.667,2.170,-0.343,-15.5
9.767,2.192,-0.350,-15.7
9.867,2.214,-0.356,-16.0
9.967,2.235,-0.363,-16.3
10.067,2.257,-0.370,-16.5
10.167,2.279,-0.377,-16.8
10.267,2.301,-0.384,-17.1
10.367,2.323,-0.392,-17.4
10.467,2.345,-0.399,-17.7
10.567,2.367,-0.407,-17.9
10.667,2.389,-0.415,-18.2
10.767,2.412,-0.423,-18.5
10.867,2.434,-0.431,-18.8
10.967,2.456,-0.439,-19.1
11.067,2.479,-0.447,-19.2
11.167,2.502,-0.455,-19.4
11.267,2.525,-0.464,-19.6
11.367,2.548,-0.472,-19.7
11.467,2.570,-0.481,-20.0
11.567,2.593,-0.490,-20.2
11.667,2.615,-0.499,-20.5
11.767,2.637,-0.508,-20.8
11.867,2.660,-0.517,-21.1
11.967,2.682,-0.526,-21.4
12.067,2.705,-0.535,-21.7
12.167,2.727,-0.545,-22.0
12.267,2.750,-0.555,-22.3
12.367,2.772,-0.565,-22.7
12.467,2.794,-0.575,-23.1
12.567,2.816,-0.585,-23.5
12.667,2.838,-0.595,-23.9
12.767,2.860,-0.606,-24.2
12.867,2.883,-0.617,-24.5
12.967,2.906,-0.628,-24.8
13.067,2.929,-0.639,-25.1
13.167,2.951,-0.650,-25.3
13.267,2.974,-0.662,-25.6
13.367,2.997,-0.673,-25.9
13.467,3.020,-0.685,-26.3
13.567,3.042,-0.697,-26.6
13.667,3.064,-0.709,-27.0
13.767,3.087,-0.721,-27.4
13.867,3.109,-0.734,-27.8
13.967,3.132,-0.747,-28.2
14.067,3.154,-0.759,-28.5
14.167,3.177,-0.773,-28.9
14.267,3.199,-0.786,-29.3
14.367,3.222,-0.799,-29.6
14.467,3.244,-0.813,-30.0
14.567,3.267,-0.827,-30.4
14.667,3.290,-0.844,-31.8
14.767,3.313,-0.864,-34.1
14.867,3.336,-0.884,-36.3
14.967,3.358,-0.906,-38.5
15.067,3.380,-0.930,-40.6
15.167,3.403,-0.954,-42.4
15.267,3.427,-0.981,-44.1
15.367,3.451,-1.009,-45.4
15.467,3.476,-1.037,-46.6
15.567,3.500,-1.065,-47.5
15.667,3.522,-1.092,-48.2
15.767,3.544,-1.118,-48.7
15.867,3.565,-1.143,-49.2
15.967,3.585,-1.168,-49.5
16.067,3.606,-1.193,-49.8
16.167,3.625,-1.217,-50.1
16.267,3.646,-1.240,-49.7
16.367,3.669,-1.261,-47.7
16.467,3.692,-1.280,-45.6
16.567,3.716,-1.298,-43.5
16.667,3.741,-1.316,-41.4
16.767,3.768,-1.335,-39.4
16.867,3.797,-1.354,-37.8
16.967,3.828,-1.374,-36.4
17.067,3.860,-1.395,-35.5
17.167,3.890,-1.415,-34.7
17.267,3.920,-1.434,-34.1
17.367,3.947,-1.451,-33.9
17.467,3.974,-1.469,-33.8
17.567,3.999,-1.486,-33.8
17.667,4.024,-1.503,-34.0
17.767,4.048,-1.520,-34.2
17.867,4.071,-1.537,-34.6
17.967,4.093,-1.555,-36.0
18.067,4.112,-1.575,-38.4
18.167,4.131,-1.596,-40.6
18.267,4.150,-1.618,-42.7
18.367,4.168,-1.641,-44.9
18.467,4.187,-1.665,-46.8
18.567,4.206,-1.691,-48.5
18.667,4.227,-1.718,-50.0
18.767,4.247,-1.747,-51.3
18.867,4.268,-1.777,-52.4
18.967,4.289,-1.808,-53.3
19.067,4.311,-1.840,-54.1
19.167,4.332,-1.872,-54.8
19.267,4.353,-1.904,-55.5
19.367,4.372,-1.933,-56.1
19.467,4.380,-1.941,-54.8
19.567,4.387,-1.946,-53.2
19.667,4.395,-1.952,-51.4
19.767,4.404,-1.957,-49.6
19.867,4.412,-1.961,-47.9
19.967,4.420,-1.966,-46.3
20.067,4.428,-1.970,-44.9
20.167,4.435,-1.975,-43.6
20.267,4.443,-1.979,-42.4
20.367,4.451,-1.984,-41.4
20.467,4.459,-1.988,-40.5
20.567,4.467,-1.993,-39.7
20.667,4.475,-1.998,-38.9
20.767,4.484,-2.004,-38.3
20.867,4.499,-2.016,-38.4
20.967,4.520,-2.037,-40.3
21.067,4.539,-2.059,-42.3
21.167,4.558,-2.082,-44.3
21.267,4.576,-2.105,-46.2
21.367,4.592,-2.126,-47.8
21.467,4.600,-2.133,-47.0
21.567,4.607,-2.138,-45.9
21.667,4.615,-2.142,-44.5
21.767,4.623,-2.146,-42.9
21.867,4.632,-2.150,-41.5
21.967,4.640,-2.154,-40.1
22.067,4.648,-2.158,-38.9
22.167,4.664,-2.168,-38.0
22.267,4.688,-2.191,-39.3
22.367,4.711,-2.214,-40.8
22.467,4.734,-2.238,-42.4
22.567,4.755,-2.262,-44.0
22.667,4.777,-2.287,-45.5
22.767,4.798,-2.313,-47.0
22.867,4.808,-2.323,-46.5
22.967,4.817,-2.327,-44.5
23.067,4.827,-2.330,-42.4
23.167,4.836,-2.334,-40.2
23.267,4.848,-2.339,-38.3
23.367,4.875,-2.360,-38.3
23.467,4.904,-2.385,-39.1
23.567,4.933,-2.411,-39.9
23.667,4.961,-2.436,-40.7
23.767,4.988,-2.462,-41.3
23.867,5.014,-2.486,-41.8
23.967,5.039,-2.509,-42.1
24.067,5.063,-2.532,-42.3
24.167,5.086,-2.552,-42.1
24.267,5.107,-2.570,-41.7
24.367,5.128,-2.587,-41.2
24.467,5.147,-2.602,-40.5
24.567,5.166,-2.616,-39.6
24.667,5.185,-2.629,-38.7
24.767,5.203,-2.640,-37.6
24.867,5.220,-2.651,-36.4
24.967,5.237,-2.660,-35.2
25.067,5.253,-2.669,-33.8
25.167,5.268,-2.675,-32.3
25.267,5.283,-2.681,-30.8
25.367,5.299,-2.688,-29.4
25.467,5.315,-2.693,-27.9
25.567,5.331,-2.699,-26.5
25.667,5.347,-2.704,-25.2
25.767,5.363,-2.708,-23.7
25.867,5.379,-2.713,-22.3
25.967,5.396,-2.717,-21.0
26.067,5.413,-2.721,-19.8
26.167,5.431,-2.724,-18.5
26.267,5.449,-2.728,-17.2
26.367,5.467,-2.731,-16.0
26.467,5.484,-2.733,-14.8
26.567,5.504,-2.736,-13.7
