# seed=20260723004 wall_start=2026-07-28 13:58:07 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.100,-0.000,-0.000,0.0,7.567,-1.270,-0.331,-8.362,8.219,6.861
0.200,-0.000,-0.000,0.0,7.467,-1.211,-0.368,-8.268,8.218,6.742
0.300,0.024,-0.002,-0.9,7.368,-1.152,-0.405,-8.174,8.218,6.623
0.400,0.062,-0.005,-2.3,7.268,-1.092,-0.442,-8.080,8.217,6.504
0.500,0.100,-0.010,-3.7,7.169,-1.033,-0.479,-7.986,8.216,6.385
0.600,0.137,-0.015,-5.1,7.069,-0.973,-0.516,-7.892,8.215,6.266
0.700,0.173,-0.022,-6.5,6.969,-0.914,-0.553,-7.798,8.214,6.147
0.800,0.208,-0.028,-7.6,6.870,-0.854,-0.590,-7.704,8.214,6.028
0.900,0.241,-0.034,-8.5,6.770,-0.795,-0.627,-7.610,8.213,5.909
1.000,0.273,-0.040,-9.2,6.671,-0.735,-0.664,-7.516,8.212,5.790
1.100,0.304,-0.047,-9.9,6.571,-0.676,-0.701,-7.422,8.211,5.671
1.200,0.336,-0.054,-10.8,6.471,-0.616,-0.738,-7.328,8.210,5.552
1.300,0.367,-0.063,-11.9,6.372,-0.557,-0.775,-7.234,8.209,5.433
1.400,0.400,-0.073,-13.6,6.272,-0.497,-0.812,-7.140,8.209,5.314
1.500,0.431,-0.084,-15.0,6.173,-0.438,-0.849,-7.046,8.208,5.195
1.600,0.462,-0.095,-16.5,6.073,-0.379,-0.887,-6.952,8.207,5.076
1.700,0.492,-0.107,-17.8,5.973,-0.319,-0.924,-6.858,8.206,4.957
1.800,0.522,-0.119,-19.2,5.874,-0.260,-0.961,-6.764,8.205,4.838
1.900,0.550,-0.132,-20.3,5.774,-0.200,-0.998,-6.670,8.204,4.719
2.000,0.575,-0.142,-20.8,5.675,-0.141,-1.035,-6.576,8.204,4.600
2.100,0.599,-0.152,-21.3,5.575,-0.081,-1.072,-6.482,8.203,4.481
2.200,0.623,-0.162,-21.6,5.475,-0.022,-1.109,-6.388,8.202,4.362
2.300,0.645,-0.172,-21.9,5.376,0.038,-1.146,-6.295,8.201,4.243
