# seed=20260723003 wall_start=2026-07-23 20:10:33
sim_t,x,y,yaw_deg
0.067,-0.000,-0.000,0.0
0.167,-0.000,-0.000,0.0
0.267,0.003,-0.000,-0.1
0.367,0.027,-0.001,-0.4
0.467,0.051,-0.002,-0.7
0.567,0.075,-0.003,-1.0
0.667,0.098,-0.003,-1.3
0.767,0.117,-0.004,-1.4
0.867,0.139,-0.005,-1.6
0.967,0.156,-0.006,-1.7
1.067,0.173,-0.006,-1.7
1.167,0.190,-0.007,-1.7
1.267,0.206,-0.007,-1.7
1.367,0.222,-0.008,-1.7
1.467,0.239,-0.008,-1.7
1.567,0.255,-0.009,-1.7
1.667,0.272,-0.009,-1.6
1.767,0.288,-0.009,-1.6
1.867,0.304,-0.010,-1.6
1.967,0.321,-0.010,-1.6
2.067,0.337,-0.011,-1.6
2.167,0.354,-0.011,-1.6
2.267,0.368,-0.011,-1.3
2.367,0.377,-0.009,0.0
2.467,0.386,-0.007,1.3
2.567,0.395,-0.004,2.5
2.667,0.411,0.003,5.9
2.767,0.421,0.008,7.7
2.867,0.430,0.010,8.4
2.967,0.442,0.014,9.5
3.067,0.463,0.022,11.9
3.167,0.486,0.034,15.1
3.267,0.507,0.045,18.0
3.367,0.525,0.054,19.4
3.467,0.551,0.069,22.2
3.567,0.578,0.086,24.7
3.667,0.609,0.105,26.7
3.767,0.637,0.124,28.8
3.867,0.664,0.144,31.0
3.967,0.683,0.163,34.1
4.067,0.711,0.186,35.8
4.167,0.740,0.211,37.4
4.267,0.766,0.234,38.5
4.367,0.790,0.255,39.2
4.467,0.813,0.275,39.7
4.567,0.835,0.295,40.4
4.667,0.857,0.315,40.8
4.767,0.877,0.332,40.9
4.867,0.898,0.352,41.5
4.967,0.918,0.370,41.6
5.067,0.937,0.387,41.5
5.167,0.955,0.403,41.3
5.267,0.974,0.419,41.2
5.367,0.993,0.434,40.9
5.467,1.011,0.450,40.7
5.567,1.029,0.465,40.5
5.667,1.048,0.480,40.2
5.767,1.067,0.496,40.1
5.867,1.086,0.511,39.9
5.967,1.105,0.528,40.0
6.067,1.125,0.543,39.8
6.167,1.144,0.559,39.7
6.267,1.163,0.575,39.6
6.367,1.182,0.590,39.5
6.467,1.202,0.606,39.3
6.567,1.221,0.621,39.2
6.667,1.240,0.637,39.1
6.767,1.260,0.653,39.0
6.867,1.280,0.669,39.0
6.967,1.300,0.684,38.9
7.067,1.319,0.700,38.9
7.167,1.339,0.716,38.8
7.267,1.359,0.732,38.8
7.367,1.379,0.748,38.7
7.467,1.399,0.763,38.7
7.567,1.418,0.779,38.6
7.667,1.438,0.795,38.6
7.767,1.458,0.811,38.5
7.867,1.478,0.826,38.5
7.967,1.498,0.842,38.4
8.067,1.518,0.858,38.4
8.167,1.537,0.873,38.3
8.267,1.557,0.888,38.2
8.367,1.577,0.903,38.1
8.467,1.596,0.919,38.0
8.567,1.616,0.934,37.9
8.667,1.635,0.949,37.9
8.767,1.655,0.964,37.8
8.867,1.675,0.979,37.7
8.967,1.694,0.994,37.6
9.067,1.714,1.009,37.5
9.167,1.734,1.024,37.5
9.267,1.754,1.040,37.5
9.367,1.775,1.055,37.5
9.467,1.795,1.070,37.5
9.567,1.814,1.085,37.4
9.667,1.834,1.100,37.3
9.767,1.854,1.115,37.2
9.867,1.874,1.130,37.2
9.967,1.894,1.145,37.1
10.067,1.913,1.160,37.0
10.167,1.933,1.175,37.0
10.267,1.953,1.189,36.9
10.367,1.973,1.204,36.8
10.467,1.993,1.219,36.8
10.567,2.013,1.233,36.7
10.667,2.033,1.248,36.7
10.767,2.052,1.263,36.6
10.867,2.072,1.277,36.5
10.967,2.092,1.292,36.5
11.067,2.112,1.307,36.4
11.167,2.132,1.321,36.4
11.267,2.152,1.336,36.3
11.367,2.172,1.350,36.3
11.467,2.192,1.365,36.2
11.567,2.212,1.380,36.2
11.667,2.232,1.394,36.1
11.767,2.252,1.408,36.1
11.867,2.272,1.423,36.0
11.967,2.292,1.437,36.0
12.067,2.312,1.452,35.9
12.167,2.332,1.466,35.9
12.267,2.352,1.481,35.9
12.367,2.372,1.495,35.8
12.467,2.392,1.509,35.8
12.567,2.412,1.524,35.7
12.667,2.433,1.538,35.7
12.767,2.453,1.553,35.7
12.867,2.473,1.567,35.6
12.967,2.493,1.581,35.6
13.067,2.513,1.596,35.6
13.167,2.533,1.610,35.5
13.267,2.553,1.624,35.5
13.367,2.573,1.638,35.4
13.467,2.593,1.652,35.3
13.567,2.612,1.665,35.2
13.667,2.632,1.679,35.1
13.767,2.651,1.692,35.0
13.867,2.671,1.706,34.9
13.967,2.691,1.719,34.8
14.067,2.710,1.733,34.7
14.167,2.730,1.746,34.6
14.267,2.750,1.759,34.5
14.367,2.769,1.773,34.4
14.467,2.789,1.786,34.3
14.567,2.808,1.798,34.0
14.667,2.823,1.800,30.5
14.767,2.838,1.800,26.4
14.867,2.853,1.799,22.3
14.967,2.874,1.802,19.9
15.067,2.894,1.803,16.8
15.167,2.922,1.815,18.4
15.267,2.947,1.829,21.0
15.367,2.969,1.844,23.9
15.467,2.996,1.858,25.1
15.567,3.022,1.866,23.0
15.667,3.043,1.871,21.4
15.767,3.066,1.884,23.0
15.867,3.091,1.900,25.5
15.967,3.114,1.917,28.1
16.067,3.136,1.935,30.7
16.167,3.156,1.953,33.5
16.267,3.177,1.973,36.1
16.367,3.199,1.995,38.5
16.467,3.221,2.019,40.8
16.567,3.244,2.044,42.7
16.667,3.257,2.054,42.1
16.767,3.269,2.055,37.9
16.867,3.282,2.054,33.2
16.967,3.294,2.051,28.0
17.067,3.307,2.047,22.9
17.167,3.319,2.042,17.9
17.267,3.333,2.038,13.3
17.367,3.365,2.042,12.2
17.467,3.394,2.054,14.5
17.567,3.420,2.066,17.2
17.667,3.447,2.079,19.4
17.767,3.476,2.087,18.3
17.867,3.507,2.094,16.8
17.967,3.534,2.097,14.6
18.067,3.558,2.098,12.0
18.167,3.582,2.098,9.4
18.267,3.604,2.098,7.3
18.367,3.630,2.096,4.8
18.467,3.658,2.094,2.7
18.567,3.692,2.097,3.3
18.667,3.724,2.096,1.8
18.767,3.758,2.094,0.5
18.867,3.793,2.092,-0.7
18.967,3.830,2.089,-1.7
19.067,3.867,2.086,-2.5
19.167,3.905,2.083,-3.4
19.267,3.943,2.079,-4.1
19.367,3.980,2.075,-4.8
19.467,4.016,2.071,-5.1
19.567,4.051,2.067,-5.5
19.667,4.086,2.063,-5.8
19.767,4.120,2.059,-6.0
19.867,4.154,2.055,-6.3
19.967,4.187,2.051,-6.4
20.067,4.220,2.047,-6.6
20.167,4.253,2.043,-6.7
20.267,4.286,2.039,-6.9
20.367,4.318,2.035,-6.9
20.467,4.349,2.031,-6.9
20.567,4.381,2.027,-7.0
20.667,4.412,2.023,-6.9
20.767,4.443,2.020,-6.8
20.867,4.475,2.016,-6.6
20.967,4.506,2.013,-6.5
21.067,4.537,2.010,-6.4
21.167,4.570,2.005,-6.8
21.267,4.602,2.001,-6.8
21.367,4.633,1.998,-6.8
21.467,4.664,1.994,-6.7
21.567,4.696,1.990,-7.0
21.667,4.731,1.982,-8.9
21.767,4.762,1.976,-9.1
21.867,4.793,1.972,-9.0
21.967,4.823,1.967,-8.9
22.067,4.853,1.963,-8.6
22.167,4.882,1.959,-8.3
22.267,4.911,1.955,-8.0
22.367,4.946,1.947,-9.6
22.467,4.981,1.937,-11.3
22.567,5.010,1.932,-11.1
22.667,5.045,1.922,-12.8
22.767,5.073,1.915,-13.0
22.867,5.100,1.910,-12.5
22.967,5.126,1.905,-11.9
23.067,5.152,1.901,-11.1
23.167,5.178,1.900,-9.4
23.267,5.205,1.899,-7.5
23.367,5.232,1.899,-5.8
23.467,5.259,1.900,-3.7
23.567,5.288,1.902,-1.8
23.667,5.318,1.904,-0.4
23.767,5.349,1.907,0.8
23.867,5.382,1.910,2.1
23.967,5.416,1.913,2.9
24.067,5.452,1.917,4.0
24.167,5.489,1.921,4.7
24.267,5.527,1.926,5.6
24.367,5.564,1.932,6.5
24.467,5.602,1.938,7.3
24.567,5.639,1.944,7.9
24.667,5.676,1.950,8.4
24.767,5.711,1.956,8.7
24.867,5.745,1.962,9.0
24.967,5.779,1.967,9.1
25.067,5.812,1.972,9.1
25.167,5.845,1.978,9.0
25.267,5.877,1.982,8.9
25.367,5.909,1.987,8.7
25.467,5.941,1.992,8.5
25.567,5.973,1.996,8.2
25.667,6.005,2.000,7.9
25.767,6.036,2.003,7.5
25.867,6.068,2.007,7.2
25.967,6.100,2.010,6.9
26.067,6.132,2.013,6.5
26.167,6.164,2.016,6.2
26.267,6.197,2.019,5.9
26.367,6.230,2.022,5.6
26.467,6.263,2.025,5.3
26.567,6.296,2.027,5.0
26.667,6.330,2.029,4.7
26.767,6.364,2.032,4.5
26.867,6.398,2.034,4.2
26.967,6.435,2.033,2.6
27.067,6.470,2.030,0.6
27.167,6.506,2.029,-0.3
27.267,6.544,2.019,-4.8
27.367,6.582,2.006,-9.6
27.467,6.618,1.989,-14.3
27.567,6.644,1.976,-17.7
27.667,6.656,1.973,-17.3
27.767,6.674,1.969,-16.1
27.867,6.697,1.967,-13.9
27.967,6.715,1.967,-11.6
28.067,6.736,1.969,-8.7
28.167,6.747,1.971,-6.8
28.267,6.764,1.973,-4.7
28.367,6.792,1.976,-1.9
28.467,6.821,1.980,0.6
28.567,6.852,1.986,2.9
28.667,6.886,1.991,4.9
28.767,6.922,1.998,6.5
28.867,6.959,2.005,7.8
28.967,6.995,2.012,8.8
29.067,7.029,2.019,9.7
29.167,7.062,2.026,10.4
