# seed=20260723021 wall_start=2026-07-28 20:50:43 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.100,0.022,0.019,-0.6,-8.262,8.436,-1.745,-5.347,-7.581,0.383
0.200,0.022,0.017,-1.1,-8.240,8.359,-1.775,-5.450,-7.499,0.315
0.300,0.031,0.014,-3.1,-8.218,8.282,-1.804,-5.554,-7.417,0.247
0.400,0.039,0.004,-8.3,-8.196,8.205,-1.834,-5.658,-7.334,0.178
0.500,0.047,-0.007,-13.6,-8.174,8.128,-1.864,-5.762,-7.252,0.110
0.600,0.054,-0.019,-18.9,-8.152,8.051,-1.894,-5.866,-7.169,0.042
0.700,0.060,-0.031,-23.9,-8.130,7.974,-1.923,-5.969,-7.087,-0.027
0.800,0.065,-0.041,-28.1,-8.108,7.897,-1.953,-6.073,-7.005,-0.095
0.900,0.070,-0.052,-31.9,-8.086,7.821,-1.983,-6.177,-6.922,-0.163
1.000,0.074,-0.061,-35.0,-8.064,7.744,-2.013,-6.281,-6.840,-0.232
1.100,0.079,-0.071,-37.7,-8.042,7.667,-2.042,-6.385,-6.758,-0.300
1.200,0.083,-0.079,-39.8,-8.020,7.590,-2.072,-6.489,-6.675,-0.368
1.300,0.088,-0.087,-41.5,-7.998,7.513,-2.102,-6.592,-6.593,-0.436
1.400,0.093,-0.095,-43.0,-7.976,7.436,-2.132,-6.696,-6.511,-0.505
1.500,0.098,-0.103,-44.3,-7.954,7.359,-2.161,-6.800,-6.428,-0.573
1.600,0.104,-0.112,-45.3,-7.932,7.282,-2.191,-6.904,-6.346,-0.641
1.700,0.110,-0.121,-46.3,-7.910,7.205,-2.221,-7.008,-6.263,-0.710
1.800,0.123,-0.136,-46.9,-7.888,7.128,-2.251,-7.111,-6.181,-0.778
1.900,0.135,-0.150,-47.4,-7.866,7.051,-2.281,-7.215,-6.099,-0.846
2.000,0.146,-0.164,-47.9,-7.844,6.974,-2.310,-7.319,-6.016,-0.914
2.100,0.156,-0.176,-48.4,-7.822,6.897,-2.340,-7.423,-5.934,-0.983
2.200,0.166,-0.188,-48.8,-7.800,6.821,-2.370,-7.527,-5.852,-1.051
2.300,0.176,-0.201,-49.2,-7.778,6.744,-2.400,-7.631,-5.769,-1.119
2.400,0.192,-0.219,-49.3,-7.756,6.667,-2.429,-7.734,-5.687,-1.188
2.500,0.202,-0.233,-49.6,-7.734,6.590,-2.459,-7.838,-5.604,-1.256
2.600,0.213,-0.246,-49.9,-7.712,6.513,-2.489,-7.942,-5.522,-1.324
2.700,0.224,-0.260,-50.2,-7.690,6.436,-2.519,-8.046,-5.440,-1.392
2.800,0.235,-0.273,-50.4,-7.668,6.359,-2.548,-8.150,-5.357,-1.461
2.900,0.246,-0.287,-50.6,-7.646,6.282,-2.558,-8.184,-5.275,-1.529
3.000,0.262,-0.307,-50.5,-7.624,6.205,-2.558,-8.184,-5.193,-1.597
3.100,0.273,-0.321,-50.7,-7.602,6.128,-2.558,-8.184,-5.110,-1.666
3.200,0.284,-0.335,-50.9,-7.580,6.051,-2.558,-8.184,-5.028,-1.734
3.300,0.295,-0.349,-51.2,-7.558,5.974,-2.558,-8.184,-4.945,-1.802
3.400,0.306,-0.364,-51.4,-7.536,5.897,-2.558,-8.184,-4.863,-1.871
3.500,0.317,-0.378,-51.5,-7.514,5.821,-2.558,-8.184,-4.781,-1.939
3.600,0.329,-0.393,-51.6,-7.492,5.744,-2.558,-8.184,-4.698,-2.007
3.700,0.340,-0.407,-51.7,-7.470,5.667,-2.558,-8.184,-4.616,-2.075
3.800,0.352,-0.422,-51.8,-7.449,5.590,-2.558,-8.184,-4.534,-2.144
3.900,0.363,-0.437,-51.9,-7.427,5.513,-2.558,-8.184,-4.451,-2.212
4.000,0.374,-0.452,-52.0,-7.405,5.436,-2.558,-8.184,-4.369,-2.280
4.100,0.386,-0.467,-52.1,-7.383,5.359,-2.558,-8.184,-4.286,-2.349
4.200,0.397,-0.482,-52.2,-7.361,5.282,-2.558,-8.184,-4.204,-2.417
4.300,0.409,-0.497,-52.3,-7.339,5.205,-2.558,-8.184,-4.122,-2.485
4.400,0.420,-0.512,-52.4,-7.317,5.128,-2.558,-8.184,-4.039,-2.553
