# seed=20260723011 wall_start=2026-07-25 02:15:36 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,-6.532,-7.948,7.143,-7.643,7.507,5.419
0.167,-0.000,-0.000,0.0,-6.436,-7.884,7.210,-7.549,7.421,5.357
0.267,-0.000,-0.000,0.0,-6.341,-7.821,7.277,-7.456,7.335,5.295
0.367,0.023,-0.002,-0.9,-6.245,-7.757,7.343,-7.362,7.249,5.233
0.467,0.057,-0.006,-2.4,-6.149,-7.693,7.410,-7.268,7.163,5.171
0.567,0.092,-0.010,-3.9,-6.054,-7.629,7.476,-7.174,7.077,5.109
0.667,0.126,-0.016,-5.4,-5.958,-7.565,7.543,-7.081,6.991,5.047
0.767,0.159,-0.022,-6.8,-5.862,-7.502,7.610,-6.987,6.905,4.985
0.867,0.191,-0.028,-8.1,-5.767,-7.438,7.676,-6.893,6.819,4.923
0.967,0.223,-0.037,-10.1,-5.671,-7.374,7.743,-6.800,6.733,4.861
1.067,0.252,-0.044,-11.1,-5.575,-7.310,7.810,-6.706,6.647,4.799
1.167,0.279,-0.051,-11.7,-5.480,-7.246,7.876,-6.612,6.561,4.737
1.267,0.305,-0.057,-12.2,-5.384,-7.183,7.943,-6.518,6.476,4.675
1.367,0.330,-0.063,-12.6,-5.288,-7.119,8.009,-6.425,6.390,4.613
1.467,0.354,-0.069,-12.8,-5.193,-7.055,8.076,-6.331,6.304,4.551
1.567,0.377,-0.075,-12.9,-5.097,-6.991,8.143,-6.237,6.218,4.489
1.667,0.400,-0.080,-13.0,-5.001,-6.927,8.209,-6.143,6.132,4.427
1.767,0.422,-0.085,-13.0,-4.905,-6.864,8.276,-6.050,6.046,4.365
1.867,0.444,-0.090,-13.1,-4.810,-6.800,8.343,-5.956,5.960,4.302
1.967,0.466,-0.096,-13.1,-4.714,-6.736,8.409,-5.862,5.874,4.240
2.067,0.488,-0.101,-13.1,-4.618,-6.672,8.476,-5.768,5.788,4.178
2.167,0.509,-0.106,-13.0,-4.523,-6.609,8.520,-5.706,5.702,4.116
2.267,0.531,-0.110,-13.0,-4.427,-6.545,8.520,-5.706,5.616,4.054
2.367,0.552,-0.115,-12.9,-4.331,-6.481,8.520,-5.706,5.530,3.992
2.467,0.574,-0.120,-12.8,-4.236,-6.417,8.520,-5.706,5.444,3.930
2.567,0.595,-0.125,-12.7,-4.140,-6.353,8.520,-5.706,5.358,3.868
2.667,0.616,-0.129,-12.7,-4.044,-6.290,8.520,-5.706,5.272,3.806
