# seed=20260723012 wall_start=2026-07-24 18:11:26 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,-1.748,2.319,8.235,7.639,7.990,5.919
0.167,-0.000,-0.000,0.0,-1.683,2.277,8.146,7.658,7.990,5.919
0.267,0.011,-0.000,-0.1,-1.618,2.236,8.057,7.677,7.990,5.919
0.367,0.039,0.001,0.3,-1.553,2.194,7.968,7.695,7.990,5.919
0.467,0.067,0.002,0.8,-1.489,2.152,7.879,7.714,7.990,5.919
0.567,0.097,0.004,1.7,-1.424,2.111,7.790,7.733,7.990,5.919
0.667,0.127,0.006,2.5,-1.359,2.069,7.701,7.752,7.990,5.919
0.767,0.156,0.009,3.1,-1.294,2.027,7.612,7.770,7.990,5.919
0.867,0.186,0.012,4.0,-1.230,1.986,7.523,7.789,7.990,5.919
0.967,0.215,0.016,4.7,-1.165,1.944,7.434,7.808,7.990,5.919
1.067,0.243,0.020,5.3,-1.100,1.902,7.345,7.826,7.990,5.919
1.167,0.269,0.022,5.5,-1.035,1.861,7.256,7.845,7.990,5.919
1.267,0.294,0.025,5.6,-0.971,1.819,7.167,7.864,7.990,5.919
1.367,0.314,0.027,5.7,-0.906,1.777,7.078,7.882,7.990,5.919
1.467,0.332,0.029,5.6,-0.841,1.736,6.989,7.901,7.990,5.919
1.567,0.355,0.031,5.5,-0.776,1.694,6.900,7.920,7.990,5.919
1.667,0.379,0.033,5.5,-0.712,1.652,6.811,7.939,7.990,5.919
1.767,0.403,0.035,5.3,-0.647,1.611,6.721,7.957,7.990,5.919
1.867,0.427,0.037,5.3,-0.582,1.569,6.632,7.976,7.990,5.919
1.967,0.451,0.039,5.2,-0.517,1.527,6.543,7.995,7.990,5.919
2.067,0.475,0.041,5.1,-0.453,1.486,6.454,8.013,7.990,5.919
2.167,0.499,0.043,5.1,-0.388,1.444,6.365,8.032,7.990,5.919
2.267,0.523,0.045,5.0,-0.323,1.402,6.276,8.051,7.990,5.919
2.367,0.547,0.047,5.0,-0.259,1.361,6.187,8.069,7.990,5.919
2.467,0.570,0.049,4.9,-0.194,1.319,6.098,8.088,7.990,5.919
2.567,0.594,0.051,4.9,-0.129,1.277,6.009,8.107,7.990,5.919
2.667,0.617,0.053,5.0,-0.064,1.236,5.920,8.126,7.990,5.919
2.767,0.640,0.055,5.0,0.000,1.194,5.831,8.144,7.990,5.919
2.867,0.663,0.058,5.0,0.065,1.152,5.742,8.163,7.990,5.919
2.967,0.686,0.060,5.1,0.130,1.110,5.653,8.182,7.990,5.919
3.067,0.709,0.062,5.1,0.195,1.069,5.564,8.200,7.990,5.919
3.167,0.732,0.064,5.1,0.259,1.027,5.534,8.207,7.990,5.919
3.267,0.754,0.066,5.2,0.324,0.985,5.534,8.207,7.990,5.919
3.367,0.777,0.068,5.2,0.389,0.944,5.534,8.207,7.990,5.919
3.467,0.800,0.070,5.2,0.454,0.902,5.534,8.207,7.990,5.919
3.567,0.823,0.073,5.3,0.518,0.860,5.534,8.207,7.990,5.919
3.667,0.846,0.075,5.3,0.583,0.819,5.534,8.207,7.990,5.919
3.767,0.869,0.077,5.3,0.648,0.777,5.534,8.207,7.990,5.919
3.867,0.892,0.079,5.4,0.713,0.735,5.534,8.207,7.990,5.919
3.967,0.915,0.081,5.4,0.777,0.694,5.534,8.207,7.990,5.919
4.067,0.938,0.084,5.4,0.842,0.652,5.534,8.207,7.990,5.919
4.167,0.961,0.086,5.5,0.907,0.610,5.534,8.207,7.990,5.919
4.267,0.983,0.088,5.5,0.972,0.569,5.534,8.207,7.990,5.919
4.367,1.006,0.090,5.5,1.036,0.527,5.534,8.207,7.990,5.919
4.467,1.028,0.092,5.8,1.101,0.485,5.534,8.207,7.990,5.919
4.567,1.026,0.059,-0.9,1.166,0.444,5.534,8.207,7.990,5.919
4.667,1.023,0.037,-7.6,1.231,0.402,5.534,8.207,7.990,5.919
4.767,1.020,0.025,-14.0,1.295,0.360,5.534,8.207,7.990,5.919
4.867,1.022,0.016,-18.8,1.360,0.319,5.534,8.207,7.990,5.919
4.967,1.024,0.005,-24.2,1.425,0.277,5.534,8.207,7.990,5.919
5.067,1.023,-0.006,-29.8,1.490,0.235,5.534,8.207,7.990,5.919
5.167,1.022,-0.017,-35.4,1.554,0.194,5.534,8.207,7.990,5.919
5.267,1.020,-0.028,-41.0,1.619,0.152,5.534,8.207,7.990,5.919
5.367,1.017,-0.038,-46.6,1.684,0.110,5.534,8.207,7.990,5.919
5.467,1.013,-0.048,-52.2,1.749,0.068,5.534,8.207,7.990,5.919
5.567,1.012,-0.066,-57.9,1.813,0.027,5.534,8.207,7.990,5.919
5.667,1.021,-0.088,-60.1,1.878,-0.015,5.534,8.207,7.990,5.919
5.767,1.032,-0.104,-59.3,1.943,-0.057,5.534,8.207,7.990,5.919
5.867,1.043,-0.118,-58.2,2.008,-0.098,5.534,8.207,7.990,5.919
5.967,1.051,-0.126,-56.6,2.072,-0.140,5.534,8.207,7.990,5.919
6.067,1.060,-0.142,-57.2,2.137,-0.182,5.534,8.207,7.990,5.919
6.167,1.066,-0.161,-60.2,2.202,-0.223,5.579,8.202,7.990,5.919
6.267,1.070,-0.181,-63.2,2.267,-0.265,5.670,8.194,7.990,5.919
6.367,1.074,-0.200,-66.2,2.331,-0.307,5.761,8.185,7.990,5.919
6.467,1.076,-0.219,-69.2,2.396,-0.348,5.851,8.177,7.990,5.919
6.567,1.077,-0.239,-72.2,2.461,-0.390,5.942,8.168,7.990,5.919
6.667,1.077,-0.258,-75.2,2.526,-0.432,6.032,8.159,7.990,5.919
6.767,1.076,-0.278,-78.2,2.590,-0.473,6.123,8.151,7.990,5.919
6.867,1.074,-0.297,-81.2,2.655,-0.515,6.214,8.142,7.990,5.919
6.967,1.075,-0.329,-83.0,2.720,-0.557,6.304,8.134,7.990,5.919
7.067,1.078,-0.366,-83.8,2.784,-0.598,6.395,8.125,7.990,5.919
7.167,1.081,-0.404,-84.3,2.849,-0.640,6.485,8.117,7.990,5.919
7.267,1.084,-0.442,-84.7,2.914,-0.682,6.576,8.108,7.990,5.919
7.367,1.087,-0.479,-85.1,2.957,-0.710,6.667,8.100,7.990,5.919
7.467,1.089,-0.517,-85.7,2.957,-0.710,6.757,8.091,7.990,5.919
7.567,1.092,-0.554,-85.2,2.957,-0.710,6.848,8.082,7.990,5.919
7.667,1.100,-0.592,-83.3,2.957,-0.710,6.938,8.074,7.990,5.919
7.767,1.108,-0.630,-81.5,2.957,-0.710,7.029,8.065,7.990,5.919
7.867,1.118,-0.667,-79.6,2.957,-0.710,7.119,8.057,7.990,5.919
7.967,1.128,-0.704,-77.8,2.957,-0.710,7.210,8.048,7.990,5.919
8.067,1.139,-0.733,-75.8,2.957,-0.710,7.301,8.040,7.990,5.919
8.167,1.149,-0.749,-72.7,2.957,-0.710,7.391,8.031,7.990,5.919
8.267,1.160,-0.755,-67.7,2.957,-0.710,7.482,8.023,7.990,5.919
8.367,1.172,-0.760,-62.9,2.957,-0.710,7.572,8.014,7.990,5.919
8.467,1.182,-0.764,-58.9,2.957,-0.710,7.663,8.005,7.990,5.919
8.567,1.193,-0.769,-55.4,2.957,-0.710,7.754,7.997,7.990,5.919
8.667,1.202,-0.773,-52.4,2.957,-0.710,7.844,7.988,7.990,5.919
8.767,1.211,-0.777,-50.2,2.957,-0.710,7.935,7.980,7.990,5.919
8.867,1.218,-0.782,-48.6,2.957,-0.710,8.025,7.971,7.990,5.919
8.967,1.227,-0.787,-46.9,2.957,-0.710,8.116,7.963,7.990,5.919
9.067,1.235,-0.791,-45.0,2.957,-0.710,8.176,7.957,7.990,5.919
9.167,1.246,-0.793,-41.6,2.957,-0.710,8.176,7.957,7.990,5.919
9.267,1.256,-0.797,-39.9,2.957,-0.710,8.176,7.957,7.990,5.919
9.367,1.269,-0.800,-36.5,2.957,-0.710,8.176,7.957,7.990,5.919
9.467,1.283,-0.801,-32.8,2.957,-0.710,8.176,7.957,7.990,5.919
9.567,1.300,-0.803,-28.6,2.957,-0.710,8.176,7.957,7.990,5.919
9.667,1.318,-0.804,-24.5,2.957,-0.710,8.176,7.957,7.990,5.919
9.767,1.338,-0.805,-20.6,2.957,-0.710,8.176,7.957,7.990,5.919
9.867,1.360,-0.806,-17.1,2.957,-0.710,8.176,7.957,7.990,5.919
9.967,1.384,-0.806,-13.9,2.957,-0.710,8.176,7.957,7.990,5.919
10.067,1.412,-0.808,-11.6,2.957,-0.710,8.176,7.957,7.990,5.919
10.167,1.444,-0.812,-10.2,2.957,-0.710,8.176,7.957,7.990,5.919
10.267,1.478,-0.814,-8.3,2.957,-0.710,8.176,7.957,7.990,5.919
10.367,1.516,-0.817,-7.0,2.960,-0.697,8.176,7.957,7.990,5.919
10.467,1.554,-0.819,-5.7,2.976,-0.622,8.176,7.957,7.990,5.919
10.567,1.590,-0.819,-4.2,2.992,-0.546,8.176,7.957,7.990,5.919
10.667,1.624,-0.820,-3.5,3.007,-0.471,8.176,7.957,7.990,5.919
10.767,1.658,-0.820,-2.7,3.023,-0.396,8.176,7.957,7.990,5.919
