# noise_v=0.03 noise_w=0.05 bias_w=0.0
ox,oy,oyaw,tx,ty,tyaw
0.921,-0.263,-0.270,0.924,-0.263,-0.270
0.941,-0.267,-0.260,0.944,-0.268,-0.260
0.963,-0.272,-0.256,0.966,-0.273,-0.256
0.985,-0.277,-0.250,0.988,-0.278,-0.251
1.007,-0.282,-0.245,1.010,-0.283,-0.245
1.030,-0.287,-0.237,1.033,-0.288,-0.238
1.054,-0.291,-0.224,1.057,-0.292,-0.224
1.078,-0.298,-0.238,1.081,-0.299,-0.238
1.101,-0.306,-0.252,1.105,-0.307,-0.251
1.125,-0.313,-0.260,1.129,-0.314,-0.259
1.151,-0.314,-0.207,1.155,-0.314,-0.206
1.178,-0.313,-0.151,1.181,-0.313,-0.152
1.201,-0.317,-0.157,1.204,-0.318,-0.158
1.224,-0.322,-0.169,1.228,-0.323,-0.171
1.251,-0.326,-0.162,1.255,-0.327,-0.164
1.281,-0.325,-0.112,1.284,-0.326,-0.113
1.309,-0.322,-0.056,1.312,-0.323,-0.059
1.336,-0.317,-0.001,1.340,-0.318,-0.004
1.363,-0.310,0.055,1.369,-0.312,0.050
1.393,-0.303,0.104,1.398,-0.304,0.102
1.425,-0.294,0.148,1.430,-0.295,0.148
1.458,-0.284,0.188,1.464,-0.285,0.188
1.493,-0.273,0.220,1.500,-0.275,0.220
1.528,-0.262,0.245,1.534,-0.264,0.245
1.560,-0.252,0.266,1.566,-0.253,0.266
1.590,-0.242,0.282,1.596,-0.243,0.282
1.619,-0.232,0.294,1.625,-0.233,0.294
1.646,-0.222,0.303,1.652,-0.224,0.303
1.672,-0.213,0.310,1.679,-0.214,0.311
1.698,-0.205,0.316,1.704,-0.206,0.316
1.723,-0.196,0.319,1.729,-0.197,0.320
1.746,-0.188,0.322,1.753,-0.189,0.322
1.770,-0.180,0.323,1.777,-0.181,0.324
1.793,-0.172,0.324,1.801,-0.173,0.324
1.817,-0.164,0.324,1.824,-0.165,0.324
1.841,-0.156,0.323,1.847,-0.157,0.324
1.863,-0.149,0.322,1.870,-0.149,0.323
1.886,-0.141,0.321,1.893,-0.142,0.321
1.908,-0.134,0.319,1.915,-0.135,0.320
1.931,-0.127,0.317,1.938,-0.127,0.318
1.954,-0.120,0.316,1.960,-0.120,0.316
1.976,-0.112,0.314,1.983,-0.113,0.315
1.999,-0.105,0.312,2.006,-0.106,0.313
2.022,-0.098,0.311,2.028,-0.099,0.311
2.045,-0.091,0.309,2.051,-0.092,0.310
2.067,-0.084,0.307,2.074,-0.085,0.308
2.089,-0.077,0.305,2.097,-0.078,0.306
2.112,-0.070,0.304,2.119,-0.071,0.305
2.134,-0.063,0.302,2.142,-0.064,0.303
2.157,-0.056,0.300,2.165,-0.057,0.301
2.180,-0.050,0.299,2.188,-0.050,0.300
2.202,-0.043,0.297,2.210,-0.043,0.298
2.225,-0.036,0.295,2.233,-0.036,0.296
2.248,-0.029,0.294,2.256,-0.029,0.294
2.271,-0.023,0.292,2.279,-0.023,0.293
2.294,-0.016,0.289,2.301,-0.016,0.290
2.316,-0.010,0.284,2.323,-0.010,0.285
2.337,-0.004,0.280,2.345,-0.004,0.281
2.359,0.001,0.276,2.367,0.001,0.276
2.382,0.007,0.271,2.389,0.007,0.272
2.404,0.013,0.267,2.411,0.013,0.267
2.426,0.018,0.262,2.433,0.018,0.263
2.448,0.024,0.258,2.456,0.024,0.258
2.470,0.029,0.254,2.478,0.029,0.254
2.492,0.034,0.250,2.500,0.034,0.250
2.514,0.040,0.246,2.523,0.040,0.246
2.537,0.045,0.241,2.545,0.045,0.241
2.560,0.050,0.237,2.567,0.050,0.237
2.582,0.055,0.231,2.590,0.054,0.231
2.604,0.059,0.226,2.612,0.059,0.225
2.626,0.063,0.220,2.634,0.063,0.220
2.649,0.068,0.214,2.656,0.068,0.214
2.672,0.072,0.210,2.679,0.072,0.210
2.696,0.077,0.206,2.702,0.077,0.206
2.718,0.081,0.202,2.725,0.081,0.202
2.741,0.085,0.199,2.748,0.085,0.199
2.764,0.090,0.195,2.771,0.090,0.195
2.787,0.094,0.192,2.795,0.094,0.192
2.811,0.098,0.188,2.818,0.098,0.188
2.834,0.102,0.185,2.841,0.102,0.185
2.861,0.108,0.189,2.867,0.107,0.189
2.884,0.112,0.184,2.890,0.111,0.185
2.906,0.115,0.180,2.913,0.115,0.180
2.929,0.119,0.175,2.936,0.119,0.175
2.948,0.125,0.196,2.956,0.124,0.197
2.966,0.129,0.208,2.974,0.129,0.209
2.983,0.137,0.242,2.991,0.137,0.244
3.001,0.142,0.244,3.009,0.142,0.246
3.019,0.146,0.245,3.027,0.146,0.246
3.039,0.151,0.242,3.047,0.151,0.244
3.060,0.156,0.239,3.068,0.156,0.241
3.080,0.160,0.237,3.088,0.161,0.238
3.100,0.165,0.234,3.108,0.165,0.235
3.120,0.169,0.231,3.129,0.170,0.233
3.140,0.174,0.229,3.149,0.174,0.231
3.160,0.178,0.228,3.168,0.179,0.230
3.180,0.183,0.227,3.188,0.183,0.229
3.198,0.187,0.227,3.207,0.188,0.229
3.217,0.192,0.228,3.226,0.192,0.230
3.236,0.196,0.228,3.245,0.197,0.230
3.255,0.200,0.229,3.263,0.201,0.231
3.274,0.205,0.230,3.282,0.206,0.232
3.292,0.209,0.231,3.301,0.210,0.232
3.311,0.214,0.232,3.319,0.215,0.233
3.329,0.218,0.234,3.337,0.219,0.236
3.347,0.223,0.236,3.355,0.224,0.238
3.365,0.228,0.239,3.373,0.228,0.241
3.383,0.232,0.241,3.391,0.233,0.243
3.401,0.237,0.244,3.409,0.238,0.245
3.419,0.242,0.246,3.427,0.243,0.248
3.437,0.246,0.249,3.446,0.247,0.250
3.455,0.251,0.251,3.464,0.252,0.253
3.473,0.256,0.254,3.482,0.257,0.255
3.491,0.261,0.256,3.500,0.262,0.257
3.510,0.266,0.258,3.518,0.267,0.260
3.527,0.271,0.261,3.536,0.272,0.262
3.546,0.277,0.263,3.554,0.277,0.265
3.564,0.282,0.266,3.571,0.283,0.267
3.582,0.287,0.268,3.589,0.288,0.270
3.600,0.292,0.271,3.607,0.293,0.272
3.618,0.297,0.273,3.625,0.298,0.275
3.636,0.303,0.276,3.643,0.304,0.277
3.654,0.308,0.278,3.661,0.309,0.280
3.672,0.314,0.281,3.679,0.315,0.282
3.690,0.319,0.284,3.697,0.320,0.285
3.708,0.325,0.286,3.715,0.326,0.287
3.726,0.330,0.289,3.733,0.331,0.290
3.743,0.336,0.291,3.751,0.337,0.293
3.761,0.341,0.294,3.768,0.342,0.295
3.779,0.347,0.296,3.786,0.348,0.298
3.798,0.353,0.299,3.804,0.354,0.300
3.815,0.359,0.302,3.822,0.360,0.303
3.833,0.365,0.306,3.839,0.366,0.308
3.849,0.371,0.310,3.856,0.372,0.312
3.867,0.377,0.315,3.873,0.378,0.316
3.884,0.383,0.319,3.891,0.384,0.320
3.900,0.389,0.323,3.908,0.390,0.325
3.918,0.395,0.326,3.925,0.396,0.327
3.937,0.402,0.329,3.943,0.403,0.330
3.954,0.408,0.331,3.961,0.409,0.332
3.973,0.414,0.334,3.979,0.416,0.335
3.991,0.421,0.336,3.997,0.422,0.338
4.009,0.428,0.339,4.015,0.429,0.340
4.026,0.434,0.341,4.033,0.435,0.343
4.044,0.441,0.344,4.051,0.442,0.345
4.061,0.447,0.349,4.068,0.449,0.351
4.078,0.454,0.355,4.084,0.455,0.357
4.095,0.461,0.360,4.101,0.462,0.361
4.112,0.468,0.362,4.119,0.469,0.363
4.129,0.475,0.364,4.137,0.476,0.366
4.146,0.481,0.369,4.153,0.483,0.370
4.162,0.489,0.375,4.169,0.490,0.376
4.179,0.496,0.379,4.186,0.497,0.381
4.196,0.503,0.383,4.203,0.505,0.384
4.213,0.510,0.386,4.220,0.512,0.388
4.230,0.518,0.390,4.237,0.519,0.391
4.247,0.525,0.394,4.254,0.527,0.395
4.264,0.533,0.397,4.271,0.534,0.398
4.282,0.540,0.399,4.288,0.542,0.400
4.299,0.548,0.401,4.306,0.549,0.402
4.316,0.555,0.404,4.323,0.557,0.405
4.333,0.563,0.411,4.340,0.565,0.413
4.347,0.567,0.387,4.354,0.569,0.389
4.358,0.561,0.293,4.366,0.563,0.292
4.374,0.556,0.208,4.382,0.558,0.206
4.389,0.556,0.179,4.396,0.558,0.177
4.400,0.547,0.079,4.408,0.549,0.079
4.410,0.537,-0.018,4.418,0.539,-0.020
4.420,0.527,-0.111,4.427,0.529,-0.116
4.428,0.517,-0.202,4.435,0.519,-0.207
4.435,0.506,-0.287,4.442,0.508,-0.291
4.441,0.495,-0.365,4.448,0.498,-0.365
4.448,0.486,-0.431,4.455,0.488,-0.429
4.457,0.475,-0.489,4.464,0.477,-0.485
4.467,0.463,-0.540,4.475,0.465,-0.537
4.479,0.450,-0.587,4.486,0.452,-0.585
4.490,0.437,-0.633,4.497,0.439,-0.632
4.500,0.422,-0.682,4.508,0.425,-0.679
4.510,0.408,-0.727,4.517,0.410,-0.726
4.519,0.393,-0.774,4.526,0.395,-0.773
4.527,0.378,-0.820,4.535,0.380,-0.820
4.535,0.362,-0.868,4.542,0.364,-0.867
4.552,0.339,-0.883,4.559,0.342,-0.881
4.569,0.321,-0.862,4.577,0.324,-0.861
4.588,0.304,-0.840,4.595,0.306,-0.839
4.609,0.283,-0.823,4.617,0.285,-0.823
4.631,0.262,-0.807,4.639,0.264,-0.807
4.653,0.242,-0.791,4.661,0.244,-0.790
4.676,0.220,-0.778,4.684,0.222,-0.777
4.700,0.200,-0.764,4.708,0.202,-0.763
4.722,0.181,-0.750,4.730,0.183,-0.748
4.744,0.163,-0.736,4.753,0.164,-0.733
4.767,0.144,-0.723,4.777,0.145,-0.720
4.794,0.121,-0.715,4.803,0.123,-0.712
4.820,0.100,-0.707,4.830,0.101,-0.705
4.848,0.077,-0.702,4.857,0.079,-0.699
4.874,0.056,-0.694,4.883,0.058,-0.692
4.900,0.036,-0.684,4.909,0.039,-0.681
4.928,0.014,-0.679,4.937,0.017,-0.677
4.956,-0.008,-0.674,4.965,-0.005,-0.672
4.985,-0.030,-0.670,4.993,-0.027,-0.667
5.013,-0.052,-0.664,5.021,-0.048,-0.662
5.041,-0.073,-0.659,5.049,-0.069,-0.656
5.070,-0.094,-0.653,5.077,-0.090,-0.651
5.098,-0.114,-0.646,5.105,-0.111,-0.644
5.125,-0.134,-0.639,5.133,-0.131,-0.637
5.153,-0.153,-0.631,5.161,-0.150,-0.629
5.181,-0.173,-0.623,5.189,-0.169,-0.621
5.208,-0.191,-0.615,5.216,-0.187,-0.612
5.234,-0.210,-0.617,5.243,-0.206,-0.614
5.259,-0.229,-0.628,5.267,-0.225,-0.625
5.283,-0.248,-0.638,5.292,-0.244,-0.636
5.308,-0.268,-0.648,5.317,-0.264,-0.646
5.332,-0.288,-0.659,5.341,-0.284,-0.656
5.357,-0.309,-0.669,5.365,-0.304,-0.667
5.380,-0.329,-0.679,5.390,-0.325,-0.676
5.405,-0.350,-0.687,5.414,-0.346,-0.685
5.430,-0.371,-0.695,5.439,-0.367,-0.692
5.455,-0.393,-0.701,5.464,-0.389,-0.699
5.480,-0.415,-0.708,5.489,-0.411,-0.706
5.504,-0.437,-0.714,5.514,-0.433,-0.712
5.530,-0.460,-0.718,5.539,-0.456,-0.716
5.556,-0.483,-0.722,5.565,-0.479,-0.721
5.581,-0.507,-0.726,5.591,-0.502,-0.725
5.607,-0.530,-0.729,5.617,-0.526,-0.728
5.634,-0.554,-0.733,5.642,-0.549,-0.731
5.660,-0.578,-0.736,5.668,-0.573,-0.734
5.686,-0.602,-0.738,5.695,-0.597,-0.736
5.711,-0.625,-0.741,5.720,-0.621,-0.740
5.737,-0.649,-0.744,5.746,-0.644,-0.742
5.762,-0.673,-0.747,5.771,-0.668,-0.746
5.787,-0.697,-0.750,5.796,-0.692,-0.749
5.812,-0.721,-0.754,5.822,-0.716,-0.752
5.837,-0.745,-0.757,5.847,-0.740,-0.756
5.863,-0.770,-0.760,5.872,-0.765,-0.758
5.888,-0.794,-0.762,5.898,-0.789,-0.761
5.913,-0.819,-0.765,5.923,-0.814,-0.763
5.941,-0.845,-0.765,5.949,-0.839,-0.764
5.966,-0.870,-0.765,5.976,-0.865,-0.764
5.991,-0.894,-0.768,6.001,-0.889,-0.767
6.015,-0.918,-0.774,6.025,-0.913,-0.773
6.039,-0.942,-0.777,6.049,-0.937,-0.776
6.062,-0.966,-0.784,6.072,-0.961,-0.783
6.087,-0.991,-0.786,6.097,-0.986,-0.785
6.107,-1.013,-0.792,6.118,-1.008,-0.791
6.121,-1.031,-0.821,6.131,-1.026,-0.820
6.129,-1.045,-0.853,6.140,-1.040,-0.852
6.128,-1.058,-0.942,6.138,-1.053,-0.942
6.125,-1.071,-1.035,6.136,-1.066,-1.035
6.121,-1.083,-1.124,6.132,-1.079,-1.126
6.117,-1.096,-1.208,6.128,-1.091,-1.212
6.113,-1.107,-1.283,6.124,-1.103,-1.288
6.108,-1.118,-1.356,6.119,-1.113,-1.359
6.104,-1.129,-1.417,6.115,-1.124,-1.420
6.100,-1.138,-1.470,6.110,-1.134,-1.474
6.096,-1.148,-1.515,6.106,-1.143,-1.520
6.096,-1.168,-1.517,6.107,-1.163,-1.522
6.102,-1.189,-1.481,6.112,-1.184,-1.486
6.108,-1.209,-1.441,6.118,-1.204,-1.445
6.114,-1.225,-1.405,6.124,-1.220,-1.409
6.113,-1.234,-1.428,6.124,-1.230,-1.432
6.111,-1.244,-1.461,6.121,-1.239,-1.464
6.108,-1.253,-1.497,6.119,-1.248,-1.499
6.105,-1.262,-1.534,6.116,-1.258,-1.536
6.102,-1.271,-1.569,6.112,-1.267,-1.571
6.098,-1.280,-1.601,6.109,-1.276,-1.603
6.095,-1.289,-1.633,6.105,-1.284,-1.634
6.091,-1.298,-1.659,6.102,-1.293,-1.660
6.088,-1.306,-1.682,6.099,-1.301,-1.683
6.084,-1.314,-1.709,6.095,-1.310,-1.709
6.075,-1.321,-1.791,6.085,-1.317,-1.794
6.063,-1.328,-1.890,6.073,-1.324,-1.890
6.051,-1.334,-1.986,6.061,-1.329,-1.984
6.035,-1.347,-2.065,6.046,-1.342,-2.062
6.023,-1.379,-2.023,6.034,-1.374,-2.020
6.016,-1.417,-1.940,6.027,-1.413,-1.939
6.011,-1.456,-1.861,6.022,-1.452,-1.857
6.010,-1.496,-1.781,6.021,-1.492,-1.775
6.011,-1.536,-1.702,6.023,-1.532,-1.693
6.016,-1.575,-1.620,6.028,-1.571,-1.611
6.025,-1.613,-1.540,6.037,-1.610,-1.529
6.036,-1.650,-1.459,6.048,-1.649,-1.447
6.046,-1.678,-1.399,6.059,-1.675,-1.386
6.045,-1.688,-1.422,6.058,-1.685,-1.409
6.042,-1.697,-1.456,6.056,-1.695,-1.445
6.038,-1.707,-1.502,6.052,-1.704,-1.491
6.034,-1.716,-1.548,6.048,-1.714,-1.538
6.030,-1.725,-1.594,6.044,-1.723,-1.583
6.025,-1.734,-1.637,6.039,-1.732,-1.624
6.021,-1.743,-1.675,6.035,-1.741,-1.660
6.016,-1.751,-1.706,6.031,-1.749,-1.692
6.012,-1.760,-1.735,6.027,-1.758,-1.721
6.006,-1.776,-1.763,6.021,-1.774,-1.750
6.006,-1.808,-1.710,6.021,-1.807,-1.699
6.010,-1.847,-1.632,6.026,-1.846,-1.617
6.018,-1.886,-1.547,6.034,-1.885,-1.536
6.029,-1.924,-1.465,6.045,-1.923,-1.454
6.044,-1.962,-1.380,6.060,-1.961,-1.372
6.061,-1.997,-1.300,6.077,-1.996,-1.290
6.080,-2.031,-1.217,6.098,-2.031,-1.208
6.104,-2.064,-1.136,6.121,-2.063,-1.126
6.129,-2.095,-1.059,6.147,-2.094,-1.044
6.156,-2.124,-0.977,6.175,-2.122,-0.962
6.186,-2.150,-0.896,6.205,-2.148,-0.880
6.218,-2.174,-0.814,6.237,-2.171,-0.798
6.252,-2.195,-0.731,6.272,-2.192,-0.716
6.287,-2.214,-0.648,6.307,-2.210,-0.634
6.322,-2.230,-0.583,6.343,-2.226,-0.571
6.350,-2.246,-0.567,6.371,-2.242,-0.556
6.374,-2.260,-0.554,6.395,-2.255,-0.543
6.398,-2.273,-0.542,6.419,-2.268,-0.532
6.423,-2.286,-0.531,6.443,-2.281,-0.521
6.446,-2.299,-0.520,6.468,-2.293,-0.509
6.469,-2.310,-0.507,6.491,-2.304,-0.496
6.492,-2.321,-0.491,6.514,-2.314,-0.479
6.514,-2.330,-0.475,6.536,-2.324,-0.463
6.535,-2.339,-0.457,6.558,-2.333,-0.445
6.557,-2.347,-0.440,6.579,-2.341,-0.427
6.573,-2.351,-0.412,6.596,-2.345,-0.398
6.585,-2.352,-0.369,6.607,-2.345,-0.356
6.595,-2.349,-0.310,6.618,-2.342,-0.297
6.606,-2.345,-0.237,6.629,-2.337,-0.222
6.617,-2.338,-0.143,6.640,-2.330,-0.134
6.628,-2.330,-0.063,6.650,-2.322,-0.051
6.637,-2.323,0.010,6.659,-2.315,0.023
6.646,-2.316,0.070,6.668,-2.309,0.083
6.655,-2.311,0.117,6.677,-2.303,0.130
6.665,-2.305,0.155,6.687,-2.298,0.168
6.679,-2.300,0.185,6.701,-2.292,0.198
6.698,-2.294,0.207,6.719,-2.286,0.220
6.717,-2.288,0.226,6.739,-2.279,0.238
6.740,-2.281,0.239,6.762,-2.272,0.252
6.764,-2.274,0.250,6.785,-2.264,0.263
6.790,-2.266,0.258,6.811,-2.257,0.271
6.816,-2.258,0.264,6.837,-2.248,0.278
6.843,-2.250,0.269,6.865,-2.240,0.283
6.871,-2.242,0.273,6.892,-2.231,0.286
6.900,-2.234,0.276,6.921,-2.223,0.289
6.929,-2.225,0.278,6.950,-2.214,0.291
6.959,-2.217,0.279,6.980,-2.205,0.293
6.988,-2.208,0.280,7.009,-2.196,0.294
7.018,-2.199,0.281,7.039,-2.187,0.295
7.048,-2.191,0.282,7.069,-2.177,0.296
7.077,-2.182,0.284,7.098,-2.168,0.297
7.108,-2.173,0.285,7.128,-2.159,0.298
7.138,-2.164,0.285,7.159,-2.150,0.298
7.169,-2.155,0.285,7.189,-2.140,0.299
7.200,-2.146,0.286,7.219,-2.131,0.299
7.231,-2.137,0.287,7.250,-2.121,0.300
7.262,-2.127,0.287,7.280,-2.112,0.300
7.293,-2.118,0.287,7.311,-2.102,0.300
7.324,-2.109,0.287,7.342,-2.093,0.301
7.355,-2.100,0.288,7.372,-2.083,0.301
7.387,-2.090,0.288,7.404,-2.073,0.301
7.418,-2.081,0.288,7.435,-2.064,0.301
7.449,-2.072,0.289,7.465,-2.054,0.302
7.480,-2.062,0.289,7.496,-2.045,0.303
7.512,-2.053,0.289,7.527,-2.035,0.303
7.534,-2.044,0.310,7.549,-2.026,0.323
7.539,-2.032,0.403,7.555,-2.013,0.420
7.544,-2.017,0.516,7.558,-1.999,0.535
7.546,-2.002,0.628,7.560,-1.984,0.650
7.546,-1.987,0.740,7.560,-1.969,0.759
7.546,-1.973,0.829,7.560,-1.955,0.856
7.546,-1.961,0.910,7.560,-1.942,0.937
7.546,-1.949,0.978,7.559,-1.931,1.008
7.546,-1.938,1.034,7.559,-1.920,1.064
7.546,-1.928,1.080,7.559,-1.909,1.110
7.547,-1.918,1.119,7.559,-1.900,1.149
7.548,-1.909,1.149,7.560,-1.890,1.179
7.549,-1.899,1.177,7.561,-1.880,1.208
7.551,-1.888,1.202,7.562,-1.869,1.232
7.553,-1.875,1.224,7.564,-1.856,1.254
7.556,-1.861,1.245,7.567,-1.842,1.275
7.559,-1.845,1.262,7.569,-1.826,1.292
7.563,-1.829,1.277,7.573,-1.810,1.306
7.567,-1.812,1.289,7.576,-1.792,1.318
7.571,-1.793,1.299,7.580,-1.774,1.328
7.575,-1.775,1.308,7.583,-1.754,1.337
7.580,-1.755,1.315,7.587,-1.735,1.344
7.584,-1.735,1.322,7.591,-1.715,1.351
7.589,-1.715,1.326,7.595,-1.694,1.356
7.593,-1.694,1.332,7.599,-1.673,1.362
7.598,-1.673,1.336,7.603,-1.652,1.366
7.602,-1.652,1.340,7.607,-1.631,1.370
7.607,-1.631,1.344,7.611,-1.609,1.373
7.611,-1.609,1.348,7.615,-1.588,1.377
7.618,-1.584,1.343,7.620,-1.564,1.372
7.622,-1.563,1.345,7.624,-1.542,1.374
7.627,-1.540,1.347,7.628,-1.519,1.376
7.632,-1.519,1.348,7.633,-1.497,1.377
7.637,-1.497,1.350,7.637,-1.475,1.379
7.641,-1.475,1.351,7.641,-1.453,1.381
7.646,-1.453,1.353,7.645,-1.431,1.382
7.651,-1.431,1.354,7.649,-1.409,1.384
7.655,-1.410,1.356,7.653,-1.387,1.385
7.660,-1.387,1.357,7.657,-1.365,1.387
7.665,-1.365,1.359,7.661,-1.342,1.388
7.669,-1.343,1.361,7.665,-1.320,1.390
7.674,-1.321,1.362,7.669,-1.298,1.391
7.678,-1.299,1.364,7.672,-1.276,1.393
7.683,-1.277,1.365,7.676,-1.254,1.395
7.687,-1.254,1.367,7.680,-1.232,1.396
7.692,-1.232,1.368,7.684,-1.210,1.398
7.696,-1.210,1.370,7.687,-1.187,1.399
7.700,-1.188,1.371,7.691,-1.165,1.401
7.705,-1.166,1.373,7.695,-1.143,1.402
7.709,-1.144,1.371,7.699,-1.121,1.401
7.715,-1.120,1.360,7.704,-1.097,1.390
7.721,-1.097,1.350,7.710,-1.074,1.379
7.727,-1.075,1.346,7.714,-1.051,1.376
7.732,-1.053,1.345,7.719,-1.029,1.375
7.738,-1.031,1.336,7.724,-1.007,1.366
7.744,-1.010,1.330,7.729,-0.986,1.361
7.749,-0.989,1.325,7.734,-0.964,1.355
7.755,-0.969,1.321,7.739,-0.944,1.351
7.761,-0.949,1.317,7.744,-0.923,1.348
7.766,-0.929,1.315,7.749,-0.903,1.346
7.771,-0.909,1.314,7.754,-0.884,1.344
7.776,-0.890,1.314,7.758,-0.865,1.344
7.781,-0.871,1.314,7.763,-0.846,1.344
7.786,-0.852,1.314,7.767,-0.826,1.344
7.791,-0.833,1.313,7.772,-0.807,1.344
7.796,-0.814,1.313,7.776,-0.788,1.344
7.801,-0.795,1.313,7.780,-0.769,1.343
7.806,-0.777,1.313,7.785,-0.750,1.343
7.811,-0.758,1.313,7.789,-0.731,1.343
7.816,-0.738,1.313,7.794,-0.712,1.343
7.821,-0.719,1.313,7.798,-0.693,1.343
7.826,-0.700,1.313,7.803,-0.674,1.343
7.831,-0.682,1.315,7.807,-0.656,1.345
7.835,-0.664,1.318,7.810,-0.638,1.348
7.839,-0.647,1.322,7.814,-0.620,1.352
7.844,-0.629,1.325,7.818,-0.602,1.355
7.848,-0.611,1.328,7.821,-0.584,1.359
7.852,-0.593,1.332,7.824,-0.566,1.362
7.856,-0.575,1.335,7.828,-0.548,1.366
7.860,-0.557,1.339,7.831,-0.530,1.369
7.864,-0.538,1.342,7.834,-0.512,1.373
7.867,-0.520,1.346,7.838,-0.494,1.376
7.872,-0.501,1.348,7.841,-0.475,1.378
7.876,-0.482,1.349,7.845,-0.456,1.380
7.880,-0.464,1.351,7.848,-0.438,1.382
7.884,-0.445,1.353,7.851,-0.419,1.383
7.888,-0.426,1.355,7.855,-0.400,1.385
7.891,-0.407,1.357,7.858,-0.381,1.387
7.895,-0.389,1.359,7.861,-0.362,1.389
7.899,-0.370,1.361,7.865,-0.344,1.391
7.903,-0.351,1.364,7.868,-0.325,1.394
7.906,-0.333,1.367,7.871,-0.307,1.398
7.910,-0.315,1.371,7.873,-0.288,1.401
7.913,-0.296,1.375,7.876,-0.270,1.405
7.916,-0.278,1.379,7.879,-0.251,1.409
7.919,-0.259,1.382,7.881,-0.233,1.412
7.923,-0.240,1.386,7.884,-0.214,1.416
7.926,-0.222,1.390,7.886,-0.195,1.420
7.928,-0.203,1.393,7.889,-0.177,1.423
7.931,-0.184,1.397,7.891,-0.158,1.427
7.934,-0.166,1.401,7.894,-0.139,1.431
7.937,-0.147,1.405,7.896,-0.120,1.435
7.940,-0.128,1.409,7.898,-0.102,1.439
7.942,-0.110,1.413,7.900,-0.083,1.442
7.945,-0.091,1.417,7.902,-0.064,1.446
7.947,-0.073,1.420,7.904,-0.045,1.450
7.950,-0.053,1.424,7.906,-0.026,1.454
7.952,-0.035,1.428,7.907,-0.007,1.458
7.954,-0.017,1.438,7.908,0.010,1.468
7.948,-0.003,1.511,7.902,0.024,1.539
7.940,0.011,1.591,7.894,0.038,1.619
7.932,0.026,1.666,7.885,0.053,1.694
7.926,0.045,1.699,7.879,0.072,1.727
7.923,0.068,1.697,7.876,0.095,1.725
7.922,0.098,1.679,7.873,0.124,1.707
7.920,0.127,1.667,7.871,0.153,1.695
7.920,0.159,1.643,7.870,0.185,1.671
7.919,0.189,1.633,7.868,0.214,1.661
7.917,0.216,1.635,7.865,0.242,1.663
7.917,0.245,1.623,7.864,0.271,1.650
7.911,0.269,1.663,7.858,0.295,1.690
7.903,0.290,1.721,7.849,0.316,1.748
7.892,0.312,1.780,7.838,0.337,1.808
7.881,0.332,1.838,7.826,0.358,1.867
7.868,0.356,1.892,7.812,0.380,1.924
7.854,0.381,1.942,7.798,0.404,1.973
7.838,0.407,1.987,7.781,0.429,2.018
7.821,0.435,2.026,7.763,0.456,2.057
7.801,0.467,2.058,7.742,0.488,2.089
7.781,0.497,2.084,7.721,0.518,2.115
7.761,0.527,2.104,7.701,0.546,2.135
7.743,0.554,2.121,7.682,0.572,2.151
7.727,0.578,2.134,7.665,0.596,2.165
7.710,0.602,2.143,7.648,0.619,2.173
7.694,0.626,2.150,7.631,0.642,2.180
7.678,0.648,2.155,7.615,0.663,2.186
