# seed=20260723014 wall_start=2026-07-24 18:48:50 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.100,-0.000,-0.000,0.0,-1.537,2.443,-7.534,2.798,-1.305,-4.550
0.200,-0.000,-0.000,0.0,-1.450,2.386,-7.552,2.879,-1.204,-4.610
0.300,0.023,-0.002,-0.9,-1.363,2.330,-7.569,2.960,-1.102,-4.670
0.400,0.057,-0.005,-2.4,-1.275,2.274,-7.586,3.041,-1.000,-4.730
0.500,0.091,-0.010,-3.9,-1.188,2.217,-7.604,3.122,-0.899,-4.790
0.600,0.124,-0.015,-5.4,-1.101,2.161,-7.621,3.204,-0.797,-4.850
0.700,0.156,-0.021,-6.7,-1.013,2.104,-7.638,3.285,-0.695,-4.909
0.800,0.187,-0.028,-8.1,-0.926,2.048,-7.655,3.366,-0.594,-4.969
0.900,0.218,-0.034,-8.8,-0.839,1.991,-7.673,3.447,-0.492,-5.029
1.000,0.249,-0.038,-8.6,-0.751,1.935,-7.690,3.528,-0.390,-5.089
1.100,0.281,-0.041,-7.6,-0.664,1.878,-7.707,3.609,-0.289,-5.149
1.200,0.315,-0.043,-6.4,-0.577,1.822,-7.725,3.691,-0.187,-5.209
1.300,0.350,-0.043,-4.8,-0.489,1.765,-7.742,3.772,-0.085,-5.269
1.400,0.384,-0.043,-3.5,-0.402,1.709,-7.759,3.853,0.016,-5.329
1.500,0.416,-0.043,-2.4,-0.315,1.652,-7.776,3.934,0.118,-5.389
1.600,0.449,-0.043,-1.5,-0.227,1.596,-7.794,4.015,0.219,-5.449
1.700,0.479,-0.043,-1.2,-0.140,1.539,-7.811,4.097,0.321,-5.509
1.800,0.510,-0.046,-2.3,-0.053,1.483,-7.828,4.178,0.423,-5.569
1.900,0.541,-0.049,-3.5,0.035,1.426,-7.846,4.259,0.524,-5.629
2.000,0.573,-0.054,-4.9,0.122,1.370,-7.863,4.340,0.626,-5.689
2.100,0.605,-0.058,-5.4,0.209,1.313,-7.880,4.421,0.728,-5.748
2.200,0.636,-0.063,-6.6,0.297,1.257,-7.897,4.502,0.829,-5.808
2.300,0.667,-0.066,-6.1,0.384,1.200,-7.915,4.584,0.931,-5.868
2.400,0.696,-0.070,-6.4,0.471,1.144,-7.932,4.665,1.033,-5.928
2.500,0.728,-0.071,-5.4,0.559,1.088,-7.949,4.746,1.134,-5.988
2.600,0.760,-0.072,-4.4,0.646,1.031,-7.967,4.827,1.236,-6.048
2.700,0.792,-0.073,-3.4,0.733,0.975,-7.984,4.908,1.338,-6.108
2.800,0.824,-0.072,-2.2,0.821,0.918,-8.001,4.990,1.439,-6.168
2.900,0.855,-0.072,-1.4,0.908,0.862,-8.018,5.071,1.541,-6.228
3.000,0.885,-0.072,-1.3,0.995,0.805,-8.036,5.152,1.643,-6.288
3.100,0.915,-0.075,-2.3,1.083,0.749,-8.053,5.233,1.744,-6.348
