# seed=20260723016 wall_start=2026-07-23 15:37:48
sim_t,x,y,yaw_deg
29.067,6.986,0.797,-30.8
29.167,7.009,0.782,-31.2
29.267,7.031,0.768,-31.7
29.367,7.053,0.753,-32.1
29.467,7.075,0.738,-32.6
29.567,7.097,0.723,-33.0
29.667,7.120,0.708,-33.3
29.767,7.143,0.692,-33.5
29.867,7.166,0.676,-33.7
29.967,7.190,0.660,-33.8
30.067,7.214,0.643,-34.0
30.167,7.233,0.633,-32.8
30.267,7.246,0.636,-27.9
30.367,7.258,0.640,-22.6
30.467,7.271,0.646,-17.2
30.567,7.282,0.653,-11.7
30.667,7.293,0.661,-6.3
30.767,7.304,0.669,-1.3
30.867,7.313,0.676,3.0
30.967,7.322,0.683,6.5
31.067,7.331,0.682,5.4
31.167,7.341,0.673,0.1
31.267,7.350,0.662,-6.1
31.367,7.358,0.649,-12.7
31.467,7.364,0.635,-19.6
31.567,7.369,0.621,-25.9
31.667,7.372,0.607,-31.8
31.767,7.375,0.594,-36.7
31.867,7.377,0.582,-41.1
31.967,7.380,0.572,-44.4
32.067,7.383,0.562,-47.2
32.167,7.386,0.552,-49.5
32.267,7.389,0.543,-51.3
32.367,7.393,0.534,-53.0
32.467,7.398,0.522,-54.7
32.567,7.417,0.498,-54.0
32.667,7.439,0.474,-52.1
32.767,7.462,0.450,-50.2
32.867,7.486,0.428,-48.3
32.967,7.509,0.407,-46.8
33.067,7.520,0.393,-47.5
33.167,7.529,0.380,-48.5
33.267,7.537,0.368,-49.6
33.367,7.545,0.356,-50.7
33.467,7.552,0.344,-51.8
33.567,7.560,0.331,-52.7
33.667,7.569,0.317,-53.6
33.767,7.583,0.296,-53.9
33.867,7.606,0.270,-52.3
33.967,7.630,0.245,-50.7
34.067,7.654,0.221,-48.9
34.167,7.680,0.197,-47.1
34.267,7.706,0.174,-45.5
34.367,7.733,0.151,-44.0
34.467,7.745,0.140,-44.2
34.567,7.749,0.132,-45.7
34.667,7.753,0.123,-47.3
34.767,7.757,0.114,-49.1
34.867,7.760,0.105,-51.1
34.967,7.763,0.096,-53.1
35.067,7.766,0.087,-54.8
35.167,7.768,0.078,-56.5
35.267,7.782,0.054,-57.2
35.367,7.805,0.024,-55.8
35.467,7.827,-0.003,-54.1
35.567,7.850,-0.028,-52.3
35.667,7.874,-0.052,-50.4
35.767,7.899,-0.076,-48.6
35.867,7.924,-0.100,-47.0
35.967,7.952,-0.125,-45.5
36.067,7.980,-0.150,-44.1
36.167,7.995,-0.165,-44.5
36.267,7.997,-0.176,-47.8
36.367,7.997,-0.189,-52.6
36.467,7.995,-0.202,-57.8
36.567,7.991,-0.215,-63.2
36.667,7.987,-0.227,-68.2
36.767,7.983,-0.242,-73.1
36.867,7.991,-0.273,-73.9
36.967,8.004,-0.303,-71.9
37.067,8.018,-0.330,-69.5
37.167,8.032,-0.360,-67.9
37.267,8.048,-0.391,-66.5
37.367,8.060,-0.418,-66.5
37.467,8.067,-0.440,-67.9
37.567,8.076,-0.460,-67.1
37.667,8.093,-0.485,-64.6
37.767,8.110,-0.510,-62.0
37.867,8.128,-0.533,-59.5
37.967,8.147,-0.555,-57.0
38.067,8.168,-0.578,-54.6
38.167,8.190,-0.602,-52.5
38.267,8.214,-0.627,-50.6
38.367,8.240,-0.652,-48.9
38.467,8.267,-0.679,-47.4
38.567,8.295,-0.705,-46.2
38.667,8.322,-0.730,-45.2
38.767,8.340,-0.748,-45.1
38.867,8.350,-0.761,-46.3
38.967,8.359,-0.775,-48.0
39.067,8.364,-0.788,-50.6
39.167,8.373,-0.803,-51.6
39.267,8.383,-0.818,-52.4
39.367,8.394,-0.834,-53.1
39.467,8.406,-0.851,-53.6
39.567,8.418,-0.869,-53.9
39.667,8.431,-0.888,-54.2
39.767,8.444,-0.907,-54.4
39.867,8.458,-0.926,-54.6
39.967,8.472,-0.946,-54.7
40.067,8.486,-0.966,-54.7
40.167,8.500,-0.986,-54.8
40.267,8.513,-1.006,-54.9
40.367,8.527,-1.026,-54.9
40.467,8.541,-1.046,-55.0
40.567,8.555,-1.065,-55.1
40.667,8.568,-1.085,-55.2
40.767,8.582,-1.105,-55.3
40.867,8.595,-1.125,-55.4
40.967,8.608,-1.144,-55.5
41.067,8.622,-1.164,-55.6
41.167,8.635,-1.184,-55.7
41.267,8.648,-1.203,-55.8
41.367,8.661,-1.223,-55.9
41.467,8.674,-1.243,-56.0
41.567,8.687,-1.262,-56.1
41.667,8.700,-1.282,-56.2
41.767,8.713,-1.301,-56.3
41.867,8.726,-1.321,-56.4
41.967,8.746,-1.347,-55.1
42.067,8.769,-1.373,-53.4
42.167,8.793,-1.399,-51.6
42.267,8.818,-1.425,-49.9
42.367,8.841,-1.448,-48.5
42.467,8.852,-1.462,-49.1
42.567,8.859,-1.473,-50.2
42.667,8.865,-1.484,-51.5
42.767,8.869,-1.494,-52.9
42.867,8.874,-1.503,-54.3
42.967,8.878,-1.514,-55.5
43.067,8.883,-1.525,-56.7
43.167,8.891,-1.540,-57.8
43.267,8.909,-1.568,-57.2
43.367,8.930,-1.597,-56.2
43.467,8.952,-1.625,-55.2
43.567,8.975,-1.654,-54.1
43.667,8.999,-1.682,-52.9
43.767,9.022,-1.709,-51.8
43.867,9.045,-1.735,-50.9
43.967,9.066,-1.759,-50.2
44.067,9.087,-1.782,-49.7
44.167,9.106,-1.804,-49.3
44.267,9.122,-1.823,-49.4
44.367,9.128,-1.833,-50.7
44.467,9.132,-1.842,-52.0
44.567,9.136,-1.851,-53.5
44.667,9.139,-1.860,-55.0
44.767,9.143,-1.870,-56.3
44.867,9.147,-1.880,-57.7
44.967,9.152,-1.892,-58.8
45.067,9.157,-1.904,-59.8
45.167,9.163,-1.917,-60.7
45.267,9.169,-1.932,-61.5
45.367,9.175,-1.947,-62.2
45.467,9.183,-1.963,-62.8
45.567,9.190,-1.979,-63.3
45.667,9.198,-1.997,-63.6
45.767,9.206,-2.014,-64.0
45.867,9.214,-2.033,-64.2
45.967,9.223,-2.051,-64.4
46.067,9.232,-2.070,-64.6
46.167,9.241,-2.090,-64.7
46.267,9.249,-2.109,-64.9
46.367,9.258,-2.128,-65.0
46.467,9.267,-2.148,-65.0
46.567,9.276,-2.168,-65.1
46.667,9.286,-2.188,-65.2
46.767,9.295,-2.208,-65.2
46.867,9.303,-2.227,-65.3
46.967,9.312,-2.245,-65.3
47.067,9.319,-2.262,-65.4
47.167,9.327,-2.278,-65.4
47.267,9.333,-2.293,-65.4
47.367,9.339,-2.306,-65.5
47.467,9.345,-2.318,-65.5
47.567,9.350,-2.330,-65.6
47.667,9.355,-2.341,-65.6
47.767,9.359,-2.351,-65.6
47.867,9.364,-2.360,-65.7
47.967,9.367,-2.369,-65.7
48.067,9.371,-2.377,-65.7
48.167,9.374,-2.384,-65.8
48.267,9.377,-2.391,-65.8
48.367,9.380,-2.397,-65.8
48.467,9.382,-2.403,-65.9
48.567,9.385,-2.408,-65.9
48.667,9.387,-2.413,-65.9
48.767,9.389,-2.418,-65.9
48.867,9.391,-2.422,-65.9
48.967,9.392,-2.426,-66.0
49.067,9.394,-2.429,-66.0
49.167,9.393,-2.432,-67.0
49.267,9.386,-2.435,-71.4
49.367,9.378,-2.437,-75.9
49.467,9.371,-2.439,-80.4
49.567,9.364,-2.440,-84.3
49.667,9.364,-2.448,-84.6
49.767,9.359,-2.466,-88.2
49.867,9.349,-2.495,-93.5
49.967,9.337,-2.530,-98.2
50.067,9.322,-2.565,-102.7
50.167,9.305,-2.600,-106.9
50.267,9.287,-2.633,-110.7
50.367,9.272,-2.664,-112.0
50.467,9.257,-2.696,-113.0
50.567,9.247,-2.723,-112.2
50.667,9.240,-2.747,-111.0
50.767,9.233,-2.772,-109.9
50.867,9.226,-2.797,-108.8
50.967,9.219,-2.824,-107.9
51.067,9.211,-2.851,-107.2
51.167,9.204,-2.879,-106.4
51.267,9.197,-2.908,-105.8
51.367,9.190,-2.937,-105.4
51.467,9.183,-2.966,-104.9
51.567,9.176,-2.996,-104.5
51.667,9.169,-3.027,-104.1
51.767,9.161,-3.057,-103.9
51.867,9.154,-3.088,-103.7
51.967,9.147,-3.119,-103.5
52.067,9.140,-3.151,-103.2
52.167,9.133,-3.183,-102.8
52.267,9.127,-3.214,-102.7
52.367,9.119,-3.246,-102.7
52.467,9.112,-3.278,-102.6
52.567,9.105,-3.310,-102.5
52.667,9.098,-3.343,-102.4
52.767,9.091,-3.375,-102.3
52.867,9.085,-3.408,-102.3
52.967,9.078,-3.440,-102.2
53.067,9.071,-3.473,-102.2
53.167,9.064,-3.505,-102.1
53.267,9.057,-3.538,-102.0
53.367,9.050,-3.570,-102.0
53.467,9.043,-3.603,-102.0
53.567,9.036,-3.635,-102.0
53.667,9.029,-3.668,-102.1
53.767,9.022,-3.700,-102.1
53.867,9.015,-3.732,-102.2
53.967,9.008,-3.765,-102.2
54.067,9.001,-3.797,-102.1
54.167,8.995,-3.829,-102.0
54.267,8.988,-3.862,-102.0
54.367,8.981,-3.894,-101.9
54.467,8.974,-3.926,-101.9
54.567,8.968,-3.958,-101.9
54.667,8.961,-3.990,-102.0
54.767,8.954,-4.022,-102.0
54.867,8.947,-4.054,-102.1
54.967,8.940,-4.086,-102.1
55.067,8.933,-4.118,-102.0
55.167,8.927,-4.150,-101.9
55.267,8.920,-4.182,-101.8
55.367,8.914,-4.214,-101.8
55.467,8.907,-4.246,-101.8
55.567,8.900,-4.277,-101.8
55.667,8.894,-4.309,-101.8
55.767,8.887,-4.341,-101.9
55.867,8.880,-4.372,-101.9
55.967,8.874,-4.404,-101.8
56.067,8.867,-4.436,-101.7
56.167,8.861,-4.467,-101.6
56.267,8.855,-4.499,-101.6
56.367,8.848,-4.530,-101.5
56.467,8.842,-4.562,-101.5
56.567,8.835,-4.593,-101.5
56.667,8.829,-4.625,-101.5
56.767,8.823,-4.656,-101.5
56.867,8.816,-4.688,-101.4
56.967,8.810,-4.719,-101.3
57.067,8.804,-4.751,-101.3
57.167,8.798,-4.782,-101.2
57.267,8.792,-4.813,-101.2
57.367,8.786,-4.845,-101.1
57.467,8.780,-4.876,-101.1
57.567,8.774,-4.907,-101.1
57.667,8.768,-4.943,-100.5
57.767,8.763,-4.979,-99.8
57.867,8.758,-5.015,-99.1
57.967,8.754,-5.050,-98.3
58.067,8.750,-5.086,-97.6
58.167,8.747,-5.123,-97.0
58.267,8.744,-5.160,-96.4
58.367,8.740,-5.198,-95.9
58.467,8.737,-5.236,-95.5
58.567,8.734,-5.274,-95.2
58.667,8.731,-5.311,-94.9
58.767,8.729,-5.348,-94.8
58.867,8.726,-5.384,-94.5
58.967,8.724,-5.420,-94.4
59.067,8.721,-5.456,-94.4
59.167,8.718,-5.491,-94.5
59.267,8.715,-5.526,-94.5
59.367,8.713,-5.560,-94.3
59.467,8.711,-5.594,-94.2
59.567,8.708,-5.627,-94.1
59.667,8.706,-5.661,-94.1
59.767,8.704,-5.694,-94.0
59.867,8.701,-5.728,-94.0
59.967,8.699,-5.761,-94.0
60.067,8.697,-5.794,-94.0
60.167,8.694,-5.827,-94.0
60.267,8.692,-5.860,-94.1
60.367,8.689,-5.893,-94.2
60.467,8.687,-5.925,-94.3
60.567,8.684,-5.958,-94.5
60.667,8.681,-5.990,-94.7
60.767,8.678,-6.022,-94.9
60.867,8.675,-6.054,-95.1
60.967,8.671,-6.086,-95.3
61.067,8.668,-6.118,-95.6
61.167,8.664,-6.150,-95.8
61.267,8.661,-6.181,-96.1
61.367,8.657,-6.213,-96.4
61.467,8.652,-6.244,-96.7
61.567,8.648,-6.276,-97.0
61.667,8.644,-6.307,-97.3
61.767,8.639,-6.339,-97.6
61.867,8.634,-6.370,-97.9
61.967,8.629,-6.402,-98.2
62.067,8.624,-6.434,-98.5
62.167,8.618,-6.465,-98.9
62.267,8.613,-6.497,-99.1
62.367,8.607,-6.529,-99.4
62.467,8.601,-6.561,-99.7
62.567,8.595,-6.593,-99.9
62.667,8.589,-6.625,-100.2
62.767,8.583,-6.656,-100.5
62.867,8.576,-6.688,-100.9
62.967,8.569,-6.719,-101.2
63.067,8.566,-6.740,-100.9
63.167,8.563,-6.763,-100.3
63.267,8.563,-6.776,-99.0
63.367,8.560,-6.797,-98.7
63.467,8.557,-6.815,-99.0
63.567,8.556,-6.830,-98.5
63.667,8.551,-6.848,-99.4
63.767,8.546,-6.864,-100.5
63.867,8.541,-6.879,-101.6
63.967,8.536,-6.895,-102.8
64.067,8.530,-6.909,-104.1
64.167,8.524,-6.924,-105.2
64.267,8.518,-6.939,-106.3
64.367,8.511,-6.955,-107.3
64.467,8.504,-6.972,-108.3
64.567,8.496,-6.990,-109.1
64.667,8.488,-7.008,-109.9
64.767,8.480,-7.028,-110.6
64.867,8.471,-7.047,-111.2
64.967,8.462,-7.067,-111.8
65.067,8.453,-7.087,-112.4
65.167,8.444,-7.107,-112.9
65.267,8.434,-7.127,-113.5
65.367,8.424,-7.148,-113.9
65.467,8.414,-7.169,-114.3
65.567,8.403,-7.190,-114.7
65.667,8.393,-7.211,-115.2
65.767,8.382,-7.231,-115.6
65.867,8.372,-7.251,-116.2
65.967,8.361,-7.270,-116.8
66.067,8.350,-7.288,-117.4
66.167,8.339,-7.307,-118.0
66.267,8.328,-7.326,-118.6
66.367,8.316,-7.344,-119.2
66.467,8.305,-7.362,-119.9
66.567,8.293,-7.379,-120.6
66.667,8.282,-7.395,-121.4
66.767,8.270,-7.411,-122.2
66.867,8.259,-7.427,-123.0
66.967,8.247,-7.443,-123.8
67.067,8.234,-7.458,-124.6
67.167,8.222,-7.473,-125.4
67.267,8.209,-7.489,-126.2
67.367,8.196,-7.505,-126.8
67.467,8.182,-7.522,-127.4
67.567,8.167,-7.540,-127.8
67.667,8.151,-7.559,-128.1
67.767,8.135,-7.578,-128.4
67.867,8.119,-7.599,-128.5
67.967,8.102,-7.619,-128.6
68.067,8.085,-7.640,-128.8
68.167,8.069,-7.660,-128.9
68.267,8.051,-7.683,-128.8
68.367,8.033,-7.705,-128.7
68.467,8.015,-7.728,-128.6
68.567,7.997,-7.751,-128.5
68.667,7.978,-7.775,-128.4
68.767,7.960,-7.798,-128.2
68.867,7.950,-7.808,-129.5
68.967,7.941,-7.812,-131.6
69.067,7.932,-7.816,-133.7
69.167,7.924,-7.821,-135.5
69.267,7.915,-7.825,-137.2
69.367,7.906,-7.829,-138.8
69.467,7.896,-7.835,-140.2
69.567,7.885,-7.840,-141.4
69.667,7.873,-7.847,-142.6
69.767,7.853,-7.860,-143.4
69.867,7.825,-7.884,-142.3
69.967,7.796,-7.910,-140.9
70.067,7.769,-7.936,-139.6
70.167,7.742,-7.962,-138.2
70.267,7.716,-7.989,-136.8
70.367,7.691,-8.017,-135.5
70.467,7.670,-8.040,-134.7
70.567,7.651,-8.060,-134.4
70.667,7.641,-8.067,-135.7
70.767,7.632,-8.072,-137.1
70.867,7.624,-8.076,-138.7
70.967,7.615,-8.080,-140.4
71.067,7.606,-8.083,-142.0
71.167,7.596,-8.087,-143.5
71.267,7.586,-8.092,-144.8
71.367,7.567,-8.103,-145.7
71.467,7.537,-8.126,-144.7
71.567,7.507,-8.150,-143.4
71.667,7.478,-8.175,-142.1
71.767,7.450,-8.201,-140.8
71.867,7.422,-8.227,-139.4
71.967,7.395,-8.254,-138.2
72.067,7.369,-8.281,-137.0
72.167,7.344,-8.307,-136.0
72.267,7.320,-8.333,-135.2
72.367,7.307,-8.343,-135.9
72.467,7.296,-8.351,-137.1
72.567,7.282,-8.362,-137.9
72.667,7.267,-8.373,-138.7
72.767,7.253,-8.384,-139.6
72.867,7.238,-8.394,-140.3
72.967,7.222,-8.406,-141.0
73.067,7.206,-8.418,-141.6
73.167,7.189,-8.429,-142.1
73.267,7.172,-8.442,-142.6
73.367,7.155,-8.454,-143.0
73.467,7.137,-8.467,-143.4
73.567,7.119,-8.479,-143.7
73.667,7.100,-8.492,-143.9
73.767,7.081,-8.506,-144.1
73.867,7.062,-8.519,-144.3
73.967,7.043,-8.532,-144.5
74.067,7.024,-8.545,-144.7
74.167,7.005,-8.558,-144.9
74.267,6.985,-8.572,-145.0
74.367,6.966,-8.585,-145.1
74.467,6.946,-8.599,-145.2
74.567,6.926,-8.612,-145.3
74.667,6.907,-8.625,-145.4
74.767,6.887,-8.639,-145.6
74.867,6.868,-8.652,-145.7
74.967,6.848,-8.665,-145.8
75.067,6.829,-8.678,-145.9
75.167,6.809,-8.691,-146.0
75.267,6.789,-8.704,-146.2
75.367,6.770,-8.717,-146.3
75.467,6.749,-8.731,-146.1
75.567,6.722,-8.753,-144.5
75.667,6.696,-8.776,-142.7
75.767,6.670,-8.800,-141.0
75.867,6.645,-8.825,-139.3
75.967,6.619,-8.852,-137.9
76.067,6.599,-8.871,-137.4
76.167,6.588,-8.879,-138.5
76.267,6.578,-8.884,-139.7
76.367,6.569,-8.888,-141.2
76.467,6.560,-8.892,-142.7
76.567,6.551,-8.895,-144.3
76.667,6.542,-8.898,-145.7
76.767,6.532,-8.902,-147.1
76.867,6.520,-8.907,-148.2
76.967,6.506,-8.913,-149.3
77.067,6.479,-8.931,-148.8
77.167,6.449,-8.951,-147.8
77.267,6.420,-8.973,-146.6
77.367,6.391,-8.996,-145.2
77.467,6.362,-9.019,-143.9
77.567,6.334,-9.042,-142.8
77.667,6.308,-9.064,-141.9
77.767,6.284,-9.085,-141.3
77.867,6.261,-9.105,-140.7
77.967,6.241,-9.122,-140.6
78.067,6.230,-9.128,-141.7
78.167,6.219,-9.133,-143.0
78.267,6.209,-9.138,-144.3
78.367,6.199,-9.142,-145.6
78.467,6.189,-9.146,-147.0
78.567,6.179,-9.150,-148.2
78.667,6.167,-9.154,-149.4
78.767,6.154,-9.160,-150.3
78.867,6.141,-9.166,-151.2
78.967,6.126,-9.172,-151.9
79.067,6.110,-9.179,-152.5
79.167,6.094,-9.187,-153.0
79.267,6.077,-9.195,-153.4
79.367,6.059,-9.203,-153.8
79.467,6.041,-9.211,-154.1
79.567,6.023,-9.219,-154.3
79.667,6.004,-9.228,-154.5
79.767,5.985,-9.237,-154.7
79.867,5.966,-9.245,-154.8
79.967,5.947,-9.254,-155.0
80.067,5.927,-9.263,-155.0
